,index,int_val,rsq,rsq_adj,log_rsq_adj,slope_pval,log_rsq,log_int_pval,log_slope_val,log_int_val,slope_val,log_slope_pval,int_pval,subj_id
114,(wfpt.67),-0.38930086906637223,8.481362644974233e-05,7.743406965643462e-05,2.5520210434004653e-05,0.0006987676724432187,3.290500092067994e-05,0.0,0.004333087334385785,0.9310168199994677,0.00830936691038644,0.034785157963310616,0.0,s218
115,(wfpt.68),0.38633366792113777,0.0023092048946490307,0.002304628289381605,0.002196552715123201,1.2922682322583289e-111,0.0022011339350664905,0.0,0.03616462109263687,1.1634610975218578,0.036631331784611185,2.203375902280599e-106,0.0,s226
116,(wfpt.69),0.41800913596592154,1.63463363195282e-05,1.1468319686791517e-05,9.943066259543443e-05,0.06716479286569327,0.00010432867855147965,0.0,0.007375803622520466,1.1911001221872248,0.0029634399764470938,3.929306174416101e-06,0.0,s233
117,(wfpt.7),0.2994216264220697,0.001714762728809549,0.0017101194984666668,0.0017292323442870128,3.1112935766071566e-82,0.0017338762849260503,0.0,0.029778952899981746,1.151989070323472,0.02960817691242789,4.0798641825770314e-83,0.0,s017
118,(wfpt.70),0.32314762603225433,0.00015172808000218918,0.00014674125583469255,0.00019102623610245395,3.4731163745004895e-08,0.00019601288913861925,0.0,0.01274837155974413,1.1766226849485362,0.011182432708989408,3.6278033519138856e-10,0.0,s237
119,(wfpt.71),0.3303059606176039,0.0006874054295120668,0.0006827357008483137,0.0006488789959913088,7.26353212436257e-34,0.0006535505637637051,0.0,0.018489194765119,1.1722625428517381,0.01881652732868981,2.865727692563634e-32,0.0,s238
120,(wfpt.72),0.3546452259667088,0.0015048869104501428,0.0014996998689584817,0.001844638674310617,5.214600896082923e-65,0.0018498261605971456,0.0,0.033398092860204676,1.159628931003141,0.02967885470160122,1.83365997962401e-79,0.0,s244
121,(wfpt.73),0.23542471181038527,7.881166704248876e-06,3.141822640162495e-06,3.0574974335673133e-06,0.19721047169720754,7.79722377286518e-06,0.0,-0.0024815853022694912,1.1518855504936403,-0.0025690927693605365,0.19963145438606453,0.0,s254
122,(wfpt.74),0.3384477827124989,3.964978107973138e-05,2.9699728837817574e-05,2.3309037349705797e-05,0.04591301778099321,3.327164373756464e-05,0.0,0.003924036184168809,1.1831049276728087,0.004538265096239013,0.06763185611810059,0.0,s259
123,(wfpt.75),0.35817848866726254,0.0005516143070714019,0.0005468322116174429,0.0008396875863034836,6.704367130518725e-27,0.0008444701569531032,0.0,0.023377654937082954,1.1701381572835818,0.019190982383422123,2.8197605548128492e-40,0.0,s262
124,(wfpt.76),0.35412211608085276,0.0007667661830436101,0.0007621719650102721,0.0005750061542195706,3.6371050732239474e-38,0.0005796028178530754,0.0,0.01885174408290806,1.1762239622784914,0.021667220398839997,2.990440358994285e-29,0.0,s265
125,(wfpt.77),-0.09165688885118202,1.0661232174857815e-07,-4.89343714571433e-06,-4.30220910607737e-06,0.8839046307579748,6.989626745168565e-07,0.0,0.0006221161158685637,1.0531985749776203,-0.0002609998565128093,0.7085203354462555,0.0,s269
126,(wfpt.78),0.556806251166192,0.00158361177441102,0.0015789787087295837,0.0020109452297930597,2.955312415167617e-76,0.002015604440962049,0.0,0.03780706499088766,1.1841952777704399,0.030903478090678685,5.480104247888907e-96,0.0,s273
127,(wfpt.79),0.25772345255690254,0.0003936750066952932,0.00038902563170117865,0.0004329644735602267,3.550994785179388e-20,0.00043761409833820153,0.0,0.016337289105168167,1.1525229500705438,0.015412483547549594,3.0038300355945707e-22,0.0,s275
128,(wfpt.8),0.29235878358653056,0.00026420196509546745,0.00025965767015623253,0.00026915634396385,2.451750254139888e-14,0.00027370076097932294,0.0,0.01341718382164063,1.1692540418931214,0.012747015761032616,8.484593468212009e-15,0.0,s026
129,(wfpt.80),0.2353057276398206,0.00038186470585166443,0.00037712713423820876,0.0005279367968106241,2.7805886401802225e-19,0.0005326736536830357,0.0,0.02171945709085908,1.1420338264982397,0.018363882282794286,2.8869639310335285e-26,0.0,s277
130,(wfpt.81),0.5489945059102348,0.0005009280812469097,0.0004964359102075377,0.0004828846544870924,4.637251050408834e-26,0.0004873786638451838,0.0,0.0198786310383202,1.2216745833549627,0.020489374650714817,2.1700647592071057e-25,0.0,s284
131,(wfpt.82),0.35719433113270727,0.00011996931926450127,0.00011531867120884165,0.00016067398757602103,3.797394027450743e-07,0.00016532444630579235,0.0,0.011466630882803966,1.1852812183013721,0.009871664767506196,2.4895539013447855e-09,0.0,s285
132,(wfpt.83),0.3566029425610199,1.68007336509568e-06,-4.920662749707816e-06,-6.22478935663473e-06,0.6139052728584706,3.7708836930772094e-07,0.0,0.0005615751528529056,1.1831785816276137,0.0012023765185793676,0.8111102035761782,0.0,s286
133,(wfpt.84),0.56819195234811,0.0003920237629472245,0.00038718299947138046,0.0003906308033986283,2.2942584451202727e-19,0.00039549184187515074,0.0,0.014871612160525741,1.224861554768515,0.014677934660505381,1.897287306742813e-19,0.0,s291
134,(wfpt.85),0.26467491089600836,0.00015252607972060517,0.00014792903756888354,0.0001653309848439477,8.415844985284514e-09,0.00016992820062700087,0.0,0.010485268614351997,1.162829728195582,0.00985863402792633,1.205739721259158e-09,0.0,s294
135,(wfpt.86),0.32343983379622754,0.0002352733070054569,0.00023053504063941244,0.000282619953359764,1.8396499719820038e-12,0.0002873580626990835,0.0,0.01445427626412787,1.1761467158530796,0.012972452041277605,6.85483163414964e-15,0.0,s295
136,(wfpt.87),0.4029499509154744,0.00020044473289326792,0.00019568373728728883,0.0007305211995090044,8.685136125093538e-11,0.0007352824596820184,0.0,0.02033265142857934,1.1874511503317773,0.011192412668201287,1.9195535073219696e-35,0.0,s301
137,(wfpt.88),0.31367620567814225,0.0019621290003272174,0.001957741982107186,0.0016496585579310885,3.553240537976328e-99,0.0016540470654013983,0.0,0.03600604997764112,1.1485670109030925,0.038739457838887326,6.871434448600658e-84,0.0,s305
138,(wfpt.89),0.26922965883283556,0.0033297801644771585,0.003325122783474299,0.0034463164197551244,3.054441058554294e-157,0.0034509736914538625,0.0,0.0424871719462256,1.1303663899979752,0.042196878709070004,6.951288962298986e-163,0.0,s307
139,(wfpt.9),0.29735707940868183,0.0006684545534733077,0.0006641563163036768,0.0007155866113189857,1.107551581437153e-35,0.0007198846272820081,0.0,0.027036690428333197,1.1537979160121556,0.02519243430575621,2.6924298894246005e-38,0.0,s027
140,(wfpt.90),0.397840700799568,0.0009532068541640015,0.0009485492499293757,0.0017400836736591874,2.114607114214417e-46,0.001744739606405088,0.0,0.035566785002254464,1.1635985610844561,0.027229638130412088,2.0545915580026246e-83,0.0,s313
141,(wfpt.91),0.2889764761500897,2.8412820293199914e-06,-1.9780278373016102e-06,-3.8168960800888385e-06,0.4425894090944352,1.00284074822099e-06,0.0,-0.0007373539364770648,1.1831908226622345,-0.0012787817167441353,0.6482851290355447,0.0,s314
142,(wfpt.92),0.6637427886745204,1.0858387629042454e-06,-3.939331912894417e-06,4.260423169810679e-06,0.6420436594392734,9.302503236274795e-06,0.0,0.0023163841874168103,1.2687844481250568,0.0007515147677270143,0.1743707048162599,0.0,s326
143,(wfpt.93),0.43364040881385757,0.003285479596750962,0.0032809999406623325,0.0027168364570068215,2.9557825998420033e-161,0.002721321954852529,0.0,0.04375556780409275,1.165083876699138,0.047927175583395557,8.870616853559173e-134,0.0,s328
144,(wfpt.94),0.42280097520881477,0.0015297640947530278,0.0015252866095922801,0.001627823544130047,3.170428910047402e-76,0.0016323016940449353,0.0,0.03570212872839946,1.171358554191903,0.03506667184596547,3.41937479006418e-81,0.0,s329
145,(wfpt.95),0.3552691450407277,0.0009241703186544381,0.000919659777567472,0.0008254343343624404,1.8762205446276276e-46,0.0008299472160302468,0.0,0.022370296578587863,1.171989690874054,0.023905838673315086,7.068538211041778e-42,0.0,s334
146,(wfpt.96),0.2211408129435964,0.00042798537017252336,0.00042322545810369316,0.0005028759012456474,2.5112871166018267e-21,0.0005076354340247669,0.0,0.017240474851077704,1.1457387787421647,0.01566460496889854,5.367540332594608e-25,0.0,s336
147,(wfpt.97),0.30961781496100216,0.0035464080889442418,0.00354191951881333,0.002122154151561584,1.5502886650090092e-173,0.002126649380296053,0.0,0.0403823648586231,1.1430806783711365,0.05085938318617231,8.77128809332999e-105,0.0,s339
148,(wfpt.98),0.3959103450070331,0.0007775152211285663,0.0007728459135425414,0.000558567826189349,4.4090355547564415e-38,0.0005632398598102162,0.0,0.020756558954755977,1.173866257045342,0.02504573944419298,4.863997815905569e-28,0.0,s346
149,(wfpt.99),0.47565164819289474,0.000301434809224288,0.00029683845171668555,0.0006174162857380816,5.605189289038993e-16,0.0006220268984691302,0.0,0.01887385583714284,1.1972479741269528,0.01295443085903993,3.525629608974703e-31,0.0,s357
