,index,int_pval,rsq_adj,slope_val,int_val,log_slope_val,log_slope_pval,rsq,log_rsq,slope_pval,log_int_pval,log_rsq_adj,log_int_val,subj_id
113,(wfpt.66),0.0,-5.690397320901042e-06,-0.003440316034682542,0.5082452936698237,0.0015707839494972526,0.6934369916273591,1.431011649721814e-05,3.1079463496119786e-06,0.3976321586641721,0.0,-1.6892791520950468e-05,1.2480689768861648,s216
114,(wfpt.67),0.0,1.707562829400544e-05,-0.008554775503069621,0.5786922159970502,-0.00559489964839088,0.4410170835541688,4.7845280417901925e-05,1.826691748041398e-05,0.2124151117760786,0.0,-1.2503644803096847e-05,1.276086271013031,s218
115,(wfpt.68),0.0,0.002309030090618114,0.05309351850481144,0.38389351543135564,0.05067057514672946,9.353156430665626e-22,0.002328984309100668,0.0018353928934584651,3.549187452414249e-27,0.0,0.001815428802752761,1.1627072823835563,s226
116,(wfpt.69),0.0,0.0005086179059471396,0.021250737523238097,0.532500390054427,0.015213157022378396,0.0002635517506412014,0.0005286081333935044,0.00026624079126913447,2.7240544088368773e-07,0.0,0.0002462453162660472,1.2437312811111187,s233
117,(wfpt.7),0.0,2.389740002051166e-05,-0.006307193692330803,0.5277180209198111,-0.006171966562225968,0.17175806702719446,4.3897322070884925e-05,3.735180016706252e-05,0.13847677443667847,0.0,1.735174720096655e-05,1.2663229754943885,s017
118,(wfpt.70),0.0,0.0002481883034127774,0.01708546712047198,0.42529131770543793,0.010334119455798,0.03075082467308239,0.0002681837395553943,9.333670060651666e-05,0.00025024441210670233,0.0,7.333776738327469e-05,1.218915587980179,s237
119,(wfpt.71),0.0,-1.9878669843986785e-05,-0.0006528391530212308,0.5010474935885831,0.0017921505604036542,0.7379318367969969,3.2416008521884976e-07,2.2617830316429277e-06,0.8992021298020274,0.0,-1.794100775209806e-05,1.2458504720990107,s238
120,(wfpt.72),0.0,0.009217063755963872,0.09915613382132199,0.4835528029402341,0.08897478547489543,1.4631664474456197e-76,0.009236879811009846,0.006835609310238078,6.585779605906006e-103,0.0,0.006815745227860992,1.1499188720281823,s244
121,(wfpt.73),0.0,0.015500948908073853,0.09561059793210203,0.47040478250997964,0.09838642039137271,6.0026574129883175e-177,0.015520639282903148,0.015959806538618615,4.252498724993484e-172,0.0,0.015940124947485756,1.1343640816508382,s254
122,(wfpt.74),0.0,0.000437343344813268,0.019461151150245676,0.378874867654878,0.02451415874536074,7.082129204969273e-10,0.00045733499777933506,0.0007597070140270556,1.7326079865669953e-06,0.0,0.0007397214087431214,1.1775967899356026,s259
123,(wfpt.75),0.0,0.0001336514784283649,-0.013111678202308769,0.6868834864362725,-0.018903995352705982,0.0007618551265512537,0.00015364920535332338,0.00022662433048048491,0.005575372894105587,0.0,0.000206628063116443,1.3245995698032846,s262
124,(wfpt.76),0.0,0.00011592373146185331,0.011752980037334416,0.2950872067509425,0.01567388446955311,0.0005591518359048612,0.00013592181294874717,0.00023812901955688748,0.009135144885877466,0.0,0.00021813298229589329,1.1703961410984847,s265
125,(wfpt.77),0.0,7.190692469238869e-07,0.004875813205607702,0.4098212293460861,0.0043775795678650305,0.366988389576419,2.0719454873252552e-05,1.6277413044329947e-05,0.30876954749147534,0.0,-3.723061426263996e-06,1.2174595524527372,s269
126,(wfpt.78),0.0,0.011923880995527214,0.0931799787471414,0.478515322055289,0.09289408341508099,4.5906584117114456e-133,0.011943642913145647,0.011979934235763379,1.151632795031037e-132,0.0,0.011960173044000433,1.1433993543216674,s273
127,(wfpt.79),0.0,5.807735721008456e-06,0.005691442617972385,0.42460831957634526,0.005522631564875938,0.28632663146484366,2.5808019571971208e-05,2.2737150999208033e-05,0.25598288729252555,0.0,2.7368057284871128e-06,1.2198417931799068,s275
128,(wfpt.8),0.0,3.5148539124785216e-06,0.005697418813463839,0.41146914660235256,0.004303449042832391,0.4421829076830256,2.3515183621980462e-05,1.1812742854666602e-05,0.27823022602695685,0.0,-8.18782091305259e-06,1.2217111285414592,s026
129,(wfpt.80),0.0,-1.912477599130824e-05,-0.0010584442201892197,0.37561887455014414,-0.002134395588846205,0.6889532607692681,8.760065198787359e-07,3.2045722280216182e-06,0.834229595139837,0.0,-1.6796163709864587e-05,1.2176440451368706,s277
130,(wfpt.81),0.0,-1.86829977841807e-05,0.0012439253796093126,0.5317662826939367,-0.0006863224163349661,0.8790499493257109,1.3177758912963355e-06,4.631596526305515e-07,0.7974244268359035,0.0,-1.953763111584017e-05,1.2615160369902039,s284
131,(wfpt.82),0.0,2.828049304426372e-05,0.006892666599799833,0.6557738389239431,0.003246342548586644,0.4756170327908056,4.8482350041512134e-05,1.0281407324619352e-05,0.12134973250718697,0.0,-9.921629598563797e-06,1.284329258887043,s285
132,(wfpt.83),0.0,-1.9093050716234572e-05,-0.0010509858474867214,0.6859693910755644,-0.003703013585176256,0.483566269861214,1.1097633415557695e-06,9.915802203108726e-06,0.8146956854792395,0.0,-1.0286833947770191e-05,1.3029968726966599,s286
133,(wfpt.84),0.0,1.9295841914068745e-05,0.006269297691840151,0.5872388140691727,0.009332527963659472,0.038177165996672265,3.929585599748986e-05,8.594454945776153e-05,0.16100801845873922,0.0,6.594506837998004e-05,1.2530514674196929,s291
134,(wfpt.85),0.0,-9.463830531242223e-06,0.003636360438022444,0.39049834563016705,0.003043078602838138,0.5553001205083333,1.0536758757062614e-05,6.958470892159951e-06,0.4679492516083532,0.0,-1.3042189964895812e-05,1.214945248711576,s294
135,(wfpt.86),0.0,-3.6640659926145958e-06,-0.004435190194850925,0.5234349153862486,-0.007018950106817719,0.19662990353718687,1.6744588552830564e-05,3.4026962877131695e-05,0.36504867405598584,0.0,1.3618244526392154e-05,1.2631861724217228,s295
136,(wfpt.87),0.0,0.00015389676422916665,0.010632860622240642,0.48458647103196256,0.009888470072632882,0.005404205016580188,0.00017389408624024494,0.00015477487125337142,0.0031907963493497393,0.0,0.00013477716684262564,1.2372949818426835,s301
137,(wfpt.88),0.0,0.00042662696272899314,0.022109894485603524,0.46311752958280716,0.0194264965943184,8.430732179676703e-05,0.0004466188300270568,0.0003091508732508963,2.2901702023709244e-06,0.0,0.0002891562564837358,1.2202122713366745,s305
138,(wfpt.89),0.0,-6.5163045166460876e-06,-0.0040756283564026665,0.3881192542102404,-0.004827405322998149,0.3566413334142766,1.3484225820037388e-05,1.6994414619664333e-05,0.41159731633760444,0.0,-3.006045510289823e-06,1.2239078294857992,s307
139,(wfpt.9),0.0,3.980175122808571e-05,0.007199503241978566,0.5170662912534716,0.006182657352042303,0.15069839797102041,5.980135518512952e-05,4.130455653239551e-05,0.08377977217924286,0.0,2.1304582624614987e-05,1.2482870209163694,s027
140,(wfpt.90),0.0,-1.999698351706769e-05,6.426607980007659e-05,0.5398244434814232,-0.00336205345925486,0.49925339880574615,3.816438609582917e-09,9.130877155261174e-06,0.9889787839964173,0.0,-1.0869740251884252e-05,1.2674725618234328,s313
141,(wfpt.91),0.0,0.0003865132041961372,0.019835635141118163,0.5171446442649732,0.0323135992686374,5.822252694552449e-12,0.0004075581417063434,0.0009973550333584047,1.0814103594052687e-05,0.0,0.0009763194130310016,1.2000322867785411,s314
142,(wfpt.92),0.0,-1.3394000482724877e-05,0.002269474336293751,0.6556268728459502,0.005814725283656012,0.18694424230714324,7.4400459348922254e-06,3.629383087888627e-05,0.550118494276017,0.0,1.5454307159101788e-05,1.2779914061981834,s326
143,(wfpt.93),0.0,-1.8145780504630338e-05,-0.0015668010851782013,0.5050445799164984,-0.0005247362396601438,0.9231773905467678,1.8549824261082648e-06,1.8599232087801454e-07,0.7607165755945022,0.0,-1.9814803991158314e-05,1.2520403160310796,s328
144,(wfpt.94),0.0,0.000653272788054049,0.02518237123027124,0.32114769938171084,0.03371782715350327,1.6760565835366233e-14,0.0006732601223449208,0.0011769613433233461,6.521081029091591e-09,0.0,0.0011569840834598777,1.156534588029849,s329
145,(wfpt.95),0.0,7.5417757583462475e-06,0.004819351395086087,0.5157690612029222,0.005375176385956328,0.17819275687848915,2.7542024927718067e-05,3.625380591443239e-05,0.24060404804839644,0.0,1.625373098756988e-05,1.2471278978049924,s334
146,(wfpt.96),0.0,-1.1337289450796817e-05,0.0031630411684758684,0.5356378814949952,0.001924665563852082,0.7120536481117952,8.663337307535102e-06,2.724819633148634e-06,0.510448749105586,0.0,-1.727592590028415e-05,1.257096637362582,s336
147,(wfpt.97),0.0,0.0003543875393900997,0.017930076252502803,0.5056794501715609,0.012806912434597528,0.0011308153448112315,0.00037438085150554024,0.00021199013055017701,1.5125844320686329e-05,0.0,0.0001919935704904896,1.2396006982349057,s339
148,(wfpt.98),0.0,-5.2650891606553785e-06,0.004318694787331958,0.5204731050713093,-0.0006857160831217346,0.8907166579062449,1.4735416151268055e-05,3.77579913668491e-07,0.3907073716226883,0.0,-1.9623212566433068e-05,1.2571321311461219,s346
149,(wfpt.99),0.0,-1.5083792166636911e-05,-0.0023715800005225263,0.45562674067858877,-0.002323308421477807,0.6440954520309439,4.916909523200452e-06,4.268720166900053e-06,0.6200240343298642,0.0,-1.573199448712259e-05,1.2399477460030774,s357
