,index,log_rsq,log_int_val,rsq_adj,log_slope_pval,int_val,log_slope_val,slope_pval,int_pval,slope_val,rsq,log_rsq_adj,log_int_pval,subj_id
113,(wfpt.66),7.048037778667471e-05,1.2654753084750954,5.811208611006258e-05,0.02149706881968571,0.5786849517002479,0.007866258692541366,0.020622987727733046,0.0,0.008066191440665369,7.144482238541361e-05,5.7147628651721405e-05,0.0,s216
114,(wfpt.67),3.1826012752977917e-06,1.232978620320755,-1.071616023740063e-05,0.6251556688179646,0.4386655123049751,0.0015237904960884036,0.6577194131096549,0.0,0.0013671122861798387,2.6174937600709214e-06,-1.0151045187312135e-05,0.0,s218
115,(wfpt.68),8.188958374732991e-07,1.205198164368578,-1.2651879837122237e-05,0.8042730343661271,0.3332025422917036,-0.0013353410538947397,0.8211028336345984,0.0,-0.001143724559759595,6.817999703701005e-07,-1.2514782141925807e-05,0.0,s226
116,(wfpt.69),2.569459089940551e-10,1.2360700160346352,-1.3283197271674041e-05,0.9964974589474727,0.44363445440973204,-1.834733204666983e-05,0.950932240403604,0.0,0.00024910334374704003,5.0490953418247386e-08,-1.3333431948980845e-05,0.0,s233
117,(wfpt.7),6.713574141059553e-11,1.236826008940484,-1.3331171333064162e-05,0.9982096375857259,0.44530793984551126,-6.912207730011555e-06,0.9890368028233603,0.0,4.192419343099392e-05,2.5175317386327833e-09,-1.333362176159092e-05,0.0,s017
118,(wfpt.70),7.261593804597233e-06,1.2074692903763928,-6.714610376379326e-06,0.4605311818055393,0.3645549931340403,0.003203130470539276,0.4810820789043223,0.0,0.003108432492652064,6.618990266438196e-06,-6.071998269963075e-06,0.0,s237
119,(wfpt.71),7.336466601814973e-05,1.2438128033506084,4.37516136402305e-05,0.01899073614358391,0.5130361717514664,0.010518089773017866,0.03853341008679002,0.0,0.008716818421998297,5.7084541391083654e-05,6.003195534143302e-05,0.0,s238
120,(wfpt.72),1.281774155514892e-05,1.2356455439020604,4.541356469767166e-07,0.32685836997232987,0.4589510096672156,0.004048681555089771,0.3092103367188635,0.0,0.004063396069662714,1.3787640705142934e-05,-5.157764353391769e-07,0.0,s244
121,(wfpt.73),3.166174502322594e-05,1.2429223421991629,1.9799037265344488e-05,0.12332402645213336,0.48667966870609497,0.005194469843703309,0.11494513965149954,0.0,0.005358529764153826,3.313228438805993e-05,1.832847829275064e-05,0.0,s254
122,(wfpt.74),1.090810847814705e-05,1.2251203314248562,-1.133174569045714e-05,0.3722996684274271,0.4748521759018989,-0.004155620261547676,0.6776335976576142,0.0,-0.001900923858331197,2.3672273331554194e-06,-2.7958162576169343e-06,0.0,s259
123,(wfpt.75),3.3818867193335933e-06,1.2823544977574182,-7.350594161348312e-06,0.6145281747291362,0.6044425248052913,-0.002344050691208648,0.5029469992141646,0.0,-0.0029425921457488873,5.9830149612416506e-06,-9.951757085957524e-06,0.0,s262
124,(wfpt.76),3.852560409578487e-07,1.2257756568596894,-1.1742986684604162e-05,0.8650257612077812,0.4364802752616964,0.0006737801290875676,0.7297979933413217,0.0,-0.001345344252890096,1.5906810041377284e-06,-1.2948427720482769e-05,0.0,s265
125,(wfpt.77),4.7178035944561714e-07,1.2423391704060025,-1.3066089485036514e-05,0.8507967069453328,0.47084954446455607,-0.0007796867867366636,0.8873444830382501,0.0,-0.0005875442791361123,2.6759584514923773e-07,-1.2861902248362256e-05,0.0,s269
126,(wfpt.78),6.047308142242969e-06,1.2522719280259427,-7.479871055426912e-06,0.5006613025726907,0.5067087281587193,0.0020988727884754532,0.5075972243022906,0.0,0.0020621762535079444,5.853739790895318e-06,-7.2863001232548186e-06,0.0,s273
127,(wfpt.79),2.7088869039126884e-05,1.2461395688633585,2.301237640855991e-05,0.154055815356309,0.5113978341364143,0.005719313976149512,0.09873386135584243,0.0,0.006322197335467943,3.634558068621452e-05,1.3755541335314092e-05,0.0,s275
128,(wfpt.8),9.645462750729195e-08,1.2180812611669274,-1.287918169001756e-05,0.9322199868689902,0.38564197097627995,0.0006971855748536468,0.8535230335794275,0.0,0.001332709488155769,4.5450114805056785e-07,-1.3237232984630865e-05,0.0,s026
129,(wfpt.80),7.858847462127727e-06,1.218753365598594,-4.9237947545854865e-06,0.442652688395609,0.37239648907896494,-0.003874322148624515,0.4270930664431499,0.0,-0.0037166775065926583,8.409782010221356e-06,-5.4747366486918025e-06,0.0,s277
130,(wfpt.81),5.29396518504921e-05,1.2682941467829787,5.9603920226525275e-05,0.046305488549374406,0.5340482261396219,-0.008052379640024726,0.019342693544563742,0.0,-0.009398849834994146,7.293663661045446e-05,3.9606668832958825e-05,0.0,s284
131,(wfpt.82),1.0538994853148687e-05,1.3064671577685316,-7.366807023512223e-06,0.3820625529468067,0.6928964222058466,-0.007567833044783773,0.49487337499527306,0.0,-0.0062328459341652615,6.42658828953202e-06,-3.2543437356036264e-06,0.0,s285
132,(wfpt.83),5.137658947584889e-05,1.2474949181056219,3.812537402014815e-05,0.049650739444108534,0.472501640754422,-0.008254315143279498,0.04946952197173397,0.0,-0.007917315733150278,5.145837678843801e-05,3.804358561698695e-05,0.0,s286
133,(wfpt.84),3.4756424239446027e-05,1.292783455531735,8.407568998891612e-06,0.1075988850965799,0.6448644931458187,-0.006717123761279007,0.20221112474060485,0.0,-0.005539902934586862,2.1830455110505298e-05,2.1332810697605176e-05,0.0,s291
134,(wfpt.85),2.810911237882685e-06,1.224434999237967,-8.86476128791891e-06,0.6461320134419226,0.3953787240442768,-0.0028375770594460392,0.5626394758598828,0.0,-0.0030754467537984008,4.468868023854711e-06,-1.052274018054078e-05,0.0,s294
135,(wfpt.86),5.951639376222673e-06,1.2679266250170054,-9.941208275687785e-06,0.5452547602844016,0.5789070160858225,-0.001771186634905414,0.5330218231901023,0.0,-0.0021199664723590378,6.319380371433425e-06,-1.0314509726105925e-05,0.0,s295
136,(wfpt.87),4.7856882532393286e-06,1.220330819299181,-8.734978052205022e-06,0.5491091491851035,0.3805368541255722,-0.0023996514887245617,0.5570212665300229,0.0,-0.002234832508957121,4.598649529174992e-06,-8.547936834135683e-06,0.0,s301
137,(wfpt.88),7.897457922068085e-06,1.2704973982878498,-6.139130565685491e-06,0.4415342060645904,0.584185999382961,0.0025752833828206825,0.4626115530161633,0.0,0.0025144459251735312,7.194462403936619e-06,-5.43612567405205e-06,0.0,s305
138,(wfpt.89),2.4400557820936086e-06,1.2216263131846312,-9.937833807649454e-06,0.668809104985018,0.38704547688210444,-0.0024823952956683666,0.6138004698350918,0.0,-0.0026616864445151212,3.3958098119013513e-06,-1.089360058137423e-05,0.0,s307
139,(wfpt.9),1.540192531290785e-07,1.233840661322898,-1.3299966163282662e-05,0.9144114777530004,0.4338718114883491,-0.0003770613541779211,0.9598912685757885,0.0,-0.00018085557291749703,3.372228529752164e-08,-1.3179667591511901e-05,0.0,s027
140,(wfpt.90),2.093167420391673e-06,1.2616371789571743,-1.1358781422110553e-05,0.6919499995273846,0.5352495978718267,-0.0015635974554135748,0.7003468461203455,0.0,-0.0014195457827739866,1.974881143840257e-06,-1.1240493568376309e-05,0.0,s313
141,(wfpt.91),2.0296580904854977e-06,1.2505056191922432,-1.3079758356404625e-05,0.6973868404944645,0.5238481496232519,0.0014761870678361814,0.8729213261616782,0.0,0.000618039578994021,3.4341617960453874e-07,-1.1393493810851751e-05,0.0,s314
142,(wfpt.92),0.00010936034914965642,1.2623184095147322,8.550980424992805e-05,0.004444059319404659,0.5050643689383983,-0.012422512518611048,0.006789728794013127,0.0,-0.010585845762695615,9.902234482750405e-05,9.584794827854903e-05,0.0,s326
143,(wfpt.93),9.277513862704367e-06,1.230569120720579,5.962922586477681e-06,0.4042007345632407,0.4459450835095703,0.004049637491216701,0.2289790087246773,0.0,0.005425131735743577,1.9296354193176768e-05,-4.056051332135269e-06,0.0,s328
144,(wfpt.94),4.575234746617696e-09,1.2300336563387346,-1.3302675291981814e-05,0.9852209895828667,0.42395806606325875,0.00010104215223911972,0.9615347669197498,0.0,-0.00023886362870119892,3.1013192791640165e-08,-1.3329113602633669e-05,0.0,s329
145,(wfpt.95),1.9645416112878955e-05,1.247680181057536,2.324429637434733e-06,0.22636631846718347,0.4861065252806975,-0.004232271478268372,0.27875474466556976,0.0,-0.00403817806261406,1.57473974030653e-05,6.222500671060338e-06,0.0,s334
146,(wfpt.96),7.19197338761024e-06,1.2330056164924985,-7.192666918953705e-06,0.4626889736221219,0.4313566871549369,-0.002986805018495701,0.4973639746573716,0.0,-0.0027040094144338447,6.140940097987269e-06,-6.141619615096516e-06,0.0,s336
147,(wfpt.97),5.302521111083536e-08,1.2634011700649581,-1.3415328877774968e-05,0.9498851693890924,0.5394775057007962,-0.00022373024958512872,0.980706638870761,0.0,-8.926458135819805e-05,7.850162520028903e-09,-1.3370153222780345e-05,0.0,s339
148,(wfpt.98),1.322798586511631e-05,1.2383004418003019,3.2848003587160335e-06,0.31923638112148733,0.47468062050272647,0.0045434124704728865,0.2642528839455393,0.0,0.004936018277288023,1.6618267674184395e-05,-1.0552665541396777e-07,0.0,s346
149,(wfpt.99),2.6214801140955757e-07,1.2405926654324424,-1.3292678647802703e-05,0.8884895518697443,0.4607805377776653,0.0004985248525796737,0.9557733345322992,0.0,0.00020053744302846697,4.100970374398827e-08,-1.3071537391606824e-05,0.0,s357
