,index,log_int_pval,log_int_val,slope_val,rsq_adj,rsq,log_rsq_adj,int_val,log_slope_val,int_pval,slope_pval,log_rsq,log_slope_pval,subj_id
103,(wfpt.59),0.0,1.2837183145394484,-0.02683657289254405,0.0014083978030086097,0.0014253233712758773,0.0005043319608960539,0.5746841796182965,-0.019937128079639328,0.0,4.585078127703674e-20,0.0005212921127326631,2.9684817320137944e-08,s198
104,(wfpt.6),0.0,1.1862119865492946,0.05521917075763242,0.005883459310190853,0.0059013716426776774,0.0031605896527913124,0.44540496425376097,0.04546379618600556,0.0,2.0582795023058376e-73,0.0031785513705171464,2.573206954067304e-40,s015
105,(wfpt.60),0.0,1.2084561344568827,0.04432617764327742,0.00274277032813941,0.0027584754137262024,0.0012394984505523787,0.4626399338737797,0.030559263965445112,0.0,4.900318699143475e-40,0.0012552272100848638,4.240823709296877e-19,s205
106,(wfpt.61),0.0,1.2379722337479115,-0.0006248392032178679,-1.5518055578533918e-05,4.824487185306481e-07,-1.5799787334458415e-05,0.4659483703234313,-0.00041928237548028466,0.0,0.8621461389457894,2.0097748654190895e-07,0.9107654071802493,s206
107,(wfpt.62),0.0,1.2478570275224747,0.009831360218683097,0.00010883495745106497,0.0001244585010228283,5.7981518190364234e-05,0.5270855974970259,0.007740631814483866,0.0,0.004767656538776338,7.360732130123893e-05,0.02998039136023387,s207
108,(wfpt.63),0.0,1.169073920077452,0.07724848976112937,0.006930289032054504,0.0069458059887409496,0.007354307814358529,0.5225009747692161,0.07988306059247781,0.0,5.181477372620226e-99,0.007369818145647966,5.843436136806557e-105,s209
109,(wfpt.64),0.0,1.1711239594277407,0.03726767364202803,0.004502569490126285,0.004518371287464573,0.007490635539762591,0.41015478554662016,0.04411890860061975,0.0,5.279706538381176e-64,0.007506437564384183,6.323363719807341e-105,s212
110,(wfpt.65),0.0,1.1317319496224758,0.0801118879322587,0.0096129627419137,0.009628437781168397,0.016413548487511198,0.4803457927103695,0.0936914569925019,0.0,1.1265464235498086e-136,0.01642893192852446,2.519554216111875e-232,s216
111,(wfpt.66),0.0,0.5664431123092516,0.6111784660121321,0.43906806646697394,0.4390780832875161,0.38003464787292296,0.07257087735397538,0.506349472730241,6.456669712787678e-285,0.0,0.38004573491738314,0.0,s218
112,(wfpt.67),0.0,1.1680036825110156,0.055027796189598605,0.003815511089970691,0.0038311992817361418,0.002902256250104429,0.4066509029419329,0.05149318023792885,0.0,6.018799972559758e-55,0.0029179588240623167,2.970767116013772e-42,s226
113,(wfpt.68),0.0,1.1328386305808678,0.11416656976655097,0.013234657603827027,0.013250197460240476,0.008173054677015124,0.5379322649026235,0.11338729783902446,0.0,3.299980308758141e-186,0.008188674244966276,1.4772635847825292e-115,s233
114,(wfpt.69),0.0,1.1401230544458354,0.031586606944566026,0.0009580595440447093,0.0009736698182749581,0.002012724122046894,0.31875527420935373,0.04727590033689979,0.0,2.885860763951218e-15,0.0020283179168856247,4.2254490673612485e-30,s237
115,(wfpt.7),0.0,1.3079474875026127,-0.007758136800022955,8.488858282118539e-05,0.00010076050319174357,6.339840796099061e-05,0.6921234441559083,-0.007562195652491489,0.0,0.011751505761605524,7.927344132607761e-05,0.025444835690970526,s017
116,(wfpt.70),0.0,1.1329829905216153,0.04911365507527644,0.005359796444857734,0.005375839287541595,0.007190616748992018,0.3247226768027171,0.05405922399421421,0.0,1.1768564571338665e-74,0.007206647644395714,2.0453895688556238e-99,s238
117,(wfpt.71),0.0,1.0434608912032977,0.1635517086675446,0.0298240967891632,0.029839256024513983,0.025714911886444036,0.42531046857313104,0.16804426461602553,0.0,0.0,0.025730135328812187,0.0,s244
118,(wfpt.72),0.0,1.1154861501967992,0.11266842781861418,0.012509382849402173,0.012524812631385607,0.010500923560212483,0.49084220023883696,0.11878786475527044,0.0,1.9635707178223485e-177,0.010516384724862604,3.692384248034292e-149,s254
119,(wfpt.73),0.0,1.208565615432152,0.007761007316991916,4.960112157292862e-05,6.572961394990529e-05,0.00011451988353694542,0.4501648642637401,0.011201342522812581,0.0,0.04351696794492156,0.00013064914989580068,0.004427661031681201,s259
120,(wfpt.74),0.0,1.2692277881716945,0.012096590821815809,0.0003001212319454494,0.0003158647850529661,9.227124591315583e-05,0.601293775936077,0.008203780582223636,0.0,7.505820804715699e-06,0.00010802104868778972,0.008823831834045429,s262
121,(wfpt.75),0.0,1.1640747862406204,0.009813008117973181,0.00014684716599067116,0.00016271810287604715,0.00026301272200213166,0.2773338870227208,0.012522759925598233,0.0,0.0013656108335629378,0.00027888483826865595,2.7719218373525727e-05,s265
