,index,log_rsq,log_int_val,int_val,int_pval,slope_val,log_rsq_adj,rsq,rsq_adj,log_int_pval,log_slope_val,log_slope_pval,slope_pval,subj_id
116,(wfpt.7),0.0002416129214308782,1.2573492885148192,0.5977782652938399,0.0,0.035041226153673416,0.00021459096383646958,0.0009579304744459227,0.0009309278778318886,0.0,0.019437417171752847,0.0027896917912708626,2.606073122614337e-09,s017
117,(wfpt.70),1.0454626369171827e-05,1.2523530687283317,0.5390682878722985,0.0,0.0008239617441167472,-1.4546362314460382e-05,7.093612129915883e-07,-2.429187111463449e-05,0.0,0.0030910293573931727,0.5178560466203682,0.8662356206866298,s237
118,(wfpt.71),0.00026115384705749367,1.2961054963505663,0.729482230112475,0.0,0.03161152765446967,0.00023615912616770096,0.0009370478820094341,0.000912070059315373,0.0,0.017245187896852823,0.0012285778391105421,9.154694768295682e-10,s238
119,(wfpt.72),0.0024602588946475157,1.2554064402584904,0.662194138941289,0.0,0.054262540774680415,0.0024353191541328645,0.003547486043544157,0.0035225734850673485,0.0,0.03890027332816873,3.208735869964347e-23,9.04996627668525e-33,s244
120,(wfpt.73),0.013649448587636503,1.195172357265415,0.6712141749522497,0.0,0.09332047742882443,0.013624788590851367,0.013591564153456526,0.013566902709488238,0.0,0.0935166674646587,1.4600991559195766e-121,4.731477707656963e-121,s254
121,(wfpt.74),3.3880068674441155e-05,1.2874421520059158,0.7144981677064093,0.0,0.0018753392676583744,5.303076220930514e-06,3.4498483379996614e-06,-2.512311440705517e-05,0.0,0.005916274704298615,0.27623215337010804,0.7282373073777775,s259
122,(wfpt.75),8.81827323262474e-06,1.311198938782595,0.7339001797953439,0.0,0.02179461845482729,-1.618275636205979e-05,0.00041658507771791253,0.0003915942428032171,0.0,0.0033322984645166517,0.552582812089448,4.457667073561646e-05,s262
123,(wfpt.76),1.0860004413970614e-05,1.4086335837955892,1.1829710330563883,0.0,0.0032311925813572734,-1.5237788732580526e-05,3.057411550422273e-05,4.599534334182032e-06,0.0,0.0023617855865366248,0.5188796572448049,0.2779583957443219,s265
124,(wfpt.77),0.0013072577988524348,1.234594587897293,0.5823675538709379,0.0,0.05631657933433046,0.001282289231869127,0.003098514524911944,0.0030735907415859742,0.0,0.03869492561057186,4.712474003112856e-13,7.909087047873461e-29,s269
125,(wfpt.78),0.009992541276766298,1.2411051036306917,0.769010700962564,0.0,0.08107817078688492,0.00996778985272706,0.010619407719804852,0.01059467196821029,0.0,0.07650652698630012,2.3643099501559103e-89,7.231668442146189e-95,s273
126,(wfpt.79),8.468404952610697e-06,1.2743170704247502,0.5993781741836015,0.0,0.009471846508228564,-1.653263338918798e-05,0.00010316288617195912,7.816421531059436e-05,0.0,0.002647918706275433,0.5605710433251105,0.04221731770862033,s275
127,(wfpt.8),0.002711166505921514,1.2665451729448847,0.7106901323421599,0.0,0.06940313342798822,0.002686233038410868,0.00596371141532015,0.0059388592654980865,0.0,0.042180086032396244,1.9986643773447762e-25,5.73785842727892e-54,s026
128,(wfpt.80),0.0014775288580750612,1.153880951530399,0.3431402441394038,0.0,0.036077330573160885,0.0014522485281559527,0.0011313331041238328,0.0011060440093114687,0.0,0.04042870496486698,2.1368975368380104e-14,2.2847277179653634e-11,s277
129,(wfpt.81),0.01958372872127545,1.191592642363234,0.7232883975710713,0.0,0.11313962098821242,0.01955921708891195,0.02034492364421825,0.020320431042679332,0.0,0.1096879098624477,4.712208950909888e-174,8.297753776475343e-181,s284
130,(wfpt.82),0.00013337476980834762,1.3031331935339903,0.7462267116100669,0.0,0.023642399080240156,0.00010740285892385515,0.0004914028622893252,0.00046544025131889377,0.0,0.012659040928519216,0.023448929374204463,1.361424307679261e-05,s285
131,(wfpt.83),2.853283681480967e-05,1.324091870855589,0.8200262785833163,0.0,0.009645400847533124,3.532300108965991e-06,7.302941751552439e-05,4.8029993279796734e-05,0.0,0.0066115472866215205,0.28538657354210156,0.08742820253019334,s286
132,(wfpt.84),5.571805596404911e-05,1.3156547617749252,0.7916819392364538,0.0,0.004984010067292689,3.007517144182348e-05,2.5165964416040687e-05,-4.7573090267150064e-07,0.0,0.007208070732910198,0.1404740779748946,0.3218479777608751,s291
133,(wfpt.85),0.001427998562932964,1.2166322746009184,0.5348429729277331,0.0,0.05646489266040293,0.0014030330146196368,0.0031456411117073424,0.0031207185066048915,0.0,0.04161527253143471,4.023337555676404e-14,3.050010048412849e-29,s294
134,(wfpt.86),1.1846891788236391e-05,1.316469767932725,0.7560860036018179,0.0,0.006163856502911549,-1.379514506250068e-05,4.221020061401237e-05,1.6568942349470817e-05,0.0,0.0029185876916059464,0.49668986617944555,0.19948688233796716,s295
135,(wfpt.87),3.804711730626131e-05,1.2458932841079444,0.51044125635382,0.0,0.01382449800672487,1.3046818469364396e-05,0.00013354370638840596,0.00010854579508556839,0.0,0.007725650511185983,0.21734450347417253,0.02082030972451614,s301
136,(wfpt.88),5.858372038314297e-05,1.3370752735542064,0.8593625502572859,0.0,0.00349438398333316,3.358330994540637e-05,1.538926353028547e-05,-9.61160178136744e-06,0.0,0.006754105464479295,0.12582983063361886,0.43271068911803046,s305
137,(wfpt.89),0.010238123485948547,1.220879906101986,0.7174844847406885,0.0,0.07673257100366745,0.0102130649544655,0.01104542412767906,0.011020386035221819,0.0,0.08004174263568559,2.1562852493757597e-90,2.0830646811116412e-97,s307
138,(wfpt.9),0.00705157582921756,1.2256289244012177,0.7148867938354675,0.0,0.11082555954947396,0.007026750877365706,0.014670236445901152,0.014645601970088573,0.0,0.07964046709913633,1.629862829576569e-63,1.4302883861044552e-130,s027
139,(wfpt.90),0.011377239126475924,1.2168634660168802,0.7259567293936405,0.0,0.09237127354456531,0.011352522321613878,0.011972052862247673,0.011947350928472655,0.0,0.08772227231165236,1.545358204410945e-101,8.928028503302309e-107,s313
140,(wfpt.91),0.0010889279302568333,1.1740544715031407,0.46152631772148234,0.0,0.027496175256247903,0.0010622867495109212,0.0006588883721465599,0.0006322378544756369,0.0,0.036804492673587964,1.64284603139023e-10,6.647142875340521e-07,s314
141,(wfpt.92),3.959315302393129e-06,1.3115272692142466,0.717437716468973,0.0,0.0023234636191611343,-2.201595719708571e-05,5.246954581594743e-06,-2.0728284471083214e-05,0.0,-0.0018913848977436948,0.6962295364705936,0.6531152040796151,s326
142,(wfpt.93),2.157484417653066e-05,1.2414100011079892,0.5002134865965735,0.0,0.0019663058387629196,-3.425866487827278e-06,2.953072871236806e-06,-2.2048103360594595e-05,0.0,0.005529336367959912,0.3529147099067622,0.7310872117275475,s328
143,(wfpt.94),0.0003098212013775692,1.2786748074703376,0.6766217465884589,0.0,0.030740391934905405,0.00028482769723248147,0.0009832758766609162,0.0009582992097245668,0.0,0.017952486423143708,0.00043071708076871035,3.5462951678976744e-10,s329
144,(wfpt.95),4.734034400821763e-06,1.3329324406387855,0.8222712246271653,0.0,0.012320330193609326,-2.091607758725189e-05,0.0002519782866755582,0.00022634240735575073,0.0,0.001785355390126947,0.6674841179516788,0.001718974250512057,s334
145,(wfpt.96),2.718556509906378e-07,1.236738402639742,0.4985310618035498,0.0,0.0011790561117512987,-2.5370478010877662e-05,1.0616382078998399e-06,-2.4580675202168223e-05,0.0,0.0006860341630310837,0.9179911309327093,0.8387653542957559,s336
146,(wfpt.97),0.0005993217778618165,1.298201753308613,0.749897916345512,0.0,0.03603927000050519,0.0005733606214242126,0.0016971208516274316,0.0016711895596343007,0.0,0.01971082866502821,1.5555175951151117e-06,6.143702517128032e-16,s339
147,(wfpt.98),4.170213138143808e-07,1.3652638612039556,0.9819044538560671,0.0,0.0030170827358156397,-2.5569143204062783e-05,1.0648934497980989e-05,-1.53261642361624e-05,0.0,0.0006559446256304878,0.8991943424910042,0.5219900426364179,s346
148,(wfpt.99),4.7562059132921775e-05,1.2648956714998147,0.6314193369997609,0.0,0.006290569103214896,1.4226977693487797e-05,3.384871906320086e-05,5.142917254286061e-07,0.0,0.007850690036335636,0.2322989713640865,0.31361403011478933,s357
