,index,slope_val,log_int_pval,log_rsq_adj,log_slope_val,rsq,log_rsq,log_int_val,slope_pval,log_slope_pval,int_val,int_pval,rsq_adj,subj_id
116,(wfpt.69),0.013638629752373121,0.0,3.3934119877399027e-06,0.004334097747875416,0.0001858709223048205,1.728263955780296e-05,1.286938946280744,0.0002538495366943776,0.2646438856466559,0.6427310405285193,0.0,0.00017198422921493872,s233
117,(wfpt.7),0.15705969226158653,0.0,0.02436306467336158,0.16342292267315806,0.02537663847124083,0.024376615374556487,1.0725612161518074,0.0,0.0,0.5126878682702674,0.0,0.025363101659641396,s017
118,(wfpt.70),-0.0016304803071586936,0.0,8.892592236464658e-06,-0.004802994402063054,2.813439361926129e-06,2.278155051937958e-05,1.2695814568860264,0.6526616653495906,0.2002934522503318,0.5535969005445216,0.0,-1.1075796263471105e-05,s237
119,(wfpt.71),0.007371092214309906,0.0,1.6191976920931772e-05,0.006118139522205419,4.567392613896715e-05,3.0177960054000863e-05,1.2951820361049897,0.07074514873621104,0.14185861762983615,0.690277714551843,0.0,3.168815973875194e-05,s238
120,(wfpt.72),0.01757415571605765,0.0,1.652504068738736e-05,0.005780682025744567,0.00030806966407770364,3.0413892962655176e-05,1.2890869103283684,2.4777319770469954e-06,0.1389311821046386,0.6579188303388712,0.0,0.00029418466823971645,s244
121,(wfpt.73),0.4915400304312556,0.0,0.30380206162013057,0.42652618744043147,0.32016674227561515,0.30381174637012887,0.6292301563334686,0.0,0.0,0.013862083398696535,6.723854046153775e-09,0.32015729988474695,s254
122,(wfpt.74),-0.021735928527903986,0.0,0.0003826518629137521,-0.020851232576641187,0.0004930879998593651,0.0003974614476145444,1.3326503448306144,7.937287425386111e-09,2.2186415313202113e-07,0.722989996286666,0.0,0.00047828005129790796,s259
123,(wfpt.75),0.020023901962173053,0.0,0.00016086841255791295,0.016314122754523014,0.00029815526803400605,0.0001747552600361857,1.2813475705764175,3.594761775852759e-06,0.0003892627644894687,0.6777859297273905,0.0,0.00028427013449228156,s262
124,(wfpt.76),-0.002410810444805834,0.0,-1.4130795935374252e-05,-0.0007723152818784121,6.16145583709482e-06,5.76591934198234e-07,1.271932514035258,0.5174539994231663,0.8430451853416119,0.5910182430157767,0.0,-8.54476844214247e-06,s265
125,(wfpt.77),0.006976146090076194,0.0,1.128702814301441e-05,0.004967884302178375,5.10405562992311e-05,2.5175953169420673e-05,1.2543090162262456,0.05523802319631508,0.17819323731792938,0.5386311188565064,0.0,3.715199051335105e-05,s269
126,(wfpt.78),0.09682739425719489,0.0,0.01471238204579084,0.09995900830488758,0.014356081711318414,0.014726066786106107,1.1725306457182365,2.1004013068564965e-228,2.799150161578797e-234,0.6146624540208883,0.0,0.01434239183217878,s273
127,(wfpt.79),-0.04624843927075861,0.0,0.0013110340692366051,-0.055848797898642846,0.0012902924946465166,0.0013249049419700176,1.3447700279325598,5.342085534456712e-22,1.5143748003662288e-22,0.6118142304224378,0.0,0.0012764211411713244,s275
128,(wfpt.8),0.04693266982022086,0.0,0.0012857480184516046,0.050067889077495153,0.0015914390319027305,0.001299619242385086,1.2062009792739852,9.290420936997794e-27,3.803415182378927e-22,0.538188740918236,0.0,0.0015775718611344969,s026
129,(wfpt.80),0.047153563393125014,0.0,0.0010906298880147824,0.04312388004984524,0.00175830095999574,0.0011045038219599235,1.2022942406748918,2.1557852384398453e-29,4.665095778224248e-19,0.4926290742168382,0.0,0.0017444361068186254,s277
130,(wfpt.81),0.12341281305998494,0.0,0.006606666173966547,0.11032594141632623,0.011114987264276066,0.006620463495232598,1.1306986044933502,5.04962709369427e-177,5.156496594121399e-106,0.5016535749654852,0.0,0.01110125236868531,s284
131,(wfpt.82),0.07072123591279325,0.0,0.006388282252104527,0.07167201170406333,0.006316119749632754,0.006402179113847439,1.2265917209958443,1.5889652040376756e-100,7.1369846190838275e-102,0.6965482737130011,0.0,0.0063022216842287815,s285
132,(wfpt.83),0.030400229497912865,0.0,0.0004791541136863753,0.026882686845614595,0.0008220246694577993,0.0004930365404686166,1.2820768154590698,1.4185164962135065e-14,2.542463099922699e-09,0.7168354020244103,0.0,0.0008081468120820778,s286
133,(wfpt.84),0.035610507833809264,0.0,0.0003361572033221405,0.022189751872595198,0.001040756033432788,0.0003500416162001141,1.2742711991862414,4.777148674538401e-18,5.150741921604767e-07,0.6631076277895183,0.0,0.0010268812140771244,s291
134,(wfpt.85),0.10351523118932142,0.0,0.0072523411744926936,0.09678221432939493,0.009713181487181588,0.007266129527925824,1.1494333362674571,7.571157348906483e-155,3.366648245943309e-116,0.5148050634193027,0.0,0.009699427121525384,s294
135,(wfpt.86),-0.009053196909403746,0.0,0.00021807017168695708,-0.016663713212415568,0.00010242993895115404,0.0002319564175524702,1.3001317432821426,0.006613395004492478,4.373515886986901e-05,0.6128921164187717,0.0,8.85420869265463e-05,s295
136,(wfpt.87),0.01254366145505841,0.0,-4.804966821092549e-06,0.004268201780626077,9.878010548491911e-05,9.084181708307604e-06,1.2611284003443737,0.007655802037600379,0.4186714887975497,0.54888851544371,0.0,8.489220276675091e-05,s301
137,(wfpt.88),-0.0007761131583118972,0.0,-1.4359831521426614e-05,0.0012792102031415169,1.6353401782742694e-06,4.3383166373756055e-06,1.2347562908418068,0.7673969688027078,0.630033120756643,0.4604826488198685,0.0,-1.70569168156387e-05,s305
138,(wfpt.89),0.06953092793745108,0.0,0.0023132078235952314,0.06359898344222639,0.0037109790685080357,0.0023270647770554653,1.2011904409363763,3.638679889780664e-60,2.307857168962331e-38,0.5701809051779917,0.0,0.0036971413366135852,s307
139,(wfpt.9),0.06792363218477267,0.0,0.004031615640709307,0.06637992988448906,0.005193808925447296,0.004045545463285394,1.1949690352045323,5.872090479859628e-83,5.40671226386373e-65,0.5582758437666112,0.0,0.005179895162949366,s027
140,(wfpt.90),0.14320420993979577,0.0,0.028666918608016845,0.1472583699611122,0.02789108542742058,0.0286804095326324,1.1295670348621867,0.0,0.0,0.6533334691158812,0.0,0.02787758353966563,s313
141,(wfpt.91),0.07003765002217252,0.0,0.004552141511842356,0.06248986988037275,0.00504181196467135,0.004566162101688587,1.2449929746141142,4.983080936309139e-80,1.2229049946959403e-72,0.7248190533495922,0.0,0.005027798074307643,s314
142,(wfpt.92),0.05128503960481201,0.0,0.0017280849817177257,0.04477418260231478,0.002577854737164431,0.0017421453475682247,1.2518144643993354,9.423224760653885e-42,9.337356565403227e-29,0.6793100134215575,0.0,0.002563806142200198,s326
143,(wfpt.93),-0.018024185191166747,0.0,0.00027665379159158565,-0.0191122350927517,0.00028541960030337155,0.00029053903091735833,1.2755215347274893,5.8020067116560516e-06,4.78587962834116e-06,0.5141585272626568,0.0,0.0002715342898724771,s328
144,(wfpt.94),0.0018255882790517456,0.0,-1.3557746156855899e-05,0.0005949203141883894,3.3132773324950904e-06,3.315239406331827e-07,1.2596897210360192,0.6252567401209139,0.8772189585699327,0.5409123659328736,0.0,-1.057595135067757e-05,s329
145,(wfpt.95),0.10234092162408404,0.0,0.004140141494493599,0.08856211515032529,0.008122537871765645,0.00415397326563316,1.185938087551195,1.0233830000158996e-129,3.8401206271342446e-67,0.6133715806654572,0.0,0.008108761413223253,s334
146,(wfpt.96),0.0183556969105167,0.0,0.0001586169113291236,0.014296128787167416,0.0003202007561072806,0.0001726009024771713,1.2243715509089874,1.708988786986902e-06,0.00044297563353120717,0.46180714314224264,0.0,0.00030621882935055744,s336
147,(wfpt.97),0.027708529882184665,0.0,0.0005446901348569178,0.02756339141477429,0.0006350190642541165,0.0005585716514039385,1.2441139603810627,1.3542993207466413e-11,2.261018408476537e-10,0.5809786055443784,0.0,0.0006211386095061888,s339
148,(wfpt.98),0.004076379959433318,0.0,-1.4800429042782781e-05,-0.00011997737997353208,2.2538022367069033e-05,1.5044014589626897e-08,1.3805487446103992,0.21742630074224165,0.9745792076955383,0.9918062317685085,0.0,7.723102488310651e-06,s346
149,(wfpt.99),-0.030178127940968795,0.0,0.00032657199238206314,-0.020847783230884785,0.0008110484903123272,0.00036822852325990585,1.2857251268065464,1.0213688950868953e-05,0.002950508814778161,0.5562805095643324,0.0,0.0007694121476374827,s357
