,index,rsq_adj,log_slope_val,log_rsq,int_val,slope_val,log_int_pval,int_pval,slope_pval,rsq,log_int_val,log_rsq_adj,log_slope_pval,subj_id
113,(wfpt.85),1.753430062534367e-05,0.0019363790908106977,2.4071289218552394e-06,0.5831340189164462,0.0057135794386797105,0.0,0.0,0.07851795017828264,2.5902424757751064e-05,1.2726794133490427,-5.961191827053014e-06,0.5917328416883249,s294
114,(wfpt.86),-3.092428251250112e-07,-0.002229529682368985,7.0339962032761605e-06,0.7648765270870921,-0.0021504998216919048,0.0,0.0,0.3264614983738875,8.02416253020688e-06,1.3218871219710662,-1.3001813827795417e-06,0.35825881316769936,s295
115,(wfpt.87),2.840260706571396e-05,0.0033251286364730575,1.2526627378051103e-05,0.5454788234657325,0.005131114929132366,0.0,0.0,0.03728657243548419,3.6913076068789685e-05,1.2531907852453552,4.015009100077904e-06,0.22507864469462033,s301
116,(wfpt.88),6.078630423500542e-05,0.00709164654096732,6.615220630812324e-05,0.8914700538787801,0.007107235742228268,0.0,0.0,0.003976712485308253,6.911920045660214e-05,1.3500007784669061,5.781928536119363e-05,0.004839762493948416,s305
117,(wfpt.89),0.0009038127578474553,0.038839632326908666,0.0006201692148989357,0.5205073478668091,0.040393664471777564,0.0,0.0,1.2583099319130484e-25,0.0009121386287900268,1.2135694626369173,0.0006118409108373246,6.245125348697159e-18,s307
118,(wfpt.9),0.002427952773282671,0.047828632109917765,0.0012768088198906735,0.4834548587771528,0.06007071343844271,0.0,0.0,1.2814784049544163e-65,0.0024362659429526534,1.1951100817195242,0.0012684859879169563,3.2744486091197464e-35,s027
119,(wfpt.90),3.300387778848446e-06,0.00136758634688975,1.4022642561561938e-06,0.4529170439231278,0.0037732278169362275,0.0,0.0,0.2376667505021364,1.1668631024419618e-05,1.2341951954668202,-6.966064901803293e-06,0.6822830351675286,s313
120,(wfpt.91),6.831889790792633e-05,-0.014476566776189914,8.315653975066173e-05,0.8201348596226137,-0.011107737886761525,0.0,0.0,0.0024223090097569393,7.665173135740222e-05,1.3548501902864756,7.482376050882422e-05,0.0015833635771723793,s314
121,(wfpt.92),7.760631340592017e-05,0.011906596785368512,5.2922972500812904e-05,0.5318283947204631,0.013018306720941106,0.0,0.0,0.0013210234004346886,8.593906945952856e-05,1.2465087344832264,4.458994130840388e-05,0.011732887650196627,s326
122,(wfpt.93),3.283634482253994e-05,0.005916102176043598,2.5000091860016838e-05,0.43812554804930937,0.007223373314450043,0.0,0.0,0.029412362837844177,4.160806355391067e-05,1.2256881534213324,1.622822744218322e-05,0.09137486901421868,s328
123,(wfpt.94),5.1051342582209e-06,0.007959221933784066,5.590729445037468e-05,0.4171372843580517,0.0038677272795338367,0.0,0.0,0.20412718697996218,1.3438494493422937e-05,1.213059722064191,4.757428812773856e-05,0.009593164065627933,s329
124,(wfpt.95),0.001219688842416411,0.0424549295339966,0.0007442125449474979,0.510613049766004,0.04657286396721663,0.0,0.0,6.260272731221853e-34,0.0012280120810364004,1.2076663953182276,0.0007358852745975586,3.3299125431314206e-21,s334
125,(wfpt.96),0.0004684628546554048,0.018254273943716343,0.0004574375435336675,0.7143455914949463,0.01844043589033808,0.0,0.0,3.881981626843734e-14,0.00047679235354403104,1.2915028279472371,0.00044910788335217333,1.2656830506762225e-13,s336
126,(wfpt.97),0.0006578267083945377,0.034513811068941566,0.0010255418927804794,0.4503513310917727,0.027106869028404854,0.0,0.0,3.813851739594325e-19,0.0006661546292379139,1.1887471201571447,0.0010172168975047802,1.309621358439195e-28,s339
127,(wfpt.98),1.101467852071547e-05,-0.0054350578541986294,2.3298348613587372e-05,0.4350446421677815,-0.004806543840317742,0.0,0.0,0.1280303669914936,1.9382857211036608e-05,1.2334965863035878,1.4930202689389382e-05,0.09520256893485116,s346
128,(wfpt.99),8.34772070303913e-05,0.007537960084095061,2.628480575206371e-05,0.810142438901448,0.011626168467842554,0.0,0.0,0.0009231310572973789,9.184477933465995e-05,1.3285367229286704,1.7916684819541118e-05,0.07634652341750522,s357
