,index,rsq_adj,log_slope_pval,int_val,log_rsq,rsq,slope_val,log_slope_val,slope_pval,log_int_pval,int_pval,log_rsq_adj,log_int_val,subj_id
115,(wfpt.68),4.43103866307748e-05,0.0005057988991571492,0.9286940327258784,0.0002723263878471327,6.678180597985417e-05,0.0076102850610836725,0.015164504608430001,0.08473158315086315,0.0,0.0,0.00024981253414568805,1.3158164534521326,s226
116,(wfpt.69),0.00012350038234831828,0.4925800316974006,0.6514076203818809,1.3172091182012124e-05,0.0001512755010910638,-0.011659056609429685,-0.0032168302345171856,0.019613725423609875,0.0,0.0,-1.480035078582631e-05,1.2117233656671096,s233
117,(wfpt.7),-4.819819161339112e-06,0.4029054097775342,0.8681317396654848,1.4891028497610037e-05,1.6457331837971267e-05,-0.003418994888471818,-0.0031783440886740794,0.37914885359180417,0.0,0.0,-6.392495871754278e-06,1.3461187953826388,s017
118,(wfpt.70),0.00023749757787250303,0.0006865529264908516,0.650185142822309,0.0002401091455871418,0.00025832639727330076,-0.014865539148952426,-0.013091847536591972,0.0004291906271119971,0.0,0.0,0.00021927864468374025,1.300071368941574,s237
119,(wfpt.71),-2.0650663502985722e-05,0.20972095755963607,1.0046565157838063,3.4011582102810856e-05,8.556194419639951e-07,0.0005738203214498061,0.004618638658595367,0.841903144864289,0.0,0.0,1.2394902355938875e-05,1.3572719989211448,s238
120,(wfpt.72),0.0005285482647867656,3.6286573815506995e-08,0.3288817035241211,0.0006538922967493921,0.0005500427367481908,0.021814710392591256,0.023099237527057892,4.238335481877099e-07,0.0,0.0,0.0006323463067596791,1.1260601068283262,s244
121,(wfpt.73),0.06790631348473841,0.0,0.37404214830564464,0.07053410561230089,0.0679261456872644,0.22039662704078458,0.20408291821171487,0.0,0.0,0.0,0.07051426981277065,0.9666517066004048,s254
122,(wfpt.74),0.0009189906525659541,6.093127462652139e-18,0.5159547120121456,0.001550988253021801,0.0009398052738985863,0.02851573602321733,0.03547886801064812,1.8442493531657273e-11,0.0,0.0,0.0015301833310208401,1.1987710195015895,s259
123,(wfpt.75),0.012662879404909844,1.272223158675106e-180,0.6827880220009888,0.017789278411390885,0.012684343721973135,0.09402567597707809,0.10019776635137392,1.028715175476536e-129,0.0,0.0,0.01776781213982903,1.1567777669994745,s262
124,(wfpt.76),0.013991268013372582,2.3726243844016432e-237,0.4144501141947338,0.022528866476863363,0.014012026528962163,0.10260312060806527,0.11958423378497803,8.846209441113874e-148,0.0,0.0,0.02250828640415159,1.0839894613243657,s265
125,(wfpt.77),0.00904555813219865,1.5431459789319902e-119,0.2749478065255915,0.011196007748444203,0.009066203446514876,0.09030142072318027,0.09793895630650996,4.538999193531317e-97,0.0,0.0,0.01117540637768677,1.062690841646615,s269
126,(wfpt.78),0.004419264908653964,9.219295077248272e-14,1.1028436021791044,0.0011685606730506004,0.004440224944340931,0.05115588010063277,0.03225367665692098,6.904789413613769e-48,0.0,0.0,0.0011475282148629695,1.3751276680287732,s273
127,(wfpt.79),0.0034370647936466936,2.209146008874303e-61,0.6533666189689366,0.005682604991173568,0.003457826954008425,0.048732514275662574,0.05839950997850868,4.866753338088244e-38,0.0,0.0,0.005661868877328113,1.210979976363018,s275
128,(wfpt.8),-2.053781651834008e-05,0.5485966423326718,0.6379751113593201,7.4969715252448665e-06,2.963787318899236e-07,0.0004985349309428269,0.0025344530270386117,0.9050610937168561,0.0,0.0,-1.3337073706320979e-05,1.282042815271423,s026
129,(wfpt.80),0.005664256715139371,2.0875676117788658e-77,0.3220540829435977,0.007199898964161067,0.005684972474702676,0.07088460365157624,0.07924629182528668,1.8236660923897792e-61,0.0,0.0,0.007179214335933604,1.102336184563363,s277
130,(wfpt.81),-2.0984505321841596e-05,0.5063883639568959,1.017087492678763,9.616359202935243e-06,7.555539078829554e-07,0.0008152582815846138,0.00305211767809115,0.8521129119138986,0.0,0.0,-1.2163280637578211e-05,1.3554550114505541,s284
131,(wfpt.82),-1.2532696485934025e-05,1.0237659106252814e-11,0.8577869987748019,0.0009758128122339116,8.520642167608727e-06,0.0025324247329703235,0.02874977926375534,0.5246663125263282,0.0,0.0,0.0009547394646863827,1.2868521963496502,s285
132,(wfpt.83),0.00447968619594219,3.051000336155078e-89,0.6010316528444383,0.008414790436180875,0.004500644959575251,0.06511923558281815,0.0851908073655691,1.6228132543595898e-48,0.0,0.0,0.00839390396520523,1.159581419585485,s286
133,(wfpt.84),0.0009933490106740495,1.2897358805813816e-26,0.8868765708080297,0.002400301843702768,0.0010143811724246943,0.029302050848414488,0.044203905555735154,3.839036557415452e-12,0.0,0.0,0.002379275841549733,1.2865480085437373,s291
134,(wfpt.85),0.0001365905002764789,6.590877979796594e-09,0.55277626459662,0.0007010044771436075,0.00015742142195185327,0.011721878547197992,0.023514559732824965,0.005979634665258873,0.0,0.0,0.0006801809760179633,1.2286239199290832,s294
135,(wfpt.86),0.008461950276288266,8.655786290673034e-136,0.48921389539992793,0.013299751343188504,0.008483505919883227,0.08341774925912415,0.10043900401424374,3.2179344746517917e-87,0.0,0.0,0.013278274257979783,1.1094263687623689,s295
136,(wfpt.87),0.00041464741196595156,2.494552695484933e-13,0.4879701688445793,0.0011155144710690568,0.00043547254066833574,0.018753501361893847,0.02972881927800328,4.823446106979223e-06,0.0,0.0,0.0010947030769085098,1.2068948433951125,s301
137,(wfpt.88),-2.10531232589517e-05,0.6937163455891805,0.7554911471169967,3.2684187004639043e-06,3.9477576763147226e-10,1.849479487565453e-05,0.0016156622002864195,0.9965449922933067,0.0,0.0,-1.7805439758378228e-05,1.2980155185222173,s305
138,(wfpt.89),3.58125693444844e-05,2.4336809881040156e-05,0.6064434000998716,0.00037111066342554455,5.6645590603809914e-05,0.006458830899662524,0.01600283092467139,0.09916485915797857,0.0,0.0,0.00035028419379490305,1.2583267040431703,s307
139,(wfpt.9),0.00047845757268005773,0.44075446766461934,0.7751256768004389,1.2515422816217203e-05,0.0004995005744786729,0.018424890356730634,-0.0032909752459051433,1.1078618605261933e-06,0.0,0.0,-8.542708558323397e-06,1.330949750767361,s027
140,(wfpt.90),0.000979199730181568,4.340000253343852e-36,0.6729457658506219,0.0032751268399543454,0.0010000130971322685,0.027689651066072345,0.04931875280123009,4.214325592337918e-12,0.0,0.0,0.003254343986409447,1.2290648888836848,s313
141,(wfpt.91),-1.8576814386106477e-05,0.07164146265453776,0.7202305444477475,6.840645131411804e-05,2.4766515145380197e-06,0.0015267626736489592,0.007902965839956392,0.7316139223682803,0.0,0.0,4.732685789254898e-05,1.269424404144731,s314
142,(wfpt.92),-1.5870650372118433e-05,0.00567534559889435,0.6989570555438244,0.0001647475333583781,5.635529774616899e-06,0.001823730021971475,0.00923927766798896,0.6087229300868933,0.0,0.0,0.0001432156015727104,1.2821321934163554,s326
143,(wfpt.93),0.000287260408559864,6.471919054209135e-13,0.6732875836663474,0.0010883539687218668,0.00030830743564669305,0.01539933217566753,0.027193809599110767,0.0001297034146620098,0.0,0.0,0.00106731361894441,1.2532635519215403,s328
144,(wfpt.94),6.0973957272780765e-05,2.7317474033129843e-06,0.5113437339437743,0.00046299742960542734,8.202574838511723e-05,0.008737909395259843,0.019582941059288927,0.048396094519940536,0.0,0.0,0.00044195365928723085,1.2217163708612926,s329
145,(wfpt.95),0.0008624725596709792,4.491486488924597e-37,0.7720844134647254,0.003370299119579312,0.0008832883584883877,0.026681408961498836,0.05129374427594796,7.384556251625238e-11,0.0,0.0,0.00334950914709653,1.2478818556136466,s334
146,(wfpt.96),0.0014249217925885738,1.0335392105475777e-32,0.4559833122004322,0.0029526472391219194,0.0014457258734694722,0.03530290865343129,0.04679002501195623,7.871742706619243e-17,0.0,0.0,0.0029318671938382,1.1686605393566023,s336
147,(wfpt.97),-1.88035355170868e-05,0.03519142235305668,0.7167216866597081,9.244517258644169e-05,2.030623601489978e-06,0.0013029204037382429,0.008805208896774785,0.7548932600477202,0.0,0.0,7.160595048594232e-05,1.2864060269530362,s339
148,(wfpt.98),0.0032852033407907433,3.2066936502915005e-77,0.6889302164034391,0.007285339503351307,0.003306187251960746,0.04773923363551661,0.06355607195481924,4.410771762124654e-36,0.0,0.0,0.007264358531978599,1.198967834344364,s346
149,(wfpt.99),0.0003364938044599919,8.793672712579979e-17,0.86288344321658,0.0014593810442390387,0.0003575397950323911,0.01834576598640709,0.039385144724861834,3.767068445884486e-05,0.0,0.0,0.0014383143420100275,1.268649484213928,s357
