,index,rsq,log_slope_val,log_rsq_adj,log_slope_pval,rsq_adj,log_int_pval,slope_pval,int_pval,int_val,slope_val,log_rsq,log_int_val,subj_id
118,(wfpt.7),1.9512709519275973e-06,-0.002221159680089943,-9.765230178038209e-06,0.5375574390430498,-1.3797225831169158e-05,0.0,0.7248415136130607,0.0,0.620943879229578,0.0012047315669409236,5.9874204195731195e-06,1.2817532283448085,s017
119,(wfpt.70),0.020343621861035888,0.06279291583409588,0.03079500504572874,0.0,0.02032807126612579,0.0,1.5150304683094083e-283,0.0,0.32704889292777645,0.0645197170231945,0.03081043382402393,1.130982151078559,s237
120,(wfpt.71),0.0001910460525529345,0.009451731346770915,0.00014517863475782544,0.0015695674696008298,0.0001749195814740867,0.0,0.0005780056794451866,0.0,0.3463455245077909,0.009898174851446517,0.0001613167783012237,1.189281932082124,s238
121,(wfpt.72),0.0020182448097929573,0.03270288884812167,0.0007517310124918186,2.3991729956966436e-12,0.00200265085755702,0.0,5.850696077929834e-30,0.0,0.42654327854424934,0.043583919351045275,0.000767344510655743,1.1947923909316278,s244
122,(wfpt.73),0.012957865268711455,0.09453599786704917,0.008350976474871707,6.010547621120321e-119,0.012942442253386921,0.0,1.548413452971893e-183,0.0,0.45369217617929924,0.10262636391656962,0.008366471232969963,1.1345346783220687,s254
123,(wfpt.74),0.0016116829050812909,0.059147516366730386,0.003958707072223566,4.564337526182187e-56,0.0015957081808165574,0.0,1.0137640226232366e-23,0.0,0.5232097469809699,0.03803193769878992,0.003974645518016406,1.179254013256191,s259
124,(wfpt.75),0.0009078976126671856,0.03908677609253893,0.0016090128508577939,6.734060641173193e-24,0.0008919116274773708,0.0,4.906050053445865e-14,0.0,0.4446026670962313,0.028992225334328672,0.0016249909413940111,1.1805082832281275,s262
125,(wfpt.76),0.0004594050779159753,0.03256247486788163,0.0029791174750782856,5.497511901036836e-42,0.00044315185675547486,0.0,1.0613347871542221e-07,0.0,0.3333844455176881,0.014164315552535616,0.0029953429158171563,1.159330565760281,s265
126,(wfpt.77),0.0024894370278066846,0.028308356495377093,0.0012110573012273917,1.9790983373880253e-18,0.0024734763480572797,0.0,9.468330173419995e-36,0.0,0.5870522555542991,0.04010179617964498,0.0012270430397468557,1.2423088123368429,s269
127,(wfpt.78),0.195652990123796,0.3784373518583166,0.20132589831202585,0.0,0.19564042180900676,0.0,0.0,0.0,0.3102107276769436,0.3688937888455656,0.20133837778985664,0.7770358116233012,s273
128,(wfpt.79),0.010167757871840766,0.07773061172002621,0.009845744139356238,2.9996546618480342e-130,0.010151121476632108,0.0,2.9668103362516304e-134,0.0,0.12048524824559166,0.0808572856377123,0.009862387345378143,1.0428608576476854,s275
129,(wfpt.8),0.0007513304671098453,0.023891403877246323,0.0005754812263339959,1.19563148925301e-09,0.0007353419767656133,0.0,7.193745543176732e-12,0.0,0.7731024304157814,0.021381122133259184,0.0005914722744911893,1.2990066858771887,s026
130,(wfpt.80),5.847044544093905e-07,-0.0005003922703372332,-1.5389336130544606e-05,0.9021588929835904,-1.5040774705932236e-05,0.0,0.8466131757191397,0.0,0.49015922470655704,-0.0007561479813277348,2.3614847621811208e-07,1.247446120248219,s277
131,(wfpt.81),0.015513710973593775,0.108986657724427,0.012600684103359128,1.0151453374404112e-178,0.015498327894606478,0.0,1.3163298192561317e-219,0.0,0.4208400924122485,0.10961689241234857,0.012616112458738171,1.1086575253516997,s284
132,(wfpt.82),1.0868006105946293e-05,-0.013692623023436684,0.000226272601956512,9.393535426950231e-05,-5.005341174868505e-06,0.0,0.4079863534395659,0.0,0.5317302231244609,-0.00288327657437507,0.00024214378966624928,1.2748107036102279,s285
133,(wfpt.83),3.6578121574870615e-05,0.027239150873979708,0.001417710511749437,2.163834908235366e-21,2.0705182404046063e-05,0.0,0.12901038324040692,0.0,0.6503936041290446,0.004249215633345466,0.0014335943046088762,1.2493112560823014,s286
134,(wfpt.84),0.001904941210411737,0.05959475812563513,0.009812730723329777,9.238019864802683e-137,0.0018890979287393694,0.0,5.951790389875663e-28,0.0,0.6112853519508596,0.025077927889807786,0.00982851563117737,1.203059671447698,s291
135,(wfpt.85),0.05254084330340092,0.21614562291366013,0.0530934443820501,0.0,0.05252603879143647,0.0,0.0,0.0,0.370928059186282,0.21235434393406177,0.05310824002816372,0.9750576648992353,s294
136,(wfpt.86),0.00026188873828170145,-0.0125456749601835,0.000136867954255937,0.00214912991369598,0.0002456323053690035,0.0,5.984301970961843e-05,0.0,0.5285118370492424,-0.0145522332882301,0.00015312615572349308,1.2708690013820088,s295
137,(wfpt.87),0.0007495629273880366,0.017428450067519766,0.00043884262112414696,6.913606066091475e-08,0.0007339491513781438,0.0,4.288049480226845e-12,0.0,0.3813316291084843,0.020505122281513327,0.00045446222854639284,1.197452645833891,s301
138,(wfpt.88),0.0004593135985708763,0.008174742927464035,5.187646272664104e-05,0.03883304199981019,0.00044344736970003407,0.0,7.456833824137092e-08,0.0,0.5552301269607354,0.017138921956144387,6.77489071073678e-05,1.2576432757257936,s305
139,(wfpt.89),0.0010078631978445163,-0.030523533670242145,0.0012925319208020314,5.558994581243087e-20,0.0009922534579025477,0.0,9.491696795737525e-16,0.0,0.4371571304760935,-0.023284344961919036,0.001308137456500269,1.2672417982035253,s307
140,(wfpt.9),8.41070254410381e-05,-0.008977787599655063,8.442843278833045e-05,0.0116642301539397,6.835982249009387e-05,0.0,0.02083178593083196,0.0,0.7218874758645051,-0.0067080297653744105,0.0001001753826862517,1.321690055418447,s027
141,(wfpt.90),0.001476716724765903,0.030568787621464567,0.0006240464704603266,2.1497097015118785e-10,0.0014608666456636943,0.0,4.976250419954241e-22,0.0,0.6154667074186013,0.03859519717863133,0.0006399098326332897,1.2499921388229738,s313
142,(wfpt.91),0.008283301407945864,0.06359181186953321,0.013928335052012075,9.932750643012942e-179,0.008266202254551103,0.0,6.382688983638938e-107,0.0,0.43643710442792183,0.05985400042477082,0.013945376540786536,1.1565582417289029,s314
143,(wfpt.92),0.0005213371024787028,-0.027137558123548806,0.0010413133726654422,6.049768296971188e-15,0.0005039542602424119,0.0,4.3576163051808567e-08,0.0,0.6376420974513239,-0.015874607585658722,0.0010586923098208079,1.3176554108555552,s326
144,(wfpt.93),0.00029711324480818924,0.017790658274510287,0.00024561454892291223,4.332427386323196e-05,0.0002814923990511753,0.0,1.2953661105960385e-05,0.0,0.6289471868693159,0.0148426196419185,0.0002612366875791583,1.2640121435289537,s328
145,(wfpt.94),0.00030295343394004526,0.014891767758449845,0.0006050301077135112,2.921997269324788e-10,0.000287332679438812,0.0,1.0649666682452651e-05,0.0,0.29568444677019745,0.01169454273269122,0.000620648338501617,1.1734803471036648,s329
146,(wfpt.95),0.007476215052710233,0.05227911174066096,0.004764754612529565,4.260433271604286e-67,0.007460334163962523,0.0,5.288722692284571e-104,0.0,0.4760542894658731,0.06104497444204125,0.004780679140833133,1.1874323157087356,s334
147,(wfpt.96),0.004862739960664664,-0.0372182017070513,0.002271683011109471,3.182793589793859e-33,0.004846943629669309,0.0,9.411449653740725e-69,0.0,0.5999817723830648,-0.04623086946260237,0.002287526255523753,1.3142063956515542,s336
148,(wfpt.97),8.363612237305418e-05,-0.005695165520969654,8.917154780130332e-06,0.21011082407045698,6.801194093175589e-05,0.0,0.020689891718442325,0.0,0.45108844136505394,-0.009701459395475296,2.45422595919198e-05,1.2410040603454253,s339
149,(wfpt.98),8.768112356172253e-07,0.007705316476718203,7.459476240423424e-05,0.016619229089289138,-1.4871702468610692e-05,0.0,0.8134666290586212,0.0,0.421716441918596,0.0007504630608877608,9.034385133399603e-05,1.2138060299633664,s346
150,(wfpt.99),0.008514522360230203,0.064452306312311,0.004872688781953238,1.2386631714674737e-69,0.008498907923907062,0.0,4.2682309418417015e-120,0.0,0.4812808138899485,0.07380866224205808,0.004888361805927888,1.1736422584533104,s357
