,index,rsq,log_slope_pval,log_rsq_adj,rsq_adj,log_rsq,log_slope_val,log_int_val,slope_pval,log_int_pval,slope_val,int_pval,int_val,subj_id
67,(wfpt.24),1.174053587682522e-05,0.40070871128762775,-8.276155040176647e-06,-1.642973454596408e-05,1.989467926488686e-05,0.005556812213539351,1.2531264485030063,0.5185571216393261,0.0,0.0038659059944190165,0.0,0.5930558061055407,s084
68,(wfpt.25),0.000127812656119497,0.7502480923045697,-2.8533819595111254e-05,9.60686664266408e-05,3.21714985562771e-06,0.001794519122786659,1.356539433374667,0.0448030832831809,0.0,0.010738706186979514,0.0,0.9224559777165104,s085
69,(wfpt.26),7.343989472108348e-07,0.0026134238220560414,0.00022711977475209366,-2.7436181524898018e-05,0.0002552958838811792,0.01914673628705566,1.3252963523603176,0.8717311021207428,0.0,0.0008540811175590584,0.0,0.9686290645466072,s086
70,(wfpt.27),8.787219980654903e-06,0.5203566922225245,-1.6533265731144553e-05,-1.938313363880617e-05,1.1641769719905604e-05,0.0029389541707487803,1.4039686219368823,0.5765008888359024,0.0,-0.0027331627534490956,0.0,1.1320100717638708,s089
71,(wfpt.28),7.88067608059606e-06,0.4360981659783315,-1.1083772977649176e-05,-2.0289703076770138e-05,1.708634685038124e-05,0.00426965368365273,1.2740263633259208,0.5968681381568605,0.0,0.0028400136129184267,0.0,0.6111851181456301,s091
72,(wfpt.29),3.102986667469221e-05,0.5645869499811282,-1.8823095199183015e-05,2.860139644011994e-06,9.348036219436473e-06,-0.003159360876213241,1.3551693199367942,0.2939372002775799,0.0,-0.005326526914071385,0.0,0.8937795154029269,s092
73,(wfpt.3),7.018432230687655e-05,0.045235852522293916,8.479652071968768e-05,4.2015698280772895e-05,0.00011296711385899716,0.009612275687929578,1.3582264000791169,0.11446582880881533,0.0,0.007712502391869052,0.0,0.9750569086104274,s011
74,(wfpt.30),7.13230134341547e-06,0.5229883044213379,-1.6677622555416605e-05,-2.1038098896086765e-05,1.1494242042386915e-05,-0.0025918448327091528,1.3942487947685014,0.6148449499519246,0.0,-0.002102830452096892,0.0,1.0395183793130727,s093
75,(wfpt.31),0.00012916058435252786,0.014598460179174686,0.0001398400783308995,0.0001009936217231111,0.00016800594666310786,-0.012330136020671626,1.4072456655318297,0.032249697464370196,0.0,-0.010376345944974975,0.0,1.0516686917834543,s094
76,(wfpt.32),1.4152778273324174e-05,0.9923146393728277,-2.8167987337068823e-05,-1.401742419515628e-05,2.6137499942180398e-09,-5.731645137819347e-05,1.3441124123347605,0.47845106622781397,0.0,-0.003754195254703963,0.0,0.8737185213003734,s097
77,(wfpt.33),0.00012074281818486021,0.00015955890401549635,0.0003735000737004057,9.257561842190842e-05,0.0004016696757949134,0.02206270760163485,1.2649969836524968,0.03842008120050413,0.0,0.0114995335339336,0.0,0.7320283141976014,s098
78,(wfpt.34),9.124202212995591e-06,0.27604965289756656,5.255086810818099e-06,-1.904614191339249e-05,3.343665441635224e-05,-0.006975310524421099,1.338640140997803,0.5692805065643172,0.0,-0.0032177731717103588,0.0,0.9273645288404015,s103
79,(wfpt.35),3.1627409711187937e-06,0.4646182705012517,-1.310595653336577e-05,-2.500777109326613e-05,1.5064220259097816e-05,0.0039697297452835865,1.287021114416955,0.7375749050126802,0.0,0.0017383806839622522,0.0,0.6704482769831968,s106
80,(wfpt.36),9.216781971299604e-05,0.05802283117197311,7.309334666516509e-05,6.39998149751797e-05,0.00010127935711312652,-0.01176942277984945,1.3907941477947197,0.07047690276458327,0.0,-0.00953542096001261,0.0,1.0900201059600727,s108
81,(wfpt.37),0.01104212827996176,2.9856954418222258e-89,0.011385455674730927,0.01101387072605231,0.011413739786089727,0.08390948253683282,1.0606809742592356,1.6728629049467607e-86,0.0,0.09133588535676228,0.0,0.2627225929021481,s110
82,(wfpt.38),0.00021511575722821252,0.11613700688955124,4.1428366484908e-05,0.000186951216007758,6.963435124263118e-05,-0.010349361947750508,1.317632275811363,0.005718633571460152,0.0,-0.014928271057986425,0.0,0.8685555958698455,s111
83,(wfpt.39),5.8154274549471197e-05,0.39031981879651645,-7.488516892806274e-06,2.9582874877198684e-05,2.1089657790573924e-05,-0.010596841697959707,1.3449909602762253,0.15368250414129594,0.0,-0.008269893662695938,0.0,0.9697691797363022,s112
84,(wfpt.4),0.0002711983959537978,0.0006570766403239949,0.00030779684739956625,0.0002430354346150132,0.0003368095938126592,0.013553948990347037,1.2598180418652878,0.0019161536294832584,0.0,0.0231603013421817,0.0,0.49125989317503416,s012
85,(wfpt.40),1.7789265605028248e-06,0.9624113290914384,-2.811515883038851e-05,-2.6391624486699072e-05,6.258462303954104e-08,-0.00026115495707949247,1.3114294879812565,0.8015886174871858,0.0,-0.001372330357795673,0.0,0.8102023308399483,s121
86,(wfpt.41),8.403473551743534e-05,0.27218016047517607,5.796620212938919e-06,5.586650166578e-05,3.396785167986138e-05,-0.007681221497625301,1.3013621312301757,0.08413546536447103,0.0,-0.010338274565702615,0.0,0.7060993486231788,s128
