,index,int_val,slope_pval,log_slope_val,log_slope_pval,rsq,rsq_adj,log_rsq_adj,log_int_val,log_int_pval,int_pval,log_rsq,slope_val,subj_id
104,(wfpt.57),0.46936515065032947,0.9258423184043267,0.00010174392120300413,0.9816164179528813,1.162903997542486e-07,-1.3306887185038363e-05,-1.3416051909631577e-05,1.2426784839392264,0.0,0.0,7.127140544405108e-09,-0.0004678715832057707,s190
105,(wfpt.58),0.4628022036256847,0.5148312361827836,0.0025022032301536077,0.5250473394303468,5.656643372820014e-06,-7.67697010162216e-06,-7.947218295889513e-06,1.2388988806695649,0.0,0.0,5.386398781781487e-06,0.002684923872389615,s192
106,(wfpt.59),0.5232651782805928,0.9565515186266714,0.0003092166352920479,0.9341825822912907,3.957782279684352e-08,-1.3294110547734661e-05,-1.3242750479314225e-05,1.2583972170899802,0.0,0.0,9.093720643171821e-08,0.00020712107216498484,s196
107,(wfpt.6),0.5003363236907046,0.8409479223981107,-0.0007201842845863463,0.8561905632426512,5.369899211959961e-07,-1.2796691817085204e-05,-1.2895766031473244e-05,1.2498263396381961,0.0,0.0,4.3791702786233344e-07,-0.0007946927131872001,s015
108,(wfpt.60),0.48138394688666697,0.08478177351770147,0.009521005191580553,0.05828834661848026,3.961073074554289e-05,2.627757000439601e-05,3.44731262864606e-05,1.2351784577689289,0.0,0.0,4.780617775212992e-05,0.008096720063594865,s198
109,(wfpt.61),0.3841685891775858,0.07566964299539883,-0.008514482079436256,0.06640363506716603,4.2074386556345544e-05,2.8741258664810587e-05,3.159746337888514e-05,1.2279479853596553,0.0,0.0,4.493055318721684e-05,-0.007803267726449204,s205
110,(wfpt.62),0.606440036773383,0.859048551912261,-0.001631664538969466,0.9083218759485218,4.233240771256419e-07,-1.2999849386297058e-05,-1.324517365297595e-05,1.2766865625572492,0.0,0.0,1.7800310336824055e-07,-0.0026652201763513682,s206
111,(wfpt.63),0.47551461265242323,0.597451597802529,-0.001512465131259605,0.6546216370130937,3.7182055326878682e-06,-9.61543378830143e-06,-1.0665262170306278e-05,1.2470896316502427,0.0,0.0,2.6683911485969602e-06,-0.0018138736671075555,s207
112,(wfpt.64),0.42108205105874374,0.6307728338670961,-0.0026488120461739834,0.603729662812496,3.080287234169532e-06,-1.0253360592571426e-05,-9.741430876175627e-06,1.231781328517268,0.0,0.0,3.5922101248031524e-06,-0.0022014806667119725,s209
113,(wfpt.65),0.45893122262113967,0.6208944569342161,0.0029272943327994135,0.5200175185278265,3.261602209425618e-06,-1.0072043199693681e-05,-7.815332395688657e-06,1.2359349676226143,0.0,0.0,5.5182829236111175e-06,0.0021695489194175147,s212
114,(wfpt.66),0.5466846491706642,0.5994899377062537,-0.0030268902501655037,0.435716421475118,3.6769941436087805e-06,-9.656645726829893e-06,-5.232841101543428e-06,1.2682302527760976,0.0,0.0,8.100739783967192e-06,-0.001880330353100226,s216
115,(wfpt.67),0.44428502353224064,0.0006625184280417006,0.018219383655991128,0.0008080565229956029,0.0001545473302744238,0.0001412157020621585,0.00013629724113628505,1.2143106039428098,0.0,0.0,0.00014962893492898033,0.015779023484874373,s218
116,(wfpt.68),0.3514218316801813,0.8227475962690705,-0.0011153298724710763,0.7975272806648626,6.691099335709438e-07,-1.2664570043119383e-05,-1.2456086071255257e-05,1.21015679310057,0.0,0.0,8.77591125658661e-07,-0.0009549453564011501,s226
117,(wfpt.69),0.5549202029657733,0.9144249338690472,-0.001997914386650111,0.7388255614781285,1.5397064123678916e-07,-1.3179716204181346e-05,-1.1851466571455305e-05,1.268714631490173,0.0,0.0,1.4822025635741198e-06,-0.0005122591342102826,s233
118,(wfpt.7),0.617933902750003,0.9335096231390112,0.0004243888258380008,0.9164169737459074,9.535349976275143e-08,-1.3603650646176746e-05,-1.3548120032957911e-05,1.2803689958206275,0.0,0.0,1.5088335236779216e-07,-0.00033835227717857663,s017
119,(wfpt.70),0.36929843077485813,0.43468186780571594,0.0038401853923192703,0.4725024468999479,8.13732382221044e-06,-5.196256575468183e-06,-6.451821200847974e-06,1.209989921715376,0.0,0.0,6.881775938105683e-06,0.003924518201908323,s237
120,(wfpt.71),0.4108372380602946,0.6783024928765802,-0.0013745658621361623,0.7708577633992446,2.2939802324373204e-06,-1.1039678078583748e-05,-1.2202591940457808e-05,1.224485712019199,0.0,0.0,1.1310818762710895e-06,-0.0018910069822900776,s238
