,index,slope_val,int_pval,rsq_adj,log_slope_pval,log_slope_val,log_rsq_adj,log_int_val,log_int_pval,slope_pval,int_val,rsq,log_rsq,subj_id
116,(wfpt.68),-0.013279445145714285,0.0,0.00016757235081732436,0.007601043359349302,-0.01270024619052752,0.00015312699795999585,1.2932014889871777,0.0,0.005512876374135979,0.6055319556739478,0.00019256878641937814,0.000178123794704943,s226
117,(wfpt.69),-0.0006366031768814274,0.0,-2.4625655541843372e-05,0.06985262506456681,-0.009569421227366573,5.7164563731393336e-05,1.300307140111784,0.0,0.9024506348908179,0.6430743700738301,3.7558513044100295e-07,8.21637595971314e-05,s233
118,(wfpt.7),0.04435410656947759,0.0,0.0021613260945539947,2.7220057761261456e-07,0.022760316438036506,0.0006438220638310677,1.3034301641296018,0.0,1.426401521090138e-20,0.7824838397298266,0.0021865884726878226,0.000669122860761151,s017
119,(wfpt.70),0.008257692161534512,0.0,4.5178086552355445e-05,0.5477933312070065,0.0029542423960232326,-1.5968370391972186e-05,1.2677976064016265,0.0,0.09385219697009087,0.5749047134618528,7.017758208749392e-05,9.03265384288865e-06,s237
120,(wfpt.71),-0.005531664485588148,0.0,6.61679503621837e-06,0.2016682969981485,-0.0061679275270317205,1.5757767644064558e-05,1.269627616755696,0.0,0.26077629705808897,0.5627314727019971,3.1617254627747116e-05,4.075799870562058e-05,s238
121,(wfpt.72),0.03536081279766967,0.0,0.0011814113715521435,3.1561606502992236e-05,0.021730542402879575,0.0004079773455827329,1.260799519061765,0.0,3.692358693363946e-12,0.6135855319437289,0.0012063824605450524,0.00043296777090962024,s244
122,(wfpt.73),-0.02007518732542159,0.0,0.0003703534822746546,0.0009442792437469291,-0.017490921672484713,0.0002483291803609955,1.2891551873386558,0.0,6.98121826178116e-05,0.5814207668645142,0.00039534484822167926,0.00027332359699183684,s254
123,(wfpt.74),0.005061143465144409,0.0,2.8421297745273577e-06,0.4945150522403803,0.003239736851688535,-1.333411077064639e-05,1.2905351213844616,0.0,0.29128919035854667,0.7006921255159462,2.7842683735013196e-05,1.1668722865509906e-05,s259
124,(wfpt.75),0.007589012747121027,0.0,2.6898675252406967e-05,0.3883191244309512,0.004970586808844225,-6.394822027466773e-06,1.319918887353997,0.0,0.1496446658292112,0.7947873461313433,5.1898627784319196e-05,1.8605962862627834e-05,s262
125,(wfpt.76),-0.004947496630732123,0.0,6.396392682073149e-06,0.35441028743038694,-0.00362145704205922,-4.321411703811506e-06,0.7868130719673481,0.0,0.2711271726704433,-0.7614276959641944,3.67001474506079e-05,2.6031417817429237e-05,s265
126,(wfpt.77),0.032954209222555236,0.0,0.0013201974541899864,1.6077657702931376e-11,0.027929763835748196,0.0011378429033054305,1.2849498891692392,0.0,4.262384239522411e-13,0.7325410313155213,0.001345805285225321,0.0011634554102183392,s269
127,(wfpt.78),0.04252081404165302,0.0,0.003238115278458076,2.202982215772088e-26,0.037250115256806986,0.002795233218632731,1.2471446169439577,0.0,2.8416328433455906e-30,0.6257324671225651,0.0032630349485678334,0.002820163961070765,s273
128,(wfpt.79),0.005265452350461697,0.0,2.604457058463794e-06,0.7316756275600819,0.0016330087546981321,-2.20615310260186e-05,1.2697219236943937,0.0,0.29335782964411644,0.5924193957949457,2.7605016960974282e-05,2.9396455415442446e-06,s275
129,(wfpt.8),0.0627049214719832,0.0,0.0027893455865526384,5.252363808308284e-09,0.03959955938617887,0.000827050229948334,1.22460312978544,0.0,2.4816299672531377e-26,0.5532538022178078,0.0028142764761851513,0.0008520301781912432,s026
130,(wfpt.80),-0.020565609597872486,0.0,0.00026175173195186474,0.0038791932098914293,-0.01771744648252147,0.00018348315697247486,1.268764966676994,0.0,0.00070699749507246,0.515507797986929,0.00028674581301058044,0.00020847919479438648,s277
131,(wfpt.81),-0.0090409687068443,0.0,8.64803435651762e-06,0.01676541685477315,-0.021684818068845986,0.00011802018099515976,1.3148742290528477,0.0,0.24600033226689844,0.6359810390143811,3.3648443165779085e-05,0.00014301785543247014,s284
132,(wfpt.82),0.041325592705983655,0.0,0.0011672447972355116,9.195905815430389e-10,0.04485374904486921,0.0009118512337755735,1.278008844362279,0.0,4.931277470276162e-12,0.794990306164721,0.0011922162404015557,0.0009368290619403696,s285
133,(wfpt.83),-0.0010462979554826074,0.0,-2.397786835506288e-05,0.4284362768512008,0.004259375706572685,-9.324234188534675e-06,1.2996577591598548,0.0,0.8396698013159475,0.7269945434720715,1.0233561221761889e-06,1.5678499190818762e-05,s286
134,(wfpt.84),0.02802286106741299,0.0,0.0008500989680194637,7.543259607605865e-05,0.019198003098265276,0.0003809974245897463,1.2816629690017107,0.0,6.2973326254214616e-09,0.6993650790321154,0.0008760515875948505,0.0004069635778634062,s291
135,(wfpt.85),0.13111990650463462,0.0,0.011651025560431183,3.3106041612635265e-65,0.12220995907148847,0.007219534626681012,1.1154422417429168,0.0,3.636019212015811e-104,0.4934547588067846,0.011675734902525714,0.007244354758818572,s294
136,(wfpt.86),-0.006550590031523341,0.0,8.093315530199874e-06,0.8581029146669178,-0.0010280834599441842,-2.4822633567067598e-05,1.2832322713173827,0.0,0.2513841958630055,0.6345563565086747,3.3734791124007124e-05,8.196860470377487e-07,s295
137,(wfpt.87),0.00410176915588486,0.0,-1.039594391083476e-05,0.1455975855237611,0.007809910141576178,2.7946446714666173e-05,1.22821443435244,0.0,0.4446842354727417,0.4689189805704505,1.4604941009799255e-05,5.294637305164329e-05,s301
138,(wfpt.88),-0.0013177150850402376,0.0,-2.3413866624633073e-05,0.9001781007241632,0.0006656427103507194,-2.4607858679859262e-05,1.2757229509459758,0.0,0.8010627933017163,0.6048251831957551,1.5873437523294953e-06,3.9338154744772424e-07,s305
139,(wfpt.89),0.024734691893237636,0.0,0.0006617193042522951,0.10078880682905543,0.007871280556588027,4.232780246848922e-05,1.2769534554957398,0.0,1.5906813575524676e-07,0.6140399882125136,0.0006867033858716232,6.732736926251537e-05,s307
140,(wfpt.9),-0.0017045671657629166,0.0,-2.1753320459616532e-05,0.7649241436754854,-0.0014318293121906647,-2.2766858762013342e-05,1.2963939656540526,0.0,0.7185294927505165,0.6841216392432187,3.247848402554432e-06,2.2355855927580492e-06,s027
141,(wfpt.90),0.06749798469625681,0.0,0.006608197877803645,1.317882361107468e-57,0.0659153545927018,0.006353588732408322,1.2318910809882102,0.0,7.684575953023715e-60,0.6916210957029606,0.006633033293741986,0.006378430513734434,s313
142,(wfpt.91),0.0036151166117424282,0.0,-1.3615812437306474e-05,0.21861100563124242,-0.006903973361728358,1.3167540769187802e-05,1.3113894440959109,0.0,0.49344972832023537,0.697504720852738,1.2026219815219896e-05,3.880954375545809e-05,s314
143,(wfpt.92),-0.00048443119338124896,0.0,-2.4709667271416436e-05,0.6629037356211829,-0.0017684519583387806,-2.0250458708126473e-05,1.3486535248045721,0.0,0.9140019619508029,0.8586700072356527,2.9157550118785736e-07,4.750672581654847e-06,s326
144,(wfpt.93),-0.004035810527334423,0.0,-9.694519111924649e-06,0.19582078978566755,-0.007283009804028864,1.6833346623390533e-05,1.29254330547904,0.0,0.43395303168116495,0.6237777919942404,1.530634827262567e-05,4.183355079478979e-05,s328
145,(wfpt.94),0.009671484926316747,0.0,5.287977960122259e-05,0.02702785902323047,0.012291662303024893,9.722773836529086e-05,1.2210920158335359,0.0,0.0775701977932616,0.453936272061636,7.787908258927168e-05,0.00012222593262667392,s329
146,(wfpt.95),0.03348780585238983,0.0,0.0013704506008439532,2.8717946515200566e-06,0.02180204167874757,0.0005224058787101082,1.2563884376594805,0.0,7.81305436131739e-14,0.6002016310509659,0.0013954169637379055,0.0005473934432521643,s334
147,(wfpt.96),0.005374031519020386,0.0,2.5816273573342485e-06,0.36544389493334817,0.004725064587243855,-4.5222070343964305e-06,1.2291958106849836,0.0,0.2935575201259879,0.45915969349738156,2.7582187830610394e-05,2.0478531039258563e-05,s336
148,(wfpt.97),0.005793704419095381,0.0,7.2761191723946794e-06,0.4371692289132473,0.003937445669539947,-9.907506949291545e-06,1.2722282565554268,0.0,0.25586326008015897,0.603825371935831,3.227656228044218e-05,1.5093365760110444e-05,s339
149,(wfpt.98),0.06035954026802585,0.0,0.0032240686758042703,4.2778877232257317e-16,0.046245877685967045,0.0016263735404911106,1.2422591077629748,0.0,3.7747437704454024e-30,0.6455132405817149,0.0032489886970878956,0.0016513335051516753,s346
150,(wfpt.99),0.05537519331362002,0.0,0.0022076224873095462,7.734147481169064e-07,0.03719231243915564,0.0005854397623524799,1.261415166834952,0.0,3.2303173754006194e-21,0.6824809347007883,0.002232567920383177,0.0006104257510081146,s357
