,index,rsq_adj,slope_pval,int_val,log_rsq_adj,log_slope_pval,rsq,log_int_val,log_rsq,int_pval,log_int_pval,slope_val,log_slope_val,subj_id
110,(wfpt.62),-7.665793727351655e-06,0.4942623465182774,0.5640840497369176,2.7447822117609988e-05,0.08816479657603613,6.723012813680818e-06,1.2562127159748704,4.183612341945864e-05,0.0,0.0,0.0025086062026410828,0.0060536573973015515,s206
111,(wfpt.63),0.0010835815699427043,6.032983730050251e-19,0.529323832245913,0.0004600496335840365,5.1549534564377355e-09,0.0010974556017825376,1.225431325467593,0.0004739323257099137,0.0,0.0,0.04314206769885024,0.031725458070397755,s207
112,(wfpt.64),0.0005712223376671544,8.504047679250381e-11,0.5422992209303064,0.000521900364013228,5.241175286442217e-10,0.0005851034857062842,1.2973028342077952,0.000535782197089274,0.0,0.0,-0.03010522041949909,-0.03208211706414528,s209
113,(wfpt.65),1.7074162476427013e-05,0.13768153674050435,0.6917305048625955,0.00016365268307894087,0.00039913579239472775,3.125851864926865e-05,1.3164043753233317,0.00017783717330877025,0.0,0.0,-0.0045361408455630425,-0.013942860389910354,s212
114,(wfpt.66),-1.3977374653251218e-05,0.9797281641121887,0.8116990536754375,-1.0995419640558168e-05,0.64376150883138,9.030434733325876e-09,1.3346412314601155,2.9911393599757474e-06,0.0,0.0,-7.686108187893344e-05,0.0014293039007493924,s216
115,(wfpt.67),0.013174984551421631,1.9418475938250027e-208,0.6143103393807288,0.014012726833827593,1.2279445643652775e-221,0.013188786492923654,1.1530773157788645,0.01402651705849045,0.0,0.0,0.11510722251214696,0.11708155268192666,s218
116,(wfpt.68),0.0027586272305409887,4.4211739838103795e-45,0.49476904054026316,0.0014782002782983694,5.010120676124255e-25,0.00277257485739979,1.1997214099988867,0.0014921658134768867,0.0,0.0,0.05631044620946621,0.04598808126455912,s226
117,(wfpt.69),0.00011655260378329313,0.0021793774312235956,0.6844960039032523,-1.1944707134059485e-05,0.7082788300966575,0.00013044006676754538,1.3019386584246475,1.944540559906116e-06,0.0,0.0,0.012611496317695524,0.0016836951822210098,s233
118,(wfpt.7),0.007296580537320074,2.645037974278552e-115,0.6738315363396784,0.007757748166788758,1.75972365291615e-122,0.00731056247255113,1.2042277087275828,0.007771723606609604,0.0,0.0,0.08440736028238854,0.08567757631209214,s017
119,(wfpt.70),0.0005130296914288568,7.271812467305247e-10,0.48921905903995716,0.00018471245189066732,0.00015586080084707942,0.0005269116477103486,1.2265218582775195,0.00019859896819718337,0.0,0.0,0.02994133893753409,0.020539719122702423,s237
120,(wfpt.71),0.0006652446461786754,2.6772480058572415e-12,0.5740764259604615,0.00023001070439521154,2.7811123499927463e-05,0.0006791244883342928,1.2518516289751174,0.0002438967844153872,0.0,0.0,0.027066422902133173,0.017231160244128994,s238
121,(wfpt.72),0.006109843123761172,1.6339711310385422e-97,0.6094147946988567,0.0060187252073596875,4.362905401830745e-96,0.006123743879812071,1.208310504275687,0.006032627237804844,0.0,0.0,0.06684326995375008,0.06696088028657105,s244
122,(wfpt.73),0.014454406146943044,1.336941936075829e-228,0.5445373408123759,0.012361767354162057,1.2407476928076421e-195,0.014468190194186437,1.1291892780185169,0.012375580862688862,0.0,0.0,0.1269223305823425,0.12188429065810948,s254
123,(wfpt.74),1.432889127550574e-05,0.15699035243036563,0.5542358506975297,0.00015234624783455608,0.0006369876922026914,2.8614604944299238e-05,1.245667651239218,0.00016662998979866117,0.0,0.0,0.0053258701521607926,0.01284702704652066,s259
124,(wfpt.75),0.0007536850902851722,1.043202208066771e-13,0.6898822149548369,0.0006658889813830893,2.616405016022356e-12,0.000767563704084151,1.3360244605483067,0.0006797692001562217,0.0,0.0,-0.029527128795366207,-0.030643757066562114,s262
125,(wfpt.76),2.6193933374552003e-06,0.27588166335768016,0.4946227076090059,-4.595144418528818e-06,0.41248575885366756,1.6605566299454644e-05,1.2437617401739012,9.398762594425847e-06,0.0,0.0,-0.0030007275153964112,-0.0022319502802065324,s265
126,(wfpt.77),2.5839588163822924e-05,0.09078515200593404,0.6030483911781455,0.00029188405927360606,2.701087953782699e-06,3.972831106857644e-05,1.3125612738362686,0.0003057690870649221,0.0,0.0,-0.007755882503458485,-0.026037778635646505,s269
127,(wfpt.78),0.0029727676566113637,9.345155131952749e-49,0.599917759029866,0.0017663304152397696,9.728765709324647e-30,0.00298661544939105,1.2164858949552235,0.0017801949643250214,0.0,0.0,0.06429547328796047,0.05767007257675075,s273
128,(wfpt.79),-9.675612523185606e-06,0.578782375015831,0.6184053579402223,2.7107698185258045e-05,0.08651148577641869,4.310732399481765e-06,1.2697921868413873,4.1093724260088393e-05,0.0,0.0,0.0021210772647341676,0.007009413763422351,s275
129,(wfpt.8),0.002762552844788768,1.9154498072801388e-45,0.5404026152508121,0.001938621950615671,1.8605973652357258e-32,0.002776403557259166,1.2008543762535338,0.0019524841067296572,0.0,0.0,0.056775296177341936,0.05556680266467254,s026
130,(wfpt.80),-3.4917864877304083e-06,0.38692407429352693,0.5200936557516901,1.0388901348301616e-05,0.18613277479499887,1.0397343802925896e-05,1.2667652874184137,2.4277838848840716e-05,0.0,0.0,0.004024801791042829,-0.00743352172014826,s277
131,(wfpt.81),0.0006779725825176719,1.6775719120900942e-12,0.5302836491720487,0.0001268587760897555,0.001455528544557031,0.0006918522478939204,1.2451624603664975,0.00014074609593073273,0.0,0.0,0.028231983901348835,0.015108884507693121,s284
132,(wfpt.82),0.010495850638817639,1.9216104511352477e-167,0.7034189471867567,0.010360047319196819,2.704129614745655e-165,0.010509593942882534,1.2047698854688693,0.010373792509445146,0.0,0.0,0.09417560477435154,0.09299722622299204,s285
133,(wfpt.83),0.00019290765962043377,0.00011993348238507426,0.719975267188047,2.3232510691584274e-05,0.1028314257719694,0.00020689117117089761,1.296502387283462,3.721839535419935e-05,0.0,0.0,0.02188326631696211,0.01342627714109789,s286
134,(wfpt.84),0.0002833165931688253,1.9029520251812906e-05,0.6772242643179106,-1.3281236874274072e-05,0.6627733357187695,0.00029970565993076015,1.2925216414348832,3.1188759774813946e-06,0.0,0.0,-0.013770488953957546,-0.001454509068822202,s291
135,(wfpt.85),0.0005262823948464224,4.458573987260896e-10,0.4949704785039138,0.0001909527012748935,0.00012278555087299214,0.0005401641670600421,1.2312484770531942,0.00020483913091007278,0.0,0.0,0.02618299692702839,0.01771154300821673,s294
136,(wfpt.86),0.00011656528162706792,0.002178292518491867,0.6693709605314387,0.00013304673523295563,0.0011433895116942769,0.0001304527444352388,1.2789386814987123,0.00014693396912879297,0.0,0.0,0.012823125308319104,0.014645683182393544,s295
137,(wfpt.87),2.1730362398275638e-05,0.10928469573996051,0.573949295707018,7.149343539913922e-05,0.013159660407956688,3.56191423763752e-05,1.2871161439147876,8.538152421377898e-05,0.0,0.0,-0.007971295355868494,-0.013627988650690065,s301
138,(wfpt.88),0.0018050947426830888,2.3785787974515045e-30,0.5742142162926624,0.0010470187778575113,2.2906034266434044e-18,0.0018189587533674612,1.228661900066706,0.0010608933175209057,0.0,0.0,0.04760299777504461,0.04005516788420533,s305
139,(wfpt.89),7.969721736111879e-06,0.2096576925416899,0.5207274623682581,-5.785450299056194e-06,0.4449634500728078,2.1858692836884686e-05,1.2492032249308673,8.103711848339579e-06,0.0,0.0,-0.005205734278826695,0.0032777480218900666,s307
140,(wfpt.9),0.00020498381568934132,7.191362857663982e-05,0.5532197041212682,6.476463313953573e-05,0.017326177600302403,0.0002188700504451857,1.2531024257423418,7.865281541108438e-05,0.0,0.0,0.018258380808931315,0.012271984439004152,s027
141,(wfpt.90),0.0023861538324847498,1.6347341345474483e-39,0.6118268320378093,0.0011498812133585723,5.3751663347303414e-20,0.0024000097727918668,1.2375485516176303,0.0011637543243572246,0.0,0.0,0.05362038058064111,0.04196623389283807,s313
142,(wfpt.91),0.0003763788936445023,1.1500207361661344e-07,0.7203280398875682,0.0001612454923834994,0.0003836485777710414,0.0003902627478801213,1.2957087375226635,0.00017513233462451705,0.0,0.0,0.022207388478860227,0.016098015711939525,s314
143,(wfpt.92),0.001905924581929952,2.5781948212631956e-31,0.6839889275808582,0.0008556900090962438,4.778358456705817e-15,0.0019200821455183092,1.2695683873669705,0.0008698624698402213,0.0,0.0,0.04258307794258125,0.030783358713991585,s326
144,(wfpt.93),0.0004625446967335689,4.700206201256639e-09,0.5156594651811848,0.00022167472522505172,3.813989755699075e-05,0.0004764273542052777,1.2389390610457705,0.0002355607281595562,0.0,0.0,0.021799278478456082,0.015156840100942238,s328
145,(wfpt.94),0.000529094140685249,4.019181662260867e-10,0.3525912686942431,0.0008581194203545195,2.2776004105379378e-15,0.0005429758738463297,1.1676365954844192,0.0008719965836565535,0.0,0.0,0.024530667856670248,0.031407604702771895,s329
146,(wfpt.95),-1.3857784229465153e-05,0.9620229457387498,0.6260580234922397,-7.318038648174152e-06,0.4915610127838893,3.149003535707351e-08,1.2877199562584805,6.571144785527672e-06,0.0,0.0,0.0001667176051813358,-0.002408323316723,s334
147,(wfpt.96),-5.190353390416291e-06,0.42776287728987306,0.49800217937476865,-1.2008601397051066e-05,0.7068751815691509,8.795928800320318e-06,1.2476676784828258,1.977971774147491e-06,0.0,0.0,-0.003483578703904797,-0.0019437045045865588,s336
148,(wfpt.97),0.015884647044519196,3.616635838451129e-251,0.5469038293025357,0.01104788484145991,5.697626714211365e-175,0.01589841108811363,1.1216548417005512,0.011061716533024346,0.0,0.0,0.14675388556689903,0.13109001282101787,s339
149,(wfpt.98),4.7406912209946306e-05,0.03566091893343799,0.6009262533113565,1.6249679020141627e-05,0.140732467682698,6.129533556431532e-05,1.2800959182957503,3.013853511990572e-05,0.0,0.0,-0.00796339569467263,-0.005413662649190138,s346
150,(wfpt.99),-5.404593936164659e-06,0.43446046135959904,0.5509764325976467,-1.3751566813491323e-05,0.9206845087562396,8.48456292146249e-06,1.2623413305734772,1.3770597606654889e-07,0.0,0.0,-0.003305339650467025,-0.00043517459352007074,s357
