,index,log_slope_val,log_rsq,int_val,rsq_adj,log_rsq_adj,rsq,log_int_pval,slope_pval,log_int_val,log_slope_pval,int_pval,slope_val,subj_id
114,(wfpt.78),0.02416556178017507,0.0003939560261735364,0.47183776761268537,0.0003964427266316406,0.000389195952058663,0.00040120276623789586,0.0,4.3194627232911666e-20,1.2130552168953028,9.330061922302559e-20,0.0,0.023061190172109787,s273
115,(wfpt.79),0.005273938677629292,3.121215812051936e-05,0.5099644577103037,2.7039180550914033e-05,2.601689433401333e-05,3.223387226780616e-05,0.0,0.012738708237681716,1.2370793921236478,0.014243575756316157,0.0,0.005005024359341426,s275
116,(wfpt.8),0.0692791854669843,0.0027111817663791893,0.4242093235224832,0.003750835719577572,0.0027063985606974317,0.003755613915944367,0.0,1.2585325857517833e-172,1.15337016275982,4.075963478231072e-125,0.0,0.07695545685719658,s026
117,(wfpt.80),0.07097010111096975,0.002250729877138258,0.4684828559101878,0.003710025975289466,0.0022459673053231155,0.0037147815587244004,0.0,1.4081398451177523e-171,1.1640551728078483,1.1451632502798302e-104,0.0,0.07803779460200773,s277
118,(wfpt.81),0.0026053130378723977,2.7228147261304514e-06,0.5520003491555063,-1.3909296989744746e-06,-2.131588118459149e-06,3.4634695501578605e-06,0.0,0.39829514837428814,1.2618486163783478,0.4539003448278217,0.0,0.002506927708065313,s284
119,(wfpt.82),0.0035988318485732796,6.402366352298294e-06,0.5784391094752509,4.396528858974236e-06,1.640446726236533e-06,9.158435360756556e-06,0.0,0.16549801782098028,1.2696003865489418,0.24624453468922164,0.0,0.003778987712473826,s285
120,(wfpt.83),0.017476252497729685,0.00014155113386016271,0.6029407177370346,0.00022550881720662108,0.0001367898578058524,0.00023026967078776384,0.0,3.5443707326530385e-12,1.258473913965897,4.972471222494552e-08,0.0,0.019946847683639767,s286
121,(wfpt.84),0.000996932184818649,5.883923958061033e-07,0.5180948113246446,-4.229309470415998e-06,-4.301628101277544e-06,6.607106729505929e-07,0.0,0.7131877800148136,1.253118889241334,0.728682474236019,0.0,0.000916264221574226,s291
122,(wfpt.85),0.008962481594512827,4.178303894764035e-05,0.6124119610991677,4.168168586371479e-05,3.691701486485677e-05,4.654768676071175e-05,0.0,0.001982513549062557,1.2674516411909476,0.0033866626770109737,0.0,0.00841581664602973,s294
123,(wfpt.86),0.05052216115915663,0.0010105926732599801,0.515424431915751,0.001145910247217663,0.0010058355355381243,0.001150666717913973,0.0,1.6121549377958555e-54,1.1982757502139447,4.2628906774606743e-48,0.0,0.04738833458915487,s295
124,(wfpt.87),0.018420009320835692,0.00029436924713821533,0.32338514540688257,0.00039625154676348195,0.00028960869879612883,0.0004010115872801201,0.0,4.4081083147643686e-20,1.1773775968712097,3.7520537228710956e-15,0.0,0.020747795850042834,s301
125,(wfpt.88),0.00922717990228902,6.516912050180679e-05,0.5666472267561997,0.00021620230717023237,6.03961163161415e-05,0.00022097456764735846,0.0,1.0152948313582174e-11,1.2588947324179034,0.00021986480629553162,0.0,0.015702082478623737,s305
126,(wfpt.89),0.006802918632821178,2.3222832953195827e-05,0.4484848156520571,5.071586058114086e-05,1.8460993425395422e-05,5.547754651358261e-05,0.0,0.0006418634197554785,1.2276762161090629,0.027220140385117664,0.0,0.009768597715851202,s307
127,(wfpt.9),0.1180957674919195,0.009423324554449275,0.44893187871255813,0.012006121038694029,0.009418607477736929,0.012010825793854596,0.0,0.0,1.105701392454038,0.0,0.0,0.11709370932612284,s027
128,(wfpt.90),-0.001267836152617401,1.0828026010267777e-06,0.4886386959945085,-4.407155764774018e-07,-3.690507488718353e-06,4.332579001120607e-06,0.0,0.3407343410341688,1.2498605664245162,0.633873474503725,0.0,-0.0022082804886451673,s313
129,(wfpt.91),0.0009891458704827556,5.753808759445533e-07,0.5204003727691837,-4.761853543477912e-06,-4.1865664979212625e-06,9.656986321715522e-11,0.0,0.9964069031714964,1.2543779222584157,0.728137559416278,0.0,1.194722145618542e-05,s314
130,(wfpt.92),0.0012214363808253949,1.376099034167133e-06,0.4921826264421461,6.577490396786345e-08,-3.385844526748727e-06,4.827702028475933e-06,0.0,0.31399233208945876,1.2408117782544874,0.5908764827613371,0.0,0.0022347722443708884,s326
131,(wfpt.93),0.20567786781020872,0.019740811872381636,0.4340470410233219,0.025878330167118047,0.01973607627499363,0.025883036091638667,0.0,0.0,1.0039141198938704,0.0,0.0,0.20445191783079794,s328
132,(wfpt.94),0.03667093647830327,0.0006394453008786716,0.4549750414624582,0.0006684629652217167,0.0006346636256726601,0.0006732444787076464,0.0,1.8212868270611206e-32,1.1980244637532076,6.402248676261027e-31,0.0,0.03352327956875599,s329
133,(wfpt.95),0.1086876766638687,0.004175200983104421,0.6083165405538135,0.006881804664339963,0.004170221809317587,0.006886770280144727,0.0,1.6287116572098222e-302,1.1602836025344367,5.446522315206511e-184,0.0,0.11344085314592678,s334
134,(wfpt.96),0.0001099148505296875,9.993561533860884e-09,0.5157286755605076,-5.317987145314618e-06,-5.3954702272651645e-06,8.747622448623815e-08,0.0,0.898772636826987,1.2479918954590348,0.965703536171052,0.0,-0.00031468746116245666,s336
135,(wfpt.97),0.05443908910621502,0.0012481259312446813,0.5132759622878615,0.0015988086810347912,0.0012433699246443553,0.0016035629950615915,0.0,2.851456411081297e-75,1.1936064991132311,5.500038283642905e-59,0.0,0.05503852661971714,s339
136,(wfpt.98),-0.004706298188218324,1.1818702890020738e-05,0.41876914882068744,8.310068304484552e-06,7.056809056327218e-06,1.3071956170285226e-05,0.0,0.0975532146305652,1.2329090368433082,0.11516212621225312,0.0,-0.004529329955850798,s346
137,(wfpt.99),0.018212190567828808,0.0001175397269592704,0.6042125779144176,0.00021597433559827905,0.00011277833656375691,0.00022073523458188138,0.0,9.845603736203977e-12,1.2603908224432037,6.752507990613281e-07,0.0,0.021115406714698675,s357
