,index,rsq_adj,int_val,slope_pval,log_slope_pval,log_rsq,rsq,log_int_val,int_pval,slope_val,log_int_pval,log_slope_val,log_rsq_adj,subj_id
113,(wfpt.65),5.3459322287396915e-05,0.5561568162360424,0.055304413986926565,0.13046180039269809,4.574125825151931e-05,7.345865308749921e-05,1.257833991882581,0.0,0.009812030063786614,0.0,0.008023614630864595,2.5741373081311636e-05,s212
114,(wfpt.66),-6.978280069569465e-06,0.5072358059507873,0.4197251524306973,0.8356666547907308,8.606653953968646e-07,1.3022259506723088e-05,1.2493828850934814,0.0,-0.003583608797010891,0.0,-0.0009787656992423354,-1.9140117422544733e-05,s216
115,(wfpt.67),0.0017085589810825752,0.5721714852459253,1.3996949362102335e-20,4.4463871542464155e-20,0.0016828910834867372,0.001728525209227505,1.234797168156871,0.0,0.03489079662262686,0.0,0.033936171766713624,0.001662923942622796,s218
116,(wfpt.68),2.6230076233813016e-05,0.39864297739024224,0.12842540363644026,0.09601556092104535,5.541143677034732e-05,4.6229951629728205e-05,1.2320598637521516,0.0,-0.007446307215743662,0.0,-0.008464226987159422,3.541174501142663e-05,s226
117,(wfpt.69),-1.860925324770335e-05,0.5804374839235108,0.7665022569829861,0.27625708776044067,2.419449257240469e-05,1.7997063077590525e-06,1.2622034216151432,0.0,-0.0011712950534114276,0.0,0.00393756682301208,3.7847404443791532e-06,s233
118,(wfpt.7),-6.745353131165643e-06,0.5891069007581835,0.4155976809692097,0.9148681455181336,2.2856450643260473e-07,1.3255181786631098e-05,1.2735911442080021,0.0,0.003872113276776275,0.0,0.0005570589368975188,-1.9772230954062664e-05,s017
119,(wfpt.70),7.263535628299067e-06,0.3738808597965085,0.2429940428483205,0.45517214841153153,1.1155301402387963e-05,2.7263790362663798e-05,1.2188150354319178,0.0,-0.006292015903294932,0.0,-0.004237265473343941,-8.845275514701711e-06,s237
120,(wfpt.71),-1.6647901025068634e-05,0.44236176145846984,0.6822236154121526,0.8469206116384183,7.453951387237367e-07,3.3528319476339163e-06,1.2325185933602256,0.0,-0.0019782108233644146,0.0,-0.0009629737651644862,-1.9255389984706994e-05,s238
121,(wfpt.72),7.889635656799232e-05,0.5476030720174632,0.026169929381250605,0.17452247137562357,3.6874382123852634e-05,9.889517861727537e-05,1.2526589448788648,0.0,0.012219015901659525,0.0,0.008980307314756106,1.6874319609061494e-05,s244
122,(wfpt.73),0.000364464599868608,0.48895279112708145,1.1614413387275805e-05,0.002130158008626825,0.00018866877567447204,0.0003844577104388236,1.2319046029559224,0.0,0.02030751944982344,0.0,0.015409023056429284,0.00016867174916901373,s254
123,(wfpt.74),1.580618878627149e-05,0.45511550381283306,0.1838101071020235,0.14611651618282176,4.355902162023195e-05,3.6424844713445204e-05,1.22546380578118,0.0,-0.006195199560094325,0.0,-0.006909369659506724,2.293838686928673e-05,s259
124,(wfpt.75),-1.8336667864105038e-06,0.6491259238331878,0.34056552833903353,0.5427601137332455,7.409897939014698e-06,1.816676989552235e-05,1.2750089702208747,0.0,0.004370661042954382,0.0,0.003143388950242463,-1.2592354133422745e-05,s262
125,(wfpt.76),-1.8097039645281754e-05,0.26138301316788526,0.7576905601989918,0.10076715496421115,5.386843279087117e-05,1.903722310681033e-06,1.1709248520445128,0.0,0.0010968063669216193,0.0,0.005913115965257135,3.386871017063697e-05,s265
126,(wfpt.77),-7.912415082467206e-06,0.5468076182477025,0.4369114963231956,0.36057957262839846,1.6718169814411432e-05,1.2088143176991473e-05,1.256987064417054,0.0,0.004256880525976885,0.0,0.00524265570490378,-3.2822958406786285e-06,s269
127,(wfpt.78),0.0005264793050838712,0.5307476214658182,1.7156839054595093e-07,1.783203910234858e-05,0.00036810794926400714,0.0005464691752951056,1.2367508545219859,0.0,0.025646010823182883,0.0,0.022122672670619563,0.00034811451168559326,s273
128,(wfpt.79),-1.7287223244899508e-05,0.524233373439079,0.7126246179751115,0.7912627803308028,1.4010857523061304e-06,2.713522514463662e-06,1.257460415860939,0.0,-0.0017877749525904174,0.0,-0.0012697634822593333,-1.8599686256726145e-05,s275
129,(wfpt.8),-1.5530834166499474e-05,0.4711646867376082,0.6363986546783721,0.42223320914242424,1.2882383839341038e-05,4.469876464407996e-06,1.236148323671689,0.0,0.0020935795380647637,0.0,0.0036434520121138465,-7.1181585346025145e-06,s026
130,(wfpt.80),-1.4306340134773166e-06,0.3719726099511006,0.3352655143304294,0.0438471610655014,8.124951425692029e-05,1.856979460779229e-05,1.2002008198620986,0.0,0.004779887523580144,0.0,0.010146446344265722,6.125033928028323e-05,s277
131,(wfpt.81),-1.366992290541269e-05,0.5109019874942508,0.573704906892289,0.8218218290209107,1.0143725469591303e-06,6.330750506378102e-06,1.2526020263566688,0.0,0.0031681170289452405,0.0,0.0014481454905464555,-1.898640719666389e-05,s284
132,(wfpt.82),0.0006458442405874454,0.5566930426988043,7.894165821677869e-09,1.316953058827441e-07,0.0005566957646940818,0.0006658317234522482,1.2362843266242882,0.0,0.026813714627534402,0.0,0.02680488227372642,0.0005367060990227879,s285
133,(wfpt.83),2.764676840849578e-05,0.5522820059124789,0.1227192338374806,0.08292834803018047,6.013471173793583e-05,4.764661546996507e-05,1.2714542422978903,0.0,-0.007576315929965285,0.0,-0.009732796397062872,4.013431440041959e-05,s286
134,(wfpt.84),-1.959875925727772e-05,0.6397980146906418,0.8420706591656805,0.9013617960542137,3.135145617561008e-07,8.102204925863887e-07,1.2828296825657306,0.0,-0.0008781846173796929,0.0,-0.0005991432403422443,-2.00954753253324e-05,s291
135,(wfpt.85),7.473099835653141e-05,0.44829429836872275,0.029529384668222112,0.037973995461930504,8.612432907051382e-05,9.472990371461876e-05,1.2496474604737373,0.0,-0.011230041819524405,0.0,-0.011832020491443525,6.612525159399585e-05,s294
136,(wfpt.86),4.179506944312905e-06,0.4812622556275387,0.2715410962903367,0.7068009452133668,2.8300037958617352e-06,2.4179823360448438e-05,1.2423483496400254,0.0,-0.005388626897412054,0.0,-0.0018180554992766125,-1.7170739633698417e-05,s295
137,(wfpt.87),-1.9172787402821356e-05,0.4788524064366467,0.8387720904388657,0.6040270699647646,5.379549613548917e-06,8.279960685975141e-07,1.2498003170669256,0.0,-0.0011195803355533167,0.0,-0.0031341046371850803,-1.4621142823134647e-05,s301
138,(wfpt.88),1.2604376460001454e-05,0.6088915245487805,0.2016793593171152,0.30919533179474007,2.068301736646294e-05,3.2604524375368094e-05,1.2745027223506031,0.0,0.005624469882163061,0.0,0.004654599497957209,6.826310113838829e-07,s305
139,(wfpt.89),-1.810395042212143e-05,0.4155424835931905,0.7581170071167125,0.7900378782634111,1.4179728378138634e-06,1.8968116720641248e-06,1.2282096906989883,0.0,-0.0016565596925098881,0.0,-0.0015024483021970382,-1.8582798833488567e-05,s307
140,(wfpt.9),-7.674656275602487e-06,0.5354182370126686,0.4324375687823604,0.294884840742759,2.194454458193107e-05,1.2325897228548932e-05,1.2665795923318197,0.0,-0.003055006037295104,0.0,-0.004194094387221814,1.9441834584466022e-06,s027
141,(wfpt.90),2.4937609322317478e-05,0.5291357554994415,0.1338898434037656,0.03622699474134473,8.772828823822021e-05,4.493751056811046e-05,1.2710961662180817,0.0,-0.007913635757255745,0.0,-0.01193952381922105,6.772924284226267e-05,s313
142,(wfpt.91),-1.543359069100525e-05,0.5021163508558109,0.6327537079983835,0.4981454073699877,9.17812208622859e-06,4.5671179950135254e-06,1.2554746723593178,0.0,-0.002285108452653799,0.0,-0.0034355568304169307,-1.082249437600602e-05,s314
143,(wfpt.92),-8.226528213306494e-06,0.5348500003713228,0.41705570918931756,0.42098609720912183,1.5625780308670123e-05,1.5870636213111133e-05,1.238522546166191,0.0,-0.003403373315014204,0.0,-0.003585850966843038,-8.503952190208608e-06,s326
144,(wfpt.93),2.5529471341600996e-05,0.4545943759346336,0.1313559497028986,0.015435309304439027,0.00011732075780601647,4.5529360749863024e-05,1.2524122751820943,0.0,-0.006674919879996318,0.0,-0.011895839407944642,9.7322304283054e-05,s328
145,(wfpt.94),0.0003998696418544556,0.3788031837399344,4.601326105466086e-06,6.202729170891449e-05,0.00032075909619577736,0.0004198620443096601,1.1894021115046762,0.0,0.02449787881356437,0.0,0.024269291819287074,0.00030076471160234153,s329
146,(wfpt.95),3.248935873334524e-05,0.5191502056000412,0.10523273430071321,0.20806132571644337,3.1698381592004665e-05,5.248910894117831e-05,1.2490928209010683,0.0,0.007711550698362361,0.0,0.006047983045124095,1.1698215553024305e-05,s334
147,(wfpt.96),-4.483676490085742e-06,0.5935031905757165,0.37842631124283055,0.22137044347657428,2.99103511847143e-05,1.551681319311715e-05,1.2820287756660544,0.0,-0.0041159950407912245,0.0,-0.00673643214875472,9.91014938367396e-06,s336
148,(wfpt.97),-1.175931491914639e-05,0.47894498111624606,0.5209322984134135,0.344161360240664,1.7898107071423475e-05,8.241320279767095e-06,1.2481341133866766,0.0,-0.003031241135930258,0.0,-0.00477585649116998,-2.1023349840998407e-06,s339
149,(wfpt.98),-1.891098607598174e-05,0.4685038422805655,0.8154319300737962,0.4846335949161419,9.768812062049825e-06,1.0897921591812576e-06,1.2451819080739186,0.0,0.001067388640349432,0.0,-0.003547922269644497,-1.0231792585857491e-05,s346
150,(wfpt.99),0.00033626659953267524,0.45440703668195226,2.4341841933541046e-05,6.866729391792372e-05,0.00031691004694511804,0.0003562602740740939,1.2162102529398664,0.0,0.019876951911449035,0.0,0.020365226671218865,0.00029691558536759644,s357
