,index,log_slope_val,rsq_adj,slope_pval,log_int_pval,log_rsq_adj,log_slope_pval,rsq,log_int_val,int_pval,slope_val,log_rsq,int_val,subj_id
113,(wfpt.87),0.00069561154750627,-8.121573768615775e-06,0.8636575405673045,0.0,-7.867638007752475e-06,0.8062389810225576,2.467650591642112e-07,1.2810502959502035,0.0,0.00045257206283281755,5.036409262970665e-07,0.6773515151008607,s301
114,(wfpt.88),-0.007711717369464438,2.336519082757338e-05,0.05113674422781146,0.0,3.190439303779602e-05,0.027992972921601956,3.1698398894386415e-05,1.2850043793877863,0.0,-0.0061078738252641545,4.0237529943976114e-05,0.5933736782159275,s305
115,(wfpt.89),0.030035773971138074,0.0008697390078554745,9.921175971981786e-25,0.0,0.0002922446740730722,1.8998927140416343e-09,0.0008780651627483538,1.2109339187491777,0.0,0.040222378770307925,0.0003005756414588001,0.4730281289040238,s307
116,(wfpt.9),-0.0034791478250849536,-6.4208543275601215e-06,0.6295157148254362,0.0,4.054036435441333e-06,0.22308115922757774,1.9474702680488676e-06,1.262158820855881,0.0,-0.001262363413049629,1.2422273374279591e-05,0.5222156407617998,s027
117,(wfpt.90),0.009854898060810021,0.000268105076164038,8.417261192384182e-09,0.0,3.7575939411005344e-05,0.01891783131001844,0.0002764362447147395,1.2754251368364948,0.0,0.021796846977638742,4.5909029053881056e-05,0.6340709927629327,s313
118,(wfpt.91),0.009610913417854916,0.00019123036436297092,9.890359162618882e-07,0.0,5.484783208697941e-05,0.005896135651848793,0.0001995621735416675,1.3438307547575845,0.0,0.013795389952243465,6.318077779621234e-05,0.881046498681693,s314
119,(wfpt.92),0.0521277187848363,0.0036909541322250883,1.0143616308857663e-98,0.0,0.003553171313212755,4.146562967950222e-95,0.003699256776795945,1.229414412155853,0.0,0.05231105730949524,0.0035614751059833694,0.6254686591515182,s326
120,(wfpt.93),0.0025982052586636956,2.2531939394832e-05,0.056535775503755326,0.0,-3.4800532924261773e-06,0.4413250749428449,3.1078828411579273e-05,1.231080037840649,0.0,0.006022529977301582,5.067058050811646e-06,0.44557094294505817,s328
121,(wfpt.94),0.046964478889330044,0.0017872318950272748,1.256740201124916e-48,0.0,0.0012079499690176299,1.7259375588246192e-33,0.0017955852098507918,1.2342772273373415,0.0,0.04906989266199402,0.0012163081314292556,0.6261616676569699,s329
122,(wfpt.95),0.0017762916237443818,-6.936886251640573e-06,0.6822665847562907,0.0,-6.88595693043581e-06,0.6768469444950964,1.3965743345112358e-06,1.2991620345113537,0.0,0.0014768898979366967,1.4475032312777358e-06,0.689560484175914,s334
123,(wfpt.96),-0.006192960011111078,2.7347247513298534e-05,0.04076106075012216,0.0,2.3652134105267564e-05,0.05263598800767855,3.593077743857531e-05,1.2516497876277108,0.0,-0.006054505123677923,3.223569574850593e-05,0.4952587272572685,s336
124,(wfpt.97),-0.02289803317823741,9.624764462934365e-05,0.00039620116148957556,0.0,0.00021459702878134923,2.310894071856481e-07,0.0001045802453373268,1.3048964906095182,0.0,-0.01321954360774517,0.00022292864323625317,0.5985543113456664,s339
125,(wfpt.98),0.0023116614998879067,-4.932904954957351e-06,0.5229574156021957,0.0,-4.084731472397962e-06,0.475210247491621,3.400538931219721e-06,1.2131637507366326,0.0,0.0020114868306124116,4.248705345544224e-06,0.3840206178080686,s346
126,(wfpt.99),0.010691769493909972,7.45115965623544e-05,0.0017522495678658715,0.0,4.593445150613551e-05,0.011282523138881442,8.298561319297626e-05,1.253635208628838,0.0,0.0112605413473862,5.4408710318032405e-05,0.5585992399602262,s357
