,index,log_slope_val,log_rsq_adj,rsq_adj,slope_val,log_int_pval,int_val,slope_pval,log_int_val,rsq,log_slope_pval,log_rsq,int_pval,subj_id
114,(wfpt.66),0.040831380904390716,0.0011635016997938452,0.0004123032754077549,0.022664217877129935,0.0,0.8314776699832087,8.5503652940681e-05,1.251685238092158,0.00044086373989893346,1.0595258361365572e-10,0.001192065184546065,0.0,s216
115,(wfpt.67),0.0012944853569605563,-2.9194507627838817e-05,6.506606573863927e-06,0.0045805909695047255,0.0,0.9651600319315059,0.27169592897262573,1.348756324002451,3.7757379829028714e-05,0.7929933181224631,2.159284330449651e-06,0.0,s218
116,(wfpt.68),0.01137876476111405,8.94399101725174e-05,0.00014050312008517807,0.011600061112830047,0.0,0.8127095464255836,0.013842742731066338,1.3206132131021902,0.00016827776651651138,0.039960745801083004,0.00011721751830906513,0.0,s226
117,(wfpt.69),-0.010696483221867118,1.415379054880983e-05,-1.0596978052834771e-06,-0.006722316003435912,0.0,0.7803499390082951,0.32632819217807396,1.325683688413832,2.7926680341794352e-05,0.22249117917313652,4.314056793330856e-05,0.0,s233
118,(wfpt.7),0.01063302114272812,0.0001336383756516124,0.000425537626955963,0.017923915404039995,0.0,0.9168655471881715,6.692374372080269e-05,1.3503761227542759,0.0004540977133120627,0.017188481681368956,0.00016220843484593406,0.0,s017
119,(wfpt.70),0.00019771864620091173,-2.7746051558308338e-05,-2.4994573580183754e-05,0.0017287101114626252,0.0,0.5802938891835777,0.7515402531781818,1.2729117953558255,2.7846701369238502e-06,0.9723937917977087,3.326859099317403e-08,0.0,s237
120,(wfpt.71),-0.006671205695014955,8.228523454834047e-06,3.346291980588223e-05,-0.008346412009085483,0.0,0.5471981698653516,0.13910411535185171,1.2591970324256367,6.163178476215059e-05,0.2556677380302053,3.63980992591495e-05,0.0,s238
121,(wfpt.72),0.013337240630404559,0.00010892080222701939,0.00019528180112093896,0.014342394812589568,0.0,0.8046278426508174,0.004855025079205609,1.3119703067261275,0.00022344610767044415,0.02738660553961984,0.00013708992210526016,0.0,s244
122,(wfpt.73),0.006816122415133196,4.531032326893225e-06,0.00011377485552821476,0.011460655761556214,0.0,0.9488655567005578,0.024783871867772807,1.3553775111587945,0.0001419414581126377,0.28130085246652836,3.2703886784335445e-05,0.0,s254
123,(wfpt.74),0.02831992554089858,0.0007915790254166,0.00037411358037708897,0.019780040853345504,0.0,0.7270459747248976,0.0017524069297106995,1.2488885267436174,0.00041665266231327713,9.60084987553156e-06,0.0008341420012631939,0.0,s259
124,(wfpt.75),0.004166265610974343,-1.7511169241979374e-05,1.4913051073262018e-05,0.007142911830357481,0.0,0.9360183410790167,0.21846315988717133,1.35680152070704,4.389896622880585e-05,0.5292222375215406,1.147568577331004e-05,0.0,s262
125,(wfpt.76),0.023651734172828218,0.0010727808778224768,0.0013571757016638264,0.030854963725532814,0.0,-0.199297456966076,3.384547786093483e-09,0.9615006344869197,0.0013971230125282563,1.399262733798958e-07,0.0011129000480351037,6.403198235360485e-290,s265
126,(wfpt.77),0.029045275230382035,0.0007926919175235136,0.0003140063252589087,0.018003672452891695,0.0,0.8948178498521712,0.0005815563476140255,1.2919667479879642,0.00034298357079287634,1.0260567746407387e-07,0.0008216897499014886,0.0,s269
127,(wfpt.78),0.0064944147826377085,-4.41340948031943e-06,1.943066971443752e-05,0.00758323395021223,0.0,0.8092104135776427,0.19236194224717246,1.3282571600224184,4.7208679362809036e-05,0.3590821128824475,2.336526252200155e-05,0.0,s273
128,(wfpt.79),0.07381269572870991,0.012520218705868391,0.013421354483946435,0.0878181358626933,0.0,0.08244964301702383,1.344308104808763e-103,1.0026895556614956,0.013449951795332815,1.1420262781183742e-95,0.012549171113916402,4.3895399649426397e-63,s275
129,(wfpt.8),0.015025756406599443,0.0003963608781082373,0.0005083944118402517,0.01689685283665183,0.0,0.7512410534680122,1.1138190717843749e-05,1.3043496739442468,0.0005361588387852168,9.314526249731446e-05,0.0004241284171822013,0.0,s026
130,(wfpt.80),0.0025391433105314744,-2.269869352655718e-05,-2.5782497145465655e-05,0.001640371609585847,0.0,0.7065337457858505,0.7709351392071293,1.2811665244193542,2.3880367427953075e-06,0.6592852504000184,5.477309479640091e-06,0.0,s277
131,(wfpt.81),-0.0009915199805735214,-2.591183006628306e-05,-2.740324209171696e-05,-0.00045495943843321465,0.0,0.855377953600662,0.9073744550233913,1.3498090136299041,3.7606853475757873e-07,0.7954235473399616,1.867439130998072e-06,0.0,s284
132,(wfpt.82),0.015706652148390073,0.000254301129486878,0.0001186694036137137,0.01122115342835306,0.0,0.7839876456777037,0.023201565558638497,1.2679236753149437,0.00014723825788376388,0.0016720978944572832,0.00028293811206736574,0.0,s285
133,(wfpt.83),0.004010577286836334,-8.898247363609002e-06,-3.218300599172608e-05,0.00020181753287688495,0.0,0.863086485823621,0.9610001732379849,1.308955689847454,7.713733563008418e-08,0.3942884125895517,2.354113688540771e-05,0.0,s286
134,(wfpt.84),0.008125933603228384,5.436250901846851e-05,1.0021122302195096e-05,0.00524257733849017,0.0,0.7170587893837586,0.25594579482408536,1.2435277253706234,4.4504724456717604e-05,0.10954435702328869,8.918925872214434e-05,0.0,s291
135,(wfpt.85),-0.005655319303222633,2.529317243427087e-07,-1.569024565828414e-07,-0.00516405188994172,0.0,0.6566796335986683,0.31866881688028525,1.3014689187935895,2.801290956366831e-05,0.3151544520161963,2.842273219960667e-05,0.0,s294
136,(wfpt.86),0.13914756138889686,0.031374262789340635,0.04047342695298106,0.17345138874114252,0.0,-0.15218428235492742,0.0,0.8475866001502539,0.04050124012359613,1.4057755410399152e-240,0.031402431159283095,1.375072316792056e-211,s295
137,(wfpt.87),-0.004842510504289972,-1.1688465246795232e-05,2.29608358464084e-05,-0.008185166369706674,0.0,0.5409318933523743,0.1765398026929192,1.261160580056691,5.0738747431888775e-05,0.44661855108922766,1.6090408846092252e-05,0.0,s301
138,(wfpt.88),-0.008924492047537771,3.901259517735678e-05,-2.6636434887095106e-05,-0.0013231759003307017,0.0,0.7106604869910476,0.815480730930654,1.3143393834897714,1.534123056479153e-06,0.12251677397316926,6.718130380034548e-05,0.0,s305
139,(wfpt.89),0.009192879180203097,4.9318068194303954e-05,2.2334883206354128e-05,0.007094984019883895,0.0,0.6743640799444424,0.17923193645366048,1.286404499362594,5.011281217992547e-05,0.09572613814872069,7.70952476141229e-05,0.0,s307
140,(wfpt.9),-0.01109952253152851,6.249405019520538e-05,2.5212960793830064e-05,-0.007419075752221691,0.0,0.6997594717025875,0.1672315206872054,1.3163258304099235,5.299080981857607e-05,0.07143774798344907,9.02708636053573e-05,0.0,s027
141,(wfpt.90),0.0070181711525848555,1.0930291462929453e-05,-2.749585738470728e-05,-0.0005577656477638014,0.0,0.7305272560010017,0.9195398420099938,1.288815105524587,2.834558145980992e-07,0.23782911958652006,3.87100806039653e-05,0.0,s313
142,(wfpt.91),0.0019396819136906773,-2.43640449424376e-05,-1.810284058278988e-05,-0.0029663704443021284,0.0,0.6043532597871922,0.5449605256947573,1.2449494465578708,1.046992157727189e-05,0.7002355458710585,4.2399527706571405e-06,0.0,s314
143,(wfpt.92),0.002484235823752262,-2.3008388395195922e-05,-1.2113787317691305e-06,0.004974183524496809,0.0,0.8906493892434988,0.32810425349585504,1.345300369362585,2.6567204322813787e-05,0.6784911265320162,4.773887153808332e-06,0.0,s326
144,(wfpt.93),0.009229967975933834,3.947950268945455e-05,9.120591802580513e-06,0.006092046744091955,0.0,0.6518116333263058,0.24992345706457364,1.2709757859509951,3.729014247755291e-05,0.12123410161188394,6.765057888102888e-05,0.0,s328
145,(wfpt.94),-0.011134604078549003,6.689833926665223e-05,8.320389069704781e-05,-0.011248265871266025,0.0,0.7325191235230757,0.046770518403599366,1.324441366256858,0.00011137135445971058,0.06620161601694376,9.50662623535603e-05,0.0,s329
146,(wfpt.95),0.02355013341689232,0.0006613040174859863,0.00045851292979404157,0.0198164434009563,0.0,0.33136807740955504,5.903932042441121e-05,1.1335966137161295,0.0004888029836462859,1.8218367493319766e-06,0.0006916633666363969,0.0,s334
147,(wfpt.96),-0.006711954721186013,6.330494241368889e-06,6.605446185981023e-05,-0.00990017912116667,0.0,0.38050798142710013,0.06741695282014408,1.2027192558609925,9.422240871859167e-05,0.26844729104158505,3.4503298002586114e-05,0.0,s336
148,(wfpt.97),0.001036550895509596,-2.8121425283966772e-05,3.8936978602466255e-06,-0.00478314195735044,0.0,1.0395563461943569,0.2872753072255712,1.3514753326870697,3.330621311958826e-05,0.8256278172293086,1.434600175542755e-06,0.0,s339
149,(wfpt.98),-0.005787508358668682,9.639343151346402e-06,4.881554864111237e-05,-0.0071845167825013954,0.0,0.7830087182033771,0.09681435727457409,1.3217626517397103,7.659274202020949e-05,0.2458413078705406,3.7432293697681196e-05,0.0,s346
150,(wfpt.99),-0.0036635296109181897,-1.7798546264380377e-05,4.604545288466877e-05,0.008709281141412431,0.0,0.8769382936902587,0.10306056020794287,1.3574517282264953,7.382272321299066e-05,0.5489092948299165,9.980497557626755e-06,0.0,s357
