,index,rsq_adj,slope_val,log_int_pval,int_pval,log_int_val,log_rsq,log_rsq_adj,rsq,int_val,log_slope_val,log_slope_pval,slope_pval,subj_id
116,(wfpt.69),0.00043543927780842484,0.01675379737424254,0.0,0.0,1.1814148734815788,0.0008615943547111149,0.0008562345151854611,0.0004407845714236025,0.4519551543525332,0.02354664572609743,8.035391986189097e-37,1.0871863456593419e-19,s233
117,(wfpt.7),0.0005375061299549566,0.01940327072512657,0.0,0.0,1.1960064477540864,0.000647967596999921,0.0006434169586669869,0.000542049161940894,0.48161039033635694,0.020685104552956628,8.178250676946145e-33,9.08601460063368e-28,s017
118,(wfpt.70),0.0011560250472950617,0.032555092745153814,0.0,0.0,1.157949888068187,0.0011526505838892476,0.0011482112228754504,0.0011604643735806386,0.33843771289945473,0.033000422424239936,2.2131598822122833e-58,9.14852311192241e-59,s237
119,(wfpt.71),0.00013481171189033692,0.010388576948021176,0.0,0.0,1.1690816061679223,0.00010169204209153904,9.730648472716652e-05,0.00013919710475740477,0.28059867678246225,0.009057801806867393,1.4700977030723363e-06,1.7636329210527262e-08,s238
120,(wfpt.72),0.0006676009058570465,0.022014731879571765,0.0,0.0,1.1602629138093938,0.0009008323236556759,0.0008961303264810594,0.0006723036686892003,0.31805720080714056,0.02570437569298069,1.497260010766493e-43,6.147712561013843e-33,s244
121,(wfpt.73),0.00043638295343351174,0.015866634559050415,0.0,0.0,1.1865738858215211,0.00035762764819924353,0.00035320151416196044,0.00044080582086680753,0.38401686118781003,0.014542083595593173,2.517282811595622e-19,1.825009074867541e-23,s254
122,(wfpt.74),-5.729313778957135e-07,-0.0014848552220761541,0.0,0.0,1.2026522764292085,5.731481157011942e-06,9.202542460284846e-07,4.234786798340551e-06,0.3730682815010226,-0.0018015185105708124,0.2750743416570345,0.3479752893474095,s259
123,(wfpt.75),0.0017513904080387332,0.03037222538069504,0.0,0.0,1.1437861737350072,0.0020716591422740294,0.0020669536421921153,0.001756088070660966,0.3222592647664667,0.03260583082999607,1.1931108585115178e-97,3.2494344880647124e-83,s262
124,(wfpt.76),-2.061502380357183e-06,-0.0012374538797077618,0.0,0.0,1.168173190344971,2.308948485851836e-06,-2.4081997607172667e-06,2.6555107257575372e-06,0.23653289441323425,-0.0011531389177267303,0.48416024109621447,0.45306911006970874,s265
125,(wfpt.77),0.009650156151505662,0.0757061696009601,0.0,0.0,1.0997961239857648,0.007591032013988808,0.007586176119013022,0.009654998961709294,0.27714737897957575,0.06646288258955005,0.0,0.0,s269
126,(wfpt.78),2.3707687672347433e-05,0.004017930572047131,0.0,0.0,1.2212254325004477,8.514391697012069e-05,8.04862828952535e-05,2.8326537146683428e-05,0.5832590690795689,0.007521096899211078,1.9073013462640655e-05,0.013270320999917963,s273
127,(wfpt.79),0.0027631611964766822,0.039022944814171553,0.0,0.0,1.1275436425129732,0.003017128458172369,0.003012491177555976,0.002767799528928361,0.25052826635969105,0.041010006290787604,2.6748136986796745e-143,1.3081876145685328e-131,s275
128,(wfpt.8),0.0014744088913908326,0.03187840026598735,0.0,0.0,1.153149470376629,0.0013175167962777845,0.0013129772272729712,0.0014789476647084632,0.297703380718049,0.030284256686741926,4.87947725717076e-65,8.70777596832917e-73,s026
129,(wfpt.80),0.0003532355756671324,0.01769458228795885,0.0,0.0,1.1925049306226128,0.00041464046528583154,0.0004100439731306027,0.0003578316738764853,0.4294698071804428,0.01856047931014939,2.164501662718347e-21,1.1165395730372003e-18,s277
130,(wfpt.81),0.00047568577292544933,0.01990332427969639,0.0,0.0,1.197015679655578,0.0004644326067501092,0.0004600091588078392,0.0004801084664516342,0.44838050294972764,0.0196801512533493,1.2407856358667577e-24,2.057785841689348e-25,s284
131,(wfpt.82),0.0016428618564400255,0.0318887828676581,0.0,0.0,1.1680017047893485,0.0020131750071059606,0.0020082727257713096,0.001647755787969829,0.42365409220175604,0.033903874029877004,3.2399321520015526e-91,3.850932315990377e-75,s285
132,(wfpt.83),0.0010168948366591213,0.026572859259444585,0.0,0.0,1.1651841437405719,0.0014309513354622272,0.0014263473221621803,0.0010214984666536697,0.37418068310170416,0.030375927450769613,1.630934233592052e-69,3.7069813484567483e-50,s286
133,(wfpt.84),0.0001012787533184456,0.008046399698857773,0.0,0.0,1.2032285397483704,0.0002788018369924705,0.0002740986831273329,0.00010597313555138488,0.4546525600869634,0.012543208348455117,1.3736141550628691e-14,2.0228589324080867e-06,s291
134,(wfpt.85),0.0006056597662502661,0.023755762982382533,0.0,0.0,1.1603854506213798,0.000634549206833035,0.0006300877140930083,0.0006101213680441697,0.3152440643288578,0.02489501380247529,8.870856457564611e-33,1.397318116268769e-31,s294
135,(wfpt.86),0.0017025729361178632,0.02976091083247895,0.0,0.0,1.1538107415386925,0.001501439815171146,0.0014967946419705003,0.0017072162015611125,0.30013124355750836,0.028088466893705144,3.2456882077328015e-72,7.02775006243786e-82,s295
136,(wfpt.87),0.0008674814788982577,0.027446433054920543,0.0,0.0,1.1466901527452824,0.000989785779171748,0.0009851499578916734,0.0008721178462063328,0.2772868308492532,0.02933122502736834,2.4870000454175768e-48,8.595447477851033e-43,s301
137,(wfpt.88),0.0007571859762697253,0.02567073710113118,0.0,0.0,1.1657189892985986,0.0008839366675041926,0.0008794860239806912,0.0007616369663143718,0.3556243457974219,0.028004512082909487,4.392390640470224e-45,4.361922044072633e-39,s305
138,(wfpt.89),0.0003078056902414694,0.01432899492158206,0.0,0.0,1.1635675234126248,0.0003971748397459951,0.0003925787322408558,0.0003124019973247405,0.2868487221358328,0.016414849764671204,1.471248005556692e-20,1.6707734481167534e-16,s307
139,(wfpt.9),0.002543243666199513,0.04351877896089401,0.0,0.0,1.1479565684735693,0.002377600182710493,0.002373146173255236,0.0025476966180266736,0.3460771635356482,0.0436795702686515,5.757460466795138e-118,2.776536649683222e-126,s027
140,(wfpt.90),0.0019081310551267716,0.03782318303770836,0.0,0.0,1.1467186648082488,0.0023278651737452805,0.0023232456155033443,0.001912751872208962,0.34140114911293934,0.041468251705672074,1.795128723992467e-111,6.2004586048194e-92,s313
141,(wfpt.91),0.0002532736737469454,0.011694856737308046,0.0,0.0,1.1675883343002267,0.00042212092908400223,0.0004173246742421588,0.00025806864507216254,0.3103890301164152,0.01527952086635034,6.572835577911078e-21,2.204402353964677e-13,s314
142,(wfpt.92),0.00223009574473898,0.035638129134305606,0.0,0.0,1.212521474775464,0.0023044295212698573,0.0022995645172201318,0.002234939311475892,0.619124493036713,0.03787088955547177,6.686986241148269e-105,3.0512624071215967e-102,s326
143,(wfpt.93),0.00017319127792014832,0.010640416051121083,0.0,0.0,1.2333692708422086,0.00018943124517889487,0.00018500059982728967,0.0001776153099234401,0.5659421000986459,0.010711734496924485,6.218183973730454e-11,2.358930833082479e-10,s328
144,(wfpt.94),0.0005367113515053479,0.021574511289503266,0.0,0.0,1.147875134093354,0.0006716326385695082,0.0006671004754681409,0.0005412440853892475,0.2618071722169282,0.0241158028989119,4.415736756296275e-34,8.66774551605824e-28,s329
145,(wfpt.95),0.00023114758938447277,0.012836605593965959,0.0,0.0,1.154323803804988,0.00026004264020285106,0.00025541408590323833,0.00023577617031489417,0.24959682075576078,0.014280690285490227,6.630513258933102e-14,9.556987570496952e-13,s336
146,(wfpt.96),6.903686813164445e-05,-0.006200879923736675,0.0,0.0,1.2020466882905774,3.1879571544823904e-06,-1.6922424073140263e-06,7.391460394079452e-05,0.36083242798152326,-0.0012446268308806234,0.41895647196671937,9.91475383310369e-05,s339
147,(wfpt.97),0.003228935948023648,0.04261990126138326,0.0,0.0,1.1259582206476377,0.0033908169299090574,0.0033861155662003872,0.0032336377205040012,0.2644691890904771,0.043953880562182884,1.3284361141205814e-158,2.4115470729257593e-151,s346
148,(wfpt.98),0.0001500655312750565,0.010564383290711674,0.0,0.0,1.1994812463247926,0.0004464019118352036,0.000441838406967876,0.00015462067701355053,0.4926543001917135,0.017775029614235077,4.633362327056534e-23,5.679495919479552e-09,s357
149,(wfpt.99),0.006254790278582001,0.06208041675103967,0.0,0.0,1.1253696520994216,0.0060617911216378495,0.00605698837409796,0.006259591003270115,0.3348310726423026,0.06014770593664047,1.2947611255243079e-275,1.2543429524418435e-284,s359
