,index,int_pval,int_val,log_rsq_adj,log_int_val,rsq_adj,log_int_pval,log_rsq,slope_val,rsq,log_slope_pval,log_slope_val,slope_pval,subj_id
87,(wfpt.41),0.0,0.8712512370383777,0.00027896895106083175,1.31869843530862,0.00010117610807269806,0.0,0.00030002546209850767,0.010477422966547223,0.00012222705280617863,0.00016037612405652354,0.01823744416555631,0.015973087848730194,s128
88,(wfpt.42),0.0,0.6071335363275282,0.0002573306587702051,1.253702447653818,-2.0557415678412738e-05,0.0,0.00027815906497319354,-0.0004896938147358563,2.7677998004627113e-07,0.0002580374957306672,0.015083157703411912,0.9082394503994125,s129
89,(wfpt.43),0.0,0.7660227324434418,0.00024799973244582496,1.3295977816271962,0.0001021670380174644,0.0,0.0002693455348259377,0.006689542265963595,0.0001234419126523445,0.0003823846907442521,-0.010528541756134753,0.016009600186986744,s142
90,(wfpt.44),0.0,0.8706348122668763,0.00011923342249320346,1.32124286441616,-1.9430728786185014e-05,0.0,0.00014054057544532483,-0.0011470897140710016,1.8467330903382262e-06,0.010224256859265306,0.009662455160579666,0.7682958852004715,s145
91,(wfpt.45),0.0,0.765215099605921,0.00164766571436048,1.2611052094175244,0.00013777937836467746,0.0,0.0016685299219735272,0.010096494727944667,0.0001586102752711982,3.9318271781225543e-19,0.03274815816247486,0.005793291286412663,s149
92,(wfpt.46),0.0,0.9521399826129897,-2.008303497902375e-05,1.3608316809126084,-1.4604855274491513e-05,0.0,7.876753003177583e-07,0.0018533611025203355,6.229216369724178e-06,0.8459655579269865,-0.0007304711134118996,0.5845177113667896,s161
93,(wfpt.47),0.0,0.6587444051856095,5.0403814897403976e-06,1.2773375212714737,1.209359868026283e-05,0.0,2.6121310733873138e-05,-0.004338989870867741,3.314641887441905e-05,0.26565084555696944,0.004303654500307083,0.20956944742578748,s163
94,(wfpt.48),0.0,0.6974353427362047,0.001002632721272767,1.2577433240783165,9.798496058632811e-05,0.0,0.001023447768305319,0.010618746600027814,0.00011881668656055222,2.3796981467449395e-12,0.03217184894000884,0.016933599435690713,s165
95,(wfpt.49),0.0,0.7020230070724551,-3.891090303520528e-06,1.3029543549556943,0.0003245271077788603,0.0,1.694275813268753e-05,0.016619242367469308,0.0003453541140266969,0.36717087253753045,0.003968742005177869,4.6664960572408025e-05,s168
96,(wfpt.5),0.0,0.5620415876873094,-1.7928857608762172e-05,1.2527100968046398,-1.5293980479613722e-05,0.0,2.905283286946947e-06,-0.002458854983497954,5.540105521562033e-06,0.7088318502846205,0.001780683487840433,0.6060873476580569,s014
97,(wfpt.50),0.0,0.4337901325437714,0.03329672116581284,1.0285821937964221,0.023708783031972214,0.0,0.0333169370481784,0.13549275338534747,0.023729122856071982,0.0,0.15141131883103529,1.1796798636689053e-252,s170
98,(wfpt.51),0.0,0.7987429166102149,3.7704851051367783e-06,1.3316250595152064,2.3813640058212293e-05,0.0,2.4833679761804284e-05,0.005727617051495928,4.4866213509520136e-05,0.2775635068697356,-0.0043800941070151755,0.14433895238698755,s173
99,(wfpt.52),0.0,0.7218955553509716,0.010779678448181174,1.2365443253939745,0.012324838740991884,0.0,0.010800287634238126,0.07663347622921166,0.012345415735538712,2.3123501157283117e-115,0.06966796987888618,1.102200514130914e-131,s179
100,(wfpt.53),0.0,0.8848474303585435,0.003785395843452166,1.306639512728197,0.01604863850345295,0.0,0.0038066076949192507,0.09730429653172432,0.016069574084241922,7.57089002766377e-41,0.048947945668235265,1.356881094929061e-167,s180
101,(wfpt.54),0.0,0.7825420217980324,-7.946776661604815e-06,1.3250742685499128,0.0012459738947150356,0.0,1.3112672570314565e-05,0.031017132514982056,0.0012670007379350645,0.4300680561391663,0.0031505206920548045,8.493268623869373e-15,s182
102,(wfpt.55),0.0,0.8751481884592714,0.0026363284359184336,1.307450108447742,0.011518500681651944,0.0,0.0026575552624533705,0.08713242223101458,0.01153953265040275,5.0128102314272566e-29,0.04489483265812125,1.2098133845838528e-120,s184
103,(wfpt.56),0.0,0.7016180140628641,0.010083722561141317,1.196556239481306,0.0035375692796131286,0.0,0.010104812430275945,0.050656293697577556,0.003558771059028021,1.1180402844183485e-105,0.08026520648978988,2.534724068634834e-38,s187
104,(wfpt.57),0.0,0.527283634816526,0.0011106235760294236,1.1983997573080387,0.00040877132269967476,0.0,0.0011314506934044788,0.019411506285730525,0.0004295965738231322,1.7258146076536204e-13,0.03094785158240017,5.589129287680401e-06,s190
105,(wfpt.58),0.0,0.9333020851399548,0.00011215776393813659,1.372546250434791,-9.902680063955671e-06,0.0,0.00013321512730768426,0.0029881419945670413,1.1150603219545197e-05,0.011899321517660025,-0.01069122442987101,0.46676299121151565,s192
106,(wfpt.59),0.0,0.9862337853323914,8.643208998349028e-05,1.369519716847789,0.0010153676995924288,0.0,0.0001075019757308393,0.02477124974784011,0.0010363993977819952,0.023900556738446738,0.007999317661077766,2.2511437411206024e-12,s196
107,(wfpt.6),0.0,0.563252546931121,0.003517266975311295,1.1916546209241543,0.000958573171148891,0.0,0.003538034820191105,0.02914228584547463,0.0009793869678285105,7.187300187381908e-39,0.054758830130353243,6.986701744044457e-12,s015
108,(wfpt.60),0.0,1.00937836674597,7.636338585359503e-06,1.387671425192637,9.506986661911299e-06,0.0,2.8701670338637797e-05,0.003571117516559255,3.055986131228483e-05,0.243109263284649,-0.0038356418693105167,0.2282811365901835,s198
109,(wfpt.61),0.0,0.8418321701222953,-2.0661819385203728e-05,1.334200055767321,-7.723178407914588e-06,0.0,1.7758840897830197e-07,0.0032676664244130245,1.3110749864986282e-05,0.9264494486695408,0.00041160035189180023,0.4276168421099913,s205
110,(wfpt.62),0.0,0.647624460855614,0.0021940152384952727,1.231895608510235,0.0006984971638286375,0.0,0.002214834091457174,0.02219511975394822,0.0007193163788712376,6.444160483847156e-25,0.03563827370768887,4.180511321732916e-09,s206
