"sub_id","threshold","non_decision","drift_rate","Age","Sex"
"s441",4.32692379469676,1.66325723373562,0.659404945558427,40,0
"s443",2.37129083178458,3.70452824253592,-0.507300539513484,31,0
"s444",-0.494649237635086,1.03125227048334,3.5622570547448,31,1
"s445",-7.46058213377963,0.62905415846993,0.169587774176523,28,0
"s446",-2.07068687870617,3.33436060327155,1.63993228934924,25,0
"s447",0.873454612307803,-0.401553686609769,2.03663592285384,22,0
"s448",-1.14287806870485,4.01550939036802,0.252459344350039,34,0
"s449",-1.21673247001826,-1.92660938190121,1.61972018712758,37,1
"s450",0.588412994241957,4.27052145512376,0.696648594933384,35,1
"s451",-2.65219289618461,5.86755065296773,-1.57237914271146,36,1
"s453",1.68842927773769,0.69523261971862,-1.09665156513091,41,0
"s454",2.26153699035329,-1.57611466523259,-1.04424897593378,34,1
"s455",1.16708336218716,-4.44585022770826,-1.60130709148196,24,0
"s456",3.38549715024502,-0.878169924243967,-2.55168326678131,27,0
"s457",-7.35693846265315,3.37178737344507,1.91241485358217,47,1
"s458",-7.51123894487157,-0.786228962328296,0.329935057429593,27,1
"s459",3.63405206336634,-0.736365818965146,0.678399983349236,30,1
"s460",-4.62285112576916,-0.0364695437988717,1.48384042400192,30,1
"s461",2.00658240083965,5.59037517886211,0.954128084883046,36,1
"s462",3.20664847838229,-1.70869180374234,-3.56631241348755,32,1
"s463",3.35963967352774,1.96130158341041,-0.795892816538455,26,0
"s464",4.43683610461136,-3.46927830992117,-3.13388755937008,32,1
"s465",8.89503429666631,5.82162159068634,-0.693209682670799,46,1
"s466",0.821219167454436,3.74279570186252,1.57802781310824,30,0
"s467",0.141703674994266,0.742228458360731,0.82640734952664,50,1
"s468",2.90440402888125,-6.93699556220637,3.64497937271395,24,1
"s469",-5.68754098727255,3.52617125053038,0.249349602900729,43,1
"s470",-0.311913952200371,4.95268634627751,4.59752769570625,31,0
"s471",3.11677491348894,-0.264820746385113,-1.67296933866878,32,0
"s472",-6.16492968962726,-3.13436061119851,-4.58786303935382,49,1
"s473",-3.23320458278264,0.522934586852644,2.65697945230741,23,0
"s474",-0.0529959452962319,1.90610995557482,0.525747593704282,28,0
"s475",-0.741977201396518,-1.55668289174975,-1.18187122207069,27,0
"s476",-5.58619209888788,4.08195825858381,1.99802158006959,44,0
"s477",-4.50389950641688,-5.51970227951966,-0.6107943159728,32,0
"s478",-2.25185963780986,-1.81579754815906,0.613067350567082,40,1
"s479",-1.24444278283632,6.16266257961281,0.297516778047775,49,1
"s480",-8.39341539426857,2.16879169808391,-3.47048853010136,30,1
"s481",2.4556899798397,0.855435871221106,3.58470667987394,29,1
"s482",1.28551878964255,-0.280672713000042,6.50512293860587,41,1
"s483",-0.570111055819981,-5.15485446699572,0.359172925223249,28,1
"s484",1.88527467743601,2.42056200595231,-6.03281357340251,38,0
"s485",5.92040220256204,-1.33977459062212,3.95266678661451,22,1
"s486",8.10209986933927,8.47969832804087,1.57467099128587,50,0
"s488",5.43784598400415,-0.908715482662942,-0.815003426920033,28,0
"s489",4.44768922597453,4.29969318832871,-1.3794733658357,34,1
"s490",-0.338043444521992,0.62245940955919,6.98919141516729,46,1
"s491",2.52614547272785,-1.69249301303787,-3.27997929342632,44,1
"s492",1.22632141463981,0.547211673335529,-1.63830409724749,30,0
"s493",8.70128030536409,3.74057154772541,2.76551512227491,35,1
"s494",-3.26213194365489,5.07898381581576,1.66710173013407,46,0
"s495",4.18139476806762,3.05079853064584,4.52825264449401,40,1
"s496",-9.03124680136242,2.18145615886856,0.346457718833183,34,1
"s497",-7.53731797837607,2.10186296068334,2.37376920377051,41,0
"s498",-1.02307318172815,-3.18729479246057,-0.975531413350626,27,0
"s499",3.14431924728813,-1.81047103539243,-4.92533827501285,31,0
"s500",-0.392657379474717,0.347691736472285,-0.161185475712138,46,1
"s501",-0.431399725925011,0.337886416269986,-2.19457069776372,34,1
"s502",-2.46661911395636,0.619405931870172,0.999075636434249,35,1
"s503",2.10998084195839,3.76173801349611,3.01627947248049,38,1
"s504",-3.11014032248164,0.912369119592456,1.65189628413169,41,0
"s505",0.0118624031263612,-5.30018620427553,0.207917387341297,25,0
"s506",7.55225316166287,-0.502288235533689,-0.0569710703523795,26,0
"s507",-1.79942769895482,2.39465643892189,1.30835227632146,33,1
"s508",-5.16403535671576,-1.24737034929055,0.23364928939896,29,1
"s509",-1.06632120926324,1.43233605060306,-1.31149458187181,34,1
"s510",-3.68455886091971,0.0509415023108722,-0.58141635182478,44,1
"s511",3.83056663385474,-0.306596895286933,-1.46901054102681,28,0
"s512",-4.87040385791383,0.681948619410017,-0.929665808601529,48,1
"s513",7.22206346282132,-2.93996897583025,2.45116079150496,30,1
"s514",-2.82844861417777,-4.20454619482318,-0.788469180251312,45,0
"s515",-3.47773235147258,4.63060102220692,3.83246869246035,20,0
"s516",-1.40646731479175,0.925849555895697,-1.72012030858501,28,1
"s517",0.0545623913644874,-2.70488688205964,-9.02569360578298,32,0
"s520",-4.77716459498739,0.712681809496573,-0.440467842355144,28,1
"s521",1.14166387909183,1.22223127947447,-3.64568288954201,45,0
"s522",-11.1171118149325,-4.72122695141577,0.313134870387641,26,1
"s523",11.0067381244012,5.18297283070409,-1.40962706614714,43,1
"s524",4.20810470813722,-1.84334560031512,-2.47550866023868,31,1
"s526",2.17491085446283,-2.80410339118295,0.790617109797519,30,0
"s527",-2.5111334181967,1.41729716772438,2.95562065209377,39,1
"s528",2.35628988209317,4.48679941784549,-0.429481127946196,42,1
"s529",2.19655959813271,-1.42093043579156,1.5440769285561,43,1
"s531",0.289014634700926,1.26678973707035,1.30824401422609,45,1
"s533",1.82836936022184,0.0614523845049688,3.01442924793921,28,0
"s534",-2.14069043114302,-2.31758902355654,-1.03844721098878,31,1
"s535",9.69490110882947,-2.93343877548099,7.19780813618105,31,0
"s538",3.66848349893434,0.133525733101833,2.94581247323777,43,1
"s539",-3.01392622263776,-5.65684148152741,-0.441663068228875,29,0
"s541",-0.450810717916972,-3.27652956623852,-1.46495716493492,32,1
"s542",-2.50512156580313,-3.55631399252828,-2.69360189551085,42,0
"s543",1.65007300726538,4.07118382703034,-0.205754155119043,43,1
"s544",7.6244278425158,1.11781334275444,-2.89896976087389,41,1
"s545",-4.07337648561375,-0.827703658008795,-0.14957570061708,35,0
"s546",-3.03470404044517,0.439940874007898,-3.87306117138819,34,1
"s548",-7.79975924124924,-1.66685562270909,-3.86044487150889,28,1
"s549",-6.36563070099425,-2.87028138776487,-0.823094158216786,28,0
"s550",3.46725325399726,2.82540340531046,3.2344844336074,34,1
"s551",-7.04750632052259,-2.69722517480726,-1.60042670306848,37,0
"s552",2.27130328527432,1.52511099372429,1.83208697096224,33,0
"s553",-10.1104978770688,1.14735522496338,-4.83639711879562,44,0
"s554",1.88143558438369,-0.174507344380806,2.37706896093954,23,1
"s556",7.48593723200706,2.3228055422722,-3.8169730496817,44,0
"s557",4.54939111605404,-1.54894308822776,-2.9052992019652,20,0
"s559",3.68035403752382,1.30765363042878,-1.97097778452556,39,1
"s560",7.62653135657065,6.68435982375923,3.37855134105466,23,0
