,index,log_int_pval,slope_pval,log_int_val,log_slope_pval,log_rsq,rsq_adj,slope_val,rsq,log_slope_val,int_val,log_rsq_adj,int_pval,subj_id,sub_id
0,wfpt,0.0,0.0871613600121757,1.325648991295784,0.1975415640810746,4.489017486819513e-05,5.205787096551617e-05,0.008586835620135994,7.908422146496452e-05,0.006586984706772209,0.8576260871516226,1.785632399831094e-05,0.0,0,s403
0,wfpt,0.0,0.39527798954318916,1.3710302292766094,0.2798141993737218,3.158606257658292e-05,-7.4959116300732376e-06,0.003970645252983994,1.953204847449097e-05,0.0037939760814662406,0.997654787018722,4.543810049661978e-06,0.0,0,s408
0,wfpt,0.0,0.006283751888581607,1.3533039444918626,0.2679374928378466,3.272899995221401e-05,0.00017245270362975518,0.011495861562804818,0.00019911548256501543,0.004327806476948581,0.8923905677342143,6.0617838074650265e-06,0.0,0,s409
0,wfpt,0.0,1.545672457855192e-68,1.096629853203914,1.3438660291037668e-118,0.014245238632745627,0.008103496162445545,0.08088341700365491,0.00812994744124862,0.12783981090362134,0.6186536913679815,0.014218856158669801,0.0,0,s420
0,wfpt,0.0,0.6225544840899067,1.354075750028049,0.4627450263211096,1.4381921786377205e-05,-2.0206345658024816e-05,-0.0020586070092386334,6.461570988824938e-06,-0.0028526399762424442,0.8735392753499694,-1.228791734098067e-05,0.0,0,s421
0,wfpt,0.0,0.09574425255162596,1.3481316298339188,0.07735947890618507,8.547089629262761e-05,4.863413750288981e-05,-0.008807647543909374,7.603081592866268e-05,-0.009518563819334825,0.8283518034137305,5.807372586497106e-05,0.0,0,s425
0,wfpt,0.0,3.660083881675648e-14,1.3524332672704253,0.0023102004600645803,0.00024762264658895194,0.00150146050609834,0.03921265336446004,0.0015280878438804768,0.020272703774700224,0.9789295163652356,0.00022095760571849699,0.0,0,s427
0,wfpt,0.0,0.8955995465374362,1.3718732929755304,0.01496040867602736,0.00016077141096593195,-2.65630586517851e-05,-0.0005396427685925458,4.6541679499245703e-07,0.011854399777886231,1.1636313835194132,0.0001336217862722977,0.0,0,s430
0,wfpt,0.0,5.674946707780495e-10,1.401203911021127,0.009963295878993757,0.00018457785551440065,0.001039258386056674,0.026623447420811457,0.0010670080663705006,0.010692512295834658,1.1246919991825814,0.00015678899473037244,0.0,0,s441
0,wfpt,0.0,0.30027864403129034,1.3607654700608869,0.17671860509771473,4.868055896845025e-05,1.946339992286994e-06,-0.00510134442641101,2.8613665885135475e-05,-0.007803081842335243,0.9260016872159323,2.2007366313525623e-05,0.0,0,s449
0,wfpt,0.0,0.7794090376413672,1.311897961718027,0.7691752651304725,2.2967386357208852e-06,-2.4575896313772105e-05,-0.0014207021726512802,2.092136857534399e-06,-0.0015291650647363752,0.7357458184930756,-2.4373422806034384e-05,0.0,0,s451
0,wfpt,0.0,0.10126497144359553,1.3486141158917486,0.6585600091425139,5.36984209609237e-06,4.5557022333886366e-05,-0.009794494046535191,7.258354853667548e-05,-0.002023498351076957,0.9166048947940856,-2.2128222859185698e-05,0.0,0,s453
0,wfpt,0.0,0.33376848096178724,1.361217569144252,0.11837379150939333,6.515602638335061e-05,-1.7535122647238666e-06,-0.004703179346857876,2.491391229353379e-05,-0.008329918770459363,0.9982925114445994,3.8439802059975214e-05,0.0,0,s456
0,wfpt,0.0,0.18445652714944033,1.3572621639563216,0.4950572502737973,1.2416168068574152e-05,2.0304459094178107e-05,0.007369730879697906,4.697129542419187e-05,0.004547801810565203,0.965942353847572,-1.4255146145725206e-05,0.0,0,s467
0,wfpt,0.0,0.13360512503075286,1.2442770528511182,7.836465447991671e-05,0.0004159590875030261,3.333857668919027e-05,0.007283672562750664,6.0005065433466065e-05,0.019918780906266968,0.6122354363749687,0.0003892964030295376,0.0,0,s469
0,wfpt,0.0,7.363867472314871e-132,1.0080826637219753,1.0627118001188045e-188,0.023769370161691672,0.0161984188411739,0.127439201954833,0.016225373047622282,0.13935999179593,0.35729126617210333,0.023742013271406126,0.0,0,s471
0,wfpt,0.0,0.8872868052747575,1.3360942724509162,0.3368669113420041,2.4601749409103313e-05,-2.6132313355242687e-05,0.000727596851736153,5.357613217515933e-07,-0.006004415653196116,0.8311100073637444,-2.071374043843832e-06,0.0,0,s473
0,wfpt,0.0,1.340245501583675e-54,1.0577023620616424,1.0211800665640109e-48,0.010732792127343016,0.011986304165845785,0.10283936263710139,0.012035707320795286,0.09094407016231527,0.3671186548922727,0.01068318241830779,0.0,0,s477
0,wfpt,0.0,0.1363878063801612,1.341402172989225,0.7598652386527756,2.4924048329655335e-06,3.248894708585137e-05,-0.007718845732381141,5.915545848744763e-05,-0.0019469696566897204,0.8929583713052494,-2.4184866277865424e-05,0.0,0,s481
0,wfpt,0.0,0.7984400214645003,1.3894211606353937,0.6874758642964547,4.376239501557855e-06,-2.5265834650678443e-05,-0.001353534294428197,1.762605735144973e-06,-0.0024226282662536524,1.1228828702843079,-2.2665286289580422e-05,0.0,0,s484
0,wfpt,0.0,0.5106671715251905,1.4014614917500308,0.9455826670727137,1.2983323316451134e-07,-1.554290646899048e-05,0.0031408525117561908,1.1855530280158177e-05,-0.00029434432255281897,1.0819692498323128,-2.7738513063590986e-05,0.0,0,s489
0,wfpt,0.0,2.836679222880717e-07,1.3515092914907383,0.8639855942786859,7.827229485668497e-07,0.0006760257454998531,0.026451605920647915,0.0007026750954626237,0.0009009099321918464,0.8787765594515474,-2.5890324376831586e-05,0.0,0,s492
0,wfpt,0.0,3.506651156831643e-05,1.4638970436405285,5.169057561716069e-07,0.0006723304950877473,0.0004298387467507325,-0.01850165185632958,0.00045649466187513976,-0.029228677099270493,1.2286035937214865,0.0006456597093846828,0.0,0,s495
0,wfpt,0.0,0.4711201324385509,1.332379121247376,0.17204699223635958,4.985150022929208e-05,-1.281762424709676e-05,0.0037625550123373654,1.3850095361922499e-05,0.008761839888231895,1.0115066843973066,2.3122726646618297e-05,0.0,0,s500
0,wfpt,0.0,0.0004220662367014058,1.2553565221423448,0.0001846949121042753,0.0003729435956347782,0.0003048247693792083,0.017956917977127798,0.0003314840182986334,0.019984445190711908,0.6927207128227773,0.00034627336121184626,0.0,0,s501
0,wfpt,0.0,0.3671841109492404,1.2927934854972114,0.6543060578054216,5.419802731165824e-06,-5.04902920961392e-06,-0.004776694185066236,2.1978864761185157e-05,-0.002619728798279218,0.6808479300287913,-2.160926936123353e-05,0.0,0,s502
0,wfpt,0.0,0.04878897406093576,1.3182211137219797,0.04677108144362038,0.00010545061017019908,7.687218981744515e-05,0.00996885353402033,0.0001035375176343667,0.013026925595278368,0.8695423996468951,7.878035465846978e-05,0.0,0,s504
0,wfpt,0.0,0.27122370668635926,1.289514629706831,0.00019265682294090713,0.0003716405212803586,5.615671271996803e-06,0.004838647676948122,3.228289931345163e-05,0.01704565424379565,0.8257726362469489,0.0003449117756059161,0.0,0,s505
0,wfpt,0.0,0.012603561471509657,1.2148411402277695,3.2277568582606607e-06,0.0005780568818046783,0.0001374719203069974,0.014193956463769806,0.00016378478454248668,0.02337825555677104,0.49978514701771837,0.0005513970988576533,0.0,0,s507
0,wfpt,0.0,0.019761073917777462,1.3060726536555531,0.33546714643386955,2.5078490257901542e-05,0.00011821171414638787,-0.01655383112309793,0.00014487593954659594,0.004527748426397405,0.6921067410276535,-1.954434548423478e-06,0.0,0,s508
0,wfpt,0.0,0.00034453195596343203,1.274332776087776,1.5214841209190305e-10,0.0011086454019917369,0.0003191956912345084,0.017492143440851638,0.0003462148215976901,0.030845366951111907,0.79608793663656,0.0010816213142663678,0.0,0,s509
0,wfpt,0.0,0.9204220332975412,1.3757192380245882,0.32699022806193545,2.597689216210508e-05,-2.6758721096697968e-05,0.0004188412816290562,2.6975963851594287e-07,-0.003475972382122444,0.9764699803472743,-1.059662834590469e-06,0.0,0,s510
0,wfpt,0.0,0.7592680637735265,1.3101987771623451,0.8064527606129984,1.668652561015449e-06,-2.517054984929601e-05,0.001605932599138086,2.6086987563456177e-06,0.001297905161355591,0.8107123527048085,-2.6129155059839704e-05,0.0,0,s551
0,wfpt,0.0,9.282255407093895e-57,1.119947297507192,2.3945806205634468e-70,0.008561363731852012,0.006762608724512509,0.07583390269433661,0.00678945370387074,0.08964467858878003,0.7432948251297123,0.00853425079843484,0.0,0,s556
