,index,log_slope_val,log_rsq,log_int_val,slope_val,rsq_adj,rsq,int_val,log_rsq_adj,log_int_pval,log_slope_pval,slope_pval,int_pval,subj_id,sub_id
0,wfpt,0.014024345302328314,0.0003484921564105292,1.3371987089660533,-0.0058173011014141665,4.096603304704072e-05,5.646951424775892e-05,0.9668858439825327,0.0003329348309025759,0.0,2.2178467289077553e-06,0.05633091674943922,0.0,0,s409
0,wfpt,0.002283311663915332,6.2540101072317e-06,1.3177366393794625,-0.0048434337546030895,1.2304149058062208e-05,2.7688811835124838e-05,0.788076621055672,-9.134533758059504e-06,0.0,0.5238011339938663,0.17974532576895405,0.0,0,s420
0,wfpt,0.008001780268407307,9.532983083082591e-05,1.355257849078404,0.009670594272704239,0.00012989829640286388,0.0001455215108547847,0.9549213193014878,7.969386044559545e-05,0.0,0.013545064079454435,0.0022744787017487233,0.0,0,s421
0,wfpt,0.003885307447854758,1.4050030961887394e-05,1.3844100483324986,0.000544475174429382,-1.5060374061404147e-05,3.2470971467191134e-07,1.087276597620937,-1.3421827766979533e-06,0.0,0.3393758273246624,0.8844924006447024,0.0,0,s425
0,wfpt,0.011767289924264922,0.00021772516554041665,1.2919920372902118,0.0052970008824499105,2.0837886108737713e-05,3.634167937860422e-05,0.7406333645039624,0.00020221673060716316,0.0,0.00017920029121980643,0.12576704724942298,0.0,0,s427
0,wfpt,0.014825272590283808,0.00031020072570975277,1.31536229702079,0.004767421083650011,1.745229484451105e-05,3.295614060505603e-05,0.8867595391304066,0.00029467397570159815,0.0,7.845242486923335e-06,0.14485380513400728,0.0,0,s430
0,wfpt,0.07393407360735893,0.01116067091173012,1.1700252171384502,0.0491557730168186,0.005649724886091723,0.0056655084743252315,0.6286126382418806,0.011144774451170791,0.0,7.561729112129939e-154,7.95817281436626e-80,0.0,0,s441
0,wfpt,0.0025683655141953855,9.63906611417542e-06,1.2864885964371269,-0.0006173343983736038,-1.491300332356893e-05,4.720781853206901e-07,0.6688229522854725,-5.750136116366988e-06,0.0,0.42869927493766624,0.8609474464354636,0.0,0,s449
0,wfpt,0.004477122412110143,1.374690559929892e-05,1.273938470973306,0.0051251225735988795,7.489311741548654e-06,2.275660606176899e-05,0.6734906384085176,-1.5223912872563972e-06,0.0,0.34270552819960187,0.2221361430332555,0.0,0,s451
0,wfpt,0.22998244384889993,0.09014835711557334,0.9834488730266794,0.2280895898047467,0.07423305464074759,0.07424718870302871,0.49793395558369136,0.0901344477757956,0.0,0.0,0.0,0.0,0,s453
0,wfpt,0.03003492003926638,0.0010529738082838414,1.2135604039291839,0.023427029747931125,0.0006129550799488515,0.0006282131303757543,0.5495135610859165,0.0010377194481733243,0.0,9.892154851012963e-17,1.4031266035182048e-10,0.0,0,s456
0,wfpt,0.1377843691187482,0.034191800462217814,1.0788573190445456,0.13301264903076712,0.025592132155866754,0.025607123276773835,0.5278528619009073,0.0341768741319568,0.0,0.0,0.0,0.0,0,s467
0,wfpt,0.009179807939170592,0.00011795256382807207,1.3082239965023668,0.005812219334388129,3.055714978894564e-05,4.582409192310788e-05,0.7957056562740361,0.00010267179163880868,0.0,0.005465766017174958,0.08319094453982696,0.0,0,s469
0,wfpt,0.15239051102897946,0.03460718329482437,1.0023561407074744,0.17000903609535384,0.0337075656004292,0.033722783043765414,0.3161016021644198,0.03459196012059862,0.0,0.0,0.0,0.0,0,s471
0,wfpt,-0.0020367522241959736,4.90836215416568e-06,1.314274713835772,-0.0006600276588814191,-1.4742703907222321e-05,5.24929838263688e-07,0.7640698688149421,-1.0361769194666692e-05,0.0,0.5707481856318439,0.8528974555948238,0.0,0,s473
0,wfpt,0.02487710878384044,0.0006931710217322751,1.1951485644377826,0.016885520870186646,0.0002914241771595494,0.0003065715062983143,0.44551123462720243,0.0006780288620387154,0.0,1.3357404934907192e-11,6.845059564986055e-06,0.0,0,s477
0,wfpt,0.016939116921365086,0.0004846906074841284,1.2677144762404189,0.00178358818055473,-1.07666997426481e-05,4.50087329961768e-06,0.6673461185177553,0.00046942010744754903,0.0,1.769466425355865e-08,0.5871630177282257,0.0,0,s481
0,wfpt,0.06029455768481376,0.006085710892026253,1.035648159834329,0.07838731359450699,0.00797025424109099,0.00798551647198309,0.15014602025910342,0.006070376021641621,0.0,4.8952566849965214e-88,2.412202123105749e-115,0.0,0,s484
0,wfpt,0.03133439400550442,0.0012657609062873831,1.2574508368586654,0.0191971003851052,0.0004427919635909827,0.0004579369992436799,0.7273675469563455,0.001250615029835922,0.0,6.314563458159324e-20,3.8380315693644454e-08,0.0,0,s489
0,wfpt,0.017751715778064014,0.0004631343467014215,1.231502347893589,0.009310000857380329,9.98925420420127e-05,0.00011515842560438916,0.573151843674996,0.00044785978351713496,0.0,3.675826613793472e-08,0.006024287418558256,0.0,0,s492
0,wfpt,0.010235679946079086,0.00011215507374540135,1.2745762510938201,0.009745324300852386,9.453403635428792e-05,0.00011066180399510461,0.8184769745293536,9.596884904039538e-05,0.0,0.00848280656644905,0.00880905850131666,0.0,0,s495
0,wfpt,0.024039573089935894,0.0006631148975581036,1.2855176902162442,0.016396254629125136,0.0002897669236830991,0.0003056355919648368,0.8695240902822859,0.0006472185961375887,0.0,1.063612469641521e-10,1.1423747036481733e-05,0.0,0,s500
0,wfpt,0.047042365869861984,0.0030819938806362357,1.239474781106072,0.03687629993773271,0.0017883467508431616,0.001803704089467506,0.7348271567088671,0.003066631154782118,0.0,1.7926080267581442e-45,2.4158584577708278e-27,0.0,0,s501
0,wfpt,0.0055785043346963,3.960696721505563e-05,1.313741310013177,0.0026891221641590084,-5.700886313020348e-06,9.684053468794751e-06,0.8129833005222885,2.4206613100319352e-05,0.0,0.10878724890625695,0.42755995088564314,0.0,0,s502
0,wfpt,0.07423440882401244,0.007613893402698024,1.2402054629375105,0.04992359205912719,0.0035156357009155093,0.0035308494349312047,0.8715227073156444,0.007598690943881992,0.0,1.6347716108005502e-110,2.57584657058671e-52,0.0,0,s504
0,wfpt,0.11559772747932354,0.022149073487040538,1.0856370130003328,0.10957993439736592,0.016995561129808823,0.01701056906029419,0.40611185876278544,0.022134141957676712,0.0,0.0,2.2925403510798006e-246,0.0,0,s505
0,wfpt,0.017229014593945415,0.0003659235882560452,1.2899122769995788,0.009608948810925642,0.00010422338475746251,0.00011948920219906345,0.777858794931791,0.00035064683917052086,0.0,9.895203408812009e-07,0.005147967239370709,0.0,0,s507
0,wfpt,0.024618279700352227,0.000778854269816387,1.209000136606458,0.01843263892683692,0.0003889852757650303,0.0004041311266829162,0.5691837265279586,0.0007636906613160965,0.0,7.755851650973399e-13,2.404625779517892e-07,0.0,0,s508
0,wfpt,0.03357441715529284,0.0012883779203375356,1.2171668286522928,0.021446846971162226,0.0005164473634416966,0.0005317068872914277,0.5624794654554708,0.0012731273878335836,0.0,3.989165387093834e-20,3.589128624405294e-09,0.0,0,s509
0,wfpt,0.004265256286683651,2.190089170150955e-05,1.2939220484295773,0.001994255313572302,-1.0964071500918493e-05,4.661343959821984e-06,0.735186492867214,6.268173282530931e-06,0.0,0.23656645987539945,0.584940662872482,0.0,0,s510
0,wfpt,0.1045630570375474,0.016683395148165414,1.0559070035764297,0.10145605947783196,0.013619255736784686,0.013634315214704262,0.3268978610681048,0.016668357656693278,0.0,3.081928934715899e-241,1.4962899954500893e-197,0.0,0,s551
0,wfpt,0.09682161277832178,0.019105559436377595,1.1829787853371845,0.08591677567739045,0.01222706779024274,0.012242034273556412,0.7452603386006159,0.019090625672076977,0.0,1.6412495916218134e-277,8.335083480697343e-179,0.0,0,s556
