,index,rsq,log_rsq_adj,log_slope_pval,int_val,log_rsq,int_pval,log_slope_val,log_int_pval,slope_val,slope_pval,log_int_val,rsq_adj,subj_id,sub_id
0,wfpt,0.0010826865365151095,0.00014785612458556585,8.41623653524124e-10,0.580366854290023,0.00015188884341854614,0.0,0.012182323113309069,0.0,0.029405398232110812,2.2353930142288126e-60,1.2553518685748168,0.0010786586116388053,0,s397
0,wfpt,5.659551015613218e-07,1.5744712183241028e-05,0.02655314822981124,0.5982754492078157,1.9761535931417384e-05,0.0,0.004296113691555786,0.0,-0.0007325560047435663,0.7073666841348903,1.250457060051286,-3.450139140381836e-06,0,s402
0,wfpt,1.3097322117960886e-06,2.0956888517886796e-06,0.22287596000030063,0.5787910755109205,6.409892553072005e-06,0.0,0.002184961816312762,0.0,0.0010136252303286789,0.5810689814464219,1.2305494766163037,-2.99137442261177e-06,0,s403
0,wfpt,3.005114628251704e-07,1.908708277464921e-05,0.016290804853851988,0.5198951164477208,2.3087486474726582e-05,0.0,0.004710461431675516,0.0,0.0005374563859882305,0.784012938778262,1.2362210119572428,-3.6995193353206446e-06,0,s408
0,wfpt,6.833473694289882e-05,4.761151481180725e-06,0.14108997736426726,0.7495957276476541,8.844314636324846e-06,0.0,-0.0031297007754122084,0.0,0.008154844224204216,4.281314838529675e-05,1.3101205226126513,6.42533498896869e-05,0,s409
0,wfpt,1.677533963451161e-05,9.13714719497083e-05,1.3588818769672724e-06,0.5237140887662837,9.546166330032246e-05,0.0,0.009459290083639198,0.0,0.003998979580694592,0.042843589027404136,1.231615488441442,1.268539523957557e-05,0,s420
0,wfpt,2.679834200880471e-06,7.88583723487779e-06,0.08475943056228459,0.6020332471965912,1.1886333757038514e-05,0.0,-0.003388817862297169,0.0,-0.0015957304949946668,0.4130680816006217,1.2692300037470863,-1.32018708010051e-06,0,s421
0,wfpt,2.4729374881182764e-08,-3.435619455594008e-07,0.33893619864641966,0.5404997494003054,3.6725682072136223e-06,0.0,0.0019497945393650157,0.0,0.0001580650882641683,0.9374541328309429,1.2480620440145627,-3.991367040656613e-06,0,s425
0,wfpt,0.0002608749559595003,6.182957280342904e-05,5.227781851369946e-05,0.681506744049029,6.585382513335514e-05,0.0,0.008791291928930148,0.0,0.016158503526169418,8.143009773168222e-16,1.2836077686315588,0.00025685182850954114,0,s427
0,wfpt,5.752080943444149e-06,-3.2775532934348206e-06,0.6498622802305054,0.5337738631602473,8.507339581687035e-07,0.0,0.0007999957962265443,0.0,-0.002073870127676589,0.23758451618677856,1.2369540396111756,1.62835931305505e-06,0,s430
0,wfpt,3.567582784747003e-09,-3.589492277189521e-06,0.7244210845550993,0.6521413716886357,5.094878572364792e-07,0.0,-0.0007565607554525715,0.0,5.593725942714669e-05,0.9764626900434055,1.284490574034241,-4.094826651757089e-06,0,s441
0,wfpt,1.5013285824760914e-05,-3.9855445712611015e-06,0.930351515659499,0.49542637950831125,3.068085674406973e-08,0.0,0.0001742193114942671,0.0,-0.0037954163560396364,0.05317856532244436,1.237156435057178,1.0997249604627335e-05,0,s449
0,wfpt,0.005614679897743224,0.0017138569195890296,1.5303072158784004e-94,0.7318243968682964,0.0017178905456323168,0.0,0.04733297079784121,0.0,0.0748600579898494,5.336807625889061e-305,1.264336776502133,0.005610662146811607,0,s451
0,wfpt,0.0006657443597021251,0.001217693089405003,9.21231230881787e-68,0.38953703204158074,0.0012217288506771729,0.0,0.027432487519401878,0.0,0.021113800917191103,7.146186636858227e-38,1.1520579069496377,0.0006617228615184434,0,s453
0,wfpt,2.1327029761097904e-06,4.3557732640864266e-05,0.0006462994185642678,0.5309689592327993,4.7652290091071414e-05,0.0,0.005961106211863125,0.0,0.0012959687048359459,0.47022759565393235,1.2274589836296874,-1.957301307475845e-06,0,s456
0,wfpt,4.8963507580879195e-05,0.00022530351971772333,7.813128338949965e-14,0.315750263323405,0.00022941050067959434,0.0,0.01041849006851186,0.0,0.005325148588128064,0.0005401324028037674,1.1556012473507706,4.487369483596737e-05,0,s467
0,wfpt,0.0004270999654321095,1.9465577197230743e-05,0.015435065754284712,0.5990597501854569,2.346573934475238e-05,0.0,0.005191801245813311,0.0,0.02076248213827064,4.93253265683712e-25,1.2692891218954516,0.00042310164184533594,0,s469
0,wfpt,2.5152564042674186e-07,8.265232920301457e-06,0.08180428794875909,0.5312222657669371,1.2339365366487165e-05,0.0,0.0034588726053387097,0.0,0.0004908328970021198,0.8037527481894646,1.2385648727154026,-3.821826274785778e-06,0,s471
0,wfpt,6.633064174388359e-05,-2.3104057618184015e-06,0.5094739431442856,0.6438782732413405,1.7798843634508899e-06,0.0,0.0013962001273768385,0.0,0.008149179363776994,5.6448767969240364e-05,1.282664766085745,6.224090003081884e-05,0,s473
0,wfpt,9.965593295402364e-05,0.00010926156365975714,6.883750061894326e-07,0.1735778032977488,0.0001138817251910007,0.0,0.007549382971321984,0.0,0.007726869602548448,3.4002140821126792e-06,1.1320860943461777,9.50374129488063e-05,0,s477
0,wfpt,0.0006558863516400448,0.00013492946748228096,4.197893552031425e-09,0.7737153101284351,0.00013895334465108267,0.0,0.011518058086806934,0.0,0.02337811592384649,2.4522899685950775e-37,1.309680623287264,0.000651864813785985,0,s481
0,wfpt,2.0192241027228164e-05,8.292870879789138e-05,3.385109015049266e-06,0.363712178824089,8.695714008244426e-05,0.0,0.0063472810865457824,0.0,0.0031798640292065774,0.024942580139504445,1.1830770848099406,1.6176225606345795e-05,0,s484
0,wfpt,3.923272024475288e-06,-3.70852050401993e-07,0.3406353766449499,0.7220174815401722,3.661992922565638e-06,0.0,0.0019373566625062958,0.0,0.0019318977504812064,0.3239421854516167,1.2975191628847575,-1.0900273883507339e-07,0,s489
0,wfpt,0.0015751345544159356,0.0019320438756637026,5.062102871732268e-60,0.18018258378228835,0.0019392995439038163,0.0,0.028590718407993737,0.0,0.028468518658615723,2.098587548151191e-49,1.0916358596656037,0.0015679256065218583,0,s492
0,wfpt,0.006818820354915545,0.0036115606965373415,2.204133699888104e-195,0.7463982958678879,0.0036156195532466295,0.0,0.06829338959551068,0.0,0.07310781668331917,0.0,1.2368319829985426,0.006814774777437638,0,s495
0,wfpt,3.3934903685750584e-05,2.393465056260702e-06,0.2069897740118127,0.6202975148562297,6.4339900289756e-06,0.0,0.002746178320016975,0.0,0.006006215850260786,0.0037543856265478083,1.2748190266245314,2.9894604107294498e-05,0,s500
0,wfpt,2.4973283003215663e-05,-1.8598784250478673e-06,0.4638795796780286,0.5349262364715787,2.152970129842835e-06,0.0,0.0011823125983575584,0.0,-0.003902878971952465,0.012554349654810684,1.2441542812232993,2.0965334936673408e-05,0,s501
0,wfpt,0.000337970737735116,7.502194631081593e-07,0.27636572798657505,0.5928013924127427,4.808081575879974e-06,0.0,0.0021861515982518464,0.0,0.017724458741747176,6.968328944334934e-20,1.266033988653305,0.0003339152807769752,0,s502
0,wfpt,0.00029233678196272095,-3.951236287269566e-06,0.8923479701264634,0.6422620453517864,7.371813526280135e-08,0.0,-0.00024970638500953265,0.0,0.01548901657849008,1.5436980058262868e-17,1.2861478396478547,0.0002883137811208192,0,s504
0,wfpt,2.043851883848369e-06,-3.8422987975739176e-06,0.8108414223879205,0.48752593828698476,2.3347709399157424e-07,0.0,-0.00039266308188937757,0.0,0.0010639655652955997,0.4787273566437905,1.2363647499990496,-2.0294927307595856e-06,0,s505
0,wfpt,1.0127013361782566e-05,-9.47994293287735e-07,0.3823727116382628,0.5476101119680559,3.053033761801771e-06,0.0,-0.001586113111254876,0.0,-0.002872446094957718,0.11157705815402022,1.252617893723285,6.127021869861693e-06,0,s507
0,wfpt,4.173427561759979e-06,-3.9084998324501186e-06,0.8794469690210212,0.6103143218435979,9.202786910300631e-08,0.0,-0.0003025369193901586,0.0,0.0019653924218714694,0.3070439451144778,1.270966870564457,1.7341225533318294e-07,0,s508
0,wfpt,3.1486654534562675e-05,2.2670531738544497e-06,0.21101305409491763,0.6054598548696176,6.28330188046089e-06,0.0,0.002331976975536711,0.0,0.005260054454833242,0.0051096339813982905,1.2710098103479686,2.7470684473063223e-05,0,s509
0,wfpt,2.0021145968884824e-06,-4.005907169313261e-06,0.9594806849640873,0.5136686722598993,1.0366731140187824e-08,0.0,9.999468042877144e-05,0.0,-0.0013612018962254942,0.480150251038174,1.2461755994999668,-2.013973877224018e-06,0,s510
0,wfpt,7.65217173182009e-07,1.6185648459177138e-05,0.024677152917012946,0.4911450098772399,2.0185599716393554e-05,0.0,-0.004918179899185606,0.0,0.0009196165653021613,0.6618348004287569,1.250261589802626,-3.234811766228418e-06,0,s551
0,wfpt,5.204359564414673e-07,2.9541714813285935e-06,0.18900533349525708,0.5381247384103559,7.026848809488229e-06,0.0,0.0019136741015487718,0.0,-0.0004972880581233584,0.7196725868040086,1.2223213109923856,-3.519998631018595e-06,0,s556
