,index,log_int_pval,slope_pval,slope_val,log_rsq_adj,log_rsq,log_int_val,int_val,rsq_adj,int_pval,rsq,log_slope_pval,log_slope_val,subj_id,sub_id
0,wfpt,0.0,0.5954924991367285,0.002290497603174139,-1.3313257878344587e-05,3.353908462067068e-06,1.241758865225901,0.4755300685791325,-1.1969491980012847e-05,0.0,4.697651964091776e-06,0.6537326984917873,0.002055087187010394,0,s173
0,wfpt,0.0,0.9275823371694002,-0.00044244480515989807,-1.6527193183124567e-05,1.4002672377166903e-07,1.2546891246204885,0.5168785227826643,-1.6529539942800042e-05,0.0,1.376800032870662e-07,0.9269694862881632,0.0004768776450533958,0,s179
0,wfpt,0.0,0.22278727612802424,-0.0051492508154748215,2.5212336436375438e-06,1.918841386250314e-05,1.311455487713055,0.7207634817693983,8.106026901377739e-06,0.0,2.4772836247799468e-05,0.28328790178305874,-0.004596725002241622,0,s180
0,wfpt,0.0,0.5149720684414529,0.0025397274114513867,7.026473906379671e-06,2.369330124563085e-05,1.2143328017557593,0.4042895944275824,-9.60098304059187e-06,0.0,7.066121427645733e-06,0.23314751505586598,0.0046393763816853515,0,s182
0,wfpt,0.0,0.07550630325943192,0.006956054373922058,2.8985188761709857e-05,4.5651650116274034e-05,1.2509446736371856,0.5222029106431336,3.598558751016778e-05,0.0,5.265193218950692e-05,0.09792312520923936,0.006152994234400917,0,s184
0,wfpt,0.0,0.4133863777535399,0.00347665878626852,-9.597209561063025e-06,7.352392927262308e-06,1.2427277438754916,0.4904962972501524,-5.609451388721709e-06,0.0,1.1340083509336907e-05,0.510142697451056,0.0028025536128647617,0,s187
0,wfpt,0.0,0.5692861428622291,-0.0027202865071222163,-6.292969577437191e-06,1.0374079756236831e-05,1.2420519995249562,0.4498107075129256,-1.126894871705808e-05,0.0,5.398183551053037e-06,0.43014864792724483,-0.004060662157130208,0,s190
0,wfpt,0.0,0.7706178154548029,-0.0012007899115708174,-6.7490896136224166e-06,9.917967322192744e-06,1.2575867600600643,0.5061652459821894,-1.5250286675927427e-05,0.0,1.4169119489926274e-06,0.44047055287386094,-0.0032477852606622136,0,s192
0,wfpt,0.0,0.6708280452258888,-0.001873024173712707,-2.97127284087928e-06,1.3835782257110019e-05,1.3124700479045284,0.7140812451338944,-1.3771230259251865e-05,0.0,3.0360063536516435e-06,0.36424617567397544,-0.004853858479463584,0,s196
0,wfpt,0.0,0.8729556702640316,0.0006686918334015275,-1.5592975946221443e-05,1.5015999091927412e-06,1.2583969010533755,0.5433459758907382,-1.66574864723934e-05,0.0,4.371075802422908e-07,0.7669414401744601,0.0011939504035214515,0,s198
0,wfpt,0.0,0.011564209113309801,-0.011192888394291826,6.778592987499721e-05,8.44517445398596e-05,1.2282125768732017,0.3812371345524779,8.960811732805496e-05,0.0,0.00010627356828363244,0.024384038990847096,-0.010298622893827054,0,s205
0,wfpt,0.0,0.937847493813136,0.0003196122211425889,-1.5422704930712072e-05,1.2444965676872144e-06,1.2358648939621846,0.46669109148862353,-1.6565879867203037e-05,0.0,1.013406845107312e-07,0.7846594063337605,0.0011536481360196723,0,s206
0,wfpt,0.0,0.012714607017410586,-0.010038147385860025,0.00010701342878116638,0.00012367858964346112,1.236103356819113,0.4039396358359124,8.680666100013834e-05,0.0,0.00010347215864747739,0.006447181055583485,-0.011349268307395478,0,s207
0,wfpt,0.0,0.8307545333570061,0.0008651805278365792,-1.3232701559617865e-05,3.4344634382010852e-06,1.2847790842000795,0.638881702118221,-1.590580807953046e-05,0.0,7.614014707613137e-07,0.6498735581059625,0.0018400135641611082,0,s209
0,wfpt,0.0,0.6134141826094743,-0.0020956226670571718,-4.46064851766792e-06,1.2346431612186848e-05,1.2818785890581026,0.6043798643754793,-1.25174131531125e-05,0.0,4.289802386869823e-06,0.39140060152519274,-0.0038603900452131483,0,s212
0,wfpt,0.0,0.7184550633710243,0.0012375566294749148,3.0510486182411256e-05,4.7177199898107425e-05,1.2441084639155557,0.5108176170684686,-1.4500801637673533e-05,0.0,2.1663844954611378e-06,0.09248762242869146,0.005497753776920956,0,s216
0,wfpt,0.0,0.43977682365516235,0.004461050450196175,-2.084378584110702e-05,2.686670023455129e-06,1.2514092093633367,0.5512688380428845,-9.48558774482855e-06,0.0,1.4044600861740086e-05,0.735437986950741,0.0023802764550600874,0,s218
0,wfpt,0.0,0.018650810062480903,0.010684306584619082,7.75679152718034e-05,9.423356690085871e-05,1.2164489831981449,0.41894629831956226,7.556662920937818e-05,0.0,9.2232314193752e-05,0.01741515716975937,0.010566674419192252,0,s226
0,wfpt,0.0,0.01185986145429567,0.008857677170620935,1.0199173612446266e-05,2.6865948072551937e-05,1.257320595960265,0.53972839629343,8.886169025990043e-05,0.0,0.00010552715365619303,0.204223330057812,0.0044794623229554905,0,s233
0,wfpt,0.0,0.09371805543721098,0.006605582333917142,4.4088220727545036e-06,2.1075693040328858e-05,1.2210887327875413,0.4138100478289285,3.0156423721061643e-05,0.0,4.682286555479642e-05,0.26080059942021816,0.004431057693056593,0,s237
0,wfpt,0.0,0.42321615069907437,-0.0034291769828113045,-1.4800938627823612e-05,2.0063152912364046e-06,1.2499043072893883,0.5043940306680256,-6.027431111110815e-06,0.0,1.0779675351568763e-05,0.7297178426044704,-0.0014694910192497787,0,s238
0,wfpt,0.0,0.0,0.15904953955437676,0.020293780834112263,0.020310109543243526,1.0796657534468217,0.45981919260986304,0.0248250064868466,0.0,0.024841259674291627,1.06260690796328e-269,0.14645204812168694,0,s244
0,wfpt,0.0,2.637787668035642e-170,0.11955186969895365,0.014006619354287042,0.014023052851189433,1.1097192756214402,0.47236420018082126,0.01279848953941276,0.0,0.012814943172147708,2.8048047587583516e-186,0.1209768166546018,0,s254
0,wfpt,0.0,6.975920930156829e-07,0.01819629660865917,0.0005387723686099966,0.0005554303333700217,1.187443374814355,0.39361282383415597,0.0003936353470627152,0.0,0.00041029573081341475,7.762614449789681e-09,0.020684691748388995,0,s259
0,wfpt,0.0,0.8536680133289811,-0.0008143826381941051,-1.023041246184242e-05,6.576764640442434e-06,1.3007938480850636,0.6750776267987934,-1.623551896146047e-05,0.0,5.717590686460383e-07,0.5316156293373142,-0.0031935181207754515,0,s262
0,wfpt,0.0,0.0013323000051178964,0.012516289611259598,0.00022428658938744572,0.00024094979566446906,1.176958682475324,0.3141424751564174,0.00015494857345510482,0.0,0.00017161293538492384,0.00014331012924646757,0.014818103175106397,0,s265
0,wfpt,0.0,0.3742417762250343,0.003644275092165199,6.215109527030194e-07,1.7288445043117662e-05,1.2175073441600548,0.4105514217814181,-3.5076800473099468e-06,0.0,1.3159322864053635e-05,0.30845667789581777,0.004227073075367994,0,s269
0,wfpt,0.0,3.533152949059436e-25,0.04181606754213704,0.001699701892114991,0.0017163405077270655,1.2192067047550281,0.5319432200415797,0.0017728008206959744,0.0,0.0017894382179722834,3.243941054130344e-24,0.038455134356051114,0,s273
0,wfpt,0.0,0.6429212272482834,-0.001991608384007818,-1.3660466905429658e-05,3.0067052220195123e-06,1.219399044963844,0.39955106467237816,-1.3084653914141597e-05,0.0,3.582508616206681e-06,0.6710339452191321,-0.0018904452553199784,0,s275
0,wfpt,0.0,0.03615548303081098,-0.008680801306883848,6.598286264036801e-07,1.732676207821804e-05,1.2135703501540966,0.35965157795720715,5.649697243281793e-05,0.0,7.316297525006288e-05,0.3079211706055964,-0.00440050807493593,0,s277
0,wfpt,0.0,0.8876927278054858,0.0005894747737824205,-1.6666725538350136e-05,4.966941302697592e-10,1.2652209293436605,0.5479104514829325,-1.6334797724670835e-05,0.0,3.324189755682383e-07,0.9956443889029527,-2.1378884068449372e-05,0,s284
0,wfpt,0.0,0.8535825950762218,-0.0007236545578750718,9.088730243966836e-07,1.7716427878067265e-05,1.3019483155866818,0.693209971386963,-1.6234843618345707e-05,0.0,5.724344004365278e-07,0.3045745535707487,-0.0038991949473304653,0,s285
0,wfpt,0.0,0.08466790652096766,0.0073183302115061456,1.922195910331048e-06,1.8729168763664816e-05,1.2867216426050163,0.6622664137925734,3.3159764167067785e-05,0.0,4.996621201047713e-05,0.2911384892150531,0.005269940305391305,0,s286
0,wfpt,0.0,0.7798020476153613,0.0011092722244152944,-1.3640294032057909e-05,3.0282668289638437e-06,1.254409261847644,0.5666917506703621,-1.536442535532423e-05,0.0,1.302775171740933e-06,0.6699389260316948,0.001762214381223634,0,s291
0,wfpt,0.0,0.21666570070780872,-0.005465124967185516,9.798853075504432e-06,2.6465634207717414e-05,1.225397622404381,0.3929434304928836,8.772592398842427e-06,0.0,2.5439390635706438e-05,0.20762743798290467,-0.005712883114211257,0,s294
0,wfpt,0.0,0.006878375300784084,0.008617235640334238,4.080702948450199e-05,5.775692681431188e-05,1.227230871012642,0.46261253690985854,0.00010685432114243554,0.0,0.00012380194984262793,0.06490535566282721,0.006933784781676373,0,s295
0,wfpt,0.0,0.033447076895953665,0.008015704756718993,6.0525880948292254e-05,7.719181661591801e-05,1.2422756738284335,0.495386938613562,5.871345951313778e-05,0.0,7.53794253882667e-05,0.03139020424004382,0.008040492032744522,0,s301
0,wfpt,0.0,0.009026693425345442,-0.013380167205937295,0.00018514069093134022,0.000201804549650908,1.268901873291266,0.47770522246476743,9.695858060709828e-05,0.0,0.00011362390905300668,0.0005017929860432036,-0.021168934511522013,0,s305
0,wfpt,0.0,0.9912990758840385,-4.715183810260473e-05,-1.5898943382719466e-05,7.682660532193353e-07,1.220833972888378,0.3927700571517364,-1.666524006727066e-05,0.0,1.982140451772807e-09,0.8300049082229775,-0.0009459102280938813,0,s307
0,wfpt,0.0,0.02273239495138589,-0.010107150947383554,8.220213631027207e-05,9.886771070100053e-05,1.274392955042504,0.5401908125625424,6.981473657918791e-05,0.0,8.648051742998764e-05,0.014867440524448732,-0.010948868992871737,0,s313
0,wfpt,0.0,0.038640927499902965,0.008109290549754842,0.00025005764553587273,0.0002674470204464541,1.2265860623294942,0.540176054879318,5.69852298366591e-05,0.0,7.437584558256383e-05,8.802007631918761e-05,0.015779679889777944,0,s314
0,wfpt,0.0,0.5980670139173809,-0.0018150871487624836,-1.0294869270399687e-05,6.949363366870465e-06,1.2912635707340374,0.663179966670739,-1.2449952123239072e-05,0.0,4.791939115400545e-06,0.5255483480216515,-0.0027149167177623916,0,s326
0,wfpt,0.0,0.9240817207076515,0.00042335200485662,-1.66389262790112e-05,2.8295490173135818e-08,1.2479467334942462,0.4929792678557793,-1.6515865964850107e-05,0.0,1.5135375330821432e-07,0.9671343381313726,-0.00018931351095550358,0,s328
0,wfpt,0.0,0.03363319790042233,0.007920780857068994,0.00028952987248709317,0.0003061919913579514,1.184167902624504,0.3456244112937258,5.8555236152613155e-05,0.0,7.522120466485482e-05,1.815592869796565e-05,0.016045822336811313,0,s329
0,wfpt,0.0,0.6422107525081926,-0.001690379096517996,-1.4185301773439463e-05,2.4818791013458963e-06,1.2547820503501612,0.5162419092057471,-1.306931092859287e-05,0.0,3.5978513459600237e-06,0.699582326705783,-0.001387439324023779,0,s334
0,wfpt,0.0,0.26449767422313947,0.00483058857836598,-8.886667428598116e-06,7.780425134162883e-06,1.2562629675802177,0.535958952978933,4.084809286708513e-06,0.0,2.075168565451868e-05,0.4944593732934608,0.003275395764075775,0,s336
0,wfpt,0.0,0.4668265139779464,-0.002833307394590091,-1.3364530649262463e-05,3.3026365456878537e-06,1.2516411245251955,0.5003427360232732,-7.842117496270617e-06,0.0,8.824957657083132e-06,0.656218061027561,-0.0017501560131818156,0,s339
0,wfpt,0.0,0.007243706589834099,0.011262214534720035,1.630331311142097e-05,3.2969985834130355e-05,1.2499528737229713,0.5203681570170551,0.00010352458935625197,0.0,0.0001201898083668107,0.15958550629636326,0.005778147199967184,0,s346
0,wfpt,0.0,0.4737567677923842,0.002981633187972977,8.158886011244704e-08,1.6748531949439815e-05,1.2294884010755331,0.44679858633394764,-8.113422485855892e-06,0.0,8.553657189325214e-06,0.31613293553506244,0.004355907666616761,0,s357
0,wfpt,0.0,0.14508037302722993,-0.005847035011120007,2.2754635049193617e-05,3.9421200248135335e-05,1.2830966086129103,0.6000215869437406,1.8721368655660875e-05,0.0,3.538800107683038e-05,0.12406641507972527,-0.006351881453211941,0,s359
0,wfpt,0.0,9.831455599184831e-08,0.021212204613638933,0.0003138482887687921,0.0003305100023259788,1.2342979459978027,0.5066674071097383,0.0004566965694522418,0.0,0.000473355902165018,8.45087024855169e-06,0.01799981757618481,0,s365
0,wfpt,0.0,0.00011009744080062074,0.01603706954847897,0.00025444791146600476,0.00027111061504592193,1.227786036035544,0.47674866655623943,0.00023256866964005418,0.0,0.00024923173788005126,5.497996576800937e-05,0.016062772673699044,0,s368
0,wfpt,0.0,0.9370974257978668,-0.0003124281011222458,-1.664149660540737e-05,2.5725206742599482e-08,1.252777197969716,0.5167325389704199,-1.6563413955950068e-05,0.0,1.0380655479647061e-07,0.968661777186632,-0.00016200986691279444,0,s369
0,wfpt,0.0,0.9298281218643956,-0.0004190426913357982,-1.590699899622905e-05,7.60210574046738e-07,1.2676417599964271,0.5518036619400748,-1.6537968783536527e-05,0.0,1.2925130299379362e-07,0.8308849407264138,-0.0011304132409716543,0,s372
0,wfpt,0.0,0.036394083424373946,0.00858218782347671,5.375174857003007e-05,7.041779714178631e-05,1.2379578198128995,0.5153916574188179,5.631009740869608e-05,0.0,7.29761033405607e-05,0.03983166758390137,0.008873693944117841,0,s373
0,wfpt,0.0,0.1331379507365196,0.006823151185827938,1.9067798047389672e-05,3.5874482734454816e-05,1.2133849348505972,0.39550009611361964,2.110227451823654e-05,0.0,3.7908925011875816e-05,0.1440192617870851,0.0067360831417977145,0,s374
0,wfpt,0.0,0.00017287959435542194,0.015575389411368849,8.001159861437124e-05,9.667720951467285e-05,1.2116770633265257,0.40012536303426344,0.00021840292169961195,0.0,0.0002350662260394154,0.01602005724641336,0.01034151966650006,0,s376
0,wfpt,0.0,1.1129548794730774e-05,0.01670553354305261,0.00018440249379214624,0.00020106636481520557,1.2181744949867355,0.4342693604712916,0.0003050837061612244,0.0,0.0003217455657972268,0.0005138579414298004,0.013340047877709295,0,s380
0,wfpt,0.0,0.1576189858132254,-0.006261100813161414,3.3842056007205024e-05,5.050843641263292e-05,1.270731788817397,0.5331653093597138,1.661620122961338e-05,0.0,3.32828687374942e-05,0.08171502560847259,-0.008384489641238217,0,s383
0,wfpt,0.0,0.20989666039110036,-0.005152440180596253,2.879052644955138e-05,4.545699104863132e-05,1.2361373937246347,0.4270383505250903,9.536278556487865e-06,0.0,2.6203064064977966e-05,0.0986417367015788,-0.006833687605489216,0,s384
0,wfpt,0.0,0.6632450793495834,0.0018193757693218916,-1.0283401318256224e-05,6.383714523661155e-06,1.22824379001675,0.44310755827467796,-1.3506949618546926e-05,0.0,3.160219950171239e-06,0.5359977142074809,0.002626906813945932,0,s388
0,wfpt,0.0,0.8880987659257815,-0.000603080270212988,-1.4802822516868375e-05,1.8643686501285117e-06,1.2029521460691612,0.33815959949211216,-1.6337212986883287e-05,0.0,3.300037536568823e-07,0.7380391577223513,-0.001492215498963308,0,s391
0,wfpt,0.0,0.28180356453078703,0.004527257660941162,-1.2533243045620424e-05,4.133910294301657e-06,1.237302904523036,0.4576460917770064,2.6399067792892694e-06,0.0,1.9306807229280132e-05,0.6184693262742891,0.0020963814681824715,0,s396
