,index,log_slope_pval,log_slope_val,int_val,log_int_pval,log_rsq_adj,log_int_val,log_rsq,int_pval,slope_val,rsq,slope_pval,rsq_adj,subj_id,sub_id
0,wfpt,2.6838976282584054e-101,0.041266220884367114,0.3135422249503308,0.0,0.0021366163230986945,1.1404456561380911,0.0021413012816825505,0.0,0.03280153474971577,0.0012961994061272408,4.889325147329063e-62,0.0012915106118635,0,s408
0,wfpt,2.9523071975799554e-09,0.012127504027649384,0.45579421468206327,0.0,0.00015174890846847422,1.2091725729328073,0.0001561836906480707,0.0,0.011128853406006028,0.00013923879546939855,2.0996074757032387e-08,0.00013480478380989425,0,s409
0,wfpt,1.227234730274212e-86,0.032035033864503355,0.479082931141812,0.0,0.0018600953188520064,1.1880298194198131,0.0018648822391771347,0.0,0.03573796064931957,0.0021805129380545463,3.196227318194456e-101,0.0021757386364484876,0,s420
0,wfpt,1.441173200660751e-08,0.01059118782088389,0.306750412382344,0.0,0.00014480083459689208,1.1741086969462766,0.00014945179980807577,0.0,0.011173367473408979,0.00018411333896295456,3.136763460950778e-10,0.00017946298925441972,0,s421
0,wfpt,0.004169062281612988,0.005886628014342257,0.48833619188036004,0.0,3.148841516353862e-05,1.2153955249111272,3.5856444166260104e-05,0.0,0.0015185121768163,2.436992037724295e-06,0.45504062698299275,-1.9298476858775615e-06,0,s425
0,wfpt,6.134297604998943e-55,0.0255221892618494,0.40675195130357766,0.0,0.0010799481283203516,1.1753481905739753,0.0010843954025412383,0.0,0.027989643042515028,0.0013176003001965642,1.766633814080707e-66,0.0013131616722991124,0,s427
0,wfpt,2.0319568212638843e-21,0.017144475647384225,0.4142469157122346,0.0,0.00040142781453300636,1.1917923078897688,0.0004059214425817803,0.0,0.018730446765147884,0.0004598895518458379,4.658128907404379e-24,0.00045539719636200626,0,s430
0,wfpt,6.849833734217934e-25,0.017754121332813885,0.45291265116278884,0.0,0.000511179065282974,1.196167226783848,0.0005160393993633994,0.0,0.014954649726872465,0.00035694488181425843,9.847352918002254e-18,0.00035209219851095597,0,s441
0,wfpt,2.3424608383412464e-26,0.018635228884998814,0.31420366650782683,0.0,0.0004738191193869312,1.1685947071516534,0.0004780547767161414,0.0,0.02325357526641321,0.0007872298111313292,2.5504403828339306e-42,0.0007829958228339207,0,s449
0,wfpt,5.705865445183195e-09,0.009490167951542703,0.4472854218441198,0.0,0.00015154396309646767,1.2094851863034903,0.00015614524086260406,0.0,0.007926600961594428,0.00010721798880353184,1.3710247764791174e-06,0.00010262073833677832,0,s451
0,wfpt,1.3524641834142762e-87,0.03192985962722088,0.46817954346493185,0.0,0.0017702787461223446,1.1856031722086566,0.0017747836774865133,0.0,0.025755515582254355,0.001104036159411681,2.848876434998619e-55,0.001099536587506278,0,s453
0,wfpt,0.0031634703874490297,0.0051665043331641305,0.24888923353318895,0.0,3.8466733498720984e-05,1.15968680899248,4.345534173955112e-05,0.0,0.004547673957663453,3.507051680740059e-05,0.008008044998979788,3.008311080088255e-05,0,s456
0,wfpt,4.0874092840329874e-55,0.030572884332279157,0.4079281223517057,0.0,0.0011089674908585367,1.1686885074251907,0.0011135190352375979,0.0,0.02711527916857353,0.0008401665930916069,5.066453157060042e-42,0.0008356145705975537,0,s467
0,wfpt,5.460427413816566e-289,0.07341593484728753,0.3460964438166174,0.0,0.006059559796200986,1.1119499470321133,0.006064140356870307,0.0,0.07423226400060881,0.006143940156340677,8.719995392092968e-293,0.006139360132285776,0,s469
0,wfpt,0.30770019679324473,0.0015655002102330702,0.3526943152565366,0.0,1.9122988026420984e-07,1.196386442124524,4.909857178270194e-06,0.0,-0.00011811729164747185,2.4654221553177535e-08,0.9423667799009503,-4.692371294412467e-06,0,s471
0,wfpt,1.383895685182551e-20,0.01663303308468655,0.3810629868998284,0.0,0.0003836071231214655,1.1841680149612368,0.0003880918597118921,0.0,0.02655809649845732,0.0010546991584402532,4.1240879207807646e-53,0.00105021954292428,0,s473
0,wfpt,0.0,0.08493449677470041,0.2462402557487644,0.0,0.010315427960942869,1.078666558698427,0.010320152105061098,0.0,0.08378850268094434,0.010769863940410462,0.0,0.010765142033107966,0,s477
0,wfpt,2.532910429709719e-81,0.033622705512216855,0.3894647203657306,0.0,0.001672649354214517,1.164256041546445,0.001677243145659757,0.0,0.025536089112914315,0.0010478627363195159,1.6055550089852333e-51,0.0010432698106960236,0,s481
0,wfpt,0.31958839965102653,-0.001462944755841987,0.33046169908612893,0.0,-4.453961710559895e-08,1.1880050715346233,4.711363859599693e-06,0.0,-0.00044991585090819965,4.046714928707118e-07,0.7703935434105649,-4.345965545660135e-06,0,s484
0,wfpt,7.394110979549506e-29,0.027216702518160545,0.580227251281981,0.0,0.0007560957968018034,1.226202615776574,0.0007622276322473143,0.0,0.014457063529384258,0.00022032970517926742,2.0588868010822053e-09,0.00021419601231020824,0,s489
0,wfpt,3.826424459168075e-244,0.05358756065705249,0.3226294596293403,0.0,0.005236464164575794,1.128267040869125,0.00524115868194408,0.0,0.05282865635965738,0.004852831805586488,2.834585171640648e-226,0.00484813767088621,0,s492
0,wfpt,5.648747939117497e-120,0.04137171709547209,0.500557126664918,0.0,0.0025449760540793287,1.1798775020927863,0.002549670711219365,0.0,0.029786236169260044,0.0015413147798051252,1.9893865869460404e-73,0.0015366271363286277,0,s495
0,wfpt,0.30187483473169807,0.0016622457830097535,0.4157750647056426,0.0,3.0041976784023205e-07,1.2107841602221272,4.8592385756274226e-06,0.0,0.0001851557386977038,5.942211056542135e-08,0.9090745141313412,-4.496427785882773e-06,0,s500
0,wfpt,2.6004998629221057e-85,0.027805570087979344,0.312837921783506,0.0,0.0017692792001980928,1.1525399830824712,0.0017739052004707156,0.0,0.030893656872121873,0.0018902197751217154,7.142154775945399e-91,0.0018855988537233026,0,s501
0,wfpt,3.906505585365369e-39,0.020460612531283038,0.4385719502023382,0.0,0.0007693085489619556,1.1947259763659757,0.0007738249479379844,0.0,0.01868549829462543,0.0006121147483728606,2.4120181204498154e-31,0.0006076027984444066,0,s502
0,wfpt,3.316332651436518e-09,0.010548513818818016,0.5327139817953741,0.0,0.00014800486992239126,1.2255925841363022,0.00015235905707178254,0.0,0.01090348413032316,0.0001905812952709418,3.568211091250216e-11,0.00018623425999797494,0,s504
0,wfpt,1.9382415415265025e-144,0.048430896201254785,0.2834102006823109,0.0,0.002941206024334564,1.1245340235696109,0.0029456974420161153,0.0,0.049022618377423,0.00313544642311947,1.2428437442966643e-153,0.0031309560017932503,0,s505
0,wfpt,1.489613518215904e-52,0.029413628937276688,0.47612132047570255,0.0,0.0010509191369695303,1.1908190383058896,0.001055451203683,0.0,0.027993963115616284,0.00095217860359742,1.337512998115486e-47,0.0009476477333790756,0,s507
0,wfpt,1.5626657726774977e-13,0.012998059780731798,0.32770567923375354,0.0,0.00024708005765128327,1.176591021817425,0.00025169866470453606,0.0,0.011240886895474204,0.00020366200518018296,3.1253056519231005e-11,0.0001990439655770171,0,s508
0,wfpt,9.259246094901011e-38,0.02254651591523108,0.38588958617347385,0.0,0.0007573962113867072,1.1772261121483352,0.0007620133781038874,0.0,0.018262077065710935,0.00044540301212281364,9.152076246236178e-23,0.0004407860891165738,0,s509
0,wfpt,2.2318254855733457e-64,0.034687161836047795,0.3339535594563001,0.0,0.0014290678277278923,1.152929400722372,0.001434060832178785,0.0,0.03187509330014584,0.001203071890273355,2.6903960288357474e-54,0.001198077855692481,0,s510
0,wfpt,0.5880820446068058,-0.0007957485411621678,0.09078771733382476,0.0,-3.3734108240146554e-06,1.1202351567785245,1.4003990617128537e-06,0.0,-0.00066314758394831,8.651226749423202e-07,0.6703088076430302,-3.908188453971562e-06,0,s551
0,wfpt,0.00016185751142155051,0.00747302133709865,0.550348348287227,0.0,6.475149666584912e-05,1.2272250891719165,6.964596628378228e-05,0.0,0.003726000643075108,1.596128160608057e-05,0.07081324082370183,1.1071336282864053e-05,0,s556
