,index,int_pval,slope_pval,rsq_adj,rsq,log_rsq,int_val,log_slope_val,log_int_pval,log_slope_pval,log_rsq_adj,log_int_val,slope_val,subj_id,sub_id
0,wfpt,0.0,2.8952477207133937e-32,0.0032236605066673363,0.003246841890873764,0.002679188920114317,0.7044611242967687,0.04474999718603263,0.0,6.586408491804289e-27,0.0026559943340620507,1.2596248394528493,0.055554477946147277,0,s408
0,wfpt,0.0,0.5421594070736548,-1.995149886124814e-05,1.1796174128386738e-05,5.114760741498081e-06,0.6522852549684446,0.0024807139488843034,0.0,0.6881434127398915,-2.6633124369901395e-05,1.2878432841996912,0.003570799931460527,0,s409
0,wfpt,0.0,0.12258749310942646,0.0004617049352380054,0.0007949954637690437,0.0007789553773084323,0.9548102354439956,0.008420196372304145,0.0,0.12655429279895383,0.00044543700460408786,1.364297594563038,0.010859792081077915,0,s420
0,wfpt,0.0,6.124092511127199e-87,0.00902008806006982,0.009043134640500439,0.004419700413037964,0.5605171182004414,0.06507967028325493,0.0,2.5265111892135076e-43,0.004396546305879823,1.1999088339929203,0.08851932255012537,0,s421
0,wfpt,0.0,3.317747969386928e-302,0.03157809464185779,0.03160061660528379,0.03235918474776889,0.5781328985925744,0.16726575491733717,0.0,1.581396576171156e-309,0.032336680426283015,1.0874842517523733,0.16722017428504535,0,s425
0,wfpt,0.0,9.213407294063209e-05,0.00033232322482279475,0.00035557185099488464,9.988008801353754e-05,0.7727041512380939,0.010431909420662409,0.0,0.03828283381093533,7.66125280955432e-05,1.3000353893322198,0.01787315860330337,0,s427
0,wfpt,0.0,2.4865737372820138e-05,0.00039005832487770675,0.0004133056083418518,8.628222819329068e-06,0.7645771212649268,-0.0023189302152644225,0.0,0.5424960258372189,-1.4632258950708632e-05,1.3228436627275186,0.017594613527841717,0,s430
0,wfpt,0.0,0.7475790630868866,-2.0847944189661405e-05,2.4088954564405185e-06,1.6653031292834797e-06,0.7732866754387626,-0.0010912741805636568,0.0,0.7890180110647319,-2.159209470531387e-05,1.3234971969816536,-0.0013936644633664537,0,s441
0,wfpt,0.0,4.505074497922982e-05,0.00036381053541489905,0.0003870584293068635,7.885069919588705e-05,0.6133410081353169,0.008068079576285409,0.0,0.06557240094286063,5.559563734891526e-05,1.2750008097085628,0.01877178582278592,0,s449
0,wfpt,0.0,1.0631154975851452e-25,0.002557779015625372,0.002581248796584501,0.0022325242848556526,0.742222847582697,0.03786063415561074,0.0,1.920499588396362e-22,0.0022090462982277126,1.2774501846216908,0.043306160080782495,0,s451
0,wfpt,0.0,6.23353998968123e-22,0.002129305096513434,0.0021525119314375063,0.0008096266526237406,0.6448735781444961,0.0270746404445774,0.0,3.605224380252658e-09,0.0007863885863568232,1.2635711321109746,0.0436476143945281,0,s453
0,wfpt,0.0,0.6855422957116377,-1.9672476586407583e-05,3.857951717090025e-06,8.650203953131097e-07,0.7139354729981581,0.0010834087650963783,0.0,0.8479679200187321,-2.267046255277627e-05,1.287249285566061,0.002080511347226869,0,s456
0,wfpt,0.0,0.2467860487670335,8.034092441544516e-06,3.1563868810535745e-05,3.961220250692232e-05,0.6319777386053841,-0.006043961655955966,0.0,0.19446627190719756,1.6082615519441568e-05,1.2943881595033848,0.00524447816386131,0,s467
0,wfpt,0.0,0.2179747381803827,1.2039651918538397e-05,3.5295726719009046e-05,5.4809421752288756e-05,0.6426129319743594,0.007297299189219655,0.0,0.12474321354016209,3.1553800779793306e-05,1.2798142252588878,0.005983913296611942,0,s469
0,wfpt,0.0,1.70194382748036e-10,0.0009356644408343717,0.0009591723900933546,0.00032684281283590355,0.7362367245583348,0.02044441299573947,0.0,0.00019359274951548762,0.0003033199845337009,1.2943519597679172,0.0318831440114651,0,s471
0,wfpt,0.0,3.765175605882729e-09,0.0007844245674089034,0.0008076626793517283,0.00024291531719533577,0.6006789881161726,0.01324535982170346,0.0,0.0012291400243406244,0.00021966407098206187,1.2660262381908893,0.025097894779608068,0,s473
0,wfpt,0.0,7.874983248886032e-06,0.0004462326794637539,0.000469752145035196,0.0009543089652691572,0.41783381356072335,0.02732278599137279,0.0,1.8920154526852938e-10,0.0009308009015712715,1.1905371709864991,0.019598863071153556,0,s477
0,wfpt,0.0,0.23403379986418552,9.679574269783053e-06,3.2935703957015505e-05,6.222010375034337e-06,0.6901991144263876,0.003518281763032049,0.0,0.6049923394659347,-1.703474058989407e-05,1.2904387498907754,0.006632991846929209,0,s481
0,wfpt,0.0,0.5608709434289891,-1.5391205433701316e-05,7.865507308579822e-06,6.790522395494492e-07,0.7140956262190169,0.0008701016197474156,0.0,0.8643236814118256,-2.257782763726013e-05,1.3032679146020196,0.0028328160629202516,0,s484
0,wfpt,0.0,4.16374037425339e-106,0.011047735789116997,0.0110707352138526,0.007388608504681371,0.6970912426852972,0.09188817851681318,0.0,2.551458206781997e-71,0.00736552344510899,1.203760423857412,0.10061131565594755,0,s489
0,wfpt,0.0,4.1316735684037803e-69,0.00721495291802865,0.007238313115846995,0.0037303629774134706,0.7141995213404672,0.0632371844204208,0.0,2.0409157702790176e-36,0.0037069202357075115,1.242667216765548,0.0816761620602877,0,s492
0,wfpt,0.0,7.798996288629096e-07,0.0005442299245854709,0.0005674736225801391,5.367275512924152e-10,0.6578717370260354,-4.21116554352053e-05,0.0,0.9961670180531887,-2.3256358929524268e-05,1.2964382002695334,0.030216568900160654,0,s495
0,wfpt,0.0,0.7634463032642629,-2.165391143593709e-05,2.1566948621432047e-06,2.1398025294994127e-06,0.6575151873581593,0.0014104991770368374,0.0,0.7643633375511195,-2.167420633414352e-05,1.2852300607359495,0.0013669447559432786,0,s500
0,wfpt,0.0,0.27889075105198957,4.01209920064538e-06,2.726836069277816e-05,2.0989288719297505e-05,0.6527436517701306,0.0047022237305713345,0.0,0.3421132118384439,-2.267118804466506e-06,1.2814557161416589,0.005220209555012404,0,s501
0,wfpt,0.0,0.5689933910924942,-1.571282937362639e-05,7.543890848449308e-06,4.8955259610572455e-06,0.6329097166703366,0.002307969396093859,0.0,0.6463790057319951,-1.836125585374937e-05,1.286212493019902,0.002736401708075893,0,s502
0,wfpt,0.0,0.28195330940878083,3.667041388433212e-06,2.6923310905258013e-05,1.3921332475352877e-05,0.5752143445331048,-0.0037776822751740755,0.0,0.4391177880801672,-9.335239427255004e-06,1.2686773430309544,-0.005184087874823423,0,s504
0,wfpt,0.0,0.5668180740133002,-1.5811427695133773e-05,7.718909758036574e-06,3.0138626179176953e-06,0.6105135329758284,-0.0014438948315645466,0.0,0.7204292234427128,-2.0516585547580846e-05,1.2809737079322823,-0.00248926406313028,0,s505
0,wfpt,0.0,0.5852825825432764,-1.672028326837882e-05,7.090205559667773e-06,1.8907962884284757e-07,0.6735242248952753,-0.00040702672210161245,0.0,0.9289932401090011,-2.362157351942784e-05,1.2995685599392066,0.0025734502256794228,0,s507
0,wfpt,0.0,0.1957813915352031,1.5665687021826358e-05,3.8921677493974904e-05,6.225742214205354e-05,0.4939065789889204,0.00820463738311323,0.0,0.1018075572868705,3.900197438688746e-05,1.2346278215413085,0.006407809053462232,0,s508
0,wfpt,0.0,0.014741811945528973,0.00011504863194078396,0.00013830231112788027,0.0003550997194842198,0.7076966619731059,-0.020810081224041835,0.0,9.31299561662961e-05,0.00033185108233180216,1.329748815344012,-0.011923374709869218,0,s509
0,wfpt,0.0,0.22212919724407254,1.4220973986955876e-05,4.320690920323056e-05,5.843412975714557e-08,0.6482051635748481,0.0003596387540695141,0.0,0.9641886017498594,-2.8928751839574218e-05,1.2902548049751683,0.007820705099380322,0,s510
0,wfpt,0.0,0.42457160903521596,-8.42727685501643e-06,1.4829273931704634e-05,1.7440551616565436e-05,0.5738384734389308,-0.0044596458800364724,0.0,0.386505785131279,-5.81593843995698e-06,1.2749053200873832,0.003939072875513336,0,s551
0,wfpt,0.0,0.025396961121562877,9.294613025545573e-05,0.0001162003234661535,0.00017666595321863543,0.693915343121603,0.0155969592749969,0.0,0.005849279172515821,0.00015341100289889553,1.2720540101867228,0.01122244189033254,0,s556
