,index,slope_val,log_rsq,log_slope_pval,rsq_adj,int_pval,int_val,slope_pval,log_int_val,log_int_pval,log_rsq_adj,log_slope_val,rsq,subj_id,sub_id
0,wfpt,0.045744168194063656,0.001676613485848355,3.8416688275569874e-32,0.0025094434081917028,0.0,0.614335552736218,1.7313349167167616e-47,1.2428265503064002,0.0,0.001664585203401736,0.037425497752750975,0.002521461511501233,0,s408
0,wfpt,-0.013901554607543961,0.0003683620412699984,3.209495279785163e-08,0.0001874603062157476,0.0,0.6024742936904497,4.713021747610026e-05,1.2975697262971246,0.0,0.0003563171256399933,-0.019007645749113733,0.00019950638556232025,0,s409
0,wfpt,0.012997335002316784,8.9553351906968e-05,0.006092986052734244,0.00017513558514159477,0.0,0.6192651308029675,7.374588799059195e-05,1.2739697876157812,0.0,7.764937268550653e-05,0.009890979260351828,0.000187038403799078,0,s420
0,wfpt,0.009452229220740273,6.725113871230981e-06,0.4522948080220657,7.646941048133904e-05,0.0,0.6139115953710594,0.006437843480993472,1.280748254767412,0.0,-5.179851424230719e-06,0.002967825726878287,8.837340375011937e-05,0,s421
0,wfpt,0.00022860818232889844,1.8081315100726414e-06,0.6967464659726593,-1.1868326249109273e-05,0.0,0.6212867771742807,0.9557112392529756,1.2876723616591925,0.0,-1.0096892322231099e-05,-0.0017595736901583475,3.67186718808199e-08,0,s425
0,wfpt,0.006031239853618617,6.665046563214538e-06,0.4556671801772014,2.8757075995033965e-05,0.0,0.5884903277454254,0.06515033066756279,1.272767694900932,0.0,-5.3112083764350615e-06,0.002375498663936316,4.073292292650077e-05,0,s427
0,wfpt,0.012670717052514366,5.037604856472644e-05,0.05771523231850633,0.00017858096501177645,0.0,0.6685569659155397,0.00020669526030556103,1.2892528205316063,0.0,3.6390347930348454e-05,0.006769370544395286,0.0001925646769384004,0,s430
0,wfpt,0.005591990440439502,2.504318343365952e-06,0.6464879358512264,1.336153163211673e-05,0.0,0.6331087161304506,0.14516547337385116,1.2861434632700885,0.0,-9.400697200900865e-06,0.0019871621378588777,2.5266276194146897e-05,0,s441
0,wfpt,0.0017291905796330241,5.054394794923311e-07,0.8391676392340772,-9.15629190223477e-06,0.0,0.5849394953276663,0.6144285682642158,1.275338126183562,0.0,-1.1764794079160978e-05,-0.000702925650090308,3.113909649909985e-06,0,s449
0,wfpt,2.536126126294336e-07,1.6512774237087413e-05,0.23890786236490244,-1.1905045286697558e-05,0.0,0.6389045900330774,0.9999381169035346,1.2937852856462961,0.0,4.607783734789095e-06,-0.004157721705667583,7.149836278586008e-14,0,s451
0,wfpt,0.11083791360722825,0.004139372099213223,2.655108871149186e-77,0.010614702574610058,0.0,0.6690157250239673,5.278916531405214e-196,1.2055108520591835,0.0,0.004127445196116186,0.08630451475192999,0.010626551642232807,0,s453
0,wfpt,0.12458346811583687,0.011798152434908005,6.69189041304555e-206,0.015059573997869058,0.0,0.5751031490734303,7.02539151984953e-263,1.1411842566742472,0.0,0.011785643234072829,0.1191133498185673,0.015072041756018062,0,s456
0,wfpt,0.09119151035068156,0.005808817971289293,8.497911147831413e-108,0.00794217846138412,0.0,0.5924603007296014,4.9616016600867216e-147,1.179831864730152,0.0,0.005796911204875355,0.08843660319392696,0.007954059535666969,0,s467
0,wfpt,-0.06243703074071107,0.003245572283810727,2.439412758229343e-61,0.002306863128110126,0.0,0.7120602532059103,2.583429852672997e-44,1.4196764962374584,0.0,0.0032337058771377825,-0.09328903634903254,0.002318740568756694,0,s469
0,wfpt,0.024210516183685082,0.00018270393034225396,0.00011388858126441918,0.0005810229438427683,0.0,0.6596885096767287,3.5370703773767474e-12,1.2809252753674845,0.0,0.00017043593240284594,0.014578314013578085,0.0005932859038429994,0,s471
0,wfpt,-0.013491355497758433,0.0005215616440077397,4.111719843028492e-11,0.00015192317006829104,0.0,0.6373082044439732,0.0002160411651483597,1.3227035352782808,0.0,0.0005095914122826839,-0.02800618391675317,0.00016389754193901762,0,s473
0,wfpt,0.01427603101738131,4.1995907671732446e-05,0.06035417100148741,0.00015835259216301356,0.0,0.6214570267486506,0.00015567759570263458,1.2764938484269335,0.0,3.0091362276718492e-05,0.00839817567698875,0.00017025561062045114,0,s477
0,wfpt,0.12093963077054412,0.01599945048082496,1.40850876321507e-296,0.015135503731038003,0.0,0.633404263971614,8.933280002520104e-281,1.1518271548792314,0.0,0.015987735909650413,0.12284726626637006,0.015147228447954464,0,s481
0,wfpt,0.14287999492419773,0.021249078781596986,0.0,0.020114784961461463,0.0,0.5777304728386546,0.0,1.1137909116499585,0.0,0.02123742670748552,0.14376698865346305,0.02012645040051475,0,s484
0,wfpt,0.019895021281020667,0.00011200621428153479,0.0021595016937673017,0.0003256879694790715,0.0,0.7174132886636854,1.0065133123684485e-07,1.2976887910863493,0.0,0.00010010250236236473,0.013486263849363717,0.0003375889958249223,0,s489
0,wfpt,0.033435139377391065,0.0007707150828534237,8.446617947062207e-16,0.0013508190398027198,0.0,0.6298927429221736,9.91381943255033e-27,1.2573424481715634,0.0,0.0007588192128932247,0.027570258870614178,0.0013627078620620514,0,s492
0,wfpt,0.05834124258305953,0.0020753715435902764,7.67060152828246e-40,0.0030351312935882335,0.0,0.6203564366132643,1.0821030322403204e-57,1.227125523914224,0.0,0.0020634912056244348,0.05285946666534058,0.003047000064272498,0,s495
0,wfpt,0.05810079288013223,0.001642613741820509,6.96865047026352e-32,0.002299581290156616,0.0,0.5975840504916292,3.5156018739406686e-44,1.2156866873342564,0.0,0.0016307282518533972,0.05739325980626431,0.0023114588174927286,0,s500
0,wfpt,0.06041284012718327,0.007862283879035536,1.57934389334843e-143,0.004675526165241584,0.0,0.5611929429120119,2.7239172402779338e-86,1.1724920884097567,0.0,0.007850248630890011,0.07229237378113836,0.004687590850556922,0,s501
0,wfpt,0.06856481897202477,0.0026797765114529026,6.015830429565649e-51,0.0038011202686649703,0.0,0.5846382075500629,9.255463912066366e-72,1.2074703227764292,0.0,0.0026679033689556153,0.062272438104374994,0.0038129799203242554,0,s502
0,wfpt,0.18214149087559772,0.035361329081051385,0.0,0.04436490975440055,0.0,0.5360331345856635,0.0,1.0574351690906458,0.0,0.0353498450139198,0.183555622505567,0.04437628649805514,0,s504
0,wfpt,0.018102838789318496,4.2021033033856625e-05,0.06104642150294793,0.00019866917613187152,0.0,0.5217393272245074,2.74023279093197e-05,1.2484213418030843,0.0,3.0045201529271814e-05,0.009269215612233636,0.0002106429881635341,0,s505
0,wfpt,0.09421102655690364,0.005407541327119403,4.693697759560449e-101,0.008358389532632349,0.0,0.616409932932021,1.4570994134505387e-155,1.1906515720888031,0.0,0.005395700658786029,0.08543109263942744,0.008370194930440222,0,s507
0,wfpt,0.007536536595137129,0.00021640012709278622,2.0108002282321367e-05,5.5521379176304286e-05,0.0,0.48673968906752085,0.017318811849985166,1.2298938939639257,0.0,0.00020449765798791208,0.013530027750335613,6.742562182937561e-05,0,s508
0,wfpt,0.017478410841203676,2.022133102530521e-05,0.19247661143720315,0.00029457081474826285,0.0,0.6273737868889538,3.892628093356025e-07,1.2832829223448305,0.0,8.31652640298497e-06,0.00507982881077533,0.000306472211540898,0,s509
0,wfpt,0.08935585380165317,0.004997558649267653,5.650258323626458e-93,0.01038216894570776,0.0,0.6848510744867004,9.73244460301274e-192,1.2257432055701607,0.0,0.004985642024223136,0.07105809843600702,0.010394020798197734,0,s510
0,wfpt,0.05528184769662282,0.004056618392261568,8.593108285018294e-76,0.004118532376713779,0.0,0.5312024182488541,3.8540522667818705e-77,1.199478118338262,0.0,0.0040446906409188355,0.055493573479462086,0.004130459243713691,0,s551
0,wfpt,0.09274672752871788,0.008022309478696643,8.9060876575467e-145,0.00949024995798009,0.0,0.7149230174846521,3.0771631846890937e-171,1.2045418344298642,0.0,0.008010137674596907,0.0942202214769505,0.0095024036009701,0,s556
