,index,log_int_pval,rsq,int_val,slope_val,log_int_val,slope_pval,log_slope_val,log_rsq_adj,log_rsq,int_pval,rsq_adj,log_slope_pval,subj_id,sub_id
0,wfpt,0.0,2.548515801670259e-05,0.4847364052371916,-0.005440239988029272,1.2531226689889143,0.14107424377641298,-0.006062213928375054,1.5410206132715487e-05,2.7174869126289636e-05,0.0,1.372047514380803e-05,0.1285583308736059,0,s391
0,wfpt,0.0,1.4697156713872062e-08,0.4196019932981001,-0.00016747147260712215,1.228910367271883,0.9718051762221949,-0.00014080548469097218,-1.1755517167477691e-05,9.465426553667555e-09,0.0,-1.1750285375811131e-05,0.9773715400997968,0,s396
0,wfpt,0.0,6.8565625451766365e-06,0.49703936863337217,0.002797568607362494,1.2464098114459023,0.44521975950391135,0.002397380554006897,-7.73643424989423e-06,4.028501060293621e-06,0.0,-4.9083394928484125e-06,0.5584395733033638,0,s397
0,wfpt,0.0,2.211690629638774e-06,0.6120811741100063,0.0016010346200544022,1.2794761394689373,0.6655240212143536,0.0023215665485383646,-8.024927756977718e-06,3.809626793027654e-06,0.0,-9.622882831239465e-06,0.5704653201071131,0,s402
0,wfpt,0.0,1.8648980431690276e-05,0.5339643112049719,-0.004426436366247512,1.2644991828943732,0.20802308873772435,-0.003816016637795726,3.148636515071246e-06,1.491344376403081e-05,0.0,6.8842171312422096e-06,0.2602146024729002,0,s403
0,wfpt,0.0,2.427731575993519e-06,0.4905379002954534,0.001788901239577298,1.2463930773186802,0.6525424366111352,0.001265983486975774,-1.0702841747756153e-05,1.2734777631306926e-06,0.0,-9.54857411117338e-06,0.7443590594721479,0,s408
0,wfpt,0.0,3.095203685310466e-05,0.46902480470229646,-0.005597320477940263,1.2489752631084698,0.10686816854642385,-0.0053220797368343925,1.6804999766417694e-05,2.8709703334239833e-05,0.0,1.904735998026208e-05,0.12044090967462986,0,s409
0,wfpt,0.0,8.174992599307984e-06,0.5031042156162868,-0.003240723412735364,1.2557959942716468,0.40451730838083566,-0.0029027567576002146,-3.178838592576838e-06,8.586043098057772e-06,0.0,-3.589893927458121e-06,0.3929495376295187,0,s420
0,wfpt,0.0,2.2670174091299344e-06,0.4725319524379426,-0.0019144664515799948,1.2472843848662665,0.6606862703585721,-0.003167875036628423,-6.549692766144588e-06,5.215228582211573e-06,0.0,-9.497938624924984e-06,0.5055423498982823,0,s421
0,wfpt,0.0,7.921465031701658e-07,0.5015193898995941,-0.001319901261354962,1.254576727567008,0.7952639767268137,-0.0021983258102506176,-1.0038777107812535e-05,1.7261852889305374e-06,0.0,-1.0972826882671427e-05,0.7016882485878166,0,s425
0,wfpt,0.0,4.9787880020968345e-06,0.4103533127535783,0.00318314070030857,1.2216252694423069,0.5153517633399487,0.0038031286787750616,-5.987897395476338e-06,5.777017343500113e-06,0.0,-6.786136127923115e-06,0.48346666791009274,0,s427
0,wfpt,0.0,1.2906274385771077e-05,0.5261351620654393,-0.0034710064546793346,1.2614983993576256,0.2963482809450621,-0.003202371174473209,5.541541212572554e-07,1.2388607142477248e-05,0.0,1.0718274909837788e-06,0.30624226743416316,0,s430
0,wfpt,0.0,3.936296602147227e-05,0.5792301099236177,0.006684820192657556,1.2661666960397255,0.07153640434519153,0.006598131761650101,2.4169842705479283e-05,3.629090878087826e-05,0.0,2.7241937184063758e-05,0.08357537453364852,0,s441
0,wfpt,0.0,3.406979963260781e-06,0.387972392603806,0.0022243847257644393,1.214779273540147,0.5904864198129994,0.002296671335874273,-8.796028194923977e-06,2.9689195810700397e-06,0.0,-8.357962659077955e-06,0.6154244278767182,0,s449
0,wfpt,0.0,1.9455871422380255e-05,0.4942693723792824,0.0044759697978219316,1.2456464358370987,0.19845384696741306,0.004645589201545397,9.502494891622248e-06,2.1267227388488408e-05,0.0,7.691117615005183e-06,0.17878674053547441,0,s451
0,wfpt,0.0,4.279625888026217e-05,0.556503665829033,0.006913069232585244,1.2619156158192415,0.056486515102091024,0.0054777341175016765,1.53381165571842e-05,2.7102780398857718e-05,0.0,3.103177967211934e-05,0.1290662410318872,0,s453
0,wfpt,0.0,2.614383991705882e-05,0.3943628285207344,0.005543395133925091,1.2089681448355156,0.1371970917256768,0.005372961768441108,9.163896491193313e-06,2.099824762069602e-05,0.0,1.4309549683511058e-05,0.18284858701688553,0,s456
0,wfpt,0.0,5.125529337179913e-06,0.523741905318735,-0.002739655632480557,1.2600417717212766,0.5092254895532997,-0.0020831135471731637,-8.265812346142098e-06,3.4991291919528322e-06,0.0,-6.639393066443233e-06,0.585505804024562,0,s467
0,wfpt,0.0,1.394392840570191e-05,0.454259947807604,0.004167288935909312,1.2344264894336021,0.27629843307869856,0.004358860705975215,4.682915051401615e-06,1.6447704249800132e-05,0.0,2.1791097504220147e-06,0.23705448993318706,0,s469
0,wfpt,0.0,9.606982316334722e-07,0.5159072487437423,-0.0009894066124292947,1.2572980259777626,0.7757091553868799,-0.0010261635813970278,-1.0571299210226925e-05,1.2632854747840483e-06,0.0,-1.0873890034179823e-05,0.7438813232774744,0,s471
0,wfpt,0.0,1.6430649605214676e-05,0.5307196752083959,-0.003993763421637943,1.2646687764135531,0.2372977670370688,-0.003591279700525675,1.9598401271858634e-06,1.372466136217998e-05,0.0,4.665860206087835e-06,0.28010715427552746,0,s473
0,wfpt,0.0,1.0929662841441257e-06,0.39620554677711883,-0.0012639450764083057,1.22289245144693,0.7605229640659134,-0.0011913552913056305,-1.0886864113768269e-05,8.78108260771171e-07,0.0,-1.0672003562417487e-05,0.7847011685854677,0,s477
0,wfpt,0.0,1.401286381264022e-06,0.5843819194421401,0.0011606711305321678,1.2727248653547896,0.7307705704292159,0.0010080879864204813,-1.0725480882545213e-05,1.1091056271173017e-06,0.0,-1.0433296670386838e-05,0.7595042646173118,0,s481
0,wfpt,0.0,1.868538651916829e-05,0.5067898030692675,0.005452580546915411,1.2454109647604024,0.20757977511743228,0.005891145811167026,5.630606856099618e-06,1.739538490508341e-05,0.0,6.920623647044266e-06,0.22399728273386546,0,s484
0,wfpt,0.0,2.967498726635931e-06,0.46266640288559535,-0.0019526959745110027,1.2443682202207549,0.6155089814663928,-0.002763433284773062,-6.227213693366096e-06,5.537703861135945e-06,0.0,-8.797449066122454e-06,0.49266885635854263,0,s489
0,wfpt,0.0,2.7363873591590426e-05,0.5053196937144898,-0.005672923173720536,1.2596782186344164,0.12723721031981217,-0.00569604080788691,1.5526545326660646e-05,2.7291206951440827e-05,0.0,1.5599212821681974e-05,0.12774334572344948,0,s492
0,wfpt,0.0,3.77051060485023e-07,0.5271703915978204,0.0006631641688045814,1.2574040304496283,0.8583355388778413,0.001784621075435297,-9.461033657398588e-06,2.3735378880118674e-06,0.0,-1.145754411258082e-05,0.6542706149372339,0,s495
0,wfpt,0.0,1.628532827857576e-05,0.4108180845703201,-0.005275199537221664,1.2320680625371725,0.2393830461778935,-0.00566565794214037,5.5511092317273025e-06,1.731588821596297e-05,0.0,4.520537169816485e-06,0.22505876573706637,0,s500
0,wfpt,0.0,2.6005612675517042e-05,0.524448966027991,-0.004853747669671475,1.2628251632178746,0.13707949721042864,-0.0037874856197174026,6.335309714278203e-06,1.8100079472560537e-05,0.0,1.4240935925724507e-05,0.2148448773223314,0,s501
0,wfpt,0.0,2.19573081938762e-08,0.4417908821455096,0.00015359444061491343,1.2351857670007051,0.9655414015669805,-2.3297058491647538e-05,-1.1764453820894971e-05,5.288781634860129e-10,0.0,-1.1743025138954977e-05,0.9946504434359902,0,s502
0,wfpt,0.0,6.511233499040259e-07,0.4309437644089221,0.0009071560957420628,1.2311989222785313,0.8140125353323105,0.0007448393147498344,-1.134213653020133e-05,4.228412004980697e-07,0.0,-1.1113851694943833e-05,0.8496385166597421,0,s504
0,wfpt,0.0,1.1102520383499126e-05,0.4957922658673083,-0.003491524322027818,1.2539750344061127,0.33133023196080524,-0.0035951243096588176,-1.2923968126798968e-06,1.0472462684374406e-05,0.0,-6.623317008180862e-07,0.3454399659713935,0,s505
0,wfpt,0.0,6.5408787167653415e-06,0.44946115804399306,0.0028222286758274057,1.2344792665605688,0.4558925517517518,0.0029234250951655494,-5.176405203366485e-06,6.5884999883580875e-06,0.0,-5.224027035399814e-06,0.45425707059053455,0,s507
0,wfpt,0.0,1.6903532905621077e-06,0.41624522514074325,0.001667516417129495,1.2264644100523086,0.7046536510391385,0.0009567627844851712,-1.130137673643894e-05,4.6360051475513586e-07,0.0,-1.0074609527954692e-05,0.842648674865964,0,s508
0,wfpt,0.0,1.7489293327233035e-05,0.46479741714043943,0.0050903573739057295,1.2361025077067522,0.22275108631518117,0.004762064132756802,1.8697302059944576e-06,1.363455250114054e-05,0.0,5.724516383032174e-06,0.28169155029548437,0,s509
0,wfpt,0.0,1.1978095748599316e-07,0.47115557312878564,0.0003324487652186683,1.2423263829564553,0.9196287710063058,0.001230893192692907,-1.0149001069326147e-05,1.615962624268441e-06,0.0,-1.164520033869465e-05,0.7109269050303314,0,s510
0,wfpt,0.0,4.4990566649971697e-07,0.3707966247013608,-0.0007369594802623678,1.2155789524949365,0.8449602712335276,-0.001313204333669292,-1.0326068661692389e-05,1.438897115124682e-06,0.0,-1.131507174578772e-05,0.7265502727916249,0,s551
0,wfpt,0.0,1.6682683032787082e-06,0.5708175118780915,-0.001393035882810058,1.2640115250379085,0.7081513282662191,-3.5955480828606806e-05,-1.1904002583218443e-05,1.0427625429798582e-09,0.0,-1.0236757194137525e-05,0.9925327699764512,0,s556
