,index,log_slope_pval,log_int_pval,log_slope_val,rsq,int_pval,int_val,slope_pval,log_int_val,log_rsq_adj,log_rsq,slope_val,rsq_adj,subj_id,sub_id
0,wfpt,2.947667600767958e-11,0.0,-0.04782356609596983,0.0006752233112495842,0.0,0.3298352409746108,1.970079036817485e-13,1.2492185593926668,0.0005400130898175481,0.0005525064958215031,-0.04547157244060854,0.0006627314392442241,0,s421
0,wfpt,3.12401209962059e-252,0.0,0.12380249256963634,0.01759651583799371,0.0,0.46168031668330545,5.218425548580298e-305,1.1035301639609139,0.014539881757128281,0.014552435549128662,0.125616028499197,0.017584000825074164,0,s425
0,wfpt,0.00036484257776745154,0.0,0.022327288237660448,0.00027922261239232693,0.0,0.4785336329498754,2.2837191542077595e-06,1.2185681769891037,0.000146296055391959,0.00015879438292032422,0.025403228963879622,0.00026672579025444065,0,s427
0,wfpt,2.840403201363434e-25,0.0,0.12821741787632612,0.0018327438321221745,0.0,0.36435693105681605,3.5568925000886584e-33,1.0562103747525682,0.0013607797121363285,0.0013735013929256912,0.1208327036891731,0.0018200280017039994,0,s430
0,wfpt,2.90351058849103e-06,0.0,0.017853210905901327,0.00020468156299080498,0.0,0.6154621984209612,6.806355790367255e-05,1.25712816858225,0.00026940357984817087,0.00028230449472332886,0.014193249722423234,0.00019178064530989136,0,s441
0,wfpt,0.3964011759443089,0.0,-0.0026637272363056862,6.032437324110518e-07,0.0,0.4453558775155848,0.8271956043896598,1.2374745934331832,-3.5542756198214676e-06,9.104477931232147e-06,0.0006731367826920808,-1.2055296949142758e-05,0,s449
0,wfpt,2.7970372531323555e-163,0.0,0.08127522623457205,0.009383907703052197,0.0,0.7023574976475339,5.10378077318798e-165,1.2161078170466912,0.009271792638829268,0.009284254785615564,0.07853674929214671,0.009371446809793293,0,s451
0,wfpt,2.4152228636707556e-14,0.0,0.025054445670259023,0.00033892374786947954,0.0,0.47029308223173694,2.2814202498567775e-07,1.2078956040601239,0.0007233546703665494,0.0007360045424511519,0.01692866415410796,0.0003262694898343854,0,s453
0,wfpt,0.0,0.0,0.6805577812134637,0.5073680835303938,0.0,0.026072080647311344,0.0,0.35886288739177846,0.5099784845845403,0.5099857442700975,0.679358636483689,0.5073607850635284,0,s456
0,wfpt,2.08431366689546e-06,0.0,-0.019897606165419343,7.084888439601311e-05,0.0,0.6879601416330183,0.01835802707743855,1.3257518946957545,0.0002740568826673506,0.00028679240723605837,-0.007614920453648741,5.811060888438746e-05,0,s467
0,wfpt,3.9816937940202533e-103,0.0,0.06843162813069523,0.009154649231369216,0.0,0.602502008328051,5.105332003395512e-162,1.2060897194375189,0.005783035853781482,0.00579546372118156,0.08194259856023038,0.009142263354837699,0,s469
0,wfpt,0.0004593384537031452,0.0,-0.008623601560966507,0.0010524501270552378,0.0,0.5479709632265114,1.2731380892226397e-19,1.268308675382083,0.00014460191658116628,0.00015742698806664457,-0.021488469510564764,0.0010396427787916496,0,s471
0,wfpt,0.0,0.0,0.3224301438978916,0.23104329206201213,0.0,0.20808471215401336,0.0,0.8112133250033935,0.22342270610673964,0.22343334721300157,0.35175088963923107,0.23103275811987756,0,s473
0,wfpt,1.204417814242623e-93,0.0,0.033674680855761654,0.0012118631945919889,0.0,0.38013888185058914,9.393748593597541e-23,1.1768018031314726,0.005277614868743563,0.005290134974283323,0.018952542079645154,0.0011992995057342748,0,s477
0,wfpt,1.374890300429582e-33,0.0,0.03983972187318921,0.002659117259755206,0.0,0.5238584278540008,5.922337680675431e-48,1.2142176882724054,0.0018208628173607133,0.0018334186877135839,0.04539285485256883,0.002646571775809181,0,s481
0,wfpt,1.657858322287821e-13,0.0,0.019994549694149544,0.00017365940114943967,0.0,0.5697049123019894,0.00028012447682665865,1.2378000477879154,0.0007028173114621561,0.0007159803340089921,0.009896104077376358,0.00016050344519535908,0,s484
0,wfpt,0.0,0.0,0.1756233508880643,0.08697525234748493,0.0,0.4885212023685652,0.0,1.0438041624496899,0.0957658144048994,0.09577785977896325,0.17101948044484316,0.08696323854781052,0,s489
0,wfpt,3.734617281385984e-13,0.0,0.021307746717324848,0.001242998055482114,0.0,0.641433718046258,3.678644755008456e-23,1.2623826648214438,0.0006553731102085791,0.0006680260853151321,0.025399387528234466,0.0012303552417153307,0,s492
0,wfpt,2.9598142838991754e-143,0.0,0.08006002127799079,0.008259191197638183,0.0,0.6513109545966954,6.8116201851252e-141,1.1998723831897364,0.008386297046008795,0.008399175480551913,0.06753152572305231,0.008246311112326876,0,s495
0,wfpt,4.0222591709907936e-08,0.0,0.015410347103865307,0.0010277023307297961,0.0,0.5092981790707127,4.390518307498865e-19,1.235657069371705,0.0003759635275218942,0.000388863400235695,0.022452643603670424,0.0010148120329458443,0,s500
0,wfpt,1.3248699188579446e-87,0.0,0.04504277315252757,0.0020700430542125448,0.0,0.39456390559075516,2.9658225663941e-37,1.1609232208954436,0.004996565827640409,0.005009258816978002,0.03212117655653361,0.0020573302467914445,0,s501
0,wfpt,0.0,0.0,0.3905747529728162,0.21809143075133575,0.0,0.1794755686338903,0.0,0.7243793391146822,0.2171139304871995,0.21712371754177395,0.40210064737637524,0.21808165664986767,0,s502
0,wfpt,5.391791431749201e-22,0.0,0.04147585515696625,0.002811268432013736,0.0,0.37949219671856005,6.603218926798314e-51,1.1701379981750393,0.0011486338553164943,0.0011611198095422548,0.055496139475373955,0.002798803261239935,0,s504
0,wfpt,5.236467056920595e-10,0.0,0.018926959135771478,0.0003365862664979069,0.0,0.2341875254748831,4.23532278616996e-07,1.141485028051263,0.0004945064089156848,0.0005076591814917597,0.015547888438619975,0.0003234324543748279,0,s505
0,wfpt,2.1419688798879935e-30,0.0,0.037696488041492955,0.003253165874093522,0.0,0.4497363866276373,6.293452672816216e-58,1.1971492315834602,0.0016479256357728733,0.001660563323744202,0.050564541398745444,0.0032405485061332007,0,s507
0,wfpt,2.6989598864544096e-28,0.0,0.0341627250951762,0.0009783854411020698,0.0,0.3932601927490869,1.4481050288709813e-18,1.1793087731984497,0.0015266211614304304,0.0015392603849403441,0.02809763796474938,0.0009657392777236984,0,s508
0,wfpt,0.0004077875300431085,0.0,0.011685593998038016,3.197977993363299e-05,0.0,0.48832493236651175,0.11309916540687838,1.2305123668215545,0.0001464495688675571,0.0001591873680960587,0.0052184532885051725,1.9241009261539155e-05,0,s509
0,wfpt,4.606172978426556e-209,0.0,0.09712456275452501,0.017899681754176333,0.0,0.33503359809876254,0.0,1.0977738061531395,0.012043676405722015,0.012056262317586164,0.10940757534629938,0.01788717060334133,0,s510
0,wfpt,5.05497784037554e-42,0.0,0.04250480215228969,0.003697136124331646,0.0,0.3512143476277234,8.626894301293436e-65,1.1605459736298354,0.002349919770421427,0.002362710812016333,0.042657113362403715,0.0036843626831681853,0,s551
0,wfpt,2.2582069079747005e-208,0.0,0.08347515475588554,0.011745113072421764,0.0,0.43945962454458437,3.8810672711702095e-192,1.1208690470870084,0.012756096963081665,0.012769467186175554,0.08787180608069338,0.011731757915702135,0,s556
