,index,int_pval,int_val,log_slope_pval,log_rsq,log_int_val,rsq,slope_pval,log_slope_val,slope_val,log_rsq_adj,log_int_pval,rsq_adj,subj_id,sub_id
0,wfpt,0.0,0.7458790105467433,1.0073554184714205e-05,0.00032491777739929173,1.2984412704503816,0.000491246233005227,5.647375336284879e-08,0.018499702436483897,0.020591764804925267,0.0003082559706353294,0.0,0.0004745871984745964,0,s403
0,wfpt,0.0,0.6511171511732712,0.2833886057422876,1.9674235611444324e-05,1.2820864000057504,7.700176742120313e-05,0.03380411154362052,0.004191467117289887,0.007885860166214221,2.577924627544803e-06,0.0,5.9908482210935254e-05,0,s408
0,wfpt,0.0,0.7655310020155811,0.001990400729262796,0.00016202193323033853,1.305683563581209,0.0009566302314972797,5.71842341660981e-14,0.012302784310098496,0.027123171989334838,0.00014507265406316083,0.0,0.0009396967190092864,0,s409
0,wfpt,0.0,0.7005704269241619,1.0145658190467014e-09,0.0006266650521109529,1.2815568753041255,0.0012389054933068522,8.832900639767615e-18,0.022342607285855628,0.030273708927087147,0.0006098682970108182,0.0,0.001222119028307933,0,s420
0,wfpt,0.0,0.6698618998379313,1.1858072027672914e-37,0.002737760923492538,1.238359920465391,0.006160123306117038,1.2946388669513455e-82,0.05602319296181721,0.0743519643569293,0.0027211393321214805,0.0,0.006143558756020351,0,s421
0,wfpt,0.0,0.6297138737523703,6.184395895161489e-31,0.002226842273978291,1.2418418455790214,0.002186395199000435,2.1054539493542285e-30,0.0419224864222576,0.04114385034585674,0.0022102121670125596,0.0,0.002169764417894293,0,s425
0,wfpt,0.0,0.5834532165664011,0.04572305905333814,6.65311371810251e-05,1.2631820440780066,0.00037951637883448797,1.8218051982398794e-06,0.008223256458344673,0.01892339802335033,4.986474604706803e-05,0.0,0.0003628554820774843,0,s427
0,wfpt,0.0,0.7687215522568369,0.17872250123867864,3.118020481973627e-05,1.3236337048703544,3.474366668521078e-05,0.15574297742674337,-0.005553503421713036,-0.005493959793264108,1.393698472396121e-05,0.0,1.750229187347241e-05,0,s430
0,wfpt,0.0,0.7329171969085829,1.0889273815651236e-38,0.0028643918289449344,1.242731173210839,0.00452806597633737,3.5077324067626426e-60,0.06379097608245698,0.06760270578129327,0.0028474903660200557,0.0,0.004511192998710611,0,s441
0,wfpt,0.0,0.7046888775884457,5.371407079893992e-57,0.004210273866701919,1.2286630710098017,0.006203287472262509,3.5057622628486046e-83,0.07118220085638263,0.07584723888719203,0.004193676818031289,0.0,0.006186723641592673,0,s449
0,wfpt,0.0,0.6231580980195469,0.2807379868329515,1.9555485264999284e-05,1.2887833615202609,7.163761831407989e-06,0.5138459128558215,-0.0056946815154627906,-0.0029609197255512825,2.7485262997783977e-06,0.0,-9.643405405102001e-06,0,s451
0,wfpt,0.0,0.7915791258597208,0.7862775817941112,1.2358223765440712e-06,1.3243189674306868,5.84261769469574e-05,0.06225329866065613,0.0011182155059277412,0.007305087625554647,-1.5573139571012362e-05,0.0,4.16198712926974e-05,0,s453
0,wfpt,0.0,0.646706340777008,0.015919128073097095,9.850415268619628e-05,1.2728966964755435,0.0001245526157434007,0.006710937755555004,0.01059069426725653,0.011225597243800935,8.155609519533424e-05,0.0,0.00010760499976680826,0,s456
0,wfpt,0.0,0.6080642702774448,4.434936970205357e-112,0.00854193893831301,1.169473237458054,0.013731205845459393,2.061867254948875e-179,0.10195532012456388,0.11324474649018669,0.008525133994737533,0.0,0.013714488858541984,0,s467
0,wfpt,0.0,0.659885408062781,8.358552109700128e-38,0.002749363354066059,1.2229944420187437,0.0060755911205786495,1.6719807414940197e-81,0.06658114554028974,0.08307518388185585,0.002732741679038142,0.0,0.006059025161565312,0,s469
0,wfpt,0.0,0.7717313794698012,0.7539205429658663,1.709492241097621e-06,1.3172942227305247,0.0002082909664770094,0.0005384801064793846,0.0013085030118031998,0.01310902719831896,-1.568692566511487e-05,0.0,0.0001909026797707325,0,s471
0,wfpt,0.0,0.6339553904894072,2.1056332688750243e-22,0.0015920853865631912,1.2351753800560112,0.0036874715999598573,9.995952360872355e-50,0.04777484212988688,0.05894052700139862,0.0015753048575604112,0.0,0.0036707262887157865,0,s473
0,wfpt,0.0,0.5556174838343947,0.01783428640824617,9.353876040207876e-05,1.254644818255861,9.351705177373937e-05,0.017847548226709184,0.01098554591931189,0.010283202918631922,7.687309719262014e-05,0.0,7.685138820245907e-05,0,s477
0,wfpt,0.0,0.6945305582134305,0.4827017413827027,8.28215799797416e-06,1.2954131114295615,2.8209889842534253e-05,0.19513165656579814,0.0029588228712069814,0.005290361851565706,-8.525555425631381e-06,0.0,1.1403076334404183e-05,0,s481
0,wfpt,0.0,0.6483928134960961,0.5988517902361932,4.691182211247202e-06,1.273413156432444,6.645004811955957e-07,0.8430453005357994,0.0021639633083448944,0.0008097488324593379,-1.2260764030935789e-05,0.0,-1.62852153651194e-05,0,s484
0,wfpt,0.0,0.8410109985897998,0.8159931772432942,9.257118798178254e-07,1.3390841131613747,3.827880097451164e-06,0.6360677807464383,-0.001321033752609323,0.0020136133306855094,-1.6169458290749006e-05,0.0,-1.3266655991328591e-05,0,s489
0,wfpt,0.0,0.6353574316285886,0.4051160700876262,1.1648956901977314e-05,1.2807633637860614,3.180973124661257e-05,0.16890562822588623,0.0041444930933715735,0.00605129934560244,-5.158134950500326e-06,0.0,1.500297824208463e-05,0,s492
0,wfpt,0.0,0.8103055239325986,0.7429008763448169,1.8238773455969692e-06,1.3323353094487025,1.3732839171831657e-05,0.36805854317048914,-0.001420062625185793,0.003337402567830782,-1.5127542781323555e-05,0.0,-3.2166551697798695e-06,0,s495
0,wfpt,0.0,0.6883668370775398,0.4249548862276281,1.0609917858617202e-05,1.2977692862921837,5.9769223776928726e-05,0.05826443862323666,0.003598563881590442,0.007751824258625795,-6.057127544423224e-06,0.0,4.310299772303239e-05,0,s500
0,wfpt,0.0,0.6326929182010701,0.2836034199706668,1.916296118775751e-05,1.2816923039508272,9.106874515762975e-05,0.01941053935926537,0.0048157227481222566,0.009765034950687045,2.496058340240026e-06,0.0,7.440304077988014e-05,0,s501
0,wfpt,0.0,0.5970409393662368,9.94726360446795e-109,0.008213779626647821,1.1535999558948336,0.010041648806855652,1.3210823709756149e-132,0.11019816811547405,0.10309927617707448,0.008197110390364748,0.0,0.010025010292095682,0,s502
0,wfpt,0.0,0.5141095386141915,0.4677266272889642,8.789355369187568e-06,1.2531935191081927,8.685433839583645e-06,0.47037002791338445,-0.0032273588040659454,-0.002986210277753183,-7.877720377580388e-06,0.0,-7.98164363913223e-06,0,s504
0,wfpt,0.0,0.6890263499877325,0.5650801882076483,5.516616307099653e-06,1.298568910638879,0.00010992357179040457,0.010223672494975989,0.002344680242414292,0.00969946267030269,-1.1150513987034927e-05,0.0,9.325818167016386e-05,0,s505
0,wfpt,0.0,0.5741664026726955,0.0,0.03517245281110659,1.0825495512331735,0.03430537591911753,0.0,0.16946905546808883,0.16407351384424568,0.035156236676998076,0.0,0.03428914521179838,0,s507
0,wfpt,0.0,0.7968690165699129,0.5150186167262601,7.0649095916808236e-06,1.3309002430892005,9.284285759081357e-07,0.8134204730639948,-0.003255152862394181,-0.0010214851398966216,-9.60302832120341e-06,0.0,-1.5738778190499403e-05,0,s508
0,wfpt,0.0,0.6241487571551418,0.0110100730205408,0.00010772686489091132,1.2727902080339515,0.0006431638510029369,5.200192831544691e-10,0.013078021724759872,0.026920638452850983,9.106143815773571e-05,0.0,0.0006265073485169914,0,s509
0,wfpt,0.0,0.6259666131352337,0.1984518936877672,2.7795045586587186e-05,1.2807707988121058,0.0004945186063839424,5.797627813350419e-08,0.005617093902680274,0.021935259110882205,1.0987942624107738e-05,0.0,0.00047771963026055353,0,s510
0,wfpt,0.0,0.5954778669229999,0.2540985432576176,2.1678163003246986e-05,1.2781333102771266,1.1835857945174943e-05,0.3994019563837058,-0.004757555246872585,-0.0033591091587478663,5.011024282297605e-06,0.0,-4.831167024654803e-06,0,s551
0,wfpt,0.0,0.9107447770125581,3.501152609948768e-08,0.0005477729842432444,1.3258101676952427,0.0020583091405081966,1.0929337165051295e-26,0.03180623499428309,0.04581191494868885,0.0005297638625426648,0.0,0.002040327561156574,0,s556
