,index,log_slope_pval,log_int_pval,log_rsq_adj,log_slope_val,log_int_val,log_rsq,int_pval,slope_pval,rsq_adj,slope_val,rsq,int_val,subj_id,sub_id
0,wfpt,3.726826244521781e-05,0.0,7.676382409893545e-05,0.009594863703757579,1.2182567744728778,8.155964199818566e-05,0.0,4.991379745842306e-05,7.41055105109023e-05,0.009170127882884422,7.890134115995373e-05,0.4549358946430591,0,s402
0,wfpt,2.742139285673099e-08,0.0,0.00014400066344277818,-0.015380544803249359,1.2682646786289138,0.00014881926979437576,0.0,2.1129399258464002e-10,0.00018966783747953464,-0.014867601329526995,0.00019448622374729219,0.5016531448776347,0,s403
0,wfpt,5.325643606094492e-10,0.0,0.0001788152688980693,0.012692958777280636,1.2232709345558992,0.0001835763448304606,0.0,9.00586846709239e-07,0.00011013688494065921,0.00847079503803088,0.00011489828791455547,0.45649640746460124,0,s408
0,wfpt,8.553045506153555e-110,0.0,0.0023694698223033495,0.0720995036449405,1.1997280659741574,0.002374254643958018,0.0,2.9210118096119437e-164,0.0035669755045580898,0.0725830285586682,0.0035717545827527175,0.6037936478705983,0,s409
0,wfpt,0.02937174495271026,0.0,1.7879272547371983e-05,0.0064753181215920184,1.2700772778500635,2.265247967836448e-05,0.0,0.007620705074297755,2.9214786614550903e-05,0.006718689187822291,3.398793963782509e-05,0.5940936156208139,0,s420
0,wfpt,0.16716454687380053,0.0,4.32477516409957e-06,0.003765145090370719,1.2465978387905619,9.086682007608538e-06,0.0,0.014998417142085664,2.3412664496680335e-05,0.006126940195429686,2.817448044500903e-05,0.5098180298872651,0,s421
0,wfpt,1.7364496413119826e-187,0.0,0.004048310872815208,0.10334661501735865,1.171857710738282,0.004053053522490302,0.0,5.986959064464513e-250,0.005410238489643615,0.09603767727856533,0.00541497465391827,0.634368827106404,0,s425
0,wfpt,1.4411128170124004e-12,0.0,0.00023391348312085114,0.01601189015021284,1.208790355973304,0.00023867429667956408,0.0,4.2141599914351335e-24,0.0004834423979467317,0.02291942119952517,0.00048820202326682605,0.41887756508506274,0,s427
0,wfpt,0.15117430235954502,0.0,5.110247661033185e-06,0.003432010268334316,1.2568885275230044,9.929523367202542e-06,0.0,0.2669833301305318,1.1189800199762345e-06,0.00250230670926836,5.938274961314605e-06,0.5572605712357459,0,s430
0,wfpt,0.0819382696493143,0.0,9.717263326658454e-06,-0.005465829305225205,1.2792518744742962,1.4513402793681074e-05,0.0,0.653566771834146,-3.830088550538235e-06,-0.0012135019164850967,9.66115892064856e-07,0.5874762368152494,0,s441
0,wfpt,1.3810370653563083e-68,0.0,0.0014528808911760116,0.05094256219242854,1.2025410299807922,0.0014576359001003958,0.0,4.8585550774617185e-83,0.0017684079129309804,0.05185892112627517,0.001773161419338587,0.5316000479610465,0,s449
0,wfpt,0.9778646295092401,0.0,-4.769640506108175e-06,-8.426404150177523e-05,1.2937966974256625,3.674734738723373e-09,0.0,0.4052361417995408,-1.466661276650072e-06,0.0021231654360068957,3.306638198030676e-06,0.651324062648862,0,s451
0,wfpt,6.486503575681971e-14,0.0,0.00026543912439902506,0.028541686519777135,1.229831480554753,0.00027024556366495034,0.0,1.7920001465318845e-27,0.0005620343758242496,0.034655795872716916,0.0005668393891445911,0.5361242980948984,0,s453
0,wfpt,7.05836994699853e-07,0.0,0.0001131818651314287,0.010767612287492297,1.2386374683366599,0.00011797757736642378,0.0,3.9250952697334536e-23,0.0004657312077154252,0.019777622204298198,0.00047052516005474665,0.5097028994833968,0,s456
0,wfpt,0.18285973562054753,0.0,3.842385870589382e-06,0.0037397059295824625,1.2969777287199329,8.80517058710062e-06,0.0,0.08377941250593067,9.876101432215734e-06,0.004300585103334812,1.4838856204679729e-05,0.6775466122808549,0,s467
0,wfpt,0.0011189083376336568,0.0,4.580748535787382e-05,0.010927310244872715,1.2405210780317912,5.056919466372989e-05,0.0,0.0002536512366441416,5.897494427808958e-05,0.010880713088552811,6.37365908814358e-05,0.5055922909881192,0,s469
0,wfpt,0.41429908277865657,0.0,-1.7373412823928902e-06,0.002906779337254514,1.2721272114338569,3.4710282266203762e-06,0.0,0.2209199347655982,2.5958157607863797e-06,0.003683963163832531,7.80416270107498e-06,0.5859913210362035,0,s471
0,wfpt,2.266535858642561e-12,0.0,0.00022968371014231437,0.028210194232849595,1.2036937648493669,0.00023444454384291546,0.0,1.2929603538148448e-20,0.0004077959172626988,0.03112189315676842,0.00041255590280586674,0.441645126092313,0,s473
0,wfpt,5.660588829957122e-05,0.0,7.296201662354562e-05,0.012345383111146191,1.2339385048369096,7.775785275698777e-05,0.0,2.7350892475223018e-05,7.958336651725517e-05,0.01089960388037769,8.437917089343383e-05,0.49338840484288404,0,s477
0,wfpt,3.8774565808863787e-51,0.0,0.0010747154110380963,0.033329873403007436,1.1884327619592039,0.0010794835735811192,0.0,8.87092146601748e-76,0.0016137179111603839,0.03876188574406868,0.0016184835008867804,0.4138396083742605,0,s481
0,wfpt,0.9764084515094621,0.0,-4.780550507010872e-06,7.431237425653547e-05,1.228303423593685,4.184255164574324e-09,0.0,0.8490038766671357,-4.611295599143972e-06,-0.000464073401465591,1.734383532348005e-07,0.4427451635458449,0,s484
0,wfpt,2.5023140501076148e-43,0.0,0.0009018724488386587,0.04164372854721205,1.2286427374236102,0.0009066300816251704,0.0,3.8388178374907125e-70,0.0014868445255886709,0.0458975854325086,0.0014915993727806498,0.5876766914383695,0,s489
0,wfpt,0.02187780834692252,0.0,2.0607795458649214e-05,0.0059221934216045075,1.2402903119996656,2.5450357576395355e-05,0.0,8.922323644036819e-05,6.949998727889817e-05,0.009096083676827335,7.434228917868602e-05,0.49368725528166335,0,s492
0,wfpt,0.16029982361610373,0.0,4.636799691981608e-06,0.0035433181782272317,1.26912534467736,9.410070033188944e-06,0.0,0.10728391110563827,7.607634207262848e-06,0.004182628358788999,1.2380890367813535e-05,0.574207229473107,0,s495
0,wfpt,0.27450682803854193,0.0,9.242542040599488e-07,0.0027782040053314846,1.212973381916323,5.686177240504797e-06,0.0,0.3413172212904706,-4.5008985094519005e-07,0.0022662150531878224,4.311839730042344e-06,0.38692741463547253,0,s500
0,wfpt,7.167822987882282e-68,0.0,0.001437270774531596,0.049860785826426744,1.208814215387156,0.0014420258577901857,0.0,9.083078188487091e-71,0.0015005080797638737,0.04567781068490668,0.0015052628618910102,0.5531035784043008,0,s501
0,wfpt,8.023019622124598e-06,0.0,9.212524053980875e-05,0.012609011721947921,1.2185195436685912,9.69909959681603e-05,0.0,2.0523821800261013e-07,0.00012643219068875222,0.013330633431614761,0.0001312977791725345,0.4377425239893377,0,s502
0,wfpt,0.0874238819328045,0.0,9.148568507422183e-06,0.005834859906118449,1.2479429317208313,1.3910452380305749e-05,0.0,0.013579141867191731,2.424787617572033e-05,0.007464773621127161,2.900968814678606e-05,0.5175572335035092,0,s504
0,wfpt,0.0009156009607397309,0.0,4.861697532099196e-05,0.00865513223654854,1.2312858777735745,5.348294246942942e-05,0.0,3.194260853370579e-07,0.00012227407733578222,0.012702881672060972,0.00012713968605371218,0.4677605312278502,0,s505
0,wfpt,3.224597103571134e-07,0.0,0.00011985249171853063,0.014031446642500243,1.2403235248621103,0.00012462521210154787,0.0,1.2846921873675093e-11,0.00021400196451681897,0.016549396021659966,0.0002187742354967659,0.5148881039156993,0,s507
0,wfpt,6.744843382012461e-120,0.0,0.002591641829380986,0.08453042038351208,1.1411991694489223,0.0025964255854573626,0.0,1.0473794440292428e-151,0.003291012320119191,0.0818582722407172,0.0032957927218845162,0.44474421946918075,0,s508
0,wfpt,0.09985130321156756,0.0,8.152434641806039e-06,0.004694245730190547,1.2333859159276996,1.2925688201770313e-05,0.0,0.13739667961615792,5.7608183398061286e-06,0.0037957686797094646,1.0534083315638654e-05,0.45731182291927275,0,s509
0,wfpt,2.1317777273738182e-11,0.0,0.00020877023047760623,0.021584446116599806,1.2223573291485599,0.00021353116376665593,0.0,3.813901077778894e-16,0.0003110510497040808,0.023346104286016495,0.0003158114959392888,0.4819975111965541,0,s510
0,wfpt,4.793779467725096e-17,0.0,0.00033051952171525567,0.023725723164274147,1.2085799464846954,0.00033527987524295533,0.0,2.018319307348839e-23,0.000468674698752114,0.026321626488518872,0.00047343439439495594,0.44525698914666967,0,s551
0,wfpt,0.35387393192164585,0.0,-7.297994533139729e-07,0.002119585907064441,1.2346705066589185,4.4652794068955615e-06,0.0,0.6192882865966431,-3.912399547889578e-06,0.0010640873278015977,1.282452957163116e-06,0.48684286636007534,0,s556
