,index,log_rsq_adj,int_pval,rsq,slope_val,log_int_pval,int_val,log_int_val,log_slope_pval,slope_pval,log_slope_val,log_rsq,rsq_adj,subj_id,sub_id
0,wfpt,3.8481199271522826e-06,0.0,1.0782931622044245e-05,-0.0033038582420825526,0.0,0.4157788467614041,1.2276827475585756,0.24592411721625057,0.3245699400040237,-0.003988877483196793,1.4959311739004555e-05,-3.283065950210329e-07,0,s403
0,wfpt,2.6208617704415182e-05,0.0,5.784857449731007e-07,-0.0007065627141432823,0.0,0.45309218196585876,1.2428100195991263,0.06684960945630024,0.8195128274912828,-0.005845530946742887,3.73195610635646e-05,-1.0532865857282303e-05,0,s408
0,wfpt,0.15703929404897876,0.0,0.15004331656122805,0.34889092102318003,0.0,0.4124801902574148,0.8225921905167548,0.0,0.0,0.36199178328308457,0.15704866038311516,0.1500338723882083,0,s409
0,wfpt,0.0033009128485295136,0.0,0.0037665897228443823,0.06870497475344378,0.0,0.4648473886322289,1.161958127176687,6.766287097093856e-67,7.705983265442664e-76,0.07166158985309518,0.003311987405881789,0.0037555202167411927,0,s420
0,wfpt,0.025670968337222932,0.0,0.03081834091630442,0.1781915145135109,0.0,0.4827411932739629,1.0469863575544334,0.0,0.0,0.17949731372827918,0.025681794335641328,0.0308075719918941,0,s421
0,wfpt,0.07396768274169863,0.0,0.08223963343865659,0.24400450081271174,0.0,0.4573604731884584,0.9533384299445005,0.0,0.0,0.2555808526176027,0.07397802958710753,0.08222937890373339,0,s425
0,wfpt,-8.655565125081921e-06,0.0,2.275668009810161e-06,0.0015919274364598137,0.0,0.4547269299737344,1.23234397460611,0.6382691163451153,0.6508702933021853,0.0017132937843845758,2.455765618192274e-06,-8.835664734530013e-06,0,s427
0,wfpt,1.888783294756724e-05,0.0,3.2312735692374694e-05,0.006470305859356465,0.0,0.5643155536874136,1.254026765269448,0.10095328842770718,0.08902279674055182,0.007140294288634889,3.0060931106801192e-05,2.1139662693459016e-05,0,s430
0,wfpt,4.798445985665367e-06,0.0,6.514404477742097e-06,-0.002773214339145357,0.0,0.6188753794489974,1.2859654504549403,0.2322482043630709,0.44640342835218094,-0.004918127631751741,1.603447337428232e-05,-4.72172988041919e-06,0,s441
0,wfpt,0.00791334227158813,0.0,0.01547870001294438,0.10991907010427895,0.0,0.4808766935194712,1.1408038295248755,9.889495127750112e-158,2.9286349267427225e-307,0.0953915148848886,0.007924365701639124,0.015467760644292006,0,s449
0,wfpt,0.0018231365097691743,0.0,0.0026521335781707345,0.053815638114245334,0.0,0.6362890938650028,1.2350141081064665,8.158690979853885e-38,6.489547542966852e-54,0.04959895744064366,0.0018342274870409847,0.00264105168894635,0,s451
0,wfpt,-2.1708539152953676e-06,0.0,8.069991321857373e-06,0.0024854819059633533,0.0,0.44511157513947175,1.2297220063621084,0.36971633657463354,0.3940910063871299,0.002763671923437322,8.940404774837596e-06,-3.0412770397614253e-06,0,s453
0,wfpt,-1.1073686349893919e-05,0.0,6.647071846921371e-05,0.00628404434106593,0.0,0.47485514332710976,1.2428064058676318,0.9245393893287921,0.014724293743136734,-0.00024849149243478044,1.002459779630982e-07,5.529802713233334e-05,0,s456
0,wfpt,0.005054349400245628,0.0,0.008038395188608938,0.08584257022441732,0.0,0.5552506231575878,1.1872883108437566,2.1268171771810812e-101,5.545791696613195e-160,0.0734721734050727,0.00506540447475301,0.008027373148065786,0,s467
0,wfpt,0.043504253272432014,0.0,0.048453962587285404,0.2131356171158735,0.0,0.41850639069972256,0.9873333478877996,0.0,0.0,0.21711634720651868,0.04351488112103841,0.04844338961858152,0,s469
0,wfpt,0.0005969679575812403,0.0,0.0006891360153322701,-0.02233308167906797,0.0,0.520352073312103,1.2835758187114852,1.600160169920798e-13,4.00547072069924e-15,-0.025807564135327456,0.0006081345966725271,0.000677970281305007,0,s471
0,wfpt,9.643192473651752e-06,0.0,3.411600156910666e-05,-0.00697049099900646,0.0,0.40650727977913553,1.2301015543374558,0.1717208035701934,0.079729497244333,-0.005756477390428144,2.075431989512211e-05,2.3005022614097648e-05,0,s473
0,wfpt,0.004433470496874703,0.0,0.007760566383383183,0.07910276415617397,0.0,0.4732917314122281,1.1736080980872465,3.528187975374336e-89,1.6763705338408322e-154,0.0649696934782594,0.004444532470113227,0.007749541255784642,0,s477
0,wfpt,-1.0911765256249595e-05,0.0,7.082007348557795e-06,-0.0025043467705084194,0.0,0.4358997871599689,1.2279331156142361,0.8933829466866011,0.4246665050831112,0.0004184735859369404,1.9959055619356292e-07,-4.02927199094627e-06,0,s481
0,wfpt,-1.0110354594861093e-05,0.0,1.7293499231518794e-06,-0.0014566968228171997,0.0,0.46866037998680554,1.2369998536535989,0.7577392774802321,0.6940155582142251,-0.001166689170326562,1.0630675700840087e-06,-9.444064797081708e-06,0,s484
0,wfpt,0.004164234790057786,0.0,0.0068358564170165614,0.08001978874494821,0.0,0.5476127137132814,1.1828509258519533,7.0047507901523605e-84,2.858478404162722e-136,0.07374414147757863,0.004175299754837436,0.006824821014634552,0,s489
0,wfpt,4.958194543702721e-05,0.0,0.00014310148005247658,0.013383625972987579,0.0,0.5042975214225591,1.2425540862826225,0.019990001849330693,0.00035857175910671186,0.008750073241365851,6.0817469634599775e-05,0.0001318668804151102,0,s492
0,wfpt,0.03832811070087916,0.0,0.03679503559389696,0.17929884488133963,0.0,0.5211011445468003,1.0517783349144825,0.0,0.0,0.1845898888926027,0.03833879606281976,0.03678433307868101,0,s495
0,wfpt,4.8062558120953724e-05,0.0,1.4886983946471588e-05,0.004236747175089085,0.0,0.4265537665948259,1.2174180723910322,0.021014337333607,0.2470690105274529,0.008615048353035254,5.917325865578693e-05,3.775791330928868e-06,0,s500
0,wfpt,-5.860288361914101e-06,0.0,1.3084102872262804e-06,-0.0011755000659974986,0.0,0.5358074387647092,1.260393715723524,0.49180303384335344,0.7314836343473772,-0.002415926854316172,5.251011322426891e-06,-9.802933204738906e-06,0,s501
0,wfpt,-5.26790973487401e-06,0.0,1.0555938935175035e-05,0.0036036420310936006,0.0,0.4382102898154916,1.2303919321602366,0.4683393275278963,0.3297159555767727,0.0028932619035438867,5.843383367398758e-06,-5.553018040949098e-07,0,s502
0,wfpt,7.606820365257949e-05,0.0,0.00018207703875361414,0.01470346730154971,0.0,0.477797746090565,1.2335685529223381,0.005092771396717984,5.161175390758081e-05,0.010536327238247517,8.717859301010655e-05,0.00017096770384661397,0,s504
0,wfpt,6.832843129411792e-06,0.0,2.646020433871854e-06,0.0015403880712833735,0.0,0.4006628764799487,1.2148126721942627,0.20380020789258846,0.6255559815267646,0.004035197618032435,1.7944001777348006e-05,-8.465308195315657e-06,0,s505
0,wfpt,0.005205845245845331,0.0,0.007970623715293446,0.07557526662724348,0.0,0.5063926368971237,1.1727364623483494,2.2153174696684276e-104,1.204840662977599e-158,0.07235712281849936,0.005216898637046885,0.007959600921717103,0,s507
0,wfpt,0.011898308748831132,0.0,0.015143840251360063,0.12040183058493287,0.0,0.49053725117606845,1.1166914039868678,1.771949124289031e-236,1.3099882198213593e-300,0.11939608113503652,0.011909287778500866,0.015132897161960979,0,s508
0,wfpt,0.001348729135350224,0.0,0.0024577283522808635,0.050595007462878094,0.0,0.46347125927717114,1.1927535484766307,1.826848320168933e-28,4.340719778175622e-50,0.04367119719465162,0.0013598253838736918,0.002446644302950385,0,s509
0,wfpt,6.230189309741618e-05,0.0,6.773585142361149e-05,-0.010345410309505042,0.0,0.4682741565079061,1.2554751098041659,0.010156848449394277,0.013546800572013485,-0.011802463740693409,7.341243541569842e-05,5.662524603078367e-05,0,s510
0,wfpt,0.0006371805351563786,0.0,0.0005228146202453932,-0.017771215197834707,0.0,0.4092590026357512,1.2505711413121232,2.1803103021140878e-14,6.869516815363522e-12,-0.023505680386923924,0.0006482848132455254,0.0005117090713957495,0,s551
0,wfpt,-1.0127402332527069e-05,0.0,2.052741843949768e-06,-0.0015198889898072987,0.0,0.5578060562257899,1.2640677866066292,0.7534196677438998,0.6690724005171087,-0.0011768791441781092,1.1087927640485162e-06,-9.183442646332196e-06,0,s556
