,index,slope_pval,log_rsq,log_rsq_adj,slope_val,rsq_adj,log_slope_val,rsq,log_int_val,int_val,int_pval,log_int_pval,log_slope_pval,subj_id,sub_id
0,wfpt,0.0773931587494943,2.7150991304347727e-05,1.0484221595108423e-05,0.0077049529655116265,3.531466960016161e-05,0.005968162639926722,5.198102546166705e-05,1.2300508856571666,0.4513796494557233,0.0,0.0,0.2018395198172633,0,s397
0,wfpt,0.0007390899927256342,0.00045182182979375263,0.00043502100654824183,0.012183990038067832,0.00017458529009117818,0.018174727699867003,0.00019138936099505344,1.2380202511034475,0.5662903436956181,0.0,0.0,2.1575666777515744e-07,0,s402
0,wfpt,0.008547680506835463,0.00010478699397264979,8.812151824000303e-05,-0.010279716029533143,9.858245365401697e-05,-0.009358455522757022,0.00011524775503490847,1.2805699054599728,0.5754564469809108,0.0,0.0,0.012160704820810948,0,s403
0,wfpt,0.7709596295090279,1.9894969938150098e-07,-1.6468269225411447e-05,-0.0011887195879052015,-1.5254627678595867e-05,0.00045786031813409983,1.4125710184886842e-06,1.2459706299329014,0.49330266718747007,0.0,0.0,0.9130008518457483,0,s408
0,wfpt,0.5181514547676878,7.795362921725335e-06,-8.87172939201264e-06,0.0027541557769732226,-9.707320198337754e-06,0.0032120835521855665,6.959786042148863e-06,1.2559837966497955,0.541787941162492,0.0,0.0,0.49404528575458206,0,s409
0,wfpt,0.009491620823288787,4.569120886921407e-05,2.9024748173900328e-05,0.011319538044644913,9.54647216451221e-05,0.007631725848306126,0.00011213007498900307,1.2572602895527132,0.5539339230709639,0.0,0.0,0.09777778773717163,0,s420
0,wfpt,0.7332955960087946,8.175771994967107e-06,-8.491313978398196e-06,-0.0014042324356497169,-1.473199253876345e-05,-0.0029033160198768393,1.9351974477332945e-06,1.2314791065440236,0.42403180281471,0.0,0.0,0.4836919212919992,0,s421
0,wfpt,4.4676573060344935e-14,0.000914248942749607,0.0008975969584991139,0.031326132326061,0.0009321241331163854,0.03031260137624789,0.000948775541904423,1.2039902459817657,0.44786418667232364,0.0,0.0,1.2826549542169536e-13,0,s425
0,wfpt,0.0928559624802241,1.0660471600032473e-05,-6.006572960348677e-06,-0.006620388069553822,3.040360477013504e-05,-0.002972710196198161,4.707004248405422e-05,1.235618956113969,0.4437097718711139,0.0,0.0,0.42385384895027045,0,s427
0,wfpt,0.3677458957009847,1.3707852820288302e-05,-2.959140948721739e-06,-0.0032811650292131397,-3.1454064692848505e-06,-0.0035212830174105973,1.3521590404241834e-05,1.2834304265602579,0.6080248204940424,0.0,0.0,0.3644669921122696,0,s430
0,wfpt,1.4381451732323221e-05,0.00024037098025908588,0.00022370776433477957,0.017790029423888548,0.0002969328009270189,0.01650215868267907,0.00031359479641368537,1.2527440153054696,0.5673664536759135,0.0,0.0,0.00014597777438615377,0,s441
0,wfpt,0.39818311812690155,1.1447923777385682e-05,-5.2191076582719376e-06,0.0033331330720116777,-4.7698281908648e-06,0.0034622981018869597,1.1897195756782608e-05,1.241882998108586,0.490079351292246,0.0,0.0,0.4072376313496753,0,s449
0,wfpt,0.4725407780848061,6.459928986179975e-07,-1.602121857535721e-05,0.0029174467612692666,-8.06628378335894e-06,0.0008287682485772982,8.600795106117332e-06,1.2821613257423743,0.6130078972536126,0.0,0.0,0.8439289238058892,0,s451
0,wfpt,0.9774278824493556,1.906027733866722e-06,-1.4761162738796685e-05,-0.00011814229202921148,-1.665387921101491e-05,-0.00156444938846061,1.3342807414495894e-08,1.2966658963580124,0.6678068501604706,0.0,0.0,0.7352372445036655,0,s453
0,wfpt,0.6705702641893195,3.836754375541318e-06,-1.3556903233125084e-05,-0.0018822897091849517,-1.4245013221447778e-05,-0.0021485512711271887,3.146841332846151e-06,1.2277544252901205,0.46509966738039465,0.0,0.0,0.6385974391810616,0,s456
0,wfpt,0.8715155809447657,1.5758533653320583e-05,-9.08425936474444e-07,-0.0007250003571809718,-1.6231233849195448e-05,-0.0046978998667140115,4.359811250909118e-07,1.2775823268206725,0.5757343792066423,0.0,0.0,0.33087248068709396,0,s467
0,wfpt,3.334413882826598e-11,0.0006863399633419975,0.0006696841804818554,0.02531621689292722,0.0007159409912801395,0.02345524719886634,0.0007325960031805412,1.2331508558441513,0.5233232157816957,0.0,0.0,1.379282909155327e-10,0,s469
0,wfpt,4.2757073223235625e-240,0.012809626580700173,0.012793172859352442,0.15253862665575782,0.01806694528746733,0.14807916079623062,0.01808331111114303,1.0523163970586369,0.3750340359546456,0.0,0.0,3.100954339521439e-170,0,s471
0,wfpt,0.9492978691622372,2.0065680419456555e-06,-1.4660620754947118e-05,0.0002718955900053808,-1.659982663682058e-05,-0.0015739314184679554,6.739448077386356e-08,1.2525592651950426,0.5028619509935655,0.0,0.0,0.728612767729282,0,s473
0,wfpt,0.5432753196731346,9.437541195089771e-06,-7.229523748097932e-06,-0.0024811975814347815,-1.0508499203476518e-05,-0.0030576787503068525,6.1586203902175285e-06,1.2253703333602084,0.4026466217454281,0.0,0.0,0.45176029609707236,0,s477
0,wfpt,0.09400529019063567,1.9570452887585077e-05,2.903001231624458e-06,-0.006127528161911638,3.007461593662608e-05,-0.003893605109242325,4.674105913382576e-05,1.2671530276331469,0.5549399140966669,0.0,0.0,0.27855004327154254,0,s481
0,wfpt,0.07482294235900101,8.525291754823972e-05,6.801241361575894e-05,0.007123725807887036,3.748248449486624e-05,0.009018050881136275,5.4723514814503105e-05,1.1976133668451132,0.36875968514518764,0.0,0.0,0.02617128195610651,0,s484
0,wfpt,7.96563321666308e-83,0.004965191712244521,0.00494860724595747,0.07649089828524144,0.006159606185115907,0.07517353406153948,0.0061761704677509854,1.1770734621231382,0.5299223850925184,0.0,0.0,6.513729344297968e-67,0,s489
0,wfpt,0.7235994630371687,8.10902422210269e-07,-1.5856306303074774e-05,-0.0015815859605122422,-1.4582603480528533e-05,-0.0010629026265718336,2.084584016071034e-06,1.2613015862076762,0.5426156960388044,0.0,0.0,0.8254254743449988,0,s492
0,wfpt,1.2211082126821184e-11,0.0005852203840109871,0.0005681357865955361,0.023630477096260337,0.000767893844958234,0.020897765880957733,0.0007849750276477385,1.2890685897609182,0.7210871652841078,0.0,0.0,4.861844105371818e-09,0,s495
0,wfpt,0.0556316908715414,2.8999041989830054e-05,1.2049806406233543e-05,0.008774832065652475,4.513762961433354e-05,0.0062753652193941675,6.208630437787299e-05,1.2594524676500864,0.554714343197645,0.0,0.0,0.1908691879403977,0,s500
0,wfpt,1.1254981712256203e-22,0.000939769323857087,0.0009231177649604572,0.0384318244318693,0.0015828227942045192,0.030226496974231173,0.0015994633578341189,1.2011215852303576,0.43597176547533534,0.0,0.0,5.882082165729442e-14,0,s501
0,wfpt,0.2963974427962625,4.174495801922973e-06,-1.2492656861651241e-05,-0.005287700219938147,1.505889080544165e-06,-0.0029156019615356465,1.817280843108282e-05,1.2469858742304862,0.4825951125302823,0.0,0.0,0.6167514797378875,0,s502
0,wfpt,0.25947858059733225,2.01144900207062e-05,3.3075404508586814e-06,-0.005704862990353566,4.564107034976672e-06,-0.006768635954857903,2.1371035485717726e-05,1.2255122989706702,0.3960293547564819,0.0,0.0,0.2739674251493228,0,s504
0,wfpt,0.8058668084953448,1.2655963008478821e-05,-4.0110482926181135e-06,-0.0009998603152261785,-1.566051821244585e-05,0.00373361711920853,1.0066872496716783e-06,1.2317835773675032,0.47555669422683366,0.0,0.0,0.3835379825898222,0,s505
0,wfpt,0.0001419675880462211,0.0002439572636998566,0.00022729410754895873,0.01856046227572183,0.00022458201060948646,0.021005592045247518,0.0002412452119627817,1.2275278875312168,0.497180544363346,0.0,0.0,0.00013021909968346916,0,s507
0,wfpt,0.005815063900305613,0.00011941001919602012,0.00010274478718852453,0.013013583336873169,0.00011011107599889769,0.014091482844011918,0.0001267761852328242,1.246297177673641,0.5387198162259301,0.0,0.0,0.007435086409075682,0,s508
0,wfpt,0.019456307254601724,0.00013416658977216667,0.00011750160371570839,-0.010744790386283593,7.433445374360748e-05,-0.014423129438167204,9.100015926455374e-05,1.2505814243358024,0.44052728295179666,0.0,0.0,0.004549863071494011,0,s509
0,wfpt,0.6470221232439861,5.6071105171140445e-06,-1.1060018268782557e-05,-0.0018475376951309708,-1.3172438355857352e-05,-0.002357981051791462,3.4947256376538505e-06,1.2279178314851777,0.41013799769062653,0.0,0.0,0.5619067369898897,0,s510
0,wfpt,0.7397567417049145,1.448307256457504e-06,-1.5358956041211513e-05,-0.0016878171852932875,-1.495271701412726e-05,-0.0017733128987149523,1.8545394558922013e-06,1.1959085841930501,0.31985930142052144,0.0,0.0,0.7691029316511431,0,s551
0,wfpt,0.0065798127443035676,6.806059142472343e-05,5.13945035649499e-05,0.010536430486361905,0.0001064029319326476,0.00811432802666332,0.00012306810297002535,1.2691508772175888,0.6027181884865145,0.0,0.0,0.043301198953531295,0,s556
