,index,log_rsq_adj,log_rsq,log_int_val,rsq_adj,slope_pval,int_val,rsq,log_slope_pval,int_pval,slope_val,log_int_pval,log_slope_val,subj_id,sub_id
0,wfpt,-2.0140411517433066e-05,5.512312500899341e-06,1.3710778926606086,-1.6298498006994677e-05,0.5460843281957422,1.0601893594861151,9.34360303406212e-06,0.6429700299648817,0.0,0.0033227075397432096,0.0,0.0028648787746497293,0,s402
0,wfpt,3.9263259317579013e-05,6.595949064247542e-05,1.2530384586668868,1.2783349783496156e-05,0.22388093633041223,0.6744827986410515,3.9450386681738614e-05,0.11599163246160935,0.0,0.006047218701528653,0.0,0.00825436988401295,0,s403
0,wfpt,-2.5150759308090187e-05,1.676150590546044e-07,1.2892826305178693,-2.4286291894215495e-05,0.8400434924592276,0.6780068395133497,1.0314195997285225e-06,0.9351519491056663,0.0,0.0009311877877500269,0.0,0.00036008036575253463,0,s408
0,wfpt,0.0010458066233867136,0.0010707811025830738,1.2863317226927897,0.002895066176482719,2.9242510421286494e-27,0.7931082974872892,0.0029199944230343666,5.90563740303099e-11,0.0,0.06184756075097346,0.0,0.04218274561983356,0,s409
0,wfpt,3.590784671181346e-05,6.12490553320022e-05,1.2910599869213784,1.5725081477069303e-05,0.20294112733057723,0.7575330870081971,4.104177999908476e-05,0.12003456493674525,0.0,-0.006223962466469587,0.0,0.009320309393157651,0,s420
0,wfpt,-4.41588147248595e-06,2.0590480515059184e-05,1.265293007098649,-2.467393605765089e-05,0.9089066604047424,0.6548221613420175,3.2730582166795585e-07,0.36419060605979525,0.0,0.0005697363269908376,0.0,0.004986883142348183,0,s421
0,wfpt,-1.4052640164186059e-05,1.1264812243338973e-05,1.3490303219223283,-2.4803930471328783e-05,0.8867201731878143,0.8522660403257865,5.137941276878166e-07,0.5047503822802666,0.0,-0.000576631944640857,0.0,-0.002668545907436398,0,s425
0,wfpt,0.0007671248911148565,0.000792746903861552,1.3631725463551558,0.0007685829584431758,2.6012243471601895e-08,1.0272370886548772,0.0007942049338025559,2.678621073226757e-08,0.0,0.023830138030107757,0.0,0.024184447338437193,0,s427
0,wfpt,0.00041859421038792366,0.0004442791656976697,1.2214987785760507,9.239239554004186e-05,0.03191209084172525,0.5489016557300215,0.00011803170956359299,3.2033320455122734e-05,0.0,0.008788694276096484,0.0,0.015493586034580377,0,s430
0,wfpt,-2.0873337927884705e-05,4.459679762813806e-06,1.357744162156684,-1.2332343113374833e-06,0.32939750104843113,0.94291748884248,2.4083893545912005e-05,0.6747991057458844,0.0,0.004532892940125063,0.0,-0.002066597032244325,0,s441
0,wfpt,-2.476539622109364e-05,5.542504619704403e-07,1.3089766025675331,-2.3914007009517846e-05,0.8138499533498893,0.7412244325133712,1.403695059187804e-06,0.8823804986515305,0.0,-0.0012183231827586991,0.0,-0.0008916097294048228,0,s449
0,wfpt,9.37211491608414e-05,0.00011872005607749259,1.3315693429279318,0.00025959304864842103,0.0007406363601412971,0.8499814919324472,0.00028458718367552205,0.029320971843220973,0.0,0.018966010114199055,0.0,0.013494610346328387,0,s451
0,wfpt,9.662216120576161e-05,0.00012433336531392225,1.162360903478765,0.00037209532517390453,0.00013411555596721844,0.38135138045588307,0.0003994831414065869,0.034165287912499134,0.0,0.01476357242432462,0.0,0.007646532975682416,0,s453
0,wfpt,0.4332673717737352,0.43328732363531686,0.5140559856470155,0.48758053572683735,0.0,0.13165871069438032,0.48759851598804915,0.0,1.977906882990554e-204,0.63805863230577,0.0,0.5587362176454478,0,s456
0,wfpt,-1.4188370003553885e-05,1.0813234786022363e-05,1.2441529935890823,-2.3751449848896655e-05,0.8230847380562387,0.5429604102942336,1.2497689677593016e-06,0.510767768118482,0.0,0.0011633700333824604,0.0,0.004076761723991636,0,s467
0,wfpt,0.00035732313693004336,0.00038231482864381494,1.2476300365652628,0.00016623209029142938,0.005679134154598715,0.5892972755684168,0.0001912285594007912,9.1980960458672e-05,0.0,0.013524194698202041,0.0,0.01933731569811183,0,s469
0,wfpt,-2.4870160991063983e-05,1.3171085655461212e-07,1.3379317311888899,-2.4978235145356464e-05,0.9757958886892826,0.8395792130983976,2.3014341654636894e-08,0.9421396995819769,0.0,-0.00016188131136737807,0.0,-0.0005078598624461902,0,s471
0,wfpt,1.0975550977398996e-05,3.597840194513591e-05,1.3037723534774384,4.570058003638966e-05,0.0926379406014452,0.770474364848841,7.070006250886607e-05,0.23031287533031536,0.0,0.008736848067290016,0.0,0.006969654208467933,0,s473
0,wfpt,6.115066191636487e-06,3.143585430442908e-05,1.3067649933478536,2.0451510266195072e-05,0.17877639523975236,0.770738091927984,4.5768089128817024e-05,0.26518821529912406,0.0,0.00660797649088796,0.0,0.006477517843167011,0,s477
0,wfpt,3.120440985326933e-05,5.652584500537294e-05,1.3016472113138553,3.3999745316926067e-06,0.2868673456553291,0.7702607586118646,2.8716985089660696e-05,0.13515773681289608,0.0,0.005673459469823129,0.0,0.009280907380123757,0,s481
0,wfpt,-1.8388191066032178e-05,6.6247751218107e-06,1.3024365350522213,3.3864000679395545e-05,0.12492407205109068,0.7455551865675734,5.886377907382556e-05,0.6068079217997898,0.0,-0.007168779135411356,0.0,-0.0024803686428305966,0,s484
0,wfpt,0.39363900201631996,0.3936545640992165,0.43471667161077154,0.44806000595825257,0.0,0.04426071074317849,0.44807415862868105,0.0,2.12260381807742e-22,0.647331029886311,0.0,0.6018921925607759,0,s489
0,wfpt,-2.5000086751658657e-05,1.1632818042173199e-09,1.3040425477551967,1.9421769274607925e-05,0.18254217354003885,0.6997148992080953,4.442190873377161e-05,0.9945575335951518,0.0,0.00710978914569544,0.0,4.0270717646239546e-05,0,s492
0,wfpt,-3.8157085888723685e-06,2.2852482133517427e-05,1.3961630815760349,4.695169742208183e-05,0.09661284614143766,1.096307251139532,7.361782314008192e-05,0.3546082542075867,0.0,0.007902195401986561,0.0,0.005896636717645322,0,s495
0,wfpt,2.1988051165044986e-05,4.8681893079272065e-05,1.3012596555821423,-1.3689134573668937e-05,0.4854171761098739,0.8012451297905719,1.2978608276426051e-05,0.17688016108671148,0.0,0.003157531939474511,0.0,0.006169073265174273,0,s500
0,wfpt,0.0010009045703680552,0.0010279103850153737,1.1331524700852738,0.0008579571131758224,1.0449050729511542e-08,0.26011163702245715,0.0008849616820260087,6.922118063798063e-10,0.0,0.030376216119235716,0.0,0.029817941980288094,0,s501
0,wfpt,2.00637732969966e-05,4.6385961668393705e-05,1.3393269674906862,-1.558348126207143e-05,0.5230653461373609,0.831986587041627,1.07334108531143e-05,0.18435358432201124,0.0,-0.0030225402052106417,0.0,-0.006921852386159149,0,s502
0,wfpt,0.00011480724444190571,0.0001398056241798118,1.3382004030256955,0.00012152919482477653,0.015478815026943735,0.773565553208547,0.00014652678153448395,0.018041380373167177,0.0,-0.013781482997224873,0.0,-0.018119611014740244,0,s504
0,wfpt,0.0012066968472317363,0.001236563281749814,1.1814419020589337,0.0010100407661689514,3.559433293456734e-09,0.4608785012012724,0.0010398622521605727,1.255331997784411e-10,0.0,0.027854793583588375,0.0,0.02793215078312586,0,s505
0,wfpt,3.4135587011374646e-05,5.9135983641600554e-05,1.2871324406540423,0.00013491069517601595,0.01143501098421352,0.6099749263298065,0.0001599079473398879,0.1240598782308122,0.0,-0.012738748593823419,0.0,-0.008838071546009716,0,s507
0,wfpt,4.644286378252538e-06,2.9656676466038867e-05,1.2876053533012963,-2.041029418564655e-05,0.6682783527427973,0.717696288359871,4.590841100049481e-06,0.2762093653828646,0.0,-0.001909023983715155,0.0,0.005191426140309034,0,s508
0,wfpt,0.00024884215205867033,0.00027447745444708627,1.280988641022652,0.0003862356732119432,6.120131806058346e-05,0.6869572518492484,0.00041186745259924606,0.0010682307034404071,0.0,0.020536301886293552,0.0,0.018217571094309062,0,s509
0,wfpt,0.00037049947607992184,0.0003954908383769773,1.2444572187761576,0.0007642944683023956,1.9123977440758702e-08,0.6095793403973877,0.0007892759854785103,6.959698837230253e-05,0.0,0.03545678557072872,0.0,0.031412369764829015,0,s510
0,wfpt,2.829444338348086e-05,5.329623620176083e-05,1.328304028400921,4.4009681245626986e-05,0.09663066128461259,0.7842967117265631,6.900920599162141e-05,0.14428883878693777,0.0,-0.008221718641273027,0.0,-0.008082965010381322,0,s551
0,wfpt,0.006336233007095404,0.006364720257088008,1.1127863631811248,0.005951525454735318,1.4365896534537286e-47,0.6012117452859528,0.00597992765121369,2.321505807644303e-50,0.0,0.07349018094010218,0.0,0.07299061098474324,0,s556
