,index,rsq,int_val,log_slope_pval,log_int_pval,slope_pval,log_rsq_adj,int_pval,log_int_val,log_slope_val,log_rsq,rsq_adj,slope_val,subj_id,sub_id
0,wfpt,0.015480906808698958,0.6624611410252839,1.6220305953367657e-110,0.0,1.4079224575825865e-205,0.00826489110686246,0.0,1.184458437498423,0.10130356479646818,0.008281420300830677,0.015464497610172434,0.11701576891506982,0,s403
0,wfpt,0.0007018462712966578,0.8612968142490192,0.006776011539353241,0.0,1.2268707077000968e-10,0.00010731100356375922,0.0,1.3320912817389912,0.013457715722716932,0.00012425862452336567,0.0006849084402900107,0.023464410963394803,0,s408
0,wfpt,0.007188617295238897,0.7479849385726474,1.4775204873774609e-50,0.0,8.800977287247196e-94,0.0037981871596608485,0.0,1.2362030210358457,0.07405759802494914,0.003815216541579125,0.007171645580262287,0.0810019200432195,0,s409
0,wfpt,0.005294986334813845,0.7216051131216636,2.330919668389356e-71,0.0,3.027625888114514e-71,0.005287051922735708,0.0,1.2389770265843034,0.0659562349923421,0.005303630748184185,0.005278407365287063,0.0650560525055899,0,s420
0,wfpt,0.05918370363090997,0.6025132432605629,0.0,0.0,0.0,0.06115686744185833,0.0,1.0379519385308795,0.21598051730381554,0.0611725150881951,0.0591680228366106,0.20880190131052634,0,s421
0,wfpt,0.0008920335578959104,0.6358138348621041,2.8106565195140045e-13,0.0,2.5290820915623694e-13,0.0008719278118782814,0.0,1.2592809341841535,0.027730607851946754,0.0008885802239549934,0.0008753812033767128,0.028058937147633276,0,s425
0,wfpt,0.00027509020970251097,0.5855178728028042,0.01826625377255008,0.0,5.6043412451265936e-05,7.746683114639996e-05,0.0,1.2596817770290687,0.011077656454885457,9.441524521425215e-05,0.0002581451452970951,0.017343071511504583,0,s427
0,wfpt,1.4755726131410185e-05,0.6521478375414542,0.5631499909688394,0.0,0.3487678102657942,-1.1189583127402258e-05,0.0,1.2786783297212465,0.0026043101057940735,5.618740085977514e-06,-2.051313504614072e-06,0.0039567098869730775,0,s430
0,wfpt,0.0018821355257273575,0.6432655515498357,6.000796983839318e-15,0.0,5.497184696203325e-26,0.001014805000881247,0.0,1.2499596124449952,0.03729829033758547,0.0010317372403260139,0.001865217700301458,0.04447390324868258,0,s441
0,wfpt,0.0007851804615888192,0.7256739498090333,2.7273247021384223e-06,0.0,8.128015289300008e-12,0.00035288430965429995,0.0,1.2872939854274277,0.023309135096794664,0.00036968538388559846,0.0007683863707028671,0.027750146113776658,0,s449
0,wfpt,2.4905384975681955e-05,0.6059793712944501,0.10516904025420055,0.0,0.22348895304587596,2.73179329419726e-05,0.0,1.2868260216009246,-0.0067587114264768475,4.412447896906535e-05,8.0985159277569e-06,-0.004802473391289117,0,s451
0,wfpt,0.05563364546922045,0.7054086293428758,0.0,0.0,0.0,0.05721547521133086,0.0,1.0794200230498516,0.20278073926222928,0.05723246262596504,0.055616629246031724,0.1951469560780602,0,s453
0,wfpt,0.000177661445737054,0.6423989370079258,9.924330157316415e-07,0.0,0.001608947814427366,0.00040967054586193985,0.0,1.2511537851790842,0.02083962819737675,0.00042752260468092995,0.00015980683774108329,0.013213876274121206,0,s456
0,wfpt,0.007496895960701688,0.6609593923506355,2.6863062996669293e-64,0.0,1.4847441896501893e-98,0.00482982341547411,0.0,1.2266972548476411,0.06368691653244646,0.004846690992493796,0.007480073303932966,0.07550000800235684,0,s467
0,wfpt,0.0026734968288613103,0.6949894598324623,2.032466906488854e-19,0.0,1.6259052715456632e-36,0.0013471694036403248,0.0,1.2547345595741206,0.04565269289189293,0.0013639537669168922,0.002656734475451672,0.0523736792347664,0,s469
0,wfpt,0.001037195322821649,0.7043599886125922,0.04813210717037427,0.0,5.094490096171237e-15,4.92480127709527e-05,0.0,1.2968025334081896,0.007462267585216651,6.619776702110336e-05,0.0010202631758898795,0.029524553928571673,0,s471
0,wfpt,0.0009387544474827036,0.5588701745627853,4.127258719955533e-06,0.0,7.704103294828503e-14,0.00033953365555061676,0.0,1.2378511990799277,0.02591018790227699,0.00035633495416642624,0.0009219629377588134,0.03527814290714408,0,s473
0,wfpt,1.0198780258097173e-05,0.5301653242720351,0.4820698502695988,0.0,0.4340716550500876,-8.430489225608184e-06,0.0,1.263488587874269,-0.003252226950692466,8.236595734012475e-06,-6.468271997350783e-06,-0.0033931958983122717,0,s477
0,wfpt,3.926406643939284e-05,0.7178492022587188,0.09988419918251379,0.0,0.12800552159850523,2.894042374379513e-05,0.0,1.3122603492540799,-0.007479776799541878,4.588966032104125e-05,2.231500484517479e-05,-0.006071527368467203,0,s481
0,wfpt,5.1802121645572186e-06,0.8133770433444354,0.9436038432997134,0.0,0.5803802265053177,-1.6867762523187224e-05,0.0,1.327410053387271,0.0002959528010512656,8.483656754876279e-08,-1.1769427141761213e-05,0.002114141064317794,0,s484
0,wfpt,3.998566409146864e-05,0.7324673025148525,0.03705015434358928,0.0,0.12616176557749206,5.725225603403494e-05,0.0,1.30732735738332,-0.00825455945686354,7.43511402294672e-05,2.2891746105702104e-05,-0.0058673728557590305,0,s489
0,wfpt,0.0002814561774245883,0.72475545088284,0.00735406316321184,0.0,4.268057856900156e-05,0.00010395601363244467,0.0,1.314511259792698,-0.01087233957484958,0.00012076409653838382,0.0002646536202997041,-0.015792314445299386,0,s492
0,wfpt,0.00026848435028536954,0.965697384145622,5.91133506737451e-05,0.0,6.414069747145427e-05,0.00025427857251258956,0.0,1.3610433030202755,0.013315350551560658,0.0002710813040109894,0.00025168157513921763,0.012703593933706507,0,s495
0,wfpt,0.0003899237799175337,0.6774273338968527,0.0005845177014352623,0.0,1.4569288655048992e-06,0.00018192128859451095,0.0,1.2794049857501983,0.015742911362125446,0.00019872551863109322,0.00037312304583880795,0.020347709680831702,0,s500
0,wfpt,0.0008183422436981447,0.5599822122939292,0.00014482148589547476,0.0,2.409459210323619e-12,0.0002239573368594261,0.0,1.248439089868299,0.01745492087202649,0.0002406205486240598,0.0008016886609494289,0.02989379334083133,0,s501
0,wfpt,6.366556449055594e-05,0.7075103412751651,0.6302965271130475,0.0,0.05064737252294522,-1.2806236892703993e-05,0.0,1.3108343727530372,-0.0021107814469726316,3.8611987924763724e-06,4.699940337782316e-05,0.007664634339820224,0,s502
0,wfpt,5.4365465795847e-08,0.567607366814948,0.6505890092476443,0.0,0.9544558969398176,-1.3247722965958886e-05,0.0,1.270500061509134,-0.0017630570987002964,3.419442282215357e-06,-1.661285586895822e-05,0.00021566578887094456,0,s504
0,wfpt,2.3507527417976348e-05,0.7249981784297126,0.8819382268688619,0.0,0.25551963911626274,-1.778531634077929e-05,0.0,1.304405533202409,0.0006209037522149257,4.011238234902237e-07,5.325475480266739e-06,0.004187788634812468,0,s505
0,wfpt,0.0009667232777569312,0.6297133285146297,1.0760447263575898e-11,0.0,3.302610234368523e-14,0.0007591535504352098,0.0,1.2560593619652516,0.027974702632673668,0.0007759477964972561,0.000949932238113238,0.0293142459466445,0,s507
0,wfpt,1.2433525028776593e-05,0.6690150839774283,0.6477529775503812,0.0,0.3917344408920286,-1.3412384858968451e-05,0.0,1.2865904537376252,0.002158187806660947,3.5384315218989215e-06,-4.515991335773961e-06,0.0036185002854399674,0,s508
0,wfpt,4.2613485435327725e-05,0.576390814263828,0.0650619870670632,0.0,0.10982365495857553,4.005856141631181e-05,0.0,1.2756994957614745,-0.007069350490735617,5.672511599208452e-05,2.5946973442936283e-05,-0.005947958629090222,0,s509
0,wfpt,0.0006325592372697919,0.511983833995075,9.750304704748137e-05,0.0,8.475081613170366e-10,0.00023837599747256188,0.0,1.2348033720010965,0.018205899671461714,0.0002551789962456086,0.0006157625812349687,0.02657017201257921,0,s510
0,wfpt,1.3374723861758753e-06,0.5343823867987973,0.9528542172983272,0.0,0.7769655966987377,-1.660896021782321e-05,0.0,1.257695267836054,-0.0002494224024929201,5.826105187178854e-08,-1.5329727562685136e-05,0.0011312631120543645,0,s551
0,wfpt,0.002164994841271528,0.8676376953975038,1.8848225456693435e-07,0.0,1.0659499320553448e-28,0.00045864806591522367,0.0,1.318079641226741,0.028804707594190557,0.00047618418675832164,0.002147488349725113,0.04694152539360067,0,s556
