,index,int_pval,slope_val,slope_pval,rsq_adj,log_rsq_adj,log_rsq,log_slope_val,int_val,log_slope_pval,log_int_val,log_int_pval,rsq,subj_id,sub_id
0,wfpt,0.0,0.003074967274844013,0.372186622658221,-1.7113034338489541e-06,-2.5028413090932844e-06,5.9006116848170365e-06,0.0032810817425598104,0.6765091543456938,0.40205881637990715,1.2899761782995611,0.0,6.692142908604204e-06,0,s089
0,wfpt,0.0,0.09584295734718504,7.51919990318537e-271,0.010284977617006641,0.010061509567149463,0.010069793640576252,0.09526700415724478,0.4764531935172967,5.48560537178312e-265,1.140088488587783,0.0,0.010293259820392198,0,s091
0,wfpt,0.0,0.10404745079022115,4.5239766045007444e-185,0.0069818941244236266,0.0036277555446577736,0.003636058715888013,0.08873496258155722,0.5298041052352562,4.59988002570026e-97,1.1642375699973697,0.0,0.006990169344266106,0,s092
0,wfpt,0.0,0.022686946267048404,5.8555098035560235e-09,0.0002751319488510928,0.00010631323793963698,0.00011468061914576833,0.017602373899643763,0.5367444282835022,0.0002139032991732967,1.243010703042293,0.0,0.000283497917336617,0,s093
0,wfpt,0.0,0.02725086714861208,9.5356450856803e-18,0.0006048827436052617,0.0005356998488844633,0.0005440287874601824,0.027774594725350515,0.528424110455785,6.432596213772951e-16,1.2294178780581502,0.0,0.0006132111056520451,0,s094
0,wfpt,0.0,0.0032098902961965135,0.2908215506087841,9.652075338983934e-07,-7.87373819433057e-06,4.5973019902056933e-07,0.0007425711831421759,0.4647891607616016,0.8143053875435857,1.2392073307004754,0.0,9.298602268725809e-06,0,s097
0,wfpt,0.0,0.0010994809660346257,0.6862792745377981,-7.183429194146385e-06,-6.4606894145669e-06,2.123130710129928e-06,0.001392288163886199,0.41724944094853683,0.6189545495012213,1.2187495553384853,0.0,1.4003971342546606e-06,0,s098
0,wfpt,0.0,0.0007255133204623326,0.8374207595676231,-7.982591456734411e-06,-8.169544438052512e-06,1.6392642043783212e-07,-0.0005404238848932749,0.5932374804571429,0.8884604970798037,1.2757387265360842,0.0,3.508778436689397e-07,0,s103
0,wfpt,0.0,0.0038958050781124384,0.16301642973247815,7.88369877791073e-06,7.820759337917593e-06,1.6154096942666563e-05,0.003896944638098726,0.14749786865407272,0.16383509186388154,1.134593921796867,0.0,1.6217035858190343e-05,0,s106
0,wfpt,0.0,0.029237306871903727,1.5957396087565478e-16,0.0005609244883912901,0.0002631018502362581,0.00027146791939280934,0.023897323841819106,0.5693422146762974,1.2266819181067305e-08,1.2443934437419484,0.0,0.0005692880652873322,0,s108
0,wfpt,0.0,-0.0038065902301503323,0.2041648169117631,5.124250685772935e-06,-1.263727265721215e-06,7.104554173631428e-06,-0.002826676015554104,0.3585683431815883,0.3568411988292707,1.209433734660873,0.0,1.349247866877512e-05,0,s110
0,wfpt,0.0,0.017529430630138666,3.074743657772926e-08,0.00024817337944305073,0.00021887151708488428,0.00022723795637291655,0.01867464791531545,0.6655575198135901,1.8754077368363174e-07,1.276526980356457,0.0,0.00025653957352511636,0,s111
0,wfpt,0.0,-0.0035923996193462267,0.2198937589959233,4.244389631646861e-06,3.567571872264974e-05,4.4078850885753695e-05,-0.0069316158633556495,0.4447890303702809,0.022005012202293846,1.2408906782084173,0.0,1.264778592580118e-05,0,s112
0,wfpt,0.0,-0.00022694067446855579,0.9422652491109215,-8.28976181188601e-06,-8.33269621769439e-06,7.760002640466723e-10,-3.19561828967304e-05,0.5310086290720212,0.9923007212470607,1.2548185007200836,0.0,4.371004846959181e-08,0,s121
0,wfpt,0.0,0.007645811897218439,0.02665880191353573,3.912804765737743e-05,3.679057778871453e-06,1.3679120989040783e-05,0.004186776267146128,0.49476285212702575,0.2421752141036485,1.2442122135201725,0.0,4.912775637411215e-05,0,s128
0,wfpt,0.0,-0.008807879239637093,0.004255546698235215,6.0517868862186575e-05,1.375682954951607e-05,2.219560323679648e-05,-0.005260793968194916,0.4644316971913033,0.1048516300941787,1.242518963920328,0.0,6.89562479382344e-05,0,s129
0,wfpt,0.0,0.015493838521550158,3.0847637620189343e-07,0.00020994825629350178,9.661258145543528e-05,0.00010494517912218448,0.013146537752283624,0.7148313271306523,0.0003870243245344893,1.2961487998948362,0.0,0.0002182799094884169,0,s142
0,wfpt,0.0,0.0011316835395622686,0.6878641964487595,-6.988373564498218e-06,-8.154078037225787e-06,1.7939269236766364e-07,-0.00043915005537265017,0.4333707977113117,0.8833532522163666,1.231109734352052,0.0,1.3450874508658117e-06,0,s145
0,wfpt,0.0,0.01706894873663782,1.9018413217995816e-07,0.00021773418777215614,1.0376958881952447e-05,1.8710275184852243e-05,0.0055950255346513544,0.6598807713402259,0.1340289499801572,1.2906950422862618,0.0,0.00022606577608375034,0,s149
0,wfpt,0.0,0.0011626550228749644,0.7638233931433044,-7.5811296933459005e-06,-5.6509139068072756e-06,2.6825359629167878e-06,-0.0024936920883902036,0.5127024941159164,0.5704692184575408,1.2575795592692809,0.0,7.523362616224105e-07,0,s161
0,wfpt,0.0,0.004971391519010403,0.08391496847825947,1.656191729748624e-05,1.7948272152068512e-05,2.6281525360216662e-05,0.005271928074814759,0.5237782046326493,0.07575227998070426,1.2461284567600788,0.0,2.4895182058726206e-05,0,s163
0,wfpt,0.0,-0.008799397309108673,0.016381665594344924,4.0012189214011507e-05,6.441899989961808e-05,7.282189052049137e-05,-0.01195364158451992,0.5766361372269336,0.0032421299190586,1.2837471103150047,0.0,4.8415284935821035e-05,0,s165
0,wfpt,0.0,0.006313237778860581,0.11528518625056414,1.2335523865814046e-05,-2.839681195965227e-06,5.493745246609727e-06,0.0037362763509232455,0.4934943002437029,0.41682926143641197,1.2443134488736596,0.0,2.0668823847214135e-05,0,s168
0,wfpt,0.0,-0.0022540019448068624,0.46897719019555184,-4.013651284218156e-06,-7.009421457260245e-06,1.4295274741726871e-06,-0.0013268936218293094,0.5003482512015454,0.6806495585307046,1.249034078904018,0.0,4.425272366104238e-06,0,s170
0,wfpt,0.0,0.0032063693682708836,0.3152914671083331,7.01895800370167e-08,-7.786126754227851e-06,5.822092662421952e-07,0.0008649595746792471,0.41189793261449875,0.7919601338064176,1.2241337009293085,0.0,8.43845985676328e-06,0,s173
0,wfpt,0.0,0.07175383094532546,6.0533411147086016e-142,0.005406639603528385,0.004676284238906092,0.004684683666038469,0.07190920745506388,0.5551605365682795,5.031829270789302e-123,1.1877480796104112,0.0,0.005415032867272296,0,s179
0,wfpt,0.0,-0.002557556608670652,0.4013872588930927,-2.539328345374514e-06,-3.9693225315495795e-06,4.614476207809304e-06,-0.0023023334802645505,0.4338532864085491,0.463438974518972,1.2291621014982055,0.0,6.044458119136564e-06,0,s180
0,wfpt,0.0,-0.016874385036575512,1.131834355294914e-08,0.0002655211290254478,0.00040779330309492767,0.0004161933081932023,-0.02076721453771343,0.4902742270194437,1.947377481432439e-12,1.2692210419541525,0.0,0.0002739223296982507,0,s182
0,wfpt,0.0,0.0002552290850908641,0.9505909990352279,-8.301474498484396e-06,-7.68881298340851e-06,6.446538689530712e-07,-0.0015315808557795213,0.8191898118005294,0.7809117659305159,1.3395269835364418,0.0,3.199745934878706e-08,0,s184
0,wfpt,0.0,0.009317742059300443,0.005150627708122732,5.688111833657139e-05,3.31048089305952e-05,4.143793583322175e-05,0.007807463643619429,0.4583754556851687,0.025752627441783298,1.2297124757965054,0.0,6.521404710158052e-05,0,s187
0,wfpt,0.0,0.02121228968215691,6.940040786945485e-13,0.0004212632458572285,0.00024729564579384355,0.0002556269877579398,0.017453641195552677,0.5492693958801178,3.045174017189263e-08,1.2474231982901964,0.0,0.0004295931380792206,0,s190
0,wfpt,0.0,0.021338322777997874,2.79017399160487e-07,0.00021334102528358656,7.891565051565408e-05,8.73184193148635e-05,0.015177406356433304,0.509745646291608,0.0012662229518892911,1.237630166360975,0.0,0.00022174266444829893,0,s192
0,wfpt,0.0,0.0005712797547365828,0.8577674658271027,-8.09955762037795e-06,-1.7115178543303244e-06,6.657257557662888e-06,-0.0031875232517059385,0.6477693230539345,0.3724477150385723,1.2905094339782748,0.0,2.687810229939913e-07,0,s196
0,wfpt,0.0,0.003773103313094524,0.19340014921390225,5.762875748938079e-06,-1.9053405149183078e-06,6.42807814144053e-06,0.00274520361463987,0.6520695182855529,0.3797979556133487,1.287610325461289,0.0,1.409623050285802e-05,0,s198
0,wfpt,0.0,-0.005980458821697815,0.04003709929354603,2.6802866266772973e-05,4.370251019036875e-05,5.203554877808436e-05,-0.0073340280532928695,0.4006671979224871,0.012459373773108995,1.228884449218898,0.0,3.5136045686057216e-05,0,s205
0,wfpt,0.0,0.005226829571543645,0.06934572270664305,1.9314909479595244e-05,0.00010860970843851181,0.00011701222770577058,0.010844720507214037,0.4601928828979869,0.00019025341116242896,1.2239550111191986,0.0,2.7718179129609943e-05,0,s206
0,wfpt,0.0,-0.02426749846016807,4.670578516602321e-13,0.0004277406988943966,0.0004800217008983365,0.0004883511034624588,-0.028613672337830284,0.5202722207173389,1.9172706196652403e-14,1.2887064033201856,0.0,0.0004360705371372342,0,s207
0,wfpt,0.0,-0.009823126146617515,0.0009546802476008992,8.261054830316361e-05,7.505578899313914e-05,8.33885663013012e-05,-0.009502133434451453,0.40699846056850564,0.0015596017087919078,1.2303752964362347,0.0,9.094326265446373e-05,0,s209
0,wfpt,0.0,0.032165089134465155,6.811445064886293e-38,0.0013706408079022792,0.0013171313171511656,0.0013254537437437097,0.032076987733501205,0.8380616792059923,1.729482140372305e-36,1.307800014546088,0.0,0.0013789627885787414,0,s212
0,wfpt,0.0,0.006929450772535245,0.02828323163781386,3.188909602924728e-05,-5.0797170738636765e-06,3.2885962988338235e-06,0.002195864850987144,0.6690324698250172,0.5307372980187288,1.2946863520772172,0.0,4.025710003674465e-05,0,s216
0,wfpt,0.0,-0.006705388111383192,0.03472656199231994,2.9560693145302963e-05,8.981069850255707e-06,1.7528074687356288e-05,-0.004795663157582852,0.576144322783952,0.15213034280717497,1.2717598687162037,0.0,3.810752208666113e-05,0,s218
0,wfpt,0.0,-0.002035918555109651,0.5408835126591592,-5.239344293750392e-06,-1.9684928946883673e-06,6.399794442391027e-06,-0.003104636792979846,0.48842536327620734,0.38184239949686805,1.2485260158691767,0.0,3.128970414656429e-06,0,s226
0,wfpt,0.0,0.0353326863872138,2.8545866784037864e-30,0.001080418611792533,0.0004824834509082887,0.0004908128329577099,0.025780243027625854,0.6645518333189099,1.649865792867085e-14,1.2699633627571143,0.0,0.0010887430110073648,0,s233
0,wfpt,0.0,0.01945256437813796,1.0135653704637724e-09,0.00030627705132191263,0.00018496362984654624,0.00019340095873854324,0.017950511122224184,0.71569228320964,1.689077364233036e-06,1.2915106578423843,0.0,0.0003147133564632698,0,s237
0,wfpt,0.0,-0.0026064237899390066,0.37366480022464377,-1.75996031326342e-06,1.0137905174567585e-05,1.857670940152989e-05,-0.004469471863843888,0.47280706229095937,0.13789314349811405,1.2448926159025668,0.0,6.678944318494473e-06,0,s238
0,wfpt,0.0,0.003143124793525718,0.30819346166818395,3.214307039423048e-07,-2.0473017885436207e-06,6.320986207897228e-06,0.0027108008648307376,0.508753836079325,0.384789407759598,1.2471780455250354,0.0,8.689698878239227e-06,0,s244
0,wfpt,0.0,0.044124260237408765,6.467187734156895e-45,0.001645128318244038,0.0013842179921227382,0.0013925746794757332,0.04638324933030506,0.6871099057981648,4.247654175105811e-38,1.250938959661098,0.0,0.001653482822228769,0,s254
0,wfpt,0.0,0.002796744048647789,0.3433878844905882,-8.665400785812238e-07,-1.231732031481414e-06,7.243070139106855e-06,0.0027940448148071556,0.4587078105027592,0.35523941309173024,1.226966139286296,0.0,7.608115355162148e-06,0,s259
0,wfpt,0.0,-0.0011489081038057953,0.7170558700454076,-7.239014974347313e-06,-7.799448008771748e-06,5.340197655190337e-07,-0.0008575566006298156,0.6235295901797786,0.800158206752098,1.2840815121270392,0.0,1.0944481295682706e-06,0,s262
0,wfpt,0.0,-0.004692239841371644,0.07672697973022422,2.0809200079852097e-05,2.350090183667053e-05,3.325705566636916e-05,-0.004793717467028814,0.314811979934984,0.06485134820780117,1.1909542169911398,0.0,3.056518980459888e-05,0,s265
0,wfpt,0.0,6.221136935332739e-05,0.9839560162348057,-8.330102190035049e-06,-7.727205297847206e-06,6.062618743696291e-07,-0.00087726914523149,0.4381025801191332,0.787374171012882,1.2318620150335844,0.0,3.370006496083988e-09,0,s269
0,wfpt,0.0,0.023191604421991065,9.826710290443488e-08,0.00022837732258085275,9.014809407803526e-05,9.848074561602527e-05,0.018283924739084606,0.711311568270184,0.0005866004357453717,1.2902252580336262,0.0,0.00023670882219894995,0,s273
0,wfpt,0.0,-0.002498964959241344,0.4510179777867903,-3.599242742069464e-06,-6.502020760468241e-06,1.8314362018045927e-06,-0.0016480105645846552,0.4533850940418309,0.6392167727959789,1.2369396864499214,0.0,4.73419003022002e-06,0,s275
0,wfpt,0.0,0.05866649631787267,1.1802297155132053e-77,0.0028871952860739514,0.0012543178497070873,0.0012626407997495814,0.044321905161939346,0.5283827995351782,7.712215787365315e-35,1.2123965167662714,0.0,0.002895504628691037,0,s277
0,wfpt,0.0,0.15710833677559963,0.0,0.014545998682976125,0.011525465421700076,0.011533737244347697,0.16076413984343305,0.47530446131186377,2.030489390109707e-303,1.0657867380307464,0.0,0.014554245228983298,0,s284
0,wfpt,0.0,-0.0009247043351662439,0.7564773429468915,-7.595343140431865e-06,-5.991531615734402e-06,2.4119506952802183e-06,-0.00183038358052948,0.7257290912449326,0.5921388342714482,1.313605450327561,0.0,8.081526481351631e-07,0,s285
0,wfpt,0.0,-0.0020730481829143938,0.5256925871368814,-4.977456475208086e-06,4.817262132417177e-06,1.3150624766589125e-05,-0.004437914760490177,0.6797156087058268,0.20904144236341168,1.29744510153137,0.0,3.3559877823385875e-06,0,s286
0,wfpt,0.0,-0.005203813335588902,0.08466892675419177,1.6862850826693254e-05,2.5525718662988695e-05,3.407258209164876e-05,-0.00610036714341605,0.5043309464525403,0.04586693008993432,1.250932795860507,0.0,2.5409788297570124e-05,0,s291
0,wfpt,0.0,0.0020131870954242514,0.5399216595075291,-5.202677676008349e-06,-8.140068132878042e-06,1.934024799199463e-07,-0.0005278221204641081,0.44291051334568654,0.8789178954688255,1.2349123014587373,0.0,3.1307684582593254e-06,0,s294
0,wfpt,0.0,-0.0018475692161127003,0.5526961443736809,-5.70482884509893e-06,-6.330939573251371e-06,2.4797665205689157e-06,-0.001729580718745868,0.5033036960765069,0.5957539420236222,1.2453779841765131,0.0,3.1058717323562135e-06,0,s295
0,wfpt,0.0,0.009055869543465975,0.007840565321630102,5.057929252627602e-05,1.3585991875952885e-05,2.1919281436688642e-05,0.0057826636826422,0.46813966148430136,0.1048427076993786,1.234934703913167,0.0,5.891227380694364e-05,0,s301
0,wfpt,0.0,0.029271674898734425,1.7303687676999973e-14,0.0004817026550415493,0.00021368022309453671,0.00022201184518955142,0.023413312303535105,0.6118915737195408,2.446314861789728e-07,1.258073785910034,0.0,0.0004900320435976546,0,s305
0,wfpt,0.0,0.0005415683357904856,0.838980502022051,-8.022813596575418e-06,-7.458361362511212e-06,9.099719151528518e-07,0.0008890430265079989,0.6531552082981901,0.7415838790540716,1.2937366687791385,0.0,3.4552440464352685e-07,0,s307
0,wfpt,0.0,-0.020512498864896016,1.1932709029924844e-14,0.0004939672245839466,0.0006113138672583229,0.0006197479540993589,-0.030229209818709257,0.5895414266302379,1.0278749528006615e-17,1.307608546064198,0.0,0.0005024019458286233,0,s313
0,wfpt,0.0,0.0026945986678436635,0.3982020782537993,-2.4361621511204135e-06,5.79692496364137e-05,6.647946700633067e-05,0.009347720539690813,0.5425807788394051,0.005191678206743361,1.2488657981011546,0.0,6.074569311675937e-06,0,s314
0,wfpt,0.0,0.0015693103427591188,0.606878338193165,-6.152832740413672e-06,-7.35847423549707e-06,1.0099282353737138e-06,0.0011270018156942898,0.6321320448034521,0.7282949520496365,1.283216201855673,0.0,2.2154896122117407e-06,0,s326
0,wfpt,0.0,0.0008989400711079067,0.7688358983240153,-7.677632800850986e-06,-7.885583854116973e-06,5.179143734990177e-07,-0.0007854357862533586,0.42791968730965757,0.8039371349573122,1.2278715928946144,0.0,7.258636791629414e-07,0,s328
0,wfpt,0.0,-0.002580382722188913,0.32589792979415144,-2.9052584693545214e-07,-1.3431867382784901e-06,6.99022723327225e-06,-0.0024693451543438723,0.31980809632386314,0.3597365531571871,1.198548420471519,0.0,8.042879352521126e-06,0,s329
0,wfpt,0.0,0.013245354412583253,2.6314158622053195e-05,0.00013888565255049112,-5.667134799214324e-07,7.766694021138498e-06,0.0034437937007894895,0.5514193023026356,0.33434701038780557,1.2634477172972822,0.0,0.00014721789793870066,0,s334
0,wfpt,0.0,-0.004000796642992035,0.18325262939392423,6.425569497481298e-06,7.14175455285293e-06,1.547509781607559e-05,-0.00416411357422794,0.37890431890866516,0.17297289832968532,1.217138838190908,0.0,1.475891872892987e-05,0,s336
0,wfpt,0.0,0.004128187173970863,0.1502045458572188,9.26579408833117e-06,1.1828424464233045e-05,2.0486405672426322e-05,0.00452574343235149,0.37334122941511705,0.12399228150042955,1.203780582608917,0.0,1.7923797483998527e-05,0,s339
0,wfpt,0.0,0.0641206834008492,1.1017117583044889e-68,0.0025449233506796842,0.0018399005106551902,0.0018482185808015306,0.05992815294572218,0.4472008054736998,3.3344003782504277e-50,1.1708092776808077,0.0,0.0025532355455867295,0,s346
0,wfpt,0.0,0.02584439583420134,9.264437796046054e-16,0.0005297124353627058,0.00010496642615975826,0.00011329895421052782,0.0142180797582932,0.5297317395938743,0.0002266243441072862,1.2438185054797315,0.0,0.000538041423833957,0,s357
0,wfpt,0.0,-0.0016322728351880586,0.5324928974383397,-5.107731815279237e-06,-8.279019491963524e-06,9.261328948184655e-08,-0.0003020558820532827,0.679161516721548,0.9162334634799533,1.282370754391821,0.0,3.2605817917863433e-06,0,s359
0,wfpt,0.0,-0.006974269750489017,0.02261298431949309,3.49834603216026e-05,4.0799060802898524e-05,4.9132123586259624e-05,-0.008299130863139659,0.5939078070985999,0.015176371776584496,1.2857564119181335,0.0,4.3316571568641216e-05,0,s365
0,wfpt,0.0,0.040993875613105746,2.8830888228369747e-26,0.0009281335758093423,0.00029391327598560224,0.00030224422946623086,0.0296736292010404,0.47264224509931174,1.7143277193059078e-09,1.2113966673424716,0.0,0.0009364592440767039,0,s368
0,wfpt,0.0,0.017574920578324205,1.3647872050200411e-06,0.0001860671797387914,2.4516154944143054e-05,3.2849353419517335e-05,0.007910597458273967,0.63716685296201,0.047097413933499935,1.2779826166304071,0.0,0.00019439903194440333,0,s369
0,wfpt,0.0,0.01651528646133472,7.929217031012842e-09,0.0002690727508405377,0.00014109472183643224,0.0001494269488155897,0.014952850180143099,0.8785580633046859,2.2891522695054667e-05,1.3365457416037025,0.0,0.0002774039113272453,0,s372
0,wfpt,0.0,-0.0061423089958922115,0.04705487300400015,2.483931913455084e-05,3.353361531854837e-05,4.197222211177465e-05,-0.007085651680165887,0.471974136147688,0.02573542201190723,1.246311392171676,0.0,3.3277999297975924e-05,0,s373
0,wfpt,0.0,0.002130094947928554,0.5130511119049352,-4.768047632497385e-06,-6.086158361950922e-06,2.247295134871763e-06,-0.0017072758860263541,0.5016605457411476,0.603553157136302,1.252538235407699,0.0,3.5653948800007385e-06,0,s374
0,wfpt,0.0,0.051843229263100185,2.4024013013793622e-87,0.0032569839100403675,0.003147884205753071,0.0031561913759443616,0.051569152782777766,0.6259345990397893,1.7376279532994451e-84,1.2301786748066044,0.0,0.0032652901710599203,0,s376
0,wfpt,0.0,0.010970997504514081,0.00045629484242123763,9.64616053554801e-05,6.147543602919026e-05,7.002199219263705e-05,0.009542115327116518,0.44321124984080706,0.004205963217268264,1.2224486654444706,0.0,0.00010500786248934801,0,s380
0,wfpt,0.0,0.04771507195965578,3.645874751795536e-47,0.0017312298312293084,0.001190202669586582,0.0011985609805124087,0.04584793393077727,0.627026577706297,5.0262669284994154e-33,1.2357173727460813,0.0,0.0017395836146932853,0,s383
0,wfpt,0.0,-0.0032155384039906647,0.3658046884672017,-1.517742438172931e-06,-3.1281723282816642e-06,5.205256518370227e-06,-0.0033061598572116657,0.6930742175387716,0.4293358518648429,1.3058669142955723,0.0,6.815672988103039e-06,0,s384
0,wfpt,0.0,0.0017593826902518293,0.5474828468167738,-5.477776373608023e-06,-5.049350439323419e-06,3.534457570730787e-06,0.002020544947004481,0.4906498274834198,0.5210794716703973,1.2411992755119143,0.0,3.1060353139489294e-06,0,s388
0,wfpt,0.0,-0.01881258882427442,1.3883413955900208e-07,0.00022280503118965456,0.00035472165119565524,0.0003630520979356344,-0.027655423699757792,0.602123272761182,4.083824340116853e-11,1.311031303629921,0.0,0.00023113657724394,0,s391
0,wfpt,0.0,0.0015834837956712625,0.6018212387219108,-6.064593775167992e-06,-3.7317082266508095e-06,4.601725649533428e-06,0.002305797274630275,0.3842080679560601,0.4574214516417028,1.213174634671079,0.0,2.2688595417985624e-06,0,s396
