,index,slope_val,slope_pval,log_rsq,log_int_pval,int_pval,log_slope_val,rsq,log_rsq_adj,log_int_val,int_val,rsq_adj,log_slope_pval,subj_id,sub_id
0,wfpt,0.008894184389248942,0.006646446472329036,2.166062065112051e-05,0.0,0.0,0.004795254556678591,8.769058097246596e-05,9.755833163649363e-06,1.2877375434130776,0.6451172988956312,7.578657957463264e-05,0.17737784312244204,0,s408
0,wfpt,0.11551515644016458,3.687323448805394e-212,0.008931635740400234,0.0,0.0,0.11467013442709192,0.011506793829433759,0.008919766373897242,1.1391884725427204,0.5536979912071875,0.011494955303886112,6.234650868144097e-165,0,s409
0,wfpt,0.012796883752260416,1.6679861409328034e-05,4.420509348712631e-05,0.0,0.0,0.0056614103712073205,0.00022195999877205885,3.222871440722308e-05,1.3036333788442753,0.7192325975253993,0.00020998632227675618,0.05470944637522998,0,s420
0,wfpt,0.006093817929039354,0.11564732550351851,7.297721763332987e-06,0.0,0.0,0.003378160082522716,2.9468308056723735e-05,-4.6072367152483196e-06,1.2686511886781644,0.5743241996624853,1.7563613520121812e-05,0.43366325546164564,0,s421
0,wfpt,0.001901557829013174,0.6476852083245987,5.044222519678954e-07,0.0,0.0,-0.0009033061669068906,2.4861541249032726e-06,-1.1400617101031685e-05,1.264652149816711,0.5466508101877755,-9.418861635523967e-06,0.836915679947069,0,s425
0,wfpt,0.00035051442225734596,0.9222920834248264,1.1404749338250753e-06,0.0,0.0,0.00113981592284596,1.1328192961457262e-07,-1.0764556847009388e-05,1.2587888725435095,0.5390481619489691,-1.1791762079882417e-05,0.7569327981358602,0,s427
0,wfpt,0.0028470187417965424,0.4197945641210419,1.8549993586525204e-05,0.0,0.0,-0.00504471666910989,7.748894304993037e-06,6.645169066898937e-06,1.2973532598999242,0.6449158057291078,-4.156058802218254e-06,0.21193372970440114,0,s430
0,wfpt,0.025544241381303394,1.7970171860706347e-13,0.00030783617649599027,0.0,0.0,0.019900105012015334,0.000645228672264464,0.0002959347959414771,1.2478812319022539,0.5613115451092814,0.000633331308382834,3.6682227795462154e-07,0,s441
0,wfpt,0.01568983643324838,9.788508753024079e-06,5.179012337208633e-05,0.0,0.0,0.008071906057537409,0.00023274478789458986,3.988569457769042e-05,1.265398521422754,0.5785542112841678,0.00022084251337362026,0.037001264290613345,0,s449
0,wfpt,0.12882426443000378,0.0,0.021217257933452527,0.0,0.0,0.13378142198952214,0.019606087965413965,0.021205605480512424,1.1296295762935926,0.5982871270403891,0.019594416331422337,0.0,0,s451
0,wfpt,0.029690405355506023,3.3441156042716755e-15,0.0001925590219468143,0.0,0.0,0.01838273311007338,0.0007564753212129238,0.00018036595088433138,1.2906295460753954,0.7120933429363783,0.0007442891273461427,7.074272915797801e-05,0,s453
0,wfpt,-0.022370634364662224,1.0741085402679708e-15,0.001060992603333033,0.0,0.0,-0.029947837317063963,0.0008134871834173385,0.0010483471654957333,1.3241418551163928,0.6464386841988411,0.000800838932666359,5.315838618077537e-20,0,s456
0,wfpt,0.05514587213144932,5.517707537162971e-61,0.002078828024021595,0.0,0.0,0.04655898206406761,0.003245559703350054,0.0020668765859993554,1.226984611633628,0.5910439465273944,0.0032336222384969915,1.1181953617753849e-39,0,s467
0,wfpt,0.026708545307520683,3.069188960887296e-12,0.00019570511714439576,0.0,0.0,0.018403206359230734,0.0005789438250648482,0.00018380240166449013,1.2604059553931877,0.6004199371005627,0.0005670456720591188,5.020511322412043e-05,0,s469
0,wfpt,0.1390686221345765,0.0,0.025473198465686075,0.0,0.0,0.14426838634628328,0.0240411694265118,0.02546159667991099,1.1415033875579632,0.6877931054418438,0.02402955059236611,0.0,0,s471
0,wfpt,0.0715615639315266,8.484764947926917e-87,0.00304771397399195,0.0,0.0,0.06594336782776775,0.004631647445928588,0.003035845211806887,1.1884393855751803,0.5329093315949711,0.004619797540543313,1.0499210991732236e-57,0,s473
0,wfpt,0.036526627039839485,2.827915139731162e-27,0.0006155573712629536,0.0,0.0,0.02537891953616358,0.0014006142627607243,0.0006035884086215138,1.2387975327486305,0.5515558068622697,0.0013886547022233797,7.482882884955329e-13,0,s477
0,wfpt,0.15347209927589942,0.0,0.03085152425881965,0.0,0.0,0.15861046582592286,0.029088547438993917,0.030839986502257166,1.0945596808555764,0.5715069265290598,0.02907698869411235,0.0,0,s481
0,wfpt,0.0038312234660174693,0.3401217379187834,4.955657526006796e-06,0.0,0.0,-0.002785084905869945,1.0833268680121577e-05,-6.949328834826574e-06,1.2904099198064882,0.626796629669548,-1.0716477074623754e-06,0.5188072100244348,0,s484
0,wfpt,0.0855361885886338,6.243636540473967e-153,0.008716687509484067,0.0,0.0,0.08782995854674436,0.008276361483841144,0.008704815568689073,1.2244111486866833,0.760135484610826,0.008264484269554284,5.396200602321455e-161,0,s489
0,wfpt,0.09494770848981159,4.329701500070602e-171,0.005475664210272901,0.0,0.0,0.08008370781895688,0.009212847853647954,0.005463824352945457,1.1874029877544925,0.5799243035813861,0.009201052487661343,2.6269573567311744e-102,0,s492
0,wfpt,0.06004415653751573,2.5798685511824255e-60,0.0021335153598919243,0.0,0.0,0.05371921612510111,0.0032281698822395066,0.0021214925824197817,1.232216229786908,0.6403909212871668,0.0032161602936938705,1.9163453667105263e-40,0,s495
0,wfpt,0.030058157691909924,1.9641304339928767e-16,0.00042460825393908497,0.0,0.0,0.022826346664019503,0.0008049179159459463,0.0004127082635614343,1.2530514216349304,0.5918257311942458,0.000793022453172032,2.333036092349257e-09,0,s500
0,wfpt,-0.017018475764676973,1.6158241089528824e-05,0.0002997590768387681,0.0,0.0,-0.021241323253183772,0.00022135977517001582,0.0002878574584367355,1.3004008318870977,0.5929518396618507,0.00020945736511002178,5.215362796568616e-07,0,s501
0,wfpt,0.04280344058356354,9.399662624516223e-34,0.0005049339892847504,0.0,0.0,0.026902534656798704,0.0017652577925429958,0.000492891589877531,1.2419432365351086,0.5622167934959699,0.0017532305781258195,9.51413696878673e-11,0,s502
0,wfpt,0.3202915736709242,0.0,0.12758796128477878,0.0,0.0,0.3273695637804934,0.12337673748901523,0.12757757517988688,0.8676595239854069,0.43098214050364353,0.12336630124931303,0.0,0,s504
0,wfpt,0.006409955802263964,0.05354403939054796,6.699060965908998e-05,0.0,0.0,0.008553003786274346,4.544983535814673e-05,5.4795709793387104e-05,1.2652203454331112,0.6023401301527674,3.3254970237428516e-05,0.019091525751298695,0,s505
0,wfpt,0.010132787178779223,0.002745464544281128,7.6451718103554e-05,0.0,0.0,0.008824948772823193,0.00010677543726034244,6.454744118566946e-05,1.2669060319604957,0.595790509442672,9.487166306854089e-05,0.011272008783906636,0,s507
0,wfpt,0.006209921181905498,0.11706860656042839,3.027321251458659e-07,0.0,0.0,-0.0006923852924742013,2.9239812268211374e-05,-1.1602309629044072e-05,1.2753357445579023,0.5813575800463066,1.7335115011340996e-05,0.8733033729941655,0,s508
0,wfpt,0.025949808262048,1.0936695306878371e-17,0.0015829030339915562,0.0,0.0,0.03444569862103264,0.0008726900320561448,0.0015710168331657393,1.1944398097885107,0.4501731906312687,0.0008607953761123888,8.748898217234692e-31,0,s509
0,wfpt,0.014094662409225762,2.006445460108857e-06,6.030818255986503e-05,0.0,0.0,0.007248905668384167,0.00026888685974058024,4.840385517335122e-05,1.2732281710512436,0.6059243624757471,0.00025698501549265007,0.024401182256079127,0,s510
0,wfpt,-0.0050352542111479475,0.13226473147176554,3.150511421790014e-05,0.0,0.0,-0.005596136379514602,2.6973295770282846e-05,1.960044392956828e-05,1.2764831442038693,0.5739887564631188,1.5068571530441055e-05,0.10378517921110161,0,s551
0,wfpt,0.1105695355249164,1.0207002994307681e-293,0.015424116070226757,0.0,0.0,0.11719364177442927,0.01603462769905617,0.015412253281403832,1.1875501584328347,0.7523445325789033,0.016022772408901043,1.583623414058365e-282,0,s556
