,index,log_int_val,slope_pval,rsq,log_rsq_adj,int_pval,log_int_pval,log_slope_val,int_val,log_rsq,log_slope_pval,slope_val,rsq_adj,subj_id,sub_id
0,wfpt,1.2705373223490095,0.7666270899646774,9.897364152688937e-07,-8.404637685366367e-06,0.0,0.0,-0.0013993833440225506,0.6063099140708461,2.8362112686197705e-06,0.6154524203623808,-0.0007830457066810073,-1.0246460019125436e-05,0,s402
0,wfpt,1.22013620750363,0.13159432194610193,2.5546403985998722e-05,2.341928193405618e-05,0.0,0.0,0.0058926245240883135,0.43590845934274836,3.465510009748041e-05,0.07905269633056156,0.004909760552344877,1.4310483475443725e-05,0,s403
0,wfpt,1.222633914521839,0.19324894524071784,1.8807826579259057e-05,1.6264915639663258e-05,0.0,0.0,0.004871426671386717,0.4298595167401634,2.737596948554355e-05,0.11649645442397985,0.004061269329593924,7.69667752964498e-06,0,s408
0,wfpt,1.1898915304569377,2.1374710080645795e-61,0.0030324397838563666,0.00224508772135823,0.0,0.0,0.05467137350481807,0.4936553304651526,0.002256174010231149,4.0199118073813286e-46,0.058233500756278936,0.0030213621203504237,0,s409
0,wfpt,1.259090113779328,0.12600527322784075,2.675516796313282e-05,2.3925986300632474e-05,0.0,0.0,-0.007089678656082867,0.5032255385038007,3.535441489987967e-05,0.07860664681681416,-0.005931018390314872,1.532664108450099e-05,0,s420
0,wfpt,1.0603261905801586,0.0,0.031163155464604575,0.021585393358557692,0.0,0.0,0.1762749663420986,0.5120663019412015,0.021596386904627285,0.0,0.1854331107258687,0.031152269412732192,0,s421
0,wfpt,1.2068366698059663,4.0438913415158903e-25,0.0011903286165582116,0.000910846482576777,0.0,0.0,0.03415379664964284,0.4727119811605243,0.000921947596517092,8.158769916189342e-20,0.03694840119197854,0.0011792304846954815,0,s425
0,wfpt,1.2248879689189918,0.12408601422641638,2.6277868871216192e-05,-2.256856350690839e-06,0.0,0.0,-0.0029556635275704533,0.40427806292849994,8.85440329490006e-06,0.37202853190397256,-0.0049893809810623605,1.5166802823873837e-05,0,s427
0,wfpt,1.274198370612162,0.0006739782515402816,0.00012915358740139826,6.859001214665206e-06,0.0,0.0,0.004870627374686421,0.6209677881870654,1.803248346543551e-05,0.20395276087643877,0.011262835025871741,0.00011798159644738071,0,s430
0,wfpt,1.2594801198558376,0.014441920039992104,6.6480795992363e-05,9.12046132151012e-06,0.0,0.0,0.005761463988590815,0.5484937354028588,2.023159455111223e-05,0.1772167299339838,0.00897652200258808,5.5370176654134795e-05,0,s441
0,wfpt,1.2521075285357233,0.2997985257983341,1.2012443818210095e-05,1.909789421938868e-06,0.0,0.0,0.004707524790967567,0.5310312082257556,1.3083077282094457e-05,0.2792142632076144,0.00355040957996346,8.391439954014146e-07,0,s449
0,wfpt,1.2314724406901965,4.180885183187617e-15,0.0006843715694810903,0.0002924448344833186,0.0,0.0,0.02134269795504487,0.5077916748181706,0.0003035528196293491,1.72138837471559e-07,0.02951537877327248,0.0006732678157485017,0,s451
0,wfpt,1.2593241151446581,0.8980280713939217,1.887770610942141e-07,-1.1435116691327352e-05,0.0,0.0,0.0002693364863162115,0.5587926241349364,5.966399196921657e-08,0.9425660019422512,0.00044357373172222367,-1.1305737884326206e-05,0,s453
0,wfpt,1.1869622645527396,1.172218315476067e-122,0.006543652749424034,0.0036390028540062014,0.0,0.0,0.07353603282513313,0.5578765535916574,0.0036507942479533373,3.52150959483155e-69,0.08293606770154778,0.006531895591299075,0,s456
0,wfpt,1.234859857591273,0.5413506578154181,4.1450199369519325e-06,-5.1364008004650685e-06,0.0,0.0,0.002622863656898698,0.47599262771543055,5.974890840532154e-06,0.46337632535705264,0.0021179779096711093,-6.9662920363366965e-06,0,s467
0,wfpt,1.2455747771823165,4.6253231231296344e-05,0.00018438594737668623,6.276727505516444e-05,0.0,0.0,0.012729658088402096,0.52739791675055,7.387781220247192e-05,0.009920792658121324,0.018011090330178295,0.00017327663812483074,0,s469
0,wfpt,1.277930319361722,0.39110582307998365,8.172429287744976e-06,-9.384570107684453e-07,0.0,0.0,-0.005072994758650865,0.5739785295402842,1.0172787985873732e-05,0.3386513541852153,-0.003956880375336167,-2.9388379356731775e-06,0,s471
0,wfpt,1.2306416844537553,0.741861470288224,1.2055582843117918e-06,-1.024870500154762e-05,0.0,0.0,-0.0012935836703999587,0.42599097096499894,8.62643443344524e-07,0.7805272587486598,-0.0014509611304069237,-9.905786350516976e-06,0,s473
0,wfpt,1.2508340040288592,0.38444861965762167,8.451912289708652e-06,9.130287632164169e-06,0.0,0.0,-0.005537832122304971,0.4841462983458838,2.0303494815521184e-05,0.1776552242348842,-0.0030606518077567263,-2.721427316609848e-06,0,s477
0,wfpt,1.2372714925083335,0.9039105940997185,1.619377738570904e-07,-6.361799947063318e-06,0.0,0.0,-0.0023988166624385153,0.4485737446647783,4.749505309598057e-06,0.5132455059545309,-0.0004305233285169883,-1.094941845680708e-05,0,s481
0,wfpt,1.2674246117742611,0.0003885636639238236,0.00013984300533087524,0.00010102421411684048,0.0,0.0,-0.014978378580862862,0.503811884781403,0.00011213432618228936,0.001488841032505965,-0.015904215406973166,0.00012873320114648035,0,s484
0,wfpt,1.2909234404474534,0.9129062613287656,1.3292101430639747e-07,3.6513363490420225e-05,0.0,0.0,-0.007231941830069885,0.6245124840073208,4.762431580751514e-05,0.03842467298667049,-0.00029748026724361366,-1.0978435538877562e-05,0,s489
0,wfpt,1.2450191771796064,0.8342982565295507,5.470337819390991e-07,-9.952717835659541e-06,0.0,0.0,-0.0022086231071049914,0.47595291169417153,2.5475628268045725e-06,0.6516717866587035,0.0009742633199877285,-1.195327188763251e-05,0,s492
0,wfpt,1.285623987224259,0.3001385693553878,1.192890896428711e-05,-1.1104273468953707e-05,0.0,0.0,9.390669421507902e-05,0.627777529573887,7.0844823341076335e-09,0.9798551897961978,0.0035358697000213504,8.176834805917466e-07,0,s495
0,wfpt,1.2342351503684086,0.025251594427202005,5.562832203476198e-05,4.200854697133938e-05,0.0,0.0,-0.007740535961832731,0.41617866186751673,5.311931477369747e-05,0.028779875997122863,-0.00786321875172395,4.451758211088119e-05,0,s500
0,wfpt,1.2490113564780403,0.9892450408843566,2.0189855343133445e-09,-2.8988799509743757e-06,0.0,0.0,0.0031741041385729384,0.5220330955352934,8.212386828354568e-06,0.38995019270698705,4.7600608958739844e-05,-1.1109339022041809e-05,0,s501
0,wfpt,1.2302155112802171,0.07105267749952209,3.620626937184124e-05,1.67090548487403e-05,0.0,0.0,-0.005273999688335133,0.4133442359996504,2.782010375967925e-05,0.11357379506527823,-0.005953221727739391,2.509531364258688e-05,0,s502
0,wfpt,1.263710957514635,0.5477330982357588,4.015591625217141e-06,2.9365564073846606e-05,0.0,0.0,-0.011004013340625118,0.49505715206778556,4.047647235538854e-05,0.05631029325065158,-0.002976163597188025,-7.095721786143372e-06,0,s504
0,wfpt,1.2333963496373188,0.38469373576556,8.396293056600612e-06,2.444357082187487e-06,0.0,0.0,0.00418684829124031,0.4707772196841087,1.3555564491563032e-05,0.26936552219106974,0.0030864995567403907,-2.714971679251832e-06,0,s505
0,wfpt,1.2187175444945277,9.867960977903513e-15,0.0006655996505647854,0.0005239845553116629,0.0,0.0,0.0280176667086961,0.4915215661812484,0.000535089967765523,3.908923912279081e-12,0.02910713239504785,0.0006544956882507114,0,s507
0,wfpt,1.2320780697471791,0.02506144563987989,5.577372045550977e-05,2.0179175471812805e-05,0.0,0.0,0.008704337083607863,0.47065220702364746,3.129018582548326e-05,0.0933239180187668,0.010260245241594971,4.466298214722553e-05,0,s508
0,wfpt,1.2357762816148776,0.41413148718256754,7.410274044050702e-06,1.0550478213300352e-07,0.0,0.0,0.004595253967254955,0.46734301922490346,1.1216738179053998e-05,0.3150264749746712,0.003483457942487371,-3.701001647815616e-06,0,s509
0,wfpt,1.2305920532077859,0.3954771447478158,8.022803745455498e-06,-2.4052800327023505e-06,0.0,0.0,0.0036160676854410864,0.44235150233517906,8.705981262124851e-06,0.37606676839134934,0.003257644392814482,-3.0884651405216346e-06,0,s510
0,wfpt,1.2220970473788382,0.6039398463178818,3.0067217710039174e-06,-6.58645823459203e-06,0.0,0.0,0.002394449872931791,0.41542373898647617,4.586924556737593e-06,0.5217060863332221,0.0018798996586164955,-8.166678676646555e-06,0,s551
0,wfpt,1.238566310796874,0.1620364212125056,2.221763248355657e-05,8.213864307604624e-07,0.0,0.0,-0.003249096367795086,0.4888277419905579,1.2187855077727683e-05,0.30043746863220777,-0.003927028324407007,1.0853990328407725e-05,0,s556
