,index,log_int_pval,log_slope_val,slope_val,log_slope_pval,slope_pval,log_rsq_adj,int_val,rsq,log_rsq,log_int_val,rsq_adj,int_pval,subj_id,sub_id
0,wfpt,0.0,0.01478572192557949,0.028753736050025895,0.006964695564187998,1.0728580297166114e-08,0.0001460925808405289,0.6311966800022872,0.0007603259510096105,0.00016934553805847408,1.2719589774681057,0.0007370867381614188,0.0,0,s403
0,wfpt,0.0,0.0377060351408714,0.05661617251440933,6.05015007353871e-15,4.067715861307387e-31,0.0013917915033224704,0.6439625905428802,0.003125189169580822,0.0014150154901243495,1.2513693782869555,0.003102004956109794,0.0,0,s408
0,wfpt,0.0,0.0849512340104253,0.0921486097202854,6.152298185326591e-104,1.3218636088186525e-112,0.010818392269457244,0.6095478943794166,0.011757393609525213,0.010841397027887112,1.189575918713125,0.011734410154332187,0.0,0,s409
0,wfpt,0.0,0.0047576787088463015,0.007580236380224568,0.21902012982909536,0.068377349456332,1.2459625553740139e-05,0.7058766895989382,8.101506392432789e-05,3.685075537418481e-05,1.3005480988159985,5.6625606269289364e-05,0.0,0,s420
0,wfpt,0.0,0.0405314402261759,0.046129416405017096,3.1935661758421803e-15,4.114258135357929e-24,0.001421009128646622,0.7572887295668879,0.002383195939835825,0.0014442324359530412,1.2763388092646695,0.0023599944699056463,0.0,0,s421
0,wfpt,0.0,0.06693067626394944,0.08814248536775265,9.702938410111031e-41,9.759293667861357e-77,0.004122400097734014,0.5614518147214186,0.007962649510866782,0.004145560580533614,1.1977453655429593,0.007939577801706177,0.0,0,s425
0,wfpt,0.0,0.01664558941529276,0.030848820155112852,0.0016937015878371903,3.8657466632616236e-10,0.0002108294090363838,0.7251244159925628,0.0009324661422668301,0.00023463504669996027,1.295248363705201,0.0009086776872484492,0.0,0,s427
0,wfpt,0.0,-0.021297875820729464,-0.016520841744045774,7.693414714534871e-06,0.0003576956331848917,0.00044215361417498933,0.6771655583214172,0.0002962793924727869,0.00046540347104095936,1.3117062503003136,0.00027302938734219406,0.0,0,s430
0,wfpt,0.0,0.039819231970399604,0.03665662180756642,2.426351646732662e-17,7.038169251299953e-21,0.0016443985683310958,0.965972565554557,0.00204120572884392,0.0016676166804134862,1.3297543681465185,0.0020179963052830985,0.0,0,s441
0,wfpt,0.0,0.005365624149647433,0.010749669431143697,0.29699221355513233,0.0264774492408499,2.039057315661452e-06,0.6912384464450669,0.00011452489499486074,2.5295364693533884e-05,1.2964999371397792,9.127066281888752e-05,0.0,0,s449
0,wfpt,0.0,0.08131089682510517,0.09203847619971653,1.01482084524275e-40,1.6818365151700407e-64,0.00412033312351634,0.6465120477133501,0.006665774944130898,0.0041434936543862655,1.2031383592663236,0.006642673073693817,0.0,0,s451
0,wfpt,0.0,0.028538784727855593,0.03381098775123676,6.211621082782815e-13,3.303714000695324e-15,0.0011802764478594518,0.7913601207246602,0.0014426816767210138,0.001203505353730483,1.300024001517657,0.0014194583333487776,0.0,0,s453
0,wfpt,0.0,0.01284739140091331,0.011745621221750715,0.0003981979409904976,0.0023771126857406928,0.0003010453894771725,0.43581471939348476,0.00023980111985366648,0.0003271260801612774,1.1860131327705004,0.00021383197343349813,0.0,0,s456
0,wfpt,0.0,0.0028275572878198527,0.006846171491075042,0.5549238152390805,0.14498735027321466,-1.5510718017974767e-05,0.6581423694387263,5.0578202709483655e-05,8.299742010109412e-06,1.2917572767791392,2.6768749359251665e-05,0.0,0,s467
0,wfpt,0.0,0.0011277439743274387,0.009616864896492144,0.8368597896997048,0.05879249526149507,-2.2270776845134677e-05,0.6137623163939687,8.305078040449221e-05,9.86095890942451e-07,1.2814381779455841,5.979581623827279e-05,0.0,0,s469
0,wfpt,0.0,0.017577323091988492,0.0421597727877316,0.0005954859750239074,4.271250287735681e-18,0.00025091470599380994,0.6678389898773456,0.0017472213377532908,0.0002741652254312221,1.2794537053399866,0.00172400507702819,0.0,0,s471
0,wfpt,0.0,0.007670344695256973,0.015716007148621314,0.2035417797037147,0.0016459288150381028,1.434558967583488e-05,0.714845863379212,0.00023039738711227997,3.760269259966975e-05,1.2931034656121259,0.00020714584977077344,0.0,0,s473
0,wfpt,0.0,0.008579119704842868,0.024784478928553025,0.105727596433919,7.776865856943448e-07,3.76054697217576e-05,0.5034579090158282,0.0005676008702462099,6.0860949954499866e-05,1.2448942006805814,0.0005443571752109522,0.0,0,s477
0,wfpt,0.0,0.06260238007135868,0.06772904619172058,2.6243930927189158e-50,7.57958601017835e-52,0.005137373932287526,0.5904895081385033,0.005323803064003485,0.005160510810495511,1.208752978328742,0.005300669983466455,0.0,0,s481
0,wfpt,0.0,0.005018523848559053,0.016259584308962606,0.29642190337772095,0.0006244732870655124,2.1488485562048965e-06,0.7552528559551313,0.00027858662239133025,2.5958888108412737e-05,1.3134677661000704,0.0002547825980715457,0.0,0,s484
0,wfpt,0.0,0.01274496739731552,0.013061374264140209,0.0027557917495199835,0.0002728172965454983,0.0001851683272605653,0.693981885510867,0.0003080720297075068,0.00020842037571910943,1.2896265146681576,0.0002848222988370841,0.0,0,s489
0,wfpt,0.0,0.005240390851301584,0.006060493597003655,0.35438558503789597,0.26476786118589685,-3.3480899674920295e-06,0.6387992720193479,2.926375720024854e-05,2.01819542239301e-05,1.2833452012020345,5.733926708439974e-06,0.0,0,s492
0,wfpt,0.0,-0.004429627710231081,0.006978996129129163,0.27336139035540735,0.09153661695891392,4.647450817962806e-06,0.7992844333105562,6.621422619845774e-05,2.790423840215439e-05,1.3369551327965037,4.29588704663475e-05,0.0,0,s495
0,wfpt,0.0,0.0036865454749712544,0.0040727371724127185,0.3741707073815481,0.37375545805113364,-4.94711597154307e-06,-0.4074187747354699,1.861599455443841e-05,1.858628828599329e-05,0.9234922974604687,-4.9140864848418175e-06,0.0,0,s500
0,wfpt,0.0,-0.007589388476870245,-0.005611410105821373,0.06145384934837316,0.19055274989610904,5.877601709036728e-05,0.6615506653536279,4.0315413112668175e-05,8.23062605009861e-05,1.2992966297302149,1.67858426720624e-05,0.0,0,s501
0,wfpt,0.0,0.02359436008990899,0.027479850555418198,2.8993598533241663e-08,9.48644962817955e-10,0.0006922135075860814,0.629568357299747,0.0008700838197588379,0.0007154537640220449,1.2622994098821803,0.0008468471595379778,0.0,0,s502
0,wfpt,0.0,0.009786320331312135,0.010704893102728439,0.05818537322599573,0.02413324248973335,6.020242399329412e-05,0.6128985550832183,0.00011825642245644197,8.345954220645435e-05,1.2626009405521792,9.500227706416009e-05,0.0,0,s504
0,wfpt,0.0,-0.005199410785260025,-0.007906306590005529,0.2674777012887302,0.10655492628438845,5.46841813364729e-06,0.5231397484243665,6.201573996689191e-05,2.9278378646635517e-05,1.254382331089155,3.8206558952036396e-05,0.0,0,s505
0,wfpt,0.0,0.011851235488599898,0.013679557218040699,0.015573505850870103,0.004050717072011932,0.00011280075041530946,0.5979048793615755,0.00019210757545595758,0.00013605448187992142,1.2664392896307217,0.00016885514761233456,0.0,0,s507
0,wfpt,0.0,0.003413257194642305,0.011196218785174315,0.5385107916535725,0.02783555743696185,-1.4458385123594653e-05,0.5791347961698704,0.00011251703519998824,8.79830592470654e-06,1.270445479531306,8.926275632747949e-05,0.0,0,s508
0,wfpt,0.0,0.004671545390343854,0.010593397760300648,0.42035780195400363,0.04433518929176708,-8.251384799429218e-06,0.5929739611238101,9.514813969124791e-05,1.5278774766258607e-05,1.2724600575307519,7.161985949311056e-05,0.0,0,s509
0,wfpt,0.0,-0.0026453338388484,-0.005742962824220849,0.5434748212064368,0.21321271650591098,-1.467164244850494e-05,0.5542203734206927,3.603578678734731e-05,8.585053559384548e-06,1.2658239121369903,1.2779729198331147e-05,0.0,0,s510
0,wfpt,0.0,0.025091914161323878,0.04809113226119843,2.7148741390976997e-07,3.459901653525658e-24,0.0005985058575618263,0.5944601313190166,0.0024192566712087915,0.0006220217401505801,1.2522950017040997,0.002395783078490865,0.0,0,s551
0,wfpt,0.0,0.015996976999610724,0.005680605334043043,0.0013297916533336037,0.2501977970063384,0.0002297206092852777,0.6049767964206074,3.264836893235312e-05,0.00025441605142006996,1.2394398999332086,7.956597693481449e-06,0.0,0,s556
