,index,rsq,rsq_adj,log_rsq,slope_pval,log_slope_pval,log_rsq_adj,int_val,int_pval,log_int_pval,log_slope_val,log_int_val,slope_val,subj_id,sub_id
0,wfpt,0.0016167558642915525,0.00161246170587237,0.0009419026309883671,8.3789042522377e-84,1.4418104209365915e-49,0.000937605144818443,0.41801136787828286,0.0,0.0,0.028178438668041306,1.185690856062711,0.033735336662315034,0,s409
0,wfpt,0.0005107834998301364,0.0005062608832613336,0.0008484797111443232,2.2571346036405756e-26,1.166274681155054e-42,0.0008439543429408225,0.436594573622502,0.0,0.0,0.02319647378669825,1.1892232883595444,0.01809463999146152,0,s420
0,wfpt,0.002796738677390609,0.002791765045427441,0.0031458620549784655,3.916936808888521e-124,2.233188686673118e-139,0.0031408891969979535,0.23731743302526465,0.0,0.0,0.04452346480645434,1.1140115961208443,0.042585386665598995,0,s421
0,wfpt,0.0016684033619833727,0.0016638342968356978,0.001837427797277691,2.479206779657096e-81,2.231608915382059e-89,0.0018328590456884175,0.4090603587362302,0.0,0.0,0.0396357873211944,1.165158331257118,0.03776218564170457,0,s425
0,wfpt,4.677464690794331e-05,4.2426986383237164e-05,6.384618280175225e-05,0.0010381250150941527,0.00012708388531992208,5.9498483082620623e-05,0.35499652262221976,0.0,0.0,0.007925015671796192,1.1872938897699188,0.0066777094671976326,0,s427
0,wfpt,0.0014442987030572896,0.0014397181302938655,0.0017073795600629493,1.7075380990904758e-70,5.384426476820238e-83,0.0017027997319147836,0.36673020948543306,0.0,0.0,0.037015995367168285,1.1575225955237487,0.03455219096445471,0,s430
0,wfpt,0.00345085993933536,0.0034461480785137333,0.0030606160603300347,5.1373357425615925e-161,6.123728769719256e-143,0.003055900035353276,0.3943066087195119,0.0,0.0,0.042728322999038754,1.1614936668070395,0.04579008384274434,0,s441
0,wfpt,0.002932108033502412,0.002927801007558517,0.001730296701117684,7.487627840030752e-150,3.551648278889842e-89,0.0017259841483989735,0.31065454860990704,0.0,0.0,0.03364693676871683,1.1528639712093922,0.04104943046556023,0,s449
0,wfpt,0.0025522978609031632,0.0025478745502657274,0.0017938252299429802,2.4259964174110532e-127,5.3760430995673965e-90,0.0017893961005673864,0.39611007882863586,0.0,0.0,0.03595923398528178,1.166439192540221,0.04118751688817035,0,s451
0,wfpt,0.0021311213758544723,0.0021262773051420325,0.002583154877421334,1.4089521324864976e-97,9.684346832852153e-118,0.0025783068586151536,0.3202734311988293,0.0,0.0,0.03682001237763955,1.139934900004187,0.035230822525490244,0,s453
0,wfpt,6.076189752457495e-07,-4.2117016563203435e-06,2.6680654449107166e-06,0.7225321381063736,0.45685521238263094,-2.151500754221658e-06,0.2152619906935119,0.0,0.0,0.0013354973255420544,1.1566459884489606,0.0006152623826126819,0,s456
0,wfpt,0.0005138850099574155,0.0005094329163307654,0.0007313723177814202,6.44665431021177e-27,1.3840774380310058e-37,0.0007269191696518407,0.339590992844734,0.0,0.0,0.022543242808515586,1.1646529682606577,0.01849624639667527,0,s467
0,wfpt,0.0024670641209825206,0.0024625091344718797,0.002628871796185539,1.1724775678348879e-119,2.2188242374435245e-127,0.002624317361359152,0.3696738820807663,0.0,0.0,0.0490608761417751,1.1447666817532467,0.04734622426445356,0,s469
0,wfpt,0.0012011889395516784,0.0011966177361033559,0.0010775821976355404,4.619769409026463e-59,3.684957347580324e-53,0.0010730098006813682,0.32993649909593853,0.0,0.0,0.029022553432754346,1.1549442102867817,0.030320791698166018,0,s471
0,wfpt,0.002897935547149566,0.002893361642506198,0.0019506440852208318,1.3192583448751213e-139,2.8565197878131463e-94,0.0019460510445946655,0.5744962927901857,0.0,0.0,0.036254660238013346,1.2020405152632128,0.04219992569307569,0,s473
0,wfpt,0.01039165116439178,0.010386870401539738,0.009480724069359403,0.0,0.0,0.009475938882733903,0.24075624602556311,0.0,0.0,0.09311504773063876,1.065431921133146,0.09134382481783465,0,s477
0,wfpt,1.6065375502583024e-05,1.1669803081537644e-05,3.161434890974757e-05,0.05590578220844071,0.007336044255363652,2.721669915117797e-05,0.39870186086532755,0.0,0.0,0.00444071922907621,1.2045531038482993,0.003083079571029655,0,s481
0,wfpt,0.0002525114499365433,0.00024788294648492304,0.0005909436982031169,1.5164066980715657e-13,1.3361435096603397e-29,0.0005863158188570416,0.4134347303463405,0.0,0.0,0.022638330475628556,1.1785965314754798,0.01496739289841747,0,s484
0,wfpt,0.0016843239981100266,0.0016794894928073845,0.002000027380399616,1.097673566394537e-77,6.72178102580574e-92,0.001995194052849092,0.5265891414738761,0.0,0.0,0.046214221380074805,1.1902863664976375,0.04121313123945712,0,s489
0,wfpt,0.000898201343733307,0.000893597145544045,0.0010914163176212188,2.5828299815310805e-44,1.812943221332092e-53,0.0010868128613318317,0.36849715363215296,0.0,0.0,0.029875211141926702,1.1685395225853044,0.027408474292660197,0,s492
0,wfpt,0.00011029336435797177,0.00010570667224785169,0.0003714513507143691,9.411014053701662e-07,2.412757610991229e-19,0.0003668589257543875,0.5093027363017429,0.0,0.0,0.01691157834726512,1.210006833249417,0.00920879182750373,0,s495
0,wfpt,0.001159975838550098,0.001155127053493188,0.00204479725566753,6.207961252992561e-54,1.3525790835481662e-93,0.002039947280196741,0.39089817003439653,0.0,0.0,0.03662089364146226,1.1602622015023945,0.02716423764451673,0,s500
0,wfpt,0.0007962687666913659,0.0007916852212862535,0.0009202164167011473,1.1781483951591335e-39,1.4766858881987934e-45,0.0009156332716779847,0.37396832315953926,0.0,0.0,0.02719640341122261,1.1727623985166227,0.025549134028962635,0,s501
0,wfpt,0.0016927338380219314,0.0016880469054396663,0.002011659028629764,1.8353577288631543e-80,3.382448161873033e-95,0.0020069695202773463,0.38145719356176394,0.0,0.0,0.03219374452794359,1.1675871448179895,0.030001827532714125,0,s502
0,wfpt,0.0005210577462440025,0.0005167955395631862,0.0001968402032502814,2.0675680582078996e-28,1.094111922384259e-11,0.00019257561373475784,0.4588766523197879,0.0,0.0,0.012821888859268911,1.209859706772566,0.021065685856657756,0,s504
0,wfpt,0.00048691072095796706,0.0004820230785885782,0.00048388454660031055,1.868556201151474e-23,2.6316570694230082e-23,0.0004789939717996239,0.3942366029969244,0.0,0.0,0.015841525698452937,1.1916655990657221,0.016177627127211783,0,s505
0,wfpt,0.00012284502708104217,0.00011827933627583942,0.000150613382078002,2.1377095032558826e-07,9.314973065789544e-09,0.0001460468171698981,0.4829147512906071,0.0,0.0,0.011210831666628989,1.2128441470257476,0.010251555717817972,0,s507
0,wfpt,0.0012557285092832382,0.0012512697896898128,0.0012927095189178006,3.615238564495906e-63,6.410546250847073e-65,0.0012882469999141444,0.3933373799502629,0.0,0.0,0.0286680296386701,1.1713424305219045,0.02797534306866608,0,s508
0,wfpt,1.0145039480713436e-06,-3.647539453144333e-06,4.547052762760018e-06,0.6408680629602612,0.3235024992451151,-1.1784490250299484e-07,0.40148541481056443,0.0,0.0,0.001539979884841925,1.2092815994075703,0.000715437899623817,0,s509
0,wfpt,0.0021286339796440235,0.0021242087902143547,0.002049908615709084,1.652204069836606e-106,1.2355203845820506e-102,0.002045482959404765,0.32523263646871736,0.0,0.0,0.037916693324947175,1.1518304773628207,0.03824109068044311,0,s510
0,wfpt,0.0052976907462414236,0.005292885374647227,0.005584155304170557,4.1916659361896685e-241,4.6937837420450886e-254,0.005579351177225078,0.2132232386688909,0.0,0.0,0.0747429583363923,1.0733743157677993,0.06616983797781861,0,s551
0,wfpt,3.9831831017522745e-05,2.5647596455291577e-05,8.289722516685583e-05,0.09378937171529445,0.015697790071064994,6.869446246116073e-05,0.6171632580992229,0.0,0.0,0.00772721714712155,1.2451115519712697,0.005524840287399235,0,s556
