,index,log_int_pval,log_rsq,slope_val,rsq,log_slope_pval,slope_pval,log_int_val,rsq_adj,int_pval,log_slope_val,log_rsq_adj,int_val,subj_id,sub_id
0,wfpt,0.0,9.72115751118885e-07,0.0069467238115776785,5.2544264013243414e-05,0.7810261592709712,0.04097019190895014,1.2345126722424042,3.996599216060659e-05,0.0,0.0010379286255843487,-1.1607912527411557e-05,0.46411955548336753,0,s420
0,wfpt,0.0,0.004331077536222638,0.042244765555674475,0.002672562489690722,5.174084870554788e-77,3.4568914780436324e-48,1.1558005163293044,0.0026600171748712986,0.0,0.05096134113346157,0.004318551350525945,0.38124230810707005,0,s421
0,wfpt,0.0,0.012827200454294085,0.09171789013121484,0.013322985202830595,3.4025223447491105e-225,7.105190110168198e-234,1.2056557045933631,0.013310573858962838,0.0,0.0933893748857956,0.0128147828739833,0.7128635668569525,0,s425
0,wfpt,0.0,6.975277385135037e-06,0.0015896664390382762,6.093440229615332e-06,0.46373506742733184,0.4933641451707478,1.217525226208286,-6.893830953424995e-06,0.0,-0.001928215957896601,-6.017213224129847e-06,0.38263543513021403,0,s427
0,wfpt,0.0,7.962918950288334e-05,-0.005077108145303542,2.5835468382973126e-05,0.01590990739150734,0.16965954661190372,1.2496473327064757,1.2136816850971677e-05,0.0,-0.009461590212035232,6.593089958550902e-05,0.4788736607457913,0,s430
0,wfpt,0.0,0.000378371138653133,0.01715447884910622,0.0005853968945449539,4.5789618741272624e-08,1.0363955044310622e-11,1.2213857837265232,0.0005727457565020133,0.0,0.013757385390238026,0.00036571369479299065,0.45603141736162156,0,s441
0,wfpt,0.0,0.0012812483760711313,-0.041145883095554434,0.0028170662648139277,4.212539103972699e-24,5.2277140750378106e-51,1.2793611249060426,0.0028046011665148196,0.0,-0.030050640645137534,0.001268762206596108,0.4978243088862351,0,s449
0,wfpt,0.0,0.022551866223754047,0.12309173643914284,0.021038233495383807,0.0,0.0,1.1406125581349333,0.021025996167369332,0.0,0.13078769504387833,0.022539647816621655,0.6293620878232453,0,s451
0,wfpt,0.0,0.0031146279446022662,0.016180065203108537,0.0005347082278136517,2.214156249385386e-54,1.209472272516992e-10,1.2334519150379382,0.0005218115686512759,0.0,0.037711410653915346,0.003101732127207546,0.6409522678717585,0,s453
0,wfpt,0.0,1.848051973485365e-05,-0.0019444474490225877,7.337774938109831e-06,0.23472029071861825,0.4537274762363017,1.2451539878176408,-5.734366323562057e-06,0.0,-0.003179145284628433,5.392784223401392e-06,0.4991420193816382,0,s456
0,wfpt,0.0,0.0004581439081789984,0.015443156332942538,0.00027062515675824184,1.7814899022589277e-09,3.763650733070604e-06,1.1980176328075662,0.0002579700341620583,0.0,0.02016641401785981,0.0004454906787835222,0.4180425145190032,0,s467
0,wfpt,0.0,0.004705153169717646,0.07194459319405525,0.005653950351389825,4.844397114163503e-84,1.1963115082993083e-100,1.2058994870031108,0.005641520715028325,0.0,0.07337550296653295,0.004692711673094929,0.6290759341005546,0,s469
0,wfpt,0.0,0.00018369641673698922,0.003957620697399586,1.867555503842766e-05,0.00013920373042459417,0.22450568667225984,1.2174280826574568,6.017243126099636e-06,0.0,0.012481208643994308,0.00017104019374913904,0.4463531735337826,0,s471
0,wfpt,0.0,0.0321771777875014,0.13187851986391402,0.0382693413128109,0.0,0.0,1.0732529143069693,0.038257011116412554,0.0,0.1394010362659628,0.03216476932535284,0.42590375573647177,0,s473
0,wfpt,0.0,0.0016164848735913395,0.006019027588843269,0.00010539004239840111,6.716628757186158e-29,0.004389569199064831,1.1817371170304884,9.240406081501007e-05,0.0,0.023857258678429628,0.0016035063810774242,0.3665497122892478,0,s477
0,wfpt,0.0,0.004091138875782163,0.06672524163991675,0.005783682521058098,7.51889898521941e-73,2.738349519172082e-102,1.2000168549844066,0.0057711763408084815,0.0,0.05529462516586612,0.004078611247555708,0.5340204716029467,0,s481
0,wfpt,0.0,0.0018285241085924664,0.04829077914181437,0.0034844812164448458,4.203628016301112e-33,1.5240300866267981e-61,1.231091325017335,0.003471786427803325,0.0,0.03961680553970548,0.0018158082244185136,0.592048833445581,0,s484
0,wfpt,0.0,0.004035754558257776,0.037692735605752425,0.0019319733238160053,4.170637377118809e-70,1.852803583074828e-34,1.2304271917289151,0.0019190946943459242,0.0,0.05115649693461011,0.004022899259833124,0.6705678118028782,0,s489
0,wfpt,0.0,0.006304413362756667,0.07068358448883066,0.006363507143235414,4.863070297257299e-112,4.4854972194329345e-113,1.1843766849358466,0.00635108637655557,0.0,0.07146626697131697,0.006291991857386159,0.5442657328955894,0,s492
0,wfpt,0.0,0.0003947535035880856,0.02412421447123249,0.0008836439709576371,3.514123940686714e-08,1.5791686862395295e-16,1.3044434620392624,0.0008706680968306735,0.0,0.019528180090051764,0.0003817711114624256,0.7820983898104013,0,s495
0,wfpt,0.0,6.6150658175612165e-06,0.01676901197466499,0.0004879921051073044,0.4698379417277013,5.310784569616601e-10,1.2643069561818818,0.00047533973406121977,0.0,0.00235953160071542,-6.04868881981524e-06,0.5682031260721789,0,s500
0,wfpt,0.0,6.332828650945643e-05,-0.01865249501172084,0.0008327294947023667,0.02681697140750624,9.35734968406911e-16,1.2395240681585915,0.0008198366810748814,0.0,-0.005506194736512496,5.041137757022529e-05,0.46003667198226444,0,s501
0,wfpt,0.0,5.3385652201920486e-05,0.0067039907182330225,7.278942650734699e-05,0.04133331960726498,0.0171828570658843,1.1568115393096137,5.996951816911178e-05,0.0,0.005282584458318845,4.056006874331164e-05,0.25507113005111787,0,s502
0,wfpt,0.0,0.0251048936511582,0.12318101284131512,0.029061155482248746,0.0,0.0,1.052735837235777,0.029048864805971797,0.0,0.1342871113873307,0.02509255289434975,0.33327328506805887,0,s504
0,wfpt,0.0,0.006284391252882826,0.07376090816171849,0.006337128135344039,3.326892756518499e-95,5.183733409389386e-96,1.014831426045729,0.006322515016254249,3.050552881962088e-80,0.07264820132088606,0.006269773918754051,0.04193141864855081,0,s505
0,wfpt,0.0,0.005117983658939451,0.0900665329577991,0.009543629981133006,1.044025509052818e-90,8.329986717906841e-168,1.1586757987727396,0.00953117109700985,0.0,0.06730333931841902,0.005105469104908611,0.42527173437924604,0,s507
0,wfpt,0.0,0.0036727483091876234,0.06471161771435348,0.005205966709142529,1.410151800957551e-65,3.078332716947797e-92,1.1791261435315752,0.005193453261844616,0.0,0.059621040983549964,0.003660215575638448,0.4760569723594662,0,s508
0,wfpt,0.0,0.00037870946952967,-0.018665626739380874,0.000591448955774676,3.700471880440299e-08,6.003496247173833e-12,1.2667040419329825,0.0005789560365636603,0.0,-0.014805151338725259,0.0003662134223951785,0.49918341455105253,0,s509
0,wfpt,0.0,0.015378037185379334,0.14204179252866295,0.022234368387934356,3.2512756680796673e-268,0.0,1.0737755905430888,0.022221991294443133,0.0,0.12741764528505217,0.015365573300688329,0.3655485576305776,0,s510
0,wfpt,0.0,0.0013994389382244732,0.029652030776751097,0.0009154270506943618,7.132637256740628e-26,1.8026217758456622e-17,1.1451091212925397,0.0009027800903541605,0.0,0.03703909087560546,0.0013867981047721578,0.29458214495198337,0,s551
0,wfpt,0.0,0.0034492216235342266,0.04287155229574907,0.0021941849869289154,6.270976081478577e-61,2.1829663438588877e-39,1.180398719405817,0.0021814737609739954,0.0,0.052716790264022755,0.0034365244446948884,0.49868227823171485,0,s556
