,index,log_int_pval,int_pval,int_val,rsq,slope_val,slope_pval,log_rsq_adj,log_slope_val,log_int_val,log_slope_pval,rsq_adj,log_rsq,subj_id,sub_id
0,wfpt,0.0,0.0,0.7268233206127361,8.844688039744142e-07,-0.000922331360206734,0.8554935321674157,-2.6665517490309654e-05,-8.490286646287842e-05,1.2949962574486402,0.985958480175596,-2.5783596573569767e-05,8.261963890809909e-09,0,s403
0,wfpt,0.0,0.0,0.713188035895592,8.494673135595043e-05,0.009082485881534735,0.07429765830646155,-2.2283106446918666e-05,0.0017885995212527442,1.3067146711325663,0.685097432093539,5.82809077582791e-05,4.3855767657419165e-06,0,s408
0,wfpt,0.0,0.0,1.0224237896088124,1.516378157950804e-05,-0.0031752062948888025,0.4508125068671892,3.9456154514283526e-05,-0.006190988127548156,1.3956695071016498,0.11533820436894655,-1.1503902996201631e-05,6.612248011872435e-05,0,s409
0,wfpt,0.0,0.0,0.8094092299650921,3.7397167939046128e-06,0.0017404309975377536,0.7080521774970767,0.0001371306847730569,0.012851311618444723,1.2949678198504566,0.01323585478324234,-2.292827243977058e-05,0.00016382074054466234,0,s420
0,wfpt,0.0,0.0,0.9955455315187013,0.0005495806565881667,0.020350492049390538,5.619650159764388e-06,0.0004033520528229362,0.01648566015474323,1.3647709872865756,5.9223685030412575e-05,0.0005229272238893579,0.0004300093851592468,0,s421
0,wfpt,0.0,0.0,0.8943348068707255,0.00018035123322146518,0.011585868888670602,0.009304994576092926,2.4942221536594644e-05,0.006051522756493732,1.3499942297624177,0.1641872810108855,0.00015368795387948886,5.1609645339900645e-05,0,s425
0,wfpt,0.0,0.0,0.9298202528941666,0.0001199679887400329,-0.01031994813693459,0.035131304005476524,-1.8257903378504636e-05,0.0035586692532233524,1.3426233414726896,0.5687849885998773,9.294274326698826e-05,8.779847605611124e-06,0,s427
0,wfpt,0.0,0.0,0.42747022732344814,0.010668918803670713,0.09712109895935443,1.8216390500980766e-89,0.011954230042742542,0.09728118869134932,1.0941585754935004,3.0556400812608307e-100,0.010642535234381856,0.011980592693025538,0,s430
0,wfpt,0.0,0.0,1.0253728064329337,0.00024321617412448315,0.013262070859831278,0.002886493801468956,0.0005923367872735508,0.020482777645499467,1.3354986142726468,2.052566835897921e-06,0.0002158240763704411,0.0006198202231775252,0,s441
0,wfpt,0.0,0.0,0.9200234565163738,0.00024994343888851134,0.011972511905183001,0.0022015371531420064,0.00016371646965129827,0.010010141141380893,1.3532136808336406,0.007540694587309685,0.0002232820154377535,0.00019037948155897766,0,s449
0,wfpt,0.0,0.0,1.085053208021387,2.0923241922710112e-05,-0.004456626072080952,0.37894681851686063,-8.150841324772173e-06,-0.004467996256918645,1.3943424088817749,0.4032898754700436,-6.1046805801545645e-06,1.8884443512279248e-05,0,s451
0,wfpt,0.0,0.0,0.4793763955245588,0.015387707914382931,0.10992505216394918,1.7817307442666424e-128,0.011363334766161581,0.10275706413220523,1.0900973767103674,3.720096775480263e-95,0.015361450186181846,0.011389772436043555,0,s453
0,wfpt,0.0,0.0,0.8024156823806154,5.632381610798376e-05,0.007607693700841673,0.14885950774743165,0.00011503830555237293,0.012028077704701821,1.253356598530004,0.022023562383998236,2.9296850429183507e-05,0.00014214206966001175,0,s456
0,wfpt,0.0,0.0,0.6106382874823619,1.9271053755653966e-05,-0.004961344558868156,0.39215196284042253,5.888957643762627e-05,-0.008642421088190157,1.287324691059719,0.07331000842361388,-7.0456136729291075e-06,8.556676637505589e-05,0,s467
0,wfpt,0.0,0.0,0.6108465981124356,0.003802652144118346,0.060686944764277925,6.301718664587771e-33,0.0064908030236583425,0.07954051231667805,1.1743923026236658,3.0526890965893007e-55,0.003776085464619383,0.0065173072039164115,0,s469
0,wfpt,0.0,0.0,0.8413058849821146,8.211634868271478e-05,0.008530730453030204,0.07929541644312241,4.135314503117549e-05,0.007561252876717351,1.3144591900458553,0.11034451351069746,5.5450449604088625e-05,6.80429076654887e-05,0,s471
0,wfpt,0.0,0.0,0.9522333826541425,1.3544121577280244e-05,0.0034020725958072186,0.4820021556334294,-1.2055735574945103e-05,0.003876383408372805,1.3478744586989229,0.45413108178304085,-1.385426890654351e-05,1.5364392084493694e-05,0,s473
0,wfpt,0.0,0.0,0.48673562402613424,1.5438097334175005e-05,0.0040759569963121104,0.4467459589724956,-2.180984772337524e-06,0.005454949467435211,1.2097010035714137,0.3379455683353686,-1.122957992594209e-05,2.449214160415991e-05,0,s477
0,wfpt,0.0,0.0,0.7621750087178313,1.2735533872487714e-05,-0.005068209353450903,0.4895324742515078,5.360686412791971e-05,0.006657324346329766,1.3292921373868625,0.08426182023156999,-1.3932215459755426e-05,8.066901279191185e-05,0,s481
0,wfpt,0.0,0.0,0.7601338283335604,2.6389770690915526e-06,0.001980216730111735,0.7515002757545264,0.0003819717496446051,0.018110802171798054,1.2871791086145064,9.210209290958956e-05,-2.3678128068693738e-05,0.0004086916456176315,0,s484
0,wfpt,0.0,0.0,0.9564932288287795,0.00034966826839777365,0.017475103009572925,0.0003533073423667838,0.00034871909487632635,0.019805065965964493,1.271863903319341,0.0002220022036654112,0.0003222790872993153,0.0003763124282346597,0,s489
0,wfpt,0.0,0.0,0.9029761982034219,0.0001483858217036227,-0.010707057242664927,0.01832813692413335,0.00018453679170604698,-0.014940698971451359,1.3697367647217753,0.004892859994954445,0.0001217216899052076,0.00021120564908694295,0,s492
0,wfpt,0.0,0.0,1.4223320567631994,2.895372566469323e-05,0.00450307126106313,0.2974241273880483,-1.1745390913420195e-05,0.0034774508006424863,1.4713376110284138,0.4542936034540773,2.2864088405905036e-06,1.4944364221558537e-05,0,s495
0,wfpt,0.0,0.0,0.7932700702732308,0.0006109282068862409,0.030062240452627217,1.444238644901372e-06,0.0040701384484588266,0.0562472912732839,1.255191793700828,2.883583387462116e-35,0.0005846271102022405,0.004096761182601827,0,s500
0,wfpt,0.0,0.0,0.9690327762435804,0.00012597168523942326,0.013792967807688785,0.028676817130878246,-2.2231097764446872e-05,0.0017570374704973975,1.360570841747959,0.6929374076479988,9.965782587006977e-05,4.1067628877566875e-06,0,s501
0,wfpt,0.0,0.0,0.9135013681887643,1.3057628993395909e-05,0.00379356168530735,0.48409166743757903,-2.5157927030727834e-05,-0.0019279372688739624,1.349810119246186,0.8117467881488093,-1.3610111749162712e-05,1.512966633310242e-06,0,s502
0,wfpt,0.0,0.0,0.7960977980223295,1.241984822675235e-05,-0.0031196278614914375,0.4949645690541352,-5.509336444164958e-06,-0.00376017294207439,1.3302726055403575,0.373072786022563,-1.4247909524200963e-05,2.1160321901692036e-05,0,s504
0,wfpt,0.0,0.0,0.47145408218220114,0.00012648574084528352,0.00954124394209487,0.03166199834870544,9.59610357473828e-05,0.009002175921451621,1.1906853289125126,0.03409553318494532,9.909044482192542e-05,0.00012345509753153294,0,s505
0,wfpt,0.0,0.0,0.6065137530490021,2.4794592160093387e-05,-0.004511538028974853,0.33492874161331654,-2.5590777276818244e-05,-0.0009897317619125183,1.27116986218614,0.8403116892781846,-1.8728355801744812e-06,1.08297351075759e-06,0,s507
0,wfpt,0.0,0.0,0.8005135339064433,0.0019517809798448305,0.03820860555704145,1.1373875661263092e-17,0.000875055979243311,0.027688222509454866,1.3042440601502057,6.024478537849605e-09,0.0019251649411489158,0.0009017000215916227,0,s508
0,wfpt,0.0,0.0,0.7398364520589243,0.00010590875540583689,0.009435458285165121,0.0492852895299124,0.00019516624789372994,0.014010434759452465,1.281500751880856,0.0043868255965571375,7.851289559857033e-05,0.00022258746052516987,0,s509
0,wfpt,0.0,0.0,0.9104293154902423,3.749784653228616e-06,-0.0016850098081269659,0.7076775094470354,-6.560714562953152e-06,-0.0037451434909572708,1.361302168949533,0.3852200452875306,-2.2918204311883628e-05,2.0108260574080994e-05,0,s510
0,wfpt,0.0,0.0,0.6850040483470705,8.07882724126463e-05,-0.008875777208008768,0.08176418586208552,-2.1741452737478184e-05,-0.0022474847903232436,1.2815251758358253,0.6670986429478653,5.412233791679544e-05,4.935753191492864e-06,0,s551
0,wfpt,0.0,0.0,0.9159298655409116,0.0005874845634614712,0.022115701271318223,3.1191255281443067e-06,0.0006793169385899134,0.02851936320148011,1.2106762177388541,3.810153491592638e-07,0.0005604719542545711,0.0007067113486083354,0,s556
