,index,int_pval,log_int_pval,log_slope_val,log_int_val,slope_val,rsq,rsq_adj,log_slope_pval,log_rsq_adj,int_val,slope_pval,log_rsq,subj_id,sub_id
0,wfpt,0.0,0.0,0.0774686365015303,1.0959972816121843,0.07093166694103309,0.006354580457942127,0.006339293134954738,2.031634204201079e-124,0.008648433685943369,0.4427173301574058,4.142942813300527e-92,0.008663759756784906,0,s408
0,wfpt,0.0,0.0,-0.01610638469488265,1.3706107004152879,0.0004501059027779103,2.6671856045989983e-07,-1.523763402855316e-05,4.862874047813806e-06,0.00030854138989522273,0.8951202142579664,0.895649530732155,0.0003240505812850403,0,s409
0,wfpt,0.0,0.0,0.06860103701104667,1.1475461131913738,0.05652408415326602,0.008979609764612428,0.008964479220317512,2.2311023175337294e-198,0.013810742852052305,0.46994118647506855,1.6796269178869216e-130,0.013825948212334072,0,s420
0,wfpt,0.0,0.0,0.009989202334662686,1.2983559869002348,0.018281841348451525,0.000457462950828047,0.0004422022934484904,0.004167071872161397,0.0001100710470385291,0.7154407759890564,4.388878477444639e-08,0.0001253372413521081,0,s421
0,wfpt,0.0,0.0,0.011602883999550662,1.352093496587837,0.007164789022080282,6.35978809835347e-05,4.706946017429825e-05,0.0019428576231289927,0.00014258152509982747,1.0659098117595822,0.049816182882480485,0.0001591538390653957,0,s425
0,wfpt,0.0,0.0,0.03390936049390021,1.3204804007569186,0.059726984297251526,0.005527732751889447,0.005512432707776682,3.476197916606278e-26,0.001707374290414565,0.8857955930095616,2.4401395137316176e-80,0.0017227350016887355,0,s427
0,wfpt,0.0,0.0,0.03648774028609237,1.27583812140516,0.008498044532504738,9.504793847980864e-05,7.966431202888202e-05,6.13552851071376e-24,0.0015533368570155304,0.8549430608217183,0.012933582970263898,0.0015687342918699887,0,s430
0,wfpt,0.0,0.0,0.009496724808373795,1.3268879375054392,0.02098746387868021,0.0005598877474778385,0.000544744256580243,0.008923051186280744,8.851838968537695e-05,0.8363969297831135,1.2048250210525532e-09,0.00010367936009780809,0,s441
0,wfpt,0.0,0.0,0.03769849598761388,1.217215768585792,0.017882579876896093,0.00039774238821266295,0.0003825964404927662,5.013981367879308e-30,0.001948039578980043,0.5871389669813063,2.9914436599734823e-07,0.0019631725842023107,0,s449
0,wfpt,0.0,0.0,-0.004499949734847044,1.3616272963607448,0.0034841724313675925,1.530914112579662e-05,-7.571211346757423e-08,0.22249226996193472,7.518340103040977e-06,0.9467945949081928,0.3185079477533873,2.291681689980951e-05,0,s451
0,wfpt,0.0,0.0,-0.028926217967118736,1.3660795492112636,-0.02759564719613034,0.002177077206267919,0.00216123824435166,2.507223324045139e-21,0.0014153087491192151,0.8534372932290311,1.0368023847787014e-31,0.0014312176323458825,0,s453
0,wfpt,0.0,0.0,0.14317518821852662,1.0441422801232716,0.15859696467881435,0.039362162967204184,0.03934666830871458,0.0,0.042326777524277714,0.3913657916658342,0.0,0.04234225707270389,0,s456
0,wfpt,0.0,0.0,0.17805320495430166,1.0238628096922822,0.19031300619779462,0.053793646693669595,0.05377897637283313,0.0,0.05803573865783551,0.43950729446449455,0.0,0.05805036384238593,0,s467
0,wfpt,0.0,0.0,0.026959404440312248,1.2273311141743597,0.016323431703910988,0.00033137762730328646,0.00031623067402619665,1.6168525425427965e-15,0.0009463993727483189,0.5580467007654022,2.9119475098109933e-06,0.0009615381541437928,0,s469
0,wfpt,0.0,0.0,0.08715982428280716,1.1302316388567726,0.07710286023640503,0.006999300727628555,0.006984139948684631,1.3551803863751308e-138,0.009538931446476218,0.5301910708380003,4.691546829015121e-102,0.009554071712584822,0,s471
0,wfpt,0.0,0.0,0.007813276917925771,1.2892510997250453,0.004618142604847041,2.508259841749183e-05,9.815339609642315e-06,0.028453420950058664,5.805466426211936e-05,0.7505802611773802,0.19993240805545665,7.332981542362838e-05,0,s473
0,wfpt,0.0,0.0,0.06027470113819823,1.1472244120218036,0.04959406054137935,0.0028309100944923227,0.0028156856740535474,1.6591823727096518e-68,0.0046483800441800005,0.46361414358020414,2.787690662578133e-42,0.004663586931764496,0,s477
0,wfpt,0.0,0.0,0.014752969191027906,1.2900295404240731,0.003891087715372856,2.3771745629952434e-05,8.620131516479113e-06,3.7201439844620857e-07,0.0003764665152192759,0.7349263823672533,0.21036764192941745,0.0003916224302760174,0,s481
0,wfpt,0.0,0.0,0.04037024589305003,1.2246918298333678,0.03261347286203132,0.0013690792901621673,0.0013539480601140186,4.58092580168062e-35,0.0022978766329321276,0.6609849165402146,1.9283147117598066e-21,0.002313011906880047,0,s484
0,wfpt,0.0,0.0,0.009599561847402257,1.379464457131315,-0.0010617713056411025,1.708494946406347e-06,-1.3676567540032991e-05,0.0018771311475639214,0.00013346068836728175,1.0867603652044573,0.7389541484025774,0.00014885983420598325,0,s489
0,wfpt,0.0,0.0,0.032361562674366996,1.2160633070961144,0.02220426563381337,0.0005540797846768086,0.000538936205777163,4.1501532592162036e-19,0.0011934551668207893,0.5599703744889923,1.4667669314334123e-09,0.00120859181012134,0,s492
0,wfpt,0.0,0.0,-0.019055455895174572,1.3713907726700838,-0.005867975659973913,3.4619351461429027e-05,1.911553148792322e-05,0.0003593519109465508,0.00018192695603314046,0.8948838121390553,0.13510004159162992,0.00019743137672978417,0,s495
0,wfpt,0.0,0.0,0.058142846050501115,1.219006862383753,0.03916658705335726,0.0024045400996892674,0.0023880503734189373,2.025830267433203e-78,0.005797725615912852,0.7238927645489579,1.553116265981441e-33,0.005814219780661323,0,s500
0,wfpt,0.0,0.0,0.03583511342752773,1.2858253209250068,0.01589484345640893,0.00035775458364228907,0.00034237499895650725,8.941948011416403e-32,0.0021025160789913677,0.8383782453295981,1.417104988441537e-06,0.0021178920032429716,0,s501
0,wfpt,0.0,0.0,0.02394540833776975,1.2576774470074206,0.011892259021262388,0.00018286341738960044,0.00016771421382899554,5.0375546130282416e-12,0.000708059416065332,0.7151154942871312,0.0005124981685366718,0.0007232245591828335,0,s502
0,wfpt,0.0,0.0,0.024376724547052496,1.2429366322504696,0.01226467078700343,0.00018581280102436537,0.00017066364215279073,8.810935121434975e-13,0.0007593064900703883,0.6348676311468022,0.0004617014769323027,0.0007744584384768993,0,s504
0,wfpt,0.0,0.0,0.08659801711947315,1.1501724242539546,0.08674015534107925,0.010381175064083537,0.010364257924609821,1.635122635634508e-165,0.012771476393986014,0.5584461530573771,8.944405104398192e-135,0.012788377519159067,0,s505
0,wfpt,0.0,0.0,0.04161434100556058,1.2016580797513723,0.025658376241171114,0.0007271839070058794,0.0007119273676292615,3.8107451928769575e-31,0.0020399795374216323,0.5481943472416723,5.1054903961351385e-12,0.0020552197564202013,0,s507
0,wfpt,0.0,0.0,0.050552534581291386,1.1986040499781185,0.03863126852100798,0.001683214212000017,0.0016680877417161177,1.5284800762551762e-43,0.0028817084515643243,0.5476981737102418,5.399329006203733e-26,0.002896816762294141,0,s508
0,wfpt,0.0,0.0,0.04804544273709691,1.1878944967222194,0.0344287940729613,0.0014428743741800032,0.0014276287617090988,7.014998039845042e-44,0.0029278465835046452,0.5087896288635966,2.3622926940114417e-22,0.00294307254599091,0,s509
0,wfpt,0.0,0.0,-0.005016633442124421,1.2690054357070286,-0.008453498616266762,7.355361112970638e-05,5.8287092359887716e-05,0.2008364506893272,9.71581367226193e-06,0.5994534455186082,0.028168012720445338,2.4984705814579122e-05,0,s510
0,wfpt,0.0,0.0,0.16059671960327176,1.0348199587307123,0.1605107676023545,0.03153977368248462,0.03152498757869038,0.0,0.03648654801079043,0.4220108835208154,0.0,0.036501270502225736,0,s551
0,wfpt,0.0,0.0,0.0049465532209223145,1.3197983129078235,0.0021744975717865257,5.854662363580232e-06,-1.0145755975354831e-05,0.17480852676210618,1.3473521435658498e-05,0.869451365756764,0.5452460900826208,2.9489449915320876e-05,0,s556
