,index,slope_pval,rsq,rsq_adj,int_pval,log_int_val,int_val,log_slope_pval,log_rsq,slope_val,log_rsq_adj,log_int_pval,log_slope_val,subj_id,sub_id
0,wfpt,2.668337962546438e-09,0.00014335971399270786,0.00013931167862291094,0.0,1.2605949156753753,0.600294790213222,0.0029503118121074518,3.5810016146498036e-05,0.00914685188597094,3.175824813472783e-05,0.0,0.005316606231885716,0,s092
0,wfpt,0.0052908319246304705,3.207094437140956e-05,2.7947331273314724e-05,0.0,1.217277268785334,0.554373969301226,5.2404526940376115e-15,0.00025248822626045,0.005392836928603464,0.000248360977841533,0.0,0.01497997086141397,0,s093
0,wfpt,3.515002894406056e-18,0.00030347752259396454,0.00029946264487412666,0.0,1.271274035876283,0.5837393068293277,0.6493688771483999,8.301720613168584e-07,0.01667290236353197,-3.1861953315726055e-06,0.0,-0.0008773384729338553,0,s094
0,wfpt,6.86903187291497e-17,0.00027880467558272226,0.0002748057588100039,0.0,1.2635587343094192,0.5716529502545046,0.0023986589208859605,3.686500917576829e-05,0.016818942848518294,3.286512463673841e-05,0.0,0.006429845361690947,0,s097
0,wfpt,0.0016518951563897577,4.041181653957615e-05,3.633031551431021e-05,0.0,1.1673548956677202,0.36041529700802477,1.6598571316756859e-09,0.0001492911313923928,0.00452638823573684,0.0001451829268683813,0.0,0.00838272281641088,0,s098
0,wfpt,0.41082828650496617,2.7552277289677463e-06,-1.3181139879581139e-06,0.0,1.306421393678181,0.7503403135297885,0.8402376153679949,1.6557984305887175e-07,0.0015895660379775264,-3.908884403047708e-06,0.0,0.00041196880739777507,0,s103
0,wfpt,2.324432427231116e-89,0.0016088244189920164,0.0016048228190770342,0.0,1.0914200419692983,0.2010997201152675,1.040763176412948e-158,0.002883707217556597,0.03922545282310804,0.0028797106473409384,0.0,0.051742027970369676,0,s106
0,wfpt,1.8137702808399337e-09,0.00014493742649213104,0.00014092995924763763,0.0,1.2798828555401025,0.6364702285579685,0.06176296148947576,1.3985894282142475e-05,0.012144406411170027,9.977821854745272e-06,0.0,0.004012377123890635,0,s108
0,wfpt,0.49480501950292344,1.9582570275344935e-06,-2.2434507251922753e-06,4.158123960929262e-106,1.089317570164254,0.026131052332120357,0.37302730246701143,3.3380253462444998e-06,-0.0010494337306749303,-8.683779229023969e-07,0.0,-0.0012072220977720448,0,s110
0,wfpt,0.02779324464625788,1.9718323136630467e-05,1.5645050516432946e-05,0.0,1.257751043137792,0.585162216607236,0.5315343216010581,1.5953129398615928e-06,-0.004222425222075258,-2.4799923201701546e-06,0.0,-0.0011849913078011967,0,s111
0,wfpt,2.1243368785467442e-166,0.003024981893930634,0.0030209859700430775,0.0,1.2685353542852043,0.6847953498413464,8.599669013138512e-56,0.000992064361548417,0.04916445562447,0.0009880598723246425,0.0,0.029267553998033897,0,s112
0,wfpt,0.32868928633062744,3.823898565236128e-06,-1.8413426916552567e-07,0.0,1.262065503177947,0.5904032979628381,0.6478529112580271,8.363694625757034e-07,0.0017677511909508488,-3.1727198064324114e-06,0.0,0.0008344981378956946,0,s121
0,wfpt,0.24751191662598396,5.3492112128683544e-06,1.349200609568335e-06,0.0,1.2426617875896535,0.5370415893109858,0.023296486961102154,2.0585613705659256e-05,0.002325432003905755,1.658555204597789e-05,0.0,0.004684348664897941,0,s128
0,wfpt,0.00011732184658729305,5.9578150491512716e-05,5.556229324821249e-05,0.0,1.192821292725787,0.4198867930164578,6.26858355007151e-10,0.000153573808365004,0.007270624747701791,0.00014955765118784825,0.0,0.011517668076887397,0,s129
0,wfpt,0.1593465410983946,8.00173145532046e-06,3.9613270954586e-06,0.0,1.1987102440400994,0.4146364065830749,0.00033529223993181747,5.204069418784929e-05,0.0022622240684556354,4.799477891648252e-05,0.0,0.0057353969949577545,0,s142
0,wfpt,0.9461232530027222,1.8376442811884885e-08,-4.005800740225496e-06,0.0,1.2234809638023698,0.5197166862631563,0.001786713104984901,3.9356031906301325e-05,0.00011423479398443524,3.532237111836256e-05,0.0,0.0054145505205042835,0,s145
0,wfpt,1.0096929239607637e-91,0.0016522468229276388,0.001648245397051773,0.0,1.2702492385992872,0.657245569391152,3.574797853445107e-19,0.0003209684315614858,0.04003662870930356,0.00031696155743954346,0.0,0.01950099563792127,0,s149
0,wfpt,0.006895953859118707,2.919935207446045e-05,2.5199436872513914e-05,0.0,1.267768224785788,0.5825710243868677,0.0005755545645163292,4.7424423555542106e-05,-0.005118065172634271,4.342362105413944e-05,0.0,-0.0066258702055229535,0,s161
0,wfpt,0.004320186431015981,3.277276797308826e-05,2.8748722599503118e-05,0.0,1.2160023324211109,0.47739331228419535,2.0574323445442532e-10,0.0001626219422182773,0.005552953388452873,0.00015859811172125315,0.0,0.012377085357762073,0,s163
0,wfpt,0.9407540916519537,2.2638651731021753e-08,-4.075755504651113e-06,0.0,1.2893129094378026,0.7656696871251765,0.8059438819262529,2.478976542930056e-07,0.00013527100708581367,-3.8597715801280685e-06,0.0,-0.000477580283010245,0,s165
0,wfpt,1.6347790256354683e-63,0.001133791128825501,0.0011297876249543037,0.0,1.2750087860650632,0.6657567762536463,6.589669443791287e-22,0.0003708568858816763,0.031731434920339315,0.00036685021172067067,0.0,0.018509064788762172,0,s168
0,wfpt,0.0955846717454928,1.1337648610276752e-05,7.256028914048862e-06,0.0,1.189935720191036,0.3777866987159593,0.003602442585193177,3.4592883749962056e-05,0.003164629854113059,3.051075914661805e-05,0.0,0.005444198054383613,0,s170
0,wfpt,1.4214198967360007e-10,0.00016518480633276322,0.0001611693732159747,0.0,1.2693154754433205,0.6079795888638471,0.002607920034301695,3.6400367060984706e-05,0.012176324303339713,3.238420705287126e-05,0.0,0.006058773147371083,0,s173
0,wfpt,3.2799296371171644e-10,0.00015830727340626627,0.00015429985974879656,0.0,1.2475134941015866,0.5054747398666852,0.34379596170415305,3.5921567013152966e-06,0.012065619780380394,-4.159252555702153e-07,0.0,0.0018594875880176985,0,s179
0,wfpt,0.5543748792602129,1.4009662173686266e-06,-2.6070763281538234e-06,0.0,1.2678206658606213,0.5868624651502605,0.005964311764635678,3.031074223003305e-05,-0.0011482849765004732,2.6302012196999236e-05,0.0,-0.005557359148545792,0,s180
0,wfpt,0.00026364464996945976,5.3895795443237304e-05,4.984739786839665e-05,0.0,1.293126793820178,0.7270669723167933,0.009405920066427178,2.734040391505488e-05,-0.006661086415668824,2.3286482613515957e-05,0.0,-0.0046586357063178934,0,s182
0,wfpt,5.148028436714337e-125,0.0022642933901165785,0.0022602944173528705,0.0,1.2624379119850404,0.6221118379610172,4.208634720184333e-23,0.0003927095332381114,0.04324716606997537,0.0003887026093977175,0.0,0.019074068757475575,0,s184
0,wfpt,0.1510169378350435,8.348020030579661e-06,4.29943805035915e-06,0.0,1.2696528063363988,0.679687917976765,0.07605657040540818,1.2754158717043218e-05,0.002794044537473582,8.701673312905278e-06,0.0,0.0035473636644792633,0,s187
0,wfpt,5.3241275080927106e-133,0.0024062744094834887,0.0024022840026578507,0.0,1.2450436571370038,0.5961407062054769,8.250947126265453e-32,0.0005508874630437699,0.04378140604751457,0.0005468894906828226,0.0,0.02734976969359572,0,s190
0,wfpt,2.6229896812597324e-25,0.0004329701524774521,0.0004289638396819395,0.0,1.2779092501613658,0.6370602165960576,0.0016436331858197227,3.972136937990811e-05,0.020806284049252225,3.571333584484471e-05,0.0,0.006669459925259117,0,s192
0,wfpt,0.00272043192115011,3.783583041394589e-05,3.362542795082302e-05,0.0,0.9988922122374463,-0.17684299955198224,0.14128018482407056,9.166813220717884e-06,0.0047774777834882496,4.930712700690343e-06,0.0,0.0019964315921854126,0,s196
0,wfpt,1.675560616468262e-06,9.24772652367567e-05,8.844534754892663e-05,0.0,1.350776027858223,0.9248775313199036,0.15623160192745983,8.109673882317203e-06,0.008529360409649278,4.075691783955726e-06,0.0,0.0027990438705888286,0,s198
0,wfpt,1.5399390150657273e-12,0.00020037006115158906,0.0001963628160837061,0.0,1.2546367977728548,0.544449367639467,0.015646830233994775,2.34156124110374e-05,0.013550031291014241,1.940760990848389e-05,0.0,0.004756327101032366,0,s205
0,wfpt,0.003142631350401494,3.503087485723366e-05,3.1014919029681565e-05,0.0,1.2299333877351948,0.45624343129259,0.2707751530881506,4.871742397050127e-06,0.0045580663290002,8.548749734771377e-07,0.0,0.0019512661726895058,0,s206
0,wfpt,4.32761919933466e-12,0.000191864033559086,0.0001878647690211066,0.0,1.2698662920732495,0.5925988478578558,0.02487429167078672,2.013054545524362e-05,0.01359992756888863,1.6130577977779836e-05,0.0,0.0046046826425250155,0,s207
0,wfpt,2.3599680804784064e-13,0.0002146976391285138,0.00021069846592569608,0.0,1.1733591921590014,0.37560563932354524,1.1696433037543817e-33,0.0005848786741353695,0.013161164623376473,0.0005808795099643271,0.0,0.020856594263474106,0,s209
0,wfpt,3.1193977063531975e-08,0.00012815963368051353,0.0001239760344856622,0.0,1.3428460252719727,0.8897585954762999,0.0005845010576351851,4.947647828801305e-05,0.011204681783407236,4.5292427325871465e-05,0.0,0.007927602785654849,0,s212
0,wfpt,0.8702994022436872,1.0685384477238102e-07,-3.90119388771204e-06,0.0,1.2060494799186923,0.4511243547064961,0.041044401871921016,1.6742021030857757e-05,-0.0002963335855444884,1.2731210681349303e-05,0.0,0.0036144380804562113,0,s216
0,wfpt,7.605469856766025e-29,0.0005047675707384736,0.0005007045489560102,0.0,1.2781218313737883,0.6629176900878049,7.91876572479359e-05,6.335152651648635e-05,0.018716498830762915,5.9284825761340976e-05,0.0,0.007972434086704942,0,s218
0,wfpt,9.880187768966149e-06,7.829209480136878e-05,7.428436043910303e-05,0.0,1.2617004567867494,0.5640509061643642,0.2982198612370772,4.337363044504272e-06,0.008513379547598196,3.2923587944821975e-07,0.0,0.00202576086658014,0,s226
0,wfpt,5.466426761397973e-09,0.00013798731212533166,0.00013393104386882904,0.0,1.3136337554871433,0.759240802577724,0.2666758450492952,5.005357810672351e-06,0.011962078687802347,9.484019438676938e-07,0.0,0.002504376473945611,0,s233
0,wfpt,0.021440217928815352,2.1204997080137566e-05,1.7197033910121284e-05,0.0,1.2446203925675332,0.49683721466938824,0.6613497262393006,7.693234063133048e-07,0.0036815635564486668,-3.239894718065628e-06,0.0,-0.0007523130317795964,0,s237
0,wfpt,0.4652765836104752,2.1586081513369493e-06,-1.889998887394384e-06,0.0,1.1656466272436632,0.3404691937526616,0.011768507604711289,2.5828106694048003e-05,0.0010846942586639795,2.1757810157563284e-05,0.0,0.0035217941245166925,0,s238
0,wfpt,0.0005751242137185831,4.789758271384059e-05,4.385733955070137e-05,0.0,1.2657387459737965,0.5870376813484426,0.6547184058141711,8.082870120995622e-07,0.006305943413482171,-3.2330771584376805e-06,0.0,0.0009109168707896369,0,s244
0,wfpt,2.2821954496501524e-07,0.00010775387176664708,0.00010373012813036375,0.0,1.2935008209337953,0.7018333580597683,0.9196893703764143,4.095391381575553e-08,0.007745748593356603,-3.987681462591652e-06,0.0,-0.00018684295074410763,0,s254
0,wfpt,0.0001233425590006002,5.955794787892987e-05,5.551775182865981e-05,0.0,1.2056736041263953,0.46246133718322463,6.630060047763545e-11,0.00017225019622624238,0.007194229822533719,0.0001682095085855373,0.0,0.01190054818474571,0,s259
0,wfpt,0.8434877222942856,1.6208186637278743e-07,-3.995956195934625e-06,0.0,1.2433004297884769,0.5711124240058191,0.2899934170265706,4.670956551655614e-06,0.0002973960050996836,4.991815405475108e-07,0.0,0.0015910791875637428,0,s262
0,wfpt,0.0754257250268075,1.3742709533914876e-05,9.39490539086929e-06,0.0,1.1528577756003302,0.2666992453664854,0.01196648366023968,2.7512437246746124e-05,0.003009250330210694,2.3156397485624147e-05,0.0,0.003936062337993911,0,s265
0,wfpt,0.85808299870489,1.3051067004887784e-07,-3.951154770032161e-06,0.0,1.2180251701481928,0.4954284635748441,0.02113449540620076,2.1819041860160482e-05,0.0002498834251118704,1.7714428662940485e-05,0.0,0.003212997844678158,0,s269
0,wfpt,2.5618955575220074e-47,0.0008465436633688928,0.0008424902696037018,0.0,1.325513925789427,0.8227347227626675,0.0005366096742565803,4.86305023953415e-05,0.027333494140915883,4.457263697887903e-05,0.0,0.007263136255577057,0,s273
0,wfpt,0.019555602939652562,2.198036841405404e-05,1.794816646227826e-05,0.0,1.209649060785965,0.4655944026514339,2.106411199921579e-06,9.082807601512588e-05,0.003772438143416735,8.679064901062628e-05,0.0,0.007336702729177163,0,s275
0,wfpt,4.742538103727611e-12,0.000191913740436922,0.00018789841466615442,0.0,1.1730040165078006,0.36109129598975054,3.1194220120515644e-33,0.0005814023385544154,0.009403434540466767,0.0005773732371729956,0.0,0.015791244978155303,0,s277
0,wfpt,0.37168507567463327,3.1921193918149626e-06,-8.078998399163595e-07,0.0,1.2662806185938769,0.6577764497484138,0.005958082194179048,3.0263213226855434e-05,0.0017327802005525433,2.6261765712298768e-05,0.0,0.005463452912116906,0,s284
0,wfpt,5.063383524899658e-16,0.00027063098103574657,0.00026651683454470554,0.0,1.1957347603864006,0.47555356898266266,1.6781266185852056e-30,0.0005437528532202807,0.013096925920344098,0.0005396275225101332,0.0,0.017369640749199593,0,s285
0,wfpt,0.1414616219024718,8.70020015730777e-06,4.676057911434661e-06,0.0,1.136729659008604,0.21194437469996996,0.17575772767315892,7.397118485630294e-06,0.002197868108534545,3.3619126567074886e-06,0.0,0.0017885088562094008,0,s286
0,wfpt,0.9460634851374918,1.8642358434739492e-08,-4.054710505574377e-06,0.0,1.2534410945231713,0.5893551717746316,0.10450889097024191,1.0747948760325698e-05,-0.0001123734115255098,6.669606004372497e-06,0.0,0.0029484042488511983,0,s291
0,wfpt,0.005301049550523877,3.11571947246847e-05,2.7149271443538403e-05,0.0,1.2669671732678633,0.5887070777192546,0.048062438397016696,1.5664636383139197e-05,-0.005233105555995949,1.1656120818326343e-05,0.0,-0.00382798291683741,0,s294
0,wfpt,0.6367743871448822,9.252606770759897e-07,-3.2241475120819985e-06,0.0,1.140202905817732,0.23448985502236633,0.22461057372201346,6.142014210008817e-06,0.000732759551623192,1.977021777843646e-06,0.0,0.0017346493067885683,0,s295
0,wfpt,0.0,0.008484669951542845,0.008480695910347946,0.0,1.167777249788102,0.49062514990247524,5.61773117934284e-236,0.004303118573613207,0.09484360618379174,0.0042991277725590304,0.0,0.07466961721423078,0,s301
0,wfpt,0.21239411129283184,6.245151767392265e-06,2.2290803336488807e-06,0.0,1.2296465135637171,0.5208792739044954,1.470362662896922e-10,0.00016495489166068467,0.0023216408742933324,0.00016093858660781724,0.0,0.011581727351132403,0,s305
0,wfpt,2.0937787572729063e-74,0.00133128177903441,0.0013272870722038643,0.0,1.2368319174250306,0.5353153248554264,3.022726889512573e-20,0.0003398440886264176,0.03936914046184857,0.0003358454000185196,0.0,0.021507733854118107,0,s307
0,wfpt,0.2432765579058972,5.501076907776792e-06,1.460662444219274e-06,0.0,1.3126790042060688,0.7961617838529197,0.8775319047354712,9.599804062787598e-08,-0.0021481406550240647,-3.9466270138621695e-06,0.0,-0.0003395462660655433,0,s313
0,wfpt,0.3229373486522291,4.266470036373704e-06,-1.0036169806326711e-07,0.0,1.2306373843739378,0.5079751091891344,0.22765028096244494,6.360478415623483e-06,-0.0018185506543167797,1.990488031733406e-06,0.0,-0.002100987890210422,0,s314
0,wfpt,4.195517027624265e-53,0.0009618585877184671,0.0009577725087263067,0.0,1.2795639321120211,0.7132888025506733,9.033874939696659e-17,0.0002829216683578606,0.02485264929302793,0.00027883200962053323,0.0,0.018421299644238453,0,s326
0,wfpt,0.6948625670740266,6.280538678016256e-07,-3.453609541459457e-06,0.0,1.2513423745448997,0.5790331352664919,0.09492568853183435,1.1388226397013312e-05,0.000750929732876151,7.304690129661395e-06,0.0,0.0031980944663908793,0,s328
0,wfpt,3.5884124567236792e-06,8.606138578537426e-05,8.205368256286594e-05,0.0,1.161330002454208,0.31379778632730615,8.928703975207084e-19,0.00031374361284264296,0.008904957661020408,0.0003097364367183886,0.0,0.017107025778709036,0,s329
0,wfpt,5.8248574161143536e-21,0.0003835423735731869,0.0003791961772687813,0.0,1.2828540413095946,0.6677020378500216,0.3737457980926987,3.4430709346944255e-06,0.017075373537053212,-9.087703658483548e-07,0.0,0.0016541233304832785,0,s334
0,wfpt,1.7163802915271393e-09,0.00014624764202086915,0.00014221594115082503,0.0,1.282013522655505,0.6553262531187897,0.044627908799783005,1.62635843785619e-05,0.011062808445535702,1.2230643847477296e-05,0.0,0.004163050249857823,0,s336
0,wfpt,0.17490636863415238,7.435927866783487e-06,3.395521220861397e-06,0.0,1.224321082125904,0.45580930487558885,0.29681852581298884,4.40032439041893e-06,0.0021257011844100903,3.575369583730392e-07,0.0,0.0016503651929205673,0,s339
0,wfpt,0.9455608062878713,1.8914962596205953e-08,-4.037913007959304e-06,0.0,1.1995445026666494,0.4267024182718477,0.0003200677757262483,5.257703564487404e-05,-0.0001224663722107355,4.8516879552318315e-05,0.0,0.006331028122184274,0,s346
0,wfpt,2.1516420902672093e-39,0.0006951524408761456,0.000691122953349832,0.0,1.289391404113084,0.6905264930089825,9.046416321846137e-06,7.945185463287263e-05,0.024997696997602202,7.541952671341612e-05,0.0,0.009184201944946685,0,s357
0,wfpt,4.966437365716443e-10,0.0001550613054678296,0.0001510538788003224,0.0,1.2066164998448574,0.5541985281189663,4.748055312157947e-47,0.0008323877250953071,0.011953578139759724,0.0008283784977460851,0.0,0.026043494289912268,0,s359
0,wfpt,1.0315402671790302e-05,7.811864128071111e-05,7.41028584978487e-05,0.0,1.274045020260146,0.5909137015972653,0.12203603908520361,9.603128594770638e-06,0.008323598866135765,5.586780306265915e-06,0.0,-0.0029851661712453556,0,s365
0,wfpt,1.734813260971243e-96,0.0017398419035695722,0.0017358408287789784,0.0,1.2476145949163917,0.5835952594290311,2.3661181499792303e-28,0.0004886708811311369,0.04181404972933758,0.0004846647594733966,0.0,0.02466188730456363,0,s368
0,wfpt,0.7152341310457222,5.388920023552402e-07,-3.5097215940194104e-06,0.0,1.2714853229677996,0.7018621626201513,0.1540118857729737,8.252231440630808e-06,0.0005899748538341313,4.191235807082805e-06,0.0,0.002769167822706698,0,s369
0,wfpt,0.0,0.03706736576059666,0.037063506280223146,0.0,1.0523618353421735,0.5993411295700162,0.0,0.026622280750945526,0.19418902927101625,0.02661837940616818,0.0,0.20089434288920383,0,s372
0,wfpt,0.021654918146784274,2.5786292965457314e-05,2.089639568680912e-05,0.0,1.08093110026433,0.09105155346937405,0.015366376409982212,2.8978137978419305e-05,0.0038671040409586663,2.4044906164810698e-05,0.0,0.0035566565242813836,0,s373
0,wfpt,2.496203401645146e-35,0.0006189335323079082,0.0006149118457491332,0.0,1.2620142883707104,0.6035241445736335,3.404695490460907e-09,0.00014058544101980264,0.02774106441577818,0.00013656181331167527,0.0,0.014641004032642992,0,s374
0,wfpt,3.2219559691678786e-06,8.741489726915574e-05,8.338295916843208e-05,0.0,1.2542118647241496,0.5717712095913625,0.136663909161331,8.93817263059038e-06,0.008215669303457847,4.90313584355917e-06,0.0,0.0027112789550857107,0,s376
0,wfpt,3.0246071195255664e-08,0.0001232533607047337,0.00011923775918720736,0.0,1.2417626597498272,0.48695309013373983,1.508973333192885e-05,7.52097691457676e-05,-0.010876655170655497,7.119363596785888e-05,0.0,-0.008473116244198328,0,s380
0,wfpt,5.7599738265651725e-52,0.0009254095254804806,0.00092138907223549,0.0,1.3220911997467835,0.831082620773359,5.276580758646029e-10,0.00015522890329433547,0.029447431279107313,0.00015120484870734252,0.0,0.012950917069990001,0,s383
0,wfpt,0.47487660248371477,2.114330579172652e-06,-2.0264817077730868e-06,0.0,1.236779404619697,0.5199883704833993,0.019133430793471958,2.2741870614573223e-05,0.0012578732119812696,1.8598965053739924e-05,0.0,0.0039993648135779915,0,s384
0,wfpt,0.084676797875744,1.4122486407086576e-05,9.371914537092962e-06,0.0,1.1851105994818176,0.48632439251108894,0.6156159761126754,1.214857305309458e-06,-0.0028146677029400736,-3.6045068518841816e-06,0.0,0.0008495400176224471,0,s388
0,wfpt,4.46960027369553e-09,0.00014517100628308466,0.00014095217393417236,0.0,1.1553659045505242,0.31748319283179083,2.104136286998132e-21,0.00038073491259238423,0.011855647109956402,0.0003765168250207118,0.0,0.01917689956790441,0,s391
0,wfpt,6.637483360958204e-49,0.0008637622328883099,0.0008597656559645728,0.0,1.2313028196106013,0.4862732497280682,5.220855716004735e-13,0.00020846313849576248,0.027870914139105103,0.00020446389236328244,0.0,0.013943899925934472,0,s396
