,index,int_pval,log_slope_val,slope_pval,log_int_val,log_rsq,rsq_adj,slope_val,int_val,log_rsq_adj,log_int_pval,rsq,log_slope_pval,subj_id,sub_id
0,wfpt,0.0,0.0004881589806447856,0.6498948481125943,1.271132464330812,1.8718535532702418e-07,-3.9015905046735355e-06,0.0010946136421411522,0.616236232776421,-4.726866934312568e-06,0.0,1.0124577295433923e-06,0.8452590090109622,0,s402
0,wfpt,0.0,0.014804195734660897,1.945808005033565e-08,1.2297432462884164,0.00012472031811072704,0.00014650375164326768,0.015089499732428915,0.4944402664889179,0.00011992470721911008,0.0,0.0001512992350568565,3.4044675087351074e-07,0,s403
0,wfpt,0.0,0.0009283022553438335,0.41616402246363915,1.2338641797257361,6.587421212955746e-07,-1.6137013578720882e-06,0.001969387975660255,0.447829648838522,-4.10320485566551e-06,0.0,3.1482337641275393e-06,0.7099426467430462,0,s408
0,wfpt,0.0,0.003067829310232156,0.27174694765084917,1.2621553803079395,3.381839578708856e-06,9.90069320971898e-07,0.0034689001085272363,0.5489091318857888,-1.380094430958323e-06,0.0,5.751992044111809e-06,0.39938437547776984,0,s409
0,wfpt,0.0,-0.004865333200017261,0.029994137999316293,1.2589025211780778,1.3905227451260771e-05,1.783482935246994e-05,-0.005670384458792536,0.5148009855276325,9.097555768056154e-06,0.0,2.264245902938722e-05,0.08900529150613606,0,s420
0,wfpt,0.0,0.00941692641717271,3.152787934883167e-06,1.230058638281907,5.85059836282209e-05,9.890444556559519e-05,0.01147425215690077,0.4741388236109122,5.37329476373305e-05,0.0,0.00010367726593973892,0.0004634624743784289,0,s421
0,wfpt,0.0,-0.0018810689579430145,0.6649690215236241,1.2395797823106658,1.3600762028831426e-06,-3.87810481572437e-06,-0.0013649761454180552,0.45001854599944124,-3.413232563476143e-06,0.0,8.952061695266522e-07,0.5934861887451454,0,s425
0,wfpt,0.0,0.001486227229257852,0.5181973526993523,1.217236928144806,1.7338511889564145e-06,-2.7739207770771657e-06,0.0015552370925595803,0.3946631255067679,-3.028090668211192e-06,0.0,1.988019869947344e-06,0.5462353637952858,0,s427
0,wfpt,0.0,0.0049880031846645245,0.0007583137061224806,1.2760168895839235,1.1862866899359226e-05,5.183184523160911e-05,0.008931257215698447,0.613424878854631,6.850344783093654e-06,0.0,5.684414187556719e-05,0.12395467296666846,0,s430
0,wfpt,0.0,-0.007623468211844769,0.006119181927394383,1.2536811309984937,3.176923004100107e-05,3.2251718090403614e-05,-0.007522759065494659,0.480572276537519,2.681884325128614e-05,0.0,3.7202077984521686e-05,0.011300704870038,0,s441
0,wfpt,0.0,0.05131695057721504,3.021738456471226e-85,1.1928277539162595,0.0012430089410997436,0.0018165766146680529,0.05444653210941515,0.4974133786927893,0.0012382529101325757,0.0,0.0018213298916998077,9.437986108937844e-59,0,s449
0,wfpt,0.0,0.003661768958183967,0.1256435783143924,1.2705847420603438,7.0350329163249015e-06,6.407319521173349e-06,0.003983015493308319,0.585801055266364,2.2731163029643398e-06,0.0,1.1169216447726171e-05,0.22419045914289348,0,s451
0,wfpt,0.0,0.04479788389357475,3.550019017653503e-61,1.1785514250875873,0.0023945010114375664,0.0013035674938842723,0.033851300496230266,0.4790406102076575,0.0023897040009021042,0.0,0.0013083689421244937,1.949798524455383e-110,0,s453
0,wfpt,0.0,0.00108414295796451,0.36987387176129194,1.21655069203557,1.3945930792402805e-06,-9.441418955535852e-07,0.0017220232599828628,0.41162859491346115,-3.424816664709951e-06,0.0,3.8751629886091266e-06,0.5906250449386781,0,s456
0,wfpt,0.0,0.06126224268124766,8.66882142049731e-109,1.2081943887130828,0.001720666306279428,0.00235298658423988,0.060031529915459944,0.5959414738532242,0.001715866840257152,0.0,0.002357782987171708,6.933870766493623e-80,0,s467
0,wfpt,0.0,0.01776299709002148,1.2690118759110043e-05,1.2370552281136606,8.328314023831052e-05,8.598094052703065e-05,0.015356163763206056,0.5200271796007032,7.852158671473042e-05,0.0,9.074245852980223e-05,2.8882596354087825e-05,0,s469
0,wfpt,0.0,0.006584324415365828,0.023576805176462476,1.2475447048408297,1.768608978547359e-05,1.978662538038023e-05,0.006994341572769589,0.5150741297285127,1.2889965535278769e-05,0.0,2.4582716552923323e-05,0.054820475765176825,0,s471
0,wfpt,0.0,0.08721920156384426,2.676093870704715e-143,1.1403793240269402,0.0023208477070922884,0.003084031143506305,0.08684703003875213,0.44958105098475676,0.002316096808739454,0.0,0.003088778385011537,4.002579578281623e-108,0,s473
0,wfpt,0.0,0.01096890330764921,6.682240663740952e-07,1.1926345499860003,0.00012325286824454995,0.00011287432942497233,0.01066465847374052,0.35590777567045273,0.00011849150505482964,0.0,0.00011763571936329598,3.62488776287205e-07,0,s477
0,wfpt,0.0,-0.0016402622521414709,0.5547604065175653,1.2294980606101251,2.0735799218796203e-06,-3.3053119208314996e-06,-0.001410526443894003,0.4326937278324958,-3.0026289870033196e-06,0.0,1.770872756767794e-06,0.5227377272917441,0,s481
0,wfpt,0.0,0.004515204239962663,0.4408588062809736,1.2382216764124876,1.2332788019042695e-05,-1.9611327004565027e-06,0.002077632627678216,0.49181243924489354,7.501883047877911e-06,0.0,2.8698179859176776e-06,0.11009396051275695,0,s484
0,wfpt,0.0,-0.0031412729603605798,0.02879802167198583,1.277083735698671,8.687957747555153e-06,1.8127879915286194e-05,-0.004875565474241166,0.6122621491125866,3.891767336838825e-06,0.0,2.2923979043465437e-05,0.17833838266610347,0,s489
0,wfpt,0.0,-0.008862146433095701,0.004814912633305184,1.262171182445581,3.784986684896019e-05,3.3163007307379644e-05,-0.00831143640083197,0.5084503869535817,3.307673225994012e-05,0.0,3.793614148461799e-05,0.00486324783978423,0,s492
0,wfpt,0.0,-0.0022242348209265267,0.5966309270240686,1.2732736792834078,1.9704278407806086e-06,-3.4280847047707397e-06,-0.001605558678838697,0.5679065663665188,-2.791512889954717e-06,0.0,1.3338590573175324e-06,0.5200544481307747,0,s495
0,wfpt,0.0,0.01816849604985988,7.22336260960532e-09,1.2235652364178533,0.00013476353833219434,0.00015499565816123884,0.01824956385895282,0.47437805715017534,0.00012999086634268853,0.0,0.00015976821079555226,1.0747030691104481e-07,0,s500
0,wfpt,0.0,0.0078974264808028,0.00016402798785873057,1.220721293868701,5.403710919060778e-05,6.317545905265565e-05,0.008712270677040578,0.4390706128662061,4.925263296173821e-05,0.0,6.795986866481307e-05,0.0007776107629814101,0,s501
0,wfpt,0.0,0.0030060593433007265,0.27203904488405817,1.2254056746595525,5.575324522388847e-06,9.830641092278825e-07,0.002886514723456692,0.4235839813653184,8.134009580329504e-07,0.0,5.744986865674484e-06,0.2792353882564471,0,s502
0,wfpt,0.0,0.0032171805787813076,0.061228803611314754,1.2387009943095657,5.915651906662767e-06,1.1951327074766205e-05,0.004915131854066701,0.4703643027973314,1.1423648855757307e-06,0.0,1.672456250156884e-05,0.2656025417984185,0,s504
0,wfpt,0.0,0.0026067262019530413,0.2790629120797194,1.2420592583701697,5.672822360081042e-06,8.39387567563854e-07,0.002529332631405595,0.4976554066802802,7.82826726108965e-07,0.0,5.729382924979376e-06,0.28144868411202867,0,s505
0,wfpt,0.0,0.05917546824829887,6.307572419969858e-155,1.2062008641924211,0.003503074122332084,0.0033378280360198964,0.05800166936326227,0.5708040535301528,0.0034983288536825086,0.0,0.003342574068962767,2.7905414123973393e-162,0,s507
0,wfpt,0.0,0.0306631716327241,2.4087171286788494e-33,1.2206470354620738,0.0005491249515457985,0.0006844029103206806,0.030449908239575794,0.5092020046874435,0.0005443656163376387,0.0,0.0006891615786813743,6.607970599192798e-27,0,s508
0,wfpt,0.0,0.037763178274132024,9.277456211736981e-46,1.1809509012369008,0.0007768518412489822,0.0009548643256116485,0.037964436953469294,0.4028112390215902,0.0007720935904649284,0.0,0.0009596217060547918,2.2617967343824946e-37,0,s509
0,wfpt,0.0,0.0010329885411945496,0.5097167283690913,1.2285815259826331,5.758491185003933e-07,-2.692162579975843e-06,0.0018194037504353118,0.42605129795394975,-4.186098253144976e-06,0.0,2.0697776775824295e-06,0.7280313476420978,0,s510
0,wfpt,0.0,0.05020055665717875,4.272983519571162e-120,1.140386738434297,0.0023558286263131167,0.002577481920982727,0.05202109522619014,0.31902251741732474,0.002351077894537701,0.0,0.0025822315746385494,1.0005041282423618e-109,0,s551
0,wfpt,0.0,-0.0031649462046270133,0.30277152171786853,1.2644404002361602,8.590750973369587e-06,3.5915223395299734e-07,-0.002585929250024366,0.557858040897113,2.79363211252992e-06,0.0,6.156285207836731e-06,0.22347913707342698,0,s556
